Time(s),Input,Output_Displacement
27.8000000000001,0.946,5.671
27.9000000000001,0.887,5.678
28.0000000000001,0.808,5.669
28.1000000000001,0.711,5.646
28.2000000000001,0.598,5.607
28.3000000000001,0.471,5.555
28.4000000000001,0.334,5.491
28.5000000000001,0.190,5.416
28.6000000000001,0.041,5.331
28.7000000000001,-0.109,5.239
28.8000000000001,-0.256,5.142
28.9000000000001,-0.398,5.041
29.0000000000001,-0.531,4.939
29.1000000000001,-0.651,4.839
29.2000000000001,-0.757,4.742
29.3000000000001,-0.846,4.652
29.4000000000001,-0.917,4.569
29.5000000000001,-0.966,4.495
29.6000000000002,-0.994,4.433
29.7000000000002,-0.999,4.384
29.8000000000002,-0.982,4.349
29.9000000000002,-0.943,4.328
30.0000000000002,-0.883,4.322
30.1000000000002,-0.803,4.332
30.2000000000002,-0.705,4.356
30.3000000000002,-0.591,4.395
30.4000000000002,-0.464,4.448
30.5000000000002,-0.326,4.513
30.6000000000002,-0.181,4.589
30.7000000000002,-0.032,4.674
30.8000000000002,0.117,4.766
30.9000000000002,0.265,4.864
31.0000000000002,0.406,4.965
31.1000000000002,0.538,5.066
31.2000000000002,0.658,5.166
31.3000000000002,0.763,5.263
31.4000000000002,0.851,5.353
31.5000000000002,0.920,5.436
31.6000000000002,0.968,5.508
31.7000000000002,0.995,5.570
31.8000000000002,0.999,5.618
31.9000000000002,0.981,5.653
32.0000000000002,0.940,5.673
32.1000000000002,0.879,5.678
32.2000000000002,0.798,5.667
32.3000000000002,0.699,5.642
32.4000000000002,0.584,5.602
32.5000000000002,0.456,5.549
32.6000000000002,0.318,5.483
32.7000000000002,0.173,5.407
32.8000000000002,0.024,5.321
32.9000000000002,-0.126,5.228
33.0000000000002,-0.273,5.130
33.1000000000002,-0.413,5.029
33.2000000000002,-0.545,4.928
33.3000000000002,-0.664,4.828
33.4000000000002,-0.768,4.732
33.5000000000002,-0.855,4.642
33.6000000000002,-0.923,4.560
33.7000000000002,-0.970,4.488
33.8000000000002,-0.996,4.427
33.9000000000002,-0.998,4.379
34.0000000000002,-0.979,4.346
34.1000000000002,-0.938,4.326
34.2000000000002,-0.875,4.322
34.3000000000002,-0.793,4.334
34.4000000000002,-0.693,4.360
34.5000000000002,-0.577,4.400
34.6000000000002,-0.449,4.454
34.7000000000002,-0.310,4.521
34.8000000000002,-0.165,4.598
34.9000000000002,-0.015,4.684
35.0000000000002,0.134,4.777
35.1000000000002,0.281,4.875
35.2000000000002,0.421,4.976
35.3000000000002,0.552,5.078
35.4000000000002,0.670,5.177
35.5000000000002,0.774,5.273
35.6000000000002,0.860,5.363
35.7000000000002,0.926,5.444
35.8000000000002,0.972,5.516
35.9000000000002,0.996,5.576
36.0000000000002,0.998,5.623
36.1000000000002,0.977,5.656
36.2000000000002,0.935,5.674
36.3000000000002,0.871,5.677
36.4000000000002,0.788,5.665
36.5000000000002,0.687,5.638
36.6000000000003,0.570,5.597
36.7000000000003,0.441,5.542
36.8000000000003,0.302,5.475
36.9000000000003,0.156,5.398
37.0000000000003,0.007,5.311
37.1000000000003,-0.142,5.218
37.2000000000003,-0.289,5.119
37.3000000000003,-0.429,5.018
37.4000000000003,-0.559,4.917
37.5000000000003,-0.676,4.817
37.6000000000003,-0.779,4.722
37.7000000000003,-0.864,4.632
37.8000000000003,-0.929,4.551
37.9000000000003,-0.974,4.480
38.0000000000003,-0.997,4.421
38.1000000000003,-0.997,4.375
38.2000000000003,-0.975,4.343
38.3000000000003,-0.932,4.325
38.4000000000003,-0.867,4.323
38.5000000000003,-0.782,4.336
38.6000000000003,-0.681,4.364
38.7000000000003,-0.564,4.406
38.8000000000003,-0.434,4.461
38.9000000000003,-0.294,4.529
39.0000000000003,-0.148,4.607
39.1000000000003,0.001,4.694
39.2000000000003,0.151,4.788
39.3000000000003,0.297,4.886
39.4000000000003,0.436,4.988
39.5000000000003,0.566,5.089
39.6000000000003,0.683,5.188
39.7000000000003,0.784,5.284
39.8000000000003,0.868,5.372
39.9000000000003,0.933,5.453
40.0000000000003,0.976,5.523
40.1000000000003,0.998,5.582
40.2000000000003,0.997,5.627
40.3000000000003,0.974,5.659
40.4000000000003,0.928,5.675
40.5000000000003,0.863,5.677
40.6000000000003,0.777,5.663
40.7000000000003,0.674,5.634
40.8000000000003,0.557,5.591
40.9000000000003,0.426,5.535
41.0000000000003,0.286,5.467
41.1000000000003,0.140,5.388
41.2000000000003,-0.010,5.301
41.3000000000003,-0.159,5.207
41.4000000000003,-0.305,5.108
41.5000000000003,-0.444,5.007
41.6000000000003,-0.573,4.905
41.7000000000003,-0.689,4.806
41.8000000000003,-0.789,4.711
41.9000000000003,-0.872,4.623
42.0000000000003,-0.936,4.543
42.1000000000003,-0.978,4.473
42.2000000000003,-0.998,4.415
42.3000000000003,-0.996,4.371
42.4000000000003,-0.972,4.340
42.5000000000003,-0.925,4.324
42.6000000000003,-0.858,4.324
42.7000000000003,-0.772,4.338
42.8000000000003,-0.668,4.368
42.9000000000003,-0.550,4.411
43.0000000000003,-0.419,4.468
43.1000000000003,-0.278,4.537
43.2000000000003,-0.131,4.616
43.3000000000003,0.018,4.704
43.4000000000003,0.167,4.799
43.5000000000003,0.313,4.898
43.6000000000003,0.451,4.999
43.7000000000004,0.580,5.100
43.8000000000004,0.695,5.199
43.9000000000004,0.794,5.294
44.0000000000004,0.876,5.382
44.1000000000004,0.938,5.461
44.2000000000004,0.980,5.530
44.3000000000004,0.999,5.588
44.4000000000004,0.995,5.632
44.5000000000004,0.970,5.661
44.6000000000004,0.922,5.676
44.7000000000004,0.854,5.676
44.8000000000004,0.767,5.660
44.9000000000004,0.662,5.630
45.0000000000004,0.543,5.586
45.1000000000004,0.411,5.528
45.2000000000004,0.270,5.459
45.3000000000004,0.123,5.379
45.4000000000004,-0.027,5.291
45.5000000000004,-0.176,5.196
45.6000000000004,-0.321,5.097
45.7000000000004,-0.459,4.995
45.8000000000004,-0.586,4.894
45.9000000000004,-0.701,4.795
46.0000000000004,-0.800,4.701
46.1000000000004,-0.880,4.613
46.2000000000004,-0.941,4.534
46.3000000000004,-0.981,4.466
46.4000000000004,-0.999,4.410
46.5000000000004,-0.994,4.366
46.6000000000004,-0.967,4.338
46.7000000000004,-0.919,4.323
46.8000000000004,-0.850,4.325
46.9000000000004,-0.761,4.341
47.0000000000004,-0.656,4.372
47.1000000000004,-0.535,4.417
47.2000000000004,-0.403,4.475
47.3000000000004,-0.262,4.546
47.4000000000004,-0.115,4.626
47.5000000000004,0.035,4.715
47.6000000000004,0.184,4.810
47.7000000000004,0.329,4.909
47.8000000000004,0.466,5.010
47.9000000000004,0.593,5.112
48.0000000000004,0.707,5.210
48.1000000000004,0.805,5.304
48.2000000000004,0.884,5.391
48.3000000000004,0.944,5.470
48.4000000000004,0.983,5.537
48.5000000000004,0.999,5.593
48.6000000000004,0.993,5.636
48.7000000000004,0.965,5.664
48.8000000000004,0.915,5.677
48.9000000000004,0.845,5.675
49.0000000000004,0.756,5.658
49.1000000000004,0.649,5.626
49.2000000000004,0.528,5.580
49.3000000000004,0.396,5.521
49.4000000000004,0.254,5.450
49.5000000000004,0.106,5.369
49.6000000000004,-0.043,5.280
49.7000000000004,-0.192,5.185
49.8000000000004,-0.337,5.085
49.9000000000004,-0.474,4.984
50.0000000000004,-0.600,4.883
50.1000000000004,-0.713,4.784
50.2000000000004,-0.810,4.691
50.3000000000004,-0.888,4.604
50.4000000000004,-0.947,4.526
50.5000000000004,-0.984,4.459
50.6000000000004,-1.000,4.404
50.7000000000005,-0.992,4.362
50.8000000000005,-0.963,4.335
50.9000000000005,-0.912,4.323
51.0000000000005,-0.841,4.326
51.1000000000005,-0.750,4.344
51.2000000000005,-0.643,4.376
51.3000000000005,-0.521,4.423
51.4000000000005,-0.388,4.483
51.5000000000005,-0.246,4.554
51.6000000000005,-0.098,4.635
51.7000000000005,0.052,4.725
51.8000000000005,0.200,4.821
51.9000000000005,0.345,4.920
52.0000000000005,0.481,5.022
52.1000000000005,0.607,5.123
52.2000000000005,0.719,5.221
52.3000000000005,0.814,5.314
52.4000000000005,0.892,5.401
52.5000000000005,0.950,5.478
52.6000000000005,0.986,5.544
52.7000000000005,1.000,5.599
52.8000000000005,0.991,5.639
52.9000000000005,0.961,5.666
53.0000000000005,0.909,5.677
53.1000000000005,0.836,5.674
53.2000000000005,0.745,5.655
53.3000000000005,0.636,5.621
53.4000000000005,0.514,5.574
53.5000000000005,0.380,5.514
53.6000000000005,0.238,5.442
53.7000000000005,0.090,5.360
53.8000000000005,-0.060,5.270
53.9000000000005,-0.209,5.174
54.0000000000005,-0.352,5.074
54.1000000000005,-0.488,4.973
54.2000000000005,-0.613,4.872
54.3000000000005,-0.724,4.774
54.4000000000005,-0.819,4.681
54.5000000000005,-0.896,4.595
54.6000000000005,-0.952,4.518
54.7000000000005,-0.987,4.452
54.8000000000005,-1.000,4.399
54.9000000000005,-0.990,4.359
55.0000000000005,-0.958,4.333
55.1000000000005,-0.905,4.322
55.2000000000005,-0.831,4.327
55.3000000000005,-0.739,4.347
55.4000000000005,-0.630,4.381
55.5000000000005,-0.507,4.429
55.6000000000005,-0.372,4.490
55.7000000000005,-0.229,4.563
55.8000000000005,-0.081,4.645
55.9000000000005,0.069,4.735
56.0000000000005,0.217,4.832
56.1000000000005,0.360,4.932
56.2000000000005,0.496,5.033
56.3000000000005,0.620,5.134
56.4000000000005,0.730,5.232
56.5000000000005,0.824,5.324
56.6000000000005,0.899,5.410
56.7000000000005,0.955,5.486
56.8000000000005,0.988,5.551
56.9000000000005,1.000,5.604
57.0000000000005,0.989,5.643
57.1000000000005,0.956,5.668
57.2000000000005,0.901,5.678
57.3000000000005,0.827,5.672
57.4000000000005,0.733,5.652
57.5000000000005,0.623,5.617
57.6000000000005,0.499,5.568
57.7000000000005,0.364,5.506
57.8000000000006,0.221,5.433
57.9000000000006,0.073,5.350
58.0000000000006,-0.077,5.259
58.1000000000006,-0.225,5.163
58.2000000000006,-0.368,5.063
58.3000000000006,-0.503,4.961
58.4000000000006,-0.626,4.860
58.5000000000006,-0.736,4.763
58.6000000000006,-0.829,4.671
58.7000000000006,-0.903,4.586
58.8000000000006,-0.957,4.510
58.9000000000006,-0.990,4.446
59.0000000000006,-1.000,4.394
59.1000000000006,-0.988,4.355
59.2000000000006,-0.953,4.331
59.3000000000006,-0.898,4.322
59.4000000000006,-0.822,4.328
59.5000000000006,-0.727,4.350
59.6000000000006,-0.617,4.386
59.7000000000006,-0.492,4.435
59.8000000000006,-0.357,4.498
59.9000000000006,-0.213,4.571
60.0000000000006,-0.065,4.655
60.1000000000006,0.085,4.746
60.2000000000006,0.233,4.843
60.3000000000006,0.376,4.943
60.4000000000006,0.510,5.045
60.5000000000006,0.633,5.145
60.6000000000006,0.742,5.242
60.7000000000006,0.833,5.334
60.8000000000006,0.907,5.419
60.9000000000006,0.960,5.494
61.0000000000006,0.991,5.558
61.1000000000006,1.000,5.609
61.2000000000006,0.986,5.647
61.3000000000006,0.951,5.670
61.4000000000006,0.894,5.678
61.5000000000006,0.817,5.671
61.6000000000006,0.722,5.649
61.7000000000006,0.610,5.612
61.8000000000006,0.485,5.561
61.9000000000006,0.349,5.498
62.0000000000006,0.205,5.424
62.1000000000006,0.056,5.340
62.2000000000006,-0.094,5.249
62.3000000000006,-0.241,5.152
62.4000000000006,-0.384,5.051
62.5000000000006,-0.517,4.950
62.6000000000006,-0.639,4.849
62.7000000000006,-0.747,4.752
62.8000000000006,-0.838,4.661
62.9000000000006,-0.910,4.577
63.0000000000006,-0.962,4.502
63.1000000000006,-0.992,4.439
63.2000000000006,-1.000,4.389
63.3000000000006,-0.985,4.352
63.4000000000006,-0.948,4.329
63.5000000000006,-0.890,4.322
63.6000000000006,-0.812,4.330
63.7000000000006,-0.716,4.353
63.8000000000006,-0.603,4.391
63.9000000000006,-0.477,4.442
64.0000000000006,-0.341,4.506
64.1000000000006,-0.196,4.580
64.2000000000006,-0.048,4.665
64.3000000000006,0.102,4.756
64.4000000000006,0.250,4.854
64.5000000000006,0.391,4.954
64.6000000000006,0.525,5.056
64.7000000000006,0.646,5.156
64.8000000000006,0.753,5.253
64.9000000000006,0.843,5.344
65.0000000000006,0.914,5.428
65.1000000000006,0.964,5.501
65.2000000000006,0.993,5.564
65.3000000000006,1.000,5.614
65.4000000000006,0.984,5.650
65.5000000000006,0.946,5.671
65.6000000000005,0.886,5.678
65.7000000000005,0.807,5.669
65.8000000000005,0.710,5.645
65.9000000000005,0.597,5.607
66.0000000000005,0.470,5.555
66.1000000000005,0.333,5.491
66.2000000000005,0.188,5.415
66.3000000000005,0.039,5.330
66.4000000000005,-0.110,5.238
66.5000000000005,-0.258,5.141
66.6000000000005,-0.399,5.040
66.7000000000005,-0.532,4.938
66.8000000000005,-0.652,4.838
66.9000000000005,-0.758,4.742
67.0000000000005,-0.847,4.651
67.1000000000005,-0.917,4.568
67.2000000000005,-0.966,4.495
67.3000000000005,-0.994,4.433
67.4000000000004,-0.999,4.384
67.5000000000004,-0.982,4.348
67.6000000000004,-0.943,4.328
67.7000000000004,-0.882,4.322
67.8000000000004,-0.802,4.332
67.9000000000004,-0.704,4.357
68.0000000000004,-0.590,4.396
68.1000000000004,-0.463,4.448
68.2000000000004,-0.325,4.513
68.3000000000004,-0.180,4.589
68.4000000000004,-0.031,4.675
68.5000000000004,0.119,4.767
68.6000000000004,0.266,4.865
68.7000000000004,0.407,4.966
68.8000000000004,0.539,5.067
68.9000000000004,0.659,5.167
69.0000000000004,0.764,5.264
69.1000000000003,0.852,5.354
69.2000000000003,0.920,5.436
69.3000000000003,0.968,5.509
69.4000000000003,0.995,5.570
69.5000000000003,0.999,5.619
69.6000000000003,0.980,5.653
69.7000000000003,0.940,5.673
69.8000000000003,0.878,5.678
69.9000000000003,0.797,5.667
70.0000000000003,0.698,5.642
70.1000000000003,0.583,5.602
70.2000000000003,0.455,5.548
70.3000000000003,0.317,5.483
70.4000000000003,0.172,5.406
70.5000000000003,0.023,5.320
70.6000000000003,-0.127,5.227
70.7000000000003,-0.274,5.129
70.8000000000003,-0.415,5.029
70.9000000000002,-0.546,4.927
71.0000000000002,-0.665,4.827
71.1000000000002,-0.769,4.731
71.2000000000002,-0.856,4.641
71.3000000000002,-0.924,4.559
71.4000000000002,-0.971,4.487
71.5000000000002,-0.996,4.427
71.6000000000002,-0.998,4.379
71.7000000000002,-0.979,4.345
71.8000000000002,-0.937,4.326
71.9000000000002,-0.874,4.323
72.0000000000002,-0.792,4.334
72.1000000000002,-0.692,4.360
72.2000000000002,-0.576,4.401
72.3000000000002,-0.448,4.455
72.4000000000002,-0.309,4.521
72.5000000000002,-0.163,4.599
72.6000000000002,-0.014,4.685
72.7000000000001,0.135,4.778
72.8000000000001,0.282,4.876
72.9000000000001,0.422,4.977
73.0000000000001,0.553,5.079
73.1000000000001,0.671,5.178
73.2000000000001,0.774,5.274
73.3000000000001,0.860,5.364
73.4000000000001,0.927,5.445
73.5000000000001,0.973,5.517
73.6000000000001,0.996,5.576
73.7000000000001,0.998,5.623
73.8000000000001,0.977,5.656
73.9000000000001,0.934,5.674
74.0000000000001,0.870,5.677
74.1000000000001,0.787,5.665
74.2000000000001,0.686,5.638
74.3000000000001,0.569,5.596
74.4,0.440,5.542
74.5,0.301,5.475
74.6,0.155,5.397
74.7,0.006,5.310
74.8,-0.144,5.217
74.9,-0.290,5.118
75,-0.430,5.017
75.1,-0.560,4.916
75.2,-0.677,4.816
75.3,-0.780,4.721
75.4,-0.865,4.632
75.5,-0.930,4.551
75.6,-0.974,4.480
75.7,-0.997,4.421
75.8,-0.997,4.375
75.9,-0.975,4.342
76,-0.931,4.325
76.1,-0.866,4.323
76.1999999999999,-0.782,4.336
76.2999999999999,-0.680,4.364
76.3999999999999,-0.562,4.406
76.4999999999999,-0.433,4.462
76.5999999999999,-0.293,4.530
76.6999999999999,-0.147,4.608
76.7999999999999,0.003,4.695
76.8999999999999,0.152,4.789
76.9999999999999,0.298,4.887
77.0999999999999,0.437,4.989
77.1999999999999,0.567,5.090
77.2999999999999,0.684,5.189
77.3999999999999,0.785,5.284
77.4999999999999,0.869,5.373
77.5999999999999,0.933,5.454
77.6999999999999,0.976,5.524
77.7999999999999,0.998,5.582
77.8999999999998,0.997,5.628
77.9999999999998,0.973,5.659
78.0999999999998,0.928,5.675
78.1999999999998,0.862,5.677
78.2999999999998,0.776,5.663
78.3999999999998,0.673,5.634
78.4999999999998,0.555,5.591
78.5999999999998,0.425,5.535
78.6999999999998,0.285,5.466
78.7999999999998,0.138,5.388
78.8999999999998,-0.011,5.300
78.9999999999998,-0.160,5.206
79.0999999999998,-0.306,5.107
79.1999999999998,-0.445,5.006
79.2999999999998,-0.574,4.904
79.3999999999998,-0.690,4.805
79.4999999999998,-0.790,4.710
79.5999999999998,-0.873,4.622
79.6999999999997,-0.936,4.542
79.7999999999997,-0.978,4.473
79.8999999999997,-0.998,4.415
79.9999999999997,-0.996,4.370
80.0999999999997,-0.971,4.340
80.1999999999997,-0.925,4.324
80.2999999999997,-0.858,4.324
80.3999999999997,-0.771,4.338
80.4999999999997,-0.667,4.368
80.5999999999997,-0.548,4.412
80.6999999999997,-0.417,4.469
80.7999999999997,-0.277,4.538
80.8999999999997,-0.130,4.617
80.9999999999997,0.019,4.705
81.0999999999997,0.169,4.800
81.1999999999997,0.314,4.899
81.2999999999997,0.452,5.000
81.3999999999997,0.581,5.101
81.4999999999996,0.696,5.200
81.5999999999996,0.795,5.295
81.6999999999996,0.877,5.383
81.7999999999996,0.939,5.462
81.8999999999996,0.980,5.531
81.9999999999996,0.999,5.588
82.0999999999996,0.995,5.632
82.1999999999996,0.969,5.661
82.2999999999996,0.922,5.676
82.3999999999996,0.853,5.676
82.4999999999996,0.766,5.660
82.5999999999996,0.661,5.630
82.6999999999996,0.541,5.585
82.7999999999996,0.410,5.528
82.8999999999996,0.269,5.458
82.9999999999996,0.122,5.378
83.0999999999996,-0.028,5.290
83.1999999999995,-0.177,5.195
83.2999999999995,-0.322,5.096
83.3999999999995,-0.460,4.994
83.4999999999995,-0.587,4.893
83.5999999999995,-0.702,4.794
83.6999999999995,-0.800,4.700
83.7999999999995,-0.881,4.613
83.8999999999995,-0.942,4.534
83.9999999999995,-0.981,4.465
84.0999999999995,-0.999,4.409
84.1999999999995,-0.994,4.366
84.2999999999995,-0.967,4.337
84.3999999999995,-0.918,4.323
84.4999999999995,-0.849,4.325
84.5999999999995,-0.760,4.341
84.6999999999995,-0.655,4.372
84.7999999999995,-0.534,4.418
84.8999999999995,-0.402,4.476
84.9999999999994,-0.261,4.546
85.0999999999994,-0.113,4.627
85.1999999999994,0.036,4.715
85.2999999999994,0.185,4.810
85.3999999999994,0.330,4.910
85.4999999999994,0.467,5.011
85.5999999999994,0.594,5.112
85.6999999999994,0.708,5.211
85.7999999999994,0.805,5.305
85.8999999999994,0.885,5.392
85.9999999999994,0.945,5.470
86.0999999999994,0.983,5.538
86.1999999999994,0.999,5.594
86.2999999999994,0.993,5.636
86.3999999999994,0.965,5.664
86.4999999999994,0.915,5.677
86.5999999999994,0.844,5.675
86.6999999999993,0.755,5.658
86.7999999999993,0.648,5.626
86.8999999999993,0.527,5.579
86.9999999999993,0.394,5.520
87.0999999999993,0.253,5.450
87.1999999999993,0.105,5.369
87.2999999999993,-0.045,5.279
87.3999999999993,-0.193,5.184
87.4999999999993,-0.338,5.084
87.5999999999993,-0.475,4.983
87.6999999999993,-0.601,4.882
87.7999999999993,-0.714,4.783
87.8999999999993,-0.810,4.690
87.9999999999993,-0.889,4.603
88.0999999999993,-0.947,4.526
88.1999999999993,-0.985,4.459
88.2999999999993,-1.000,4.404
88.3999999999993,-0.992,4.362
88.4999999999992,-0.963,4.335
88.5999999999992,-0.911,4.323
88.6999999999992,-0.840,4.326
88.7999999999992,-0.749,4.344
88.8999999999992,-0.642,4.377
88.9999999999992,-0.520,4.424
89.0999999999992,-0.387,4.483
89.1999999999992,-0.244,4.555
89.2999999999992,-0.097,4.636
89.3999999999992,0.053,4.726
89.4999999999992,0.202,4.821
89.5999999999992,0.346,4.921
89.6999999999992,0.482,5.023
89.7999999999992,0.608,5.124
89.8999999999992,0.720,5.222
89.9999999999992,0.815,5.315
90.0999999999992,0.893,5.401
90.1999999999992,0.950,5.478
90.2999999999991,0.986,5.545
90.3999999999991,1.000,5.599
90.4999999999991,0.991,5.640
90.5999999999991,0.960,5.666
90.6999999999991,0.908,5.677
90.7999999999991,0.835,5.674
90.8999999999991,0.744,5.655
