Time(s),Input,Output_Displacement
17.6,0.525,4.596
17.7,0.914,4.512
17.8,0.984,4.599
17.9,0.710,4.826
18,0.188,5.113
18.1,-0.399,5.361
18.2,-0.847,5.483
18.3,-0.999,5.436
18.4,-0.802,5.237
18.5,-0.325,4.955
18.6,0.266,4.689
18.7,0.764,4.531
18.8,0.995,4.537
18.9,0.878,4.705
19,0.455,4.976
19.1,-0.127,5.255
19.2,-0.665,5.445
19.3,-0.971,5.480
19.4,-0.937,5.347
19.5,-0.576,5.092
19.6,-0.014,4.806
19.7,0.553,4.587
19.8,0.927,4.513
19.9,0.977,4.608
20,0.686,4.841
20.1,0.155,5.129
20.2,-0.430,5.372
20.3,-0.865,5.485
20.4,-0.997,5.429
20.5,-0.782,5.222
20.6,-0.293,4.939
20.7,0.298,4.676
20.8,0.785,4.527
20.9,0.998,4.543
21,0.862,4.719
21.1,0.425,4.993
21.2,-0.160,5.269
21.3,-0.690,5.452
21.4,-0.978,5.477
21.5,-0.925,5.335
21.6,-0.548,5.076
21.7,0.019,4.791
21.8,0.581,4.579
21.9,0.939,4.514
22,0.969,4.618
22.1,0.661,4.857
22.2,0.122,5.145
22.3,-0.460,5.382
22.4,-0.881,5.486
22.5,-0.994,5.421
22.6000000000001,-0.760,5.208
22.7000000000001,-0.261,4.922
22.8000000000001,0.330,4.664
22.9000000000001,0.805,4.523
23.0000000000001,0.999,4.549
23.1000000000001,0.844,4.732
23.2000000000001,0.394,5.009
23.3000000000001,-0.193,5.283
23.4000000000001,-0.714,5.458
23.5000000000001,-0.985,5.473
23.6000000000001,-0.911,5.323
23.7000000000001,-0.520,5.060
23.8000000000001,0.053,4.776
23.9000000000001,0.608,4.571
24.0000000000001,0.950,4.515
24.1000000000001,0.960,4.629
24.2000000000001,0.635,4.872
24.3000000000001,0.088,5.160
24.4000000000001,-0.489,5.392
24.5000000000001,-0.896,5.487
24.6000000000001,-0.990,5.412
24.7000000000001,-0.738,5.193
24.8000000000001,-0.228,4.906
24.9000000000001,0.362,4.652
25.0000000000001,0.825,4.520
25.1000000000001,1.000,4.555
25.2000000000001,0.826,4.746
25.3000000000001,0.363,5.025
25.4000000000001,-0.226,5.296
25.5000000000001,-0.737,5.463
25.6000000000001,-0.990,5.469
25.7000000000001,-0.897,5.310
25.8000000000001,-0.491,5.044
25.9000000000001,0.087,4.762
26.0000000000001,0.634,4.563
26.1000000000001,0.960,4.517
26.2000000000001,0.951,4.640
26.3000000000001,0.609,4.888
26.4000000000001,0.055,5.176
26.5000000000001,-0.519,5.402
26.6000000000001,-0.911,5.488
26.7000000000001,-0.985,5.403
26.8000000000001,-0.715,5.178
26.9000000000001,-0.195,4.890
27.0000000000001,0.393,4.641
27.1000000000001,0.843,4.517
27.2000000000001,0.999,4.562
27.3000000000001,0.806,4.760
27.4000000000001,0.332,5.042
27.5000000000001,-0.259,5.309
27.6000000000001,-0.759,5.468
27.7000000000001,-0.994,5.464
27.8000000000001,-0.882,5.297
27.9000000000001,-0.461,5.027
28.0000000000001,0.120,4.748
28.1000000000001,0.660,4.556
28.2000000000001,0.969,4.520
28.3000000000001,0.940,4.651
28.4000000000001,0.582,4.904
28.5000000000001,0.021,5.191
28.6000000000001,-0.547,5.411
28.7000000000001,-0.924,5.487
28.8000000000001,-0.978,5.394
28.9000000000001,-0.691,5.162
29.0000000000001,-0.162,4.874
29.1000000000001,0.423,4.630
29.2000000000001,0.861,4.515
29.3000000000001,0.998,4.570
29.4000000000001,0.786,4.774
29.5000000000001,0.300,5.058
29.6000000000002,-0.291,5.321
29.7000000000002,-0.781,5.472
29.8000000000002,-0.997,5.458
29.9000000000002,-0.865,5.284
30.0000000000002,-0.431,5.011
30.1000000000002,0.153,4.734
30.2000000000002,0.685,4.550
30.3000000000002,0.977,4.523
30.4000000000002,0.927,4.663
30.5000000000002,0.554,4.920
30.6000000000002,-0.012,5.206
30.7000000000002,-0.575,5.420
30.8000000000002,-0.936,5.487
30.9000000000002,-0.971,5.384
31.0000000000002,-0.666,5.147
31.1000000000002,-0.129,4.858
31.2000000000002,0.454,4.620
31.3000000000002,0.878,4.514
31.4000000000002,0.995,4.578
31.5000000000002,0.765,4.789
31.6000000000002,0.267,5.074
31.7000000000002,-0.323,5.333
31.8000000000002,-0.801,5.476
31.9000000000002,-0.999,5.453
32.0000000000002,-0.848,5.271
32.1000000000002,-0.401,4.995
32.2000000000002,0.187,4.720
32.3000000000002,0.709,4.544
32.4000000000002,0.983,4.526
32.5000000000002,0.914,4.675
32.6000000000002,0.526,4.937
32.7000000000002,-0.046,5.221
32.8000000000002,-0.602,5.428
32.9000000000002,-0.948,5.485
33.0000000000002,-0.962,5.373
33.1000000000002,-0.641,5.131
33.2000000000002,-0.095,4.843
33.3000000000002,0.483,4.610
33.4000000000002,0.893,4.513
33.5000000000002,0.991,4.586
33.6000000000002,0.743,4.804
33.7000000000002,0.235,5.090
33.8000000000002,-0.355,5.345
33.9000000000002,-0.821,5.479
34.0000000000002,-1.000,5.446
34.1000000000002,-0.830,5.257
34.2000000000002,-0.370,4.978
34.3000000000002,0.219,4.707
34.4000000000002,0.732,4.538
34.5000000000002,0.989,4.531
34.6000000000002,0.900,4.687
34.7000000000002,0.497,4.953
34.8000000000002,-0.080,5.235
34.9000000000002,-0.629,5.435
35.0000000000002,-0.958,5.483
35.1000000000002,-0.953,5.363
35.2000000000002,-0.615,5.115
35.3000000000002,-0.062,4.827
35.4000000000002,0.512,4.600
35.5000000000002,0.908,4.512
35.6000000000002,0.986,4.595
35.7000000000002,0.720,4.819
35.8000000000002,0.202,5.106
35.9000000000002,-0.386,5.357
36.0000000000002,-0.840,5.482
36.1000000000002,-1.000,5.439
36.2000000000002,-0.811,5.243
36.3000000000002,-0.338,4.962
36.4000000000002,0.252,4.694
36.5000000000002,0.754,4.533
36.6000000000003,0.993,4.535
36.7000000000003,0.885,4.700
36.8000000000003,0.468,4.969
36.9000000000003,-0.113,5.249
37.0000000000003,-0.654,5.442
37.1000000000003,-0.967,5.481
37.2000000000003,-0.942,5.351
37.3000000000003,-0.588,5.099
37.4000000000003,-0.028,4.812
37.5000000000003,0.541,4.591
37.6000000000003,0.921,4.512
37.7000000000003,0.980,4.604
37.8000000000003,0.696,4.834
37.9000000000003,0.169,5.122
38.0000000000003,-0.417,5.368
38.1000000000003,-0.857,5.484
38.2000000000003,-0.998,5.432
38.3000000000003,-0.790,5.229
38.4000000000003,-0.306,4.945
38.5000000000003,0.285,4.681
38.6000000000003,0.776,4.529
38.7000000000003,0.997,4.540
38.8000000000003,0.869,4.713
38.9000000000003,0.438,4.986
39.0000000000003,-0.146,5.263
39.1000000000003,-0.679,5.449
39.2000000000003,-0.975,5.478
39.3000000000003,-0.930,5.340
39.4000000000003,-0.560,5.083
39.5000000000003,0.005,4.797
39.6000000000003,0.569,4.582
39.7000000000003,0.934,4.513
39.8000000000003,0.973,4.614
39.9000000000003,0.672,4.850
40.0000000000003,0.136,5.138
40.1000000000003,-0.447,5.378
40.2000000000003,-0.874,5.486
40.3000000000003,-0.996,5.424
40.4000000000003,-0.769,5.214
40.5000000000003,-0.274,4.929
40.6000000000003,0.317,4.669
40.7000000000003,0.797,4.525
40.8000000000003,0.999,4.546
40.9000000000003,0.852,4.726
41.0000000000003,0.407,5.002
41.1000000000003,-0.180,5.277
41.2000000000003,-0.704,5.455
41.3000000000003,-0.982,5.474
41.4000000000003,-0.917,5.328
41.5000000000003,-0.532,5.067
41.6000000000003,0.039,4.782
41.7000000000003,0.596,4.574
41.8000000000003,0.945,4.514
41.9000000000003,0.964,4.624
42.0000000000003,0.646,4.866
42.1000000000003,0.102,5.154
42.2000000000003,-0.477,5.388
42.3000000000003,-0.890,5.487
42.4000000000003,-0.992,5.416
42.5000000000003,-0.747,5.199
42.6000000000003,-0.242,4.913
42.7000000000003,0.348,4.657
42.8000000000003,0.817,4.521
42.9000000000003,1.000,4.552
43.0000000000003,0.834,4.740
43.1000000000003,0.376,5.018
43.2000000000003,-0.213,5.290
43.3000000000003,-0.727,5.461
43.4000000000003,-0.988,5.470
43.5000000000003,-0.903,5.316
43.6000000000003,-0.503,5.051
43.7000000000004,0.073,4.768
43.8000000000004,0.623,4.566
43.9000000000004,0.956,4.516
44.0000000000004,0.955,4.635
44.1000000000004,0.620,4.882
44.2000000000004,0.069,5.169
44.3000000000004,-0.506,5.398
44.4000000000004,-0.905,5.488
44.5000000000004,-0.987,5.407
44.6000000000004,-0.725,5.184
44.7000000000004,-0.209,4.897
44.8000000000004,0.380,4.646
44.9000000000004,0.836,4.518
45.0000000000004,1.000,4.559
45.1000000000004,0.815,4.754
45.2000000000004,0.345,5.035
45.3000000000004,-0.245,5.303
45.4000000000004,-0.750,5.466
45.5000000000004,-0.992,5.466
45.6000000000004,-0.888,5.303
45.7000000000004,-0.474,5.034
45.8000000000004,0.106,4.754
45.9000000000004,0.649,4.559
46.0000000000004,0.965,4.518
46.1000000000004,0.944,4.646
46.2000000000004,0.593,4.897
46.3000000000004,0.035,5.185
46.4000000000004,-0.535,5.407
46.5000000000004,-0.919,5.488
46.6000000000004,-0.981,5.398
46.7000000000004,-0.701,5.169
46.8000000000004,-0.176,4.881
46.9000000000004,0.411,4.635
47.0000000000004,0.854,4.516
47.1000000000004,0.999,4.567
47.2000000000004,0.795,4.768
47.3000000000004,0.313,5.051
47.4000000000004,-0.278,5.316
47.5000000000004,-0.772,5.471
47.6000000000004,-0.996,5.461
47.7000000000004,-0.872,5.290
47.8000000000004,-0.444,5.018
47.9000000000004,0.139,4.740
48.0000000000004,0.674,4.552
48.1000000000004,0.973,4.521
48.2000000000004,0.933,4.658
48.3000000000004,0.566,4.914
48.4000000000004,0.002,5.200
48.5000000000004,-0.563,5.416
48.6000000000004,-0.931,5.487
48.7000000000004,-0.974,5.388
48.8000000000004,-0.677,5.153
48.9000000000004,-0.143,4.865
49.0000000000004,0.441,4.624
49.1000000000004,0.871,4.514
49.2000000000004,0.996,4.574
49.3000000000004,0.774,4.783
49.4000000000004,0.281,5.067
49.5000000000004,-0.310,5.328
49.6000000000004,-0.793,5.475
49.7000000000004,-0.998,5.455
49.8000000000004,-0.856,5.277
49.9000000000004,-0.414,5.001
50.0000000000004,0.173,4.726
50.1000000000004,0.699,4.546
50.2000000000004,0.981,4.525
50.3000000000004,0.920,4.670
50.4000000000004,0.538,4.930
50.5000000000004,-0.032,5.215
50.6000000000004,-0.591,5.424
50.7000000000005,-0.943,5.486
50.8000000000005,-0.966,5.378
50.9000000000005,-0.652,5.138
51.0000000000005,-0.109,4.849
51.1000000000005,0.471,4.614
51.2000000000005,0.887,4.513
51.3000000000005,0.993,4.583
51.4000000000005,0.752,4.798
51.5000000000005,0.249,5.084
51.6000000000005,-0.342,5.340
51.7000000000005,-0.813,5.478
51.8000000000005,-1.000,5.449
51.9000000000005,-0.838,5.263
52.0000000000005,-0.383,4.985
52.1000000000005,0.206,4.712
52.2000000000005,0.722,4.540
52.3000000000005,0.987,4.529
52.4000000000005,0.906,4.682
52.5000000000005,0.509,4.946
52.6000000000005,-0.065,5.229
52.7000000000005,-0.617,5.432
52.8000000000005,-0.954,5.484
52.9000000000005,-0.957,5.367
53.0000000000005,-0.626,5.122
53.1000000000005,-0.076,4.834
53.2000000000005,0.500,4.604
53.3000000000005,0.902,4.512
53.4000000000005,0.988,4.591
53.5000000000005,0.730,4.813
53.6000000000005,0.216,5.100
53.7000000000005,-0.373,5.352
53.8000000000005,-0.832,5.481
53.9000000000005,-1.000,5.442
54.0000000000005,-0.819,5.249
54.1000000000005,-0.352,4.969
54.2000000000005,0.238,4.699
54.3000000000005,0.745,4.535
54.4000000000005,0.992,4.533
54.5000000000005,0.892,4.694
54.6000000000005,0.480,4.962
54.7000000000005,-0.099,5.243
54.8000000000005,-0.644,5.440
54.9000000000005,-0.963,5.482
55.0000000000005,-0.947,5.356
55.1000000000005,-0.599,5.106
55.2000000000005,-0.042,4.819
55.3000000000005,0.529,4.595
55.4000000000005,0.916,4.512
55.5000000000005,0.983,4.600
55.6000000000005,0.706,4.828
55.7000000000005,0.183,5.116
55.8000000000005,-0.404,5.363
