Time(s),Input,Output_Displacement
15.8,0.786,5.569
15.9,0.748,5.550
16,0.707,5.529
16.1,0.663,5.506
16.2,0.617,5.481
16.3,0.569,5.455
16.4,0.518,5.427
16.5,0.466,5.397
16.6,0.412,5.366
16.7,0.357,5.333
16.8,0.300,5.300
16.9,0.242,5.265
17,0.184,5.230
17.1,0.124,5.193
17.2,0.065,5.156
17.3,0.005,5.118
17.4,-0.055,5.080
17.5,-0.115,5.042
17.6,-0.174,5.003
17.7,-0.233,4.964
17.8,-0.291,4.926
17.9,-0.348,4.888
18,-0.403,4.850
18.1,-0.458,4.813
18.2,-0.510,4.776
18.3,-0.561,4.740
18.4,-0.609,4.706
18.5,-0.656,4.672
18.6,-0.700,4.639
18.7,-0.741,4.608
18.8,-0.780,4.578
18.9,-0.816,4.550
19,-0.850,4.523
19.1,-0.880,4.498
19.2,-0.907,4.475
19.3,-0.930,4.453
19.4,-0.951,4.434
19.5,-0.968,4.417
19.6,-0.981,4.401
19.7,-0.991,4.388
19.8,-0.997,4.377
19.9,-1.000,4.369
20,-0.999,4.362
20.1,-0.995,4.358
20.2,-0.987,4.357
20.3,-0.975,4.357
20.4,-0.960,4.360
20.5,-0.941,4.365
20.6,-0.919,4.373
20.7,-0.894,4.382
20.8,-0.866,4.394
20.9,-0.834,4.408
21,-0.799,4.425
21.1,-0.762,4.443
21.2,-0.722,4.463
21.3,-0.679,4.486
21.4,-0.634,4.510
21.5,-0.586,4.536
21.6,-0.537,4.563
21.7,-0.485,4.592
21.8,-0.432,4.623
21.9,-0.377,4.655
22,-0.321,4.688
22.1,-0.263,4.722
22.2,-0.205,4.758
22.3,-0.146,4.794
22.4,-0.086,4.831
22.5,-0.026,4.868
22.6000000000001,0.034,4.906
22.7000000000001,0.093,4.945
22.8000000000001,0.153,4.983
22.9000000000001,0.212,5.022
23.0000000000001,0.270,5.060
23.1000000000001,0.327,5.098
23.2000000000001,0.384,5.136
23.3000000000001,0.438,5.174
23.4000000000001,0.491,5.211
23.5000000000001,0.543,5.247
23.6000000000001,0.592,5.282
23.7000000000001,0.639,5.316
23.8000000000001,0.684,5.349
23.9000000000001,0.727,5.381
24.0000000000001,0.767,5.411
24.1000000000001,0.804,5.440
24.2000000000001,0.838,5.468
24.3000000000001,0.869,5.493
24.4000000000001,0.897,5.517
24.5000000000001,0.922,5.539
24.6000000000001,0.944,5.559
24.7000000000001,0.962,5.577
24.8000000000001,0.977,5.593
24.9000000000001,0.988,5.607
25.0000000000001,0.995,5.619
25.1000000000001,0.999,5.628
25.2000000000001,1.000,5.636
25.3000000000001,0.997,5.641
25.4000000000001,0.990,5.643
25.5000000000001,0.979,5.643
25.6000000000001,0.966,5.641
25.7000000000001,0.948,5.637
25.8000000000001,0.928,5.630
25.9000000000001,0.904,5.621
26.0000000000001,0.876,5.610
26.1000000000001,0.846,5.597
26.2000000000001,0.812,5.581
26.3000000000001,0.776,5.564
26.4000000000001,0.737,5.544
26.5000000000001,0.695,5.523
26.6000000000001,0.650,5.499
26.7000000000001,0.604,5.474
26.8000000000001,0.555,5.447
26.9000000000001,0.504,5.418
27.0000000000001,0.451,5.388
27.1000000000001,0.397,5.357
27.2000000000001,0.341,5.324
27.3000000000001,0.284,5.290
27.4000000000001,0.226,5.255
27.5000000000001,0.167,5.219
27.6000000000001,0.108,5.183
27.7000000000001,0.048,5.145
27.8000000000001,-0.012,5.108
27.9000000000001,-0.072,5.069
28.0000000000001,-0.132,5.031
28.1000000000001,-0.191,4.992
28.2000000000001,-0.249,4.954
28.3000000000001,-0.307,4.915
28.4000000000001,-0.364,4.877
28.5000000000001,-0.419,4.839
28.6000000000001,-0.472,4.802
28.7000000000001,-0.524,4.766
28.8000000000001,-0.575,4.731
28.9000000000001,-0.623,4.696
29.0000000000001,-0.668,4.662
29.1000000000001,-0.712,4.630
29.2000000000001,-0.753,4.599
29.3000000000001,-0.791,4.570
29.4000000000001,-0.826,4.542
29.5000000000001,-0.858,4.516
29.6000000000002,-0.888,4.491
29.7000000000002,-0.914,4.468
29.8000000000002,-0.936,4.448
29.9000000000002,-0.956,4.429
30.0000000000002,-0.972,4.412
30.1000000000002,-0.984,4.397
30.2000000000002,-0.993,4.385
30.3000000000002,-0.998,4.375
30.4000000000002,-1.000,4.367
30.5000000000002,-0.998,4.361
30.6000000000002,-0.993,4.358
30.7000000000002,-0.984,4.356
30.8000000000002,-0.971,4.358
30.9000000000002,-0.955,4.361
31.0000000000002,-0.935,4.367
31.1000000000002,-0.913,4.375
31.2000000000002,-0.886,4.385
31.3000000000002,-0.857,4.398
31.4000000000002,-0.825,4.413
31.5000000000002,-0.789,4.430
31.6000000000002,-0.751,4.448
31.7000000000002,-0.710,4.469
31.8000000000002,-0.667,4.492
31.9000000000002,-0.621,4.517
32.0000000000002,-0.573,4.543
32.1000000000002,-0.522,4.571
32.2000000000002,-0.470,4.601
32.3000000000002,-0.416,4.632
32.4000000000002,-0.361,4.664
32.5000000000002,-0.305,4.697
32.6000000000002,-0.247,4.732
32.7000000000002,-0.188,4.768
32.8000000000002,-0.129,4.804
32.9000000000002,-0.069,4.841
33.0000000000002,-0.010,4.879
33.1000000000002,0.050,4.917
33.2000000000002,0.110,4.955
33.3000000000002,0.170,4.994
33.4000000000002,0.228,5.032
33.5000000000002,0.286,5.071
33.6000000000002,0.343,5.109
33.7000000000002,0.399,5.147
33.8000000000002,0.453,5.184
33.9000000000002,0.506,5.221
34.0000000000002,0.557,5.257
34.1000000000002,0.606,5.292
34.2000000000002,0.652,5.326
34.3000000000002,0.696,5.358
34.4000000000002,0.738,5.390
34.5000000000002,0.777,5.420
34.6000000000002,0.814,5.448
34.7000000000002,0.847,5.475
34.8000000000002,0.877,5.500
34.9000000000002,0.905,5.524
35.0000000000002,0.929,5.545
35.1000000000002,0.949,5.565
35.2000000000002,0.966,5.582
35.3000000000002,0.980,5.598
35.4000000000002,0.990,5.611
35.5000000000002,0.997,5.622
35.6000000000002,1.000,5.631
35.7000000000002,0.999,5.637
35.8000000000002,0.995,5.641
35.9000000000002,0.987,5.643
36.0000000000002,0.976,5.643
36.1000000000002,0.961,5.640
36.2000000000002,0.943,5.635
36.3000000000002,0.921,5.628
36.4000000000002,0.896,5.619
36.5000000000002,0.868,5.607
36.6000000000003,0.837,5.593
36.7000000000003,0.802,5.577
36.8000000000003,0.765,5.559
36.9000000000003,0.725,5.538
37.0000000000003,0.682,5.516
37.1000000000003,0.637,5.492
37.2000000000003,0.590,5.467
37.3000000000003,0.541,5.439
37.4000000000003,0.489,5.410
37.5000000000003,0.436,5.380
37.6000000000003,0.381,5.348
37.7000000000003,0.325,5.315
37.8000000000003,0.268,5.281
37.9000000000003,0.210,5.245
38.0000000000003,0.151,5.209
38.1000000000003,0.091,5.172
38.2000000000003,0.031,5.135
38.3000000000003,-0.029,5.097
38.4000000000003,-0.089,5.059
38.5000000000003,-0.148,5.020
38.6000000000003,-0.207,4.981
38.7000000000003,-0.266,4.943
38.8000000000003,-0.323,4.905
38.9000000000003,-0.379,4.867
39.0000000000003,-0.434,4.829
39.1000000000003,-0.487,4.792
39.2000000000003,-0.539,4.756
39.3000000000003,-0.588,4.721
39.4000000000003,-0.636,4.686
39.5000000000003,-0.681,4.653
39.6000000000003,-0.723,4.621
39.7000000000003,-0.764,4.591
39.8000000000003,-0.801,4.562
39.9000000000003,-0.835,4.534
40.0000000000003,-0.867,4.509
40.1000000000003,-0.895,4.485
40.2000000000003,-0.920,4.462
40.3000000000003,-0.942,4.442
40.4000000000003,-0.961,4.424
40.5000000000003,-0.975,4.408
40.6000000000003,-0.987,4.394
40.7000000000003,-0.995,4.382
40.8000000000003,-0.999,4.372
40.9000000000003,-1.000,4.365
41.0000000000003,-0.997,4.360
41.1000000000003,-0.990,4.357
41.2000000000003,-0.980,4.357
41.3000000000003,-0.967,4.358
41.4000000000003,-0.950,4.363
41.5000000000003,-0.929,4.369
41.6000000000003,-0.906,4.378
41.7000000000003,-0.879,4.389
41.8000000000003,-0.848,4.402
41.9000000000003,-0.815,4.417
42.0000000000003,-0.779,4.435
42.1000000000003,-0.740,4.454
42.2000000000003,-0.698,4.476
42.3000000000003,-0.654,4.499
42.4000000000003,-0.607,4.524
42.5000000000003,-0.559,4.551
42.6000000000003,-0.508,4.579
42.7000000000003,-0.455,4.609
42.8000000000003,-0.401,4.640
42.9000000000003,-0.345,4.673
43.0000000000003,-0.289,4.707
43.1000000000003,-0.231,4.742
43.2000000000003,-0.172,4.778
43.3000000000003,-0.113,4.814
43.4000000000003,-0.053,4.852
43.5000000000003,0.007,4.889
43.6000000000003,0.067,4.928
43.7000000000004,0.127,4.966
43.8000000000004,0.186,5.005
43.9000000000004,0.245,5.043
44.0000000000004,0.302,5.082
44.1000000000004,0.359,5.120
44.2000000000004,0.414,5.158
44.3000000000004,0.468,5.195
44.4000000000004,0.520,5.231
44.5000000000004,0.571,5.267
44.6000000000004,0.619,5.301
44.7000000000004,0.665,5.335
44.8000000000004,0.708,5.367
44.9000000000004,0.749,5.398
45.0000000000004,0.788,5.428
45.1000000000004,0.823,5.456
45.2000000000004,0.856,5.482
45.3000000000004,0.885,5.507
45.4000000000004,0.912,5.530
45.5000000000004,0.935,5.551
45.6000000000004,0.954,5.570
45.7000000000004,0.970,5.587
45.8000000000004,0.983,5.602
45.9000000000004,0.992,5.614
46.0000000000004,0.998,5.625
46.1000000000004,1.000,5.633
46.2000000000004,0.998,5.639
46.3000000000004,0.993,5.642
46.4000000000004,0.984,5.644
46.5000000000004,0.972,5.643
46.6000000000004,0.956,5.639
46.7000000000004,0.937,5.634
46.8000000000004,0.915,5.626
46.9000000000004,0.889,5.615
47.0000000000004,0.860,5.603
47.1000000000004,0.827,5.589
47.2000000000004,0.792,5.572
47.3000000000004,0.754,5.553
47.4000000000004,0.713,5.532
47.5000000000004,0.670,5.510
47.6000000000004,0.624,5.485
47.7000000000004,0.576,5.459
47.8000000000004,0.526,5.431
47.9000000000004,0.474,5.402
48.0000000000004,0.421,5.371
48.1000000000004,0.366,5.339
48.2000000000004,0.309,5.305
48.3000000000004,0.252,5.271
48.4000000000004,0.193,5.235
48.5000000000004,0.134,5.199
48.6000000000004,0.074,5.162
48.7000000000004,0.014,5.124
48.8000000000004,-0.046,5.086
48.9000000000004,-0.105,5.048
49.0000000000004,-0.165,5.009
49.1000000000004,-0.224,4.971
49.2000000000004,-0.282,4.932
49.3000000000004,-0.339,4.894
49.4000000000004,-0.395,4.856
49.5000000000004,-0.449,4.819
49.6000000000004,-0.502,4.782
49.7000000000004,-0.553,4.746
49.8000000000004,-0.602,4.711
49.9000000000004,-0.649,4.677
50.0000000000004,-0.693,4.644
50.1000000000004,-0.735,4.613
50.2000000000004,-0.774,4.583
50.3000000000004,-0.811,4.554
50.4000000000004,-0.845,4.527
50.5000000000004,-0.875,4.502
50.6000000000004,-0.903,4.478
50.7000000000005,-0.927,4.456
50.8000000000005,-0.948,4.437
50.9000000000005,-0.965,4.419
51.0000000000005,-0.979,4.404
51.1000000000005,-0.989,4.390
51.2000000000005,-0.996,4.379
51.3000000000005,-1.000,4.370
51.4000000000005,-0.999,4.363
51.5000000000005,-0.996,4.359
51.6000000000005,-0.988,4.357
51.7000000000005,-0.977,4.357
51.8000000000005,-0.962,4.359
51.9000000000005,-0.944,4.364
52.0000000000005,-0.923,4.371
52.1000000000005,-0.898,4.381
52.2000000000005,-0.870,4.392
52.3000000000005,-0.839,4.406
52.4000000000005,-0.805,4.422
52.5000000000005,-0.768,4.440
52.6000000000005,-0.728,4.460
52.7000000000005,-0.686,4.482
52.8000000000005,-0.641,4.506
52.9000000000005,-0.594,4.531
53.0000000000005,-0.545,4.559
53.1000000000005,-0.493,4.587
53.2000000000005,-0.440,4.618
53.3000000000005,-0.386,4.650
53.4000000000005,-0.330,4.683
53.5000000000005,-0.272,4.717
53.6000000000005,-0.214,4.752
53.7000000000005,-0.155,4.788
53.8000000000005,-0.096,4.825
53.9000000000005,-0.036,4.862
54.0000000000005,0.024,4.900
54.1000000000005,0.084,4.938
54.2000000000005,0.144,4.977
54.3000000000005,0.203,5.016
54.4000000000005,0.261,5.054
54.5000000000005,0.318,5.092
54.6000000000005,0.375,5.130
54.7000000000005,0.430,5.168
54.8000000000005,0.483,5.205
54.9000000000005,0.535,5.241
55.0000000000005,0.584,5.277
55.1000000000005,0.632,5.311
55.2000000000005,0.677,5.344
55.3000000000005,0.720,5.376
55.4000000000005,0.760,5.407
55.5000000000005,0.798,5.436
55.6000000000005,0.833,5.463
55.7000000000005,0.864,5.489
55.8000000000005,0.893,5.514
55.9000000000005,0.918,5.536
56.0000000000005,0.940,5.556
56.1000000000005,0.959,5.575
56.2000000000005,0.974,5.591
56.3000000000005,0.986,5.605
56.4000000000005,0.994,5.617
56.5000000000005,0.999,5.627
56.6000000000005,1.000,5.635
56.7000000000005,0.997,5.640
56.8000000000005,0.991,5.643
56.9000000000005,0.981,5.644
57.0000000000005,0.968,5.642
57.1000000000005,0.951,5.638
57.2000000000005,0.931,5.632
57.3000000000005,0.908,5.623
57.4000000000005,0.881,5.612
57.5000000000005,0.851,5.599
57.6000000000005,0.818,5.584
57.7000000000005,0.782,5.567
57.8000000000006,0.743,5.548
57.9000000000006,0.702,5.526
58.0000000000006,0.658,5.503
58.1000000000006,0.611,5.478
58.2000000000006,0.563,5.451
58.3000000000006,0.512,5.423
58.4000000000006,0.460,5.393
58.5000000000006,0.405,5.362
58.6000000000006,0.350,5.329
58.7000000000006,0.293,5.296
58.8000000000006,0.235,5.261
58.9000000000006,0.177,5.225
59.0000000000006,0.117,5.189
59.1000000000006,0.057,5.151
59.2000000000006,-0.002,5.114
59.3000000000006,-0.062,5.075
59.4000000000006,-0.122,5.037
59.5000000000006,-0.181,4.998
59.6000000000006,-0.240,4.960
59.7000000000006,-0.298,4.921
59.8000000000006,-0.355,4.883
59.9000000000006,-0.410,4.845
60.0000000000006,-0.464,4.808
60.1000000000006,-0.516,4.772
60.2000000000006,-0.567,4.736
60.3000000000006,-0.615,4.701
60.4000000000006,-0.661,4.668
60.5000000000006,-0.705,4.635
60.6000000000006,-0.746,4.604
60.7000000000006,-0.785,4.574
60.8000000000006,-0.821,4.546
60.9000000000006,-0.853,4.520
61.0000000000006,-0.883,4.495
61.1000000000006,-0.910,4.472
61.2000000000006,-0.933,4.451
61.3000000000006,-0.953,4.432
61.4000000000006,-0.969,4.415
61.5000000000006,-0.982,4.400
61.6000000000006,-0.992,4.387
61.7000000000006,-0.998,4.376
61.8000000000006,-1.000,4.368
61.9000000000006,-0.999,4.362
62.0000000000006,-0.994,4.358
62.1000000000006,-0.985,4.356
62.2000000000006,-0.973,4.357
62.3000000000006,-0.958,4.360
62.4000000000006,-0.939,4.366
62.5000000000006,-0.916,4.374
62.6000000000006,-0.891,4.384
62.7000000000006,-0.862,4.396
62.8000000000006,-0.830,4.410
62.9000000000006,-0.795,4.427
63.0000000000006,-0.757,4.445
63.1000000000006,-0.717,4.466
63.2000000000006,-0.674,4.488
63.3000000000006,-0.628,4.513
63.4000000000006,-0.580,4.539
63.5000000000006,-0.530,4.566
63.6000000000006,-0.479,4.596
63.7000000000006,-0.425,4.627
63.8000000000006,-0.370,4.659
63.9000000000006,-0.314,4.692
64.0000000000006,-0.256,4.726
64.1000000000006,-0.198,4.762
64.2000000000006,-0.139,4.798
64.3000000000006,-0.079,4.835
64.4000000000006,-0.019,4.873
64.5000000000006,0.041,4.911
64.6000000000006,0.101,4.949
64.7000000000006,0.160,4.988
64.8000000000006,0.219,5.026
64.9000000000006,0.277,5.065
65.0000000000006,0.334,5.103
65.1000000000006,0.390,5.141
65.2000000000006,0.445,5.178
65.3000000000006,0.498,5.215
65.4000000000006,0.549,5.251
65.5000000000006,0.598,5.286
65.6000000000005,0.645,5.320
65.7000000000005,0.690,5.353
65.8000000000005,0.732,5.385
65.9000000000005,0.771,5.415
66.0000000000005,0.808,5.444
66.1000000000005,0.842,5.471
66.2000000000005,0.873,5.496
66.3000000000005,0.900,5.520
66.4000000000005,0.925,5.542
66.5000000000005,0.946,5.562
66.6000000000005,0.964,5.580
66.7000000000005,0.978,5.595
66.8000000000005,0.989,5.609
66.9000000000005,0.996,5.620
67.0000000000005,1.000,5.629
67.1000000000005,1.000,5.636
67.2000000000005,0.996,5.641
67.3000000000005,0.989,5.643
67.4000000000004,0.978,5.643
67.5000000000004,0.964,5.641
67.6000000000004,0.946,5.636
67.7000000000004,0.925,5.629
67.8000000000004,0.900,5.620
67.9000000000004,0.873,5.609
68.0000000000004,0.842,5.595
68.1000000000004,0.808,5.579
68.2000000000004,0.771,5.562
68.3000000000004,0.732,5.542
68.4000000000004,0.689,5.520
68.5000000000004,0.645,5.496
68.6000000000004,0.598,5.471
68.7000000000004,0.549,5.444
68.8000000000004,0.497,5.415
68.9000000000004,0.445,5.385
69.0000000000004,0.390,5.353
69.1000000000003,0.334,5.320
69.2000000000003,0.277,5.286
69.3000000000003,0.219,5.251
69.4000000000003,0.160,5.215
69.5000000000003,0.101,5.178
69.6000000000003,0.041,5.141
69.7000000000003,-0.019,5.103
69.8000000000003,-0.079,5.065
69.9000000000003,-0.139,5.026
70.0000000000003,-0.198,4.988
70.1000000000003,-0.256,4.949
70.2000000000003,-0.314,4.911
70.3000000000003,-0.370,4.873
70.4000000000003,-0.425,4.835
70.5000000000003,-0.479,4.798
70.6000000000003,-0.531,4.762
70.7000000000003,-0.580,4.726
70.8000000000003,-0.628,4.692
70.9000000000002,-0.674,4.659
71.0000000000002,-0.717,4.626
71.1000000000002,-0.757,4.596
71.2000000000002,-0.795,4.566
71.3000000000002,-0.830,4.539
71.4000000000002,-0.862,4.513
71.5000000000002,-0.891,4.488
71.6000000000002,-0.917,4.466
71.7000000000002,-0.939,4.445
71.8000000000002,-0.958,4.427
71.9000000000002,-0.973,4.410
72.0000000000002,-0.985,4.396
72.1000000000002,-0.994,4.384
72.2000000000002,-0.999,4.374
72.3000000000002,-1.000,4.366
72.4000000000002,-0.998,4.360
72.5000000000002,-0.992,4.357
72.6000000000002,-0.982,4.356
72.7000000000001,-0.969,4.358
72.8000000000001,-0.953,4.362
72.9000000000001,-0.933,4.368
73.0000000000001,-0.910,4.376
73.1000000000001,-0.883,4.387
73.2000000000001,-0.853,4.400
73.3000000000001,-0.821,4.415
73.4000000000001,-0.785,4.432
73.5000000000001,-0.746,4.451
73.6000000000001,-0.705,4.472
73.7000000000001,-0.661,4.495
73.8000000000001,-0.615,4.520
73.9000000000001,-0.567,4.546
74.0000000000001,-0.516,4.575
74.1000000000001,-0.464,4.604
74.2000000000001,-0.410,4.635
74.3000000000001,-0.354,4.668
74.4,-0.298,4.702
74.5,-0.240,4.736
74.6,-0.181,4.772
74.7,-0.122,4.808
74.8,-0.062,4.846
74.9,-0.002,4.883
75,0.058,4.922
75.1,0.117,4.960
75.2,0.177,4.999
75.3,0.235,5.037
75.4,0.293,5.076
75.5,0.350,5.114
75.6,0.406,5.152
75.7,0.460,5.189
75.8,0.512,5.225
75.9,0.563,5.261
76,0.611,5.296
76.1,0.658,5.330
76.1999999999999,0.702,5.362
76.2999999999999,0.743,5.393
76.3999999999999,0.782,5.423
76.4999999999999,0.818,5.452
76.5999999999999,0.851,5.478
76.6999999999999,0.881,5.503
76.7999999999999,0.908,5.526
76.8999999999999,0.931,5.548
76.9999999999999,0.951,5.567
77.0999999999999,0.968,5.584
77.1999999999999,0.981,5.599
77.2999999999999,0.991,5.612
77.3999999999999,0.997,5.623
77.4999999999999,1.000,5.632
77.5999999999999,0.999,5.638
77.6999999999999,0.994,5.642
77.7999999999999,0.986,5.644
77.8999999999998,0.974,5.643
77.9999999999998,0.959,5.640
78.0999999999998,0.940,5.635
78.1999999999998,0.918,5.627
78.2999999999998,0.893,5.617
78.3999999999998,0.864,5.605
78.4999999999998,0.833,5.591
78.5999999999998,0.798,5.575
78.6999999999998,0.760,5.556
78.7999999999998,0.720,5.536
78.8999999999998,0.677,5.514
78.9999999999998,0.632,5.489
79.0999999999998,0.584,5.463
79.1999999999998,0.534,5.436
79.2999999999998,0.483,5.407
79.3999999999998,0.429,5.376
79.4999999999998,0.375,5.344
79.5999999999998,0.318,5.311
79.6999999999997,0.261,5.276
79.7999999999997,0.202,5.241
79.8999999999997,0.143,5.205
79.9999999999997,0.084,5.168
80.0999999999997,0.024,5.130
80.1999999999997,-0.036,5.092
80.2999999999997,-0.096,5.054
80.3999999999997,-0.155,5.015
80.4999999999997,-0.214,4.977
80.5999999999997,-0.273,4.938
80.6999999999997,-0.330,4.900
80.7999999999997,-0.386,4.862
80.8999999999997,-0.440,4.825
80.9999999999997,-0.494,4.788
81.0999999999997,-0.545,4.752
81.1999999999997,-0.594,4.717
81.2999999999997,-0.641,4.682
81.3999999999997,-0.686,4.649
81.4999999999996,-0.728,4.618
81.5999999999996,-0.768,4.587
81.6999999999996,-0.805,4.558
81.7999999999996,-0.839,4.531
81.8999999999996,-0.870,4.506
81.9999999999996,-0.898,4.482
82.0999999999996,-0.923,4.460
82.1999999999996,-0.945,4.440
82.2999999999996,-0.963,4.422
82.3999999999996,-0.977,4.406
82.4999999999996,-0.988,4.392
82.5999999999996,-0.996,4.381
82.6999999999996,-0.999,4.371
82.7999999999996,-1.000,4.364
82.8999999999996,-0.996,4.359
82.9999999999996,-0.989,4.357
83.0999999999996,-0.979,4.357
83.1999999999995,-0.965,4.359
83.2999999999995,-0.948,4.363
83.3999999999995,-0.927,4.370
83.4999999999995,-0.902,4.379
83.5999999999995,-0.875,4.390
83.6999999999995,-0.844,4.404
83.7999999999995,-0.811,4.419
83.8999999999995,-0.774,4.437
83.9999999999995,-0.735,4.457
84.0999999999995,-0.693,4.478
84.1999999999995,-0.648,4.502
84.2999999999995,-0.602,4.527
84.3999999999995,-0.553,4.554
84.4999999999995,-0.502,4.583
84.5999999999995,-0.449,4.613
84.6999999999995,-0.394,4.644
84.7999999999995,-0.339,4.677
84.8999999999995,-0.282,4.711
84.9999999999994,-0.224,4.746
85.0999999999994,-0.165,4.782
85.1999999999994,-0.105,4.819
85.2999999999994,-0.045,4.856
85.3999999999994,0.015,4.894
85.4999999999994,0.074,4.932
85.5999999999994,0.134,4.971
85.6999999999994,0.193,5.009
85.7999999999994,0.252,5.048
85.8999999999994,0.309,5.086
85.9999999999994,0.366,5.124
86.0999999999994,0.421,5.162
86.1999999999994,0.475,5.199
86.2999999999994,0.527,5.235
86.3999999999994,0.577,5.271
86.4999999999994,0.625,5.305
86.5999999999994,0.670,5.339
86.6999999999993,0.714,5.371
86.7999999999993,0.754,5.402
86.8999999999993,0.792,5.431
86.9999999999993,0.827,5.459
87.0999999999993,0.860,5.485
87.1999999999993,0.889,5.510
87.2999999999993,0.915,5.533
87.3999999999993,0.937,5.553
87.4999999999993,0.956,5.572
87.5999999999993,0.972,5.589
87.6999999999993,0.985,5.603
87.7999999999993,0.993,5.616
87.8999999999993,0.998,5.626
87.9999999999993,1.000,5.634
88.0999999999993,0.998,5.639
88.1999999999993,0.992,5.643
88.2999999999993,0.983,5.644
88.3999999999993,0.970,5.642
88.4999999999992,0.954,5.639
88.5999999999992,0.935,5.633
88.6999999999992,0.912,5.625
88.7999999999992,0.885,5.614
88.8999999999992,0.856,5.601
88.9999999999992,0.823,5.587
89.0999999999992,0.788,5.570
89.1999999999992,0.749,5.551
89.2999999999992,0.708,5.530
89.3999999999992,0.665,5.507
89.4999999999992,0.619,5.482
89.5999999999992,0.570,5.456
89.6999999999992,0.520,5.428
89.7999999999992,0.468,5.398
89.8999999999992,0.414,5.367
89.9999999999992,0.359,5.335
90.0999999999992,0.302,5.301
90.1999999999992,0.245,5.267
90.2999999999991,0.186,5.231
90.3999999999991,0.127,5.195
90.4999999999991,0.067,5.157
90.5999999999991,0.007,5.120
90.6999999999991,-0.053,5.082
90.7999999999991,-0.113,5.043
90.8999999999991,-0.172,5.005
90.9999999999991,-0.231,4.966
91.0999999999991,-0.289,4.927
91.1999999999991,-0.346,4.889
91.2999999999991,-0.401,4.851
91.3999999999991,-0.455,4.814
91.4999999999991,-0.508,4.778
91.5999999999991,-0.559,4.742
91.6999999999991,-0.608,4.707
91.7999999999991,-0.654,4.673
91.8999999999991,-0.698,4.640
91.999999999999,-0.740,4.609
92.099999999999,-0.779,4.579
92.199999999999,-0.815,4.551
92.299999999999,-0.848,4.524
