Time(s),Input,Output_Displacement
31.3000000000002,-0.936,4.969
31.4000000000002,0.977,5.033
31.5000000000002,-0.997,4.966
31.6000000000002,0.998,5.035
31.7000000000002,-0.978,4.965
31.8000000000002,0.940,5.034
31.9000000000002,-0.882,4.967
32.0000000000002,0.806,5.031
32.1000000000002,-0.715,4.971
32.2000000000002,0.609,5.025
32.3000000000002,-0.491,4.978
32.4000000000002,0.363,5.018
32.5000000000002,-0.228,4.987
32.6000000000002,0.088,5.009
32.7000000000002,0.053,4.996
32.8000000000002,-0.193,4.999
32.9000000000002,0.330,5.006
33.0000000000002,-0.460,4.989
33.1000000000002,0.581,5.016
33.2000000000002,-0.690,4.980
33.3000000000002,0.785,5.024
33.4000000000002,-0.865,4.973
33.5000000000002,0.927,5.030
33.6000000000002,-0.971,4.968
33.7000000000002,0.995,5.034
33.8000000000002,-0.999,4.965
33.9000000000002,0.984,5.035
34.0000000000002,-0.948,4.965
34.1000000000002,0.894,5.033
34.2000000000002,-0.822,4.968
34.3000000000002,0.733,5.029
34.4000000000002,-0.630,4.974
34.5000000000002,0.514,5.023
34.6000000000002,-0.388,4.981
34.7000000000002,0.254,5.014
34.8000000000002,-0.115,4.991
34.9000000000002,-0.026,5.005
35.0000000000002,0.167,5.000
35.1000000000002,-0.305,4.995
35.2000000000002,0.436,5.010
35.3000000000002,-0.559,4.985
35.4000000000002,0.670,5.019
35.5000000000002,-0.768,4.977
35.6000000000002,0.851,5.027
35.7000000000002,-0.916,4.970
35.8000000000002,0.964,5.032
35.9000000000002,-0.992,4.966
36.0000000000002,1.000,5.035
36.1000000000002,-0.988,4.965
36.2000000000002,0.956,5.035
36.3000000000002,-0.906,4.966
36.4000000000002,0.837,5.032
36.5000000000002,-0.751,4.970
36.6000000000003,0.650,5.027
36.7000000000003,-0.537,4.977
36.8000000000003,0.412,5.019
36.9000000000003,-0.280,4.985
37.0000000000003,0.141,5.010
37.1000000000003,0.000,4.995
37.2000000000003,-0.141,5.001
37.3000000000003,0.279,5.004
37.4000000000003,-0.412,4.991
37.5000000000003,0.536,5.014
37.6000000000003,-0.650,4.982
37.7000000000003,0.751,5.022
37.8000000000003,-0.837,4.974
37.9000000000003,0.906,5.029
38.0000000000003,-0.956,4.968
38.1000000000003,0.988,5.033
38.2000000000003,-1.000,4.965
38.3000000000003,0.992,5.035
38.4000000000003,-0.964,4.965
38.5000000000003,0.917,5.034
38.6000000000003,-0.851,4.968
38.7000000000003,0.768,5.030
38.8000000000003,-0.670,4.973
38.9000000000003,0.559,5.024
39.0000000000003,-0.436,4.980
39.1000000000003,0.305,5.016
39.2000000000003,-0.167,4.989
39.3000000000003,0.027,5.006
39.4000000000003,0.115,4.999
39.5000000000003,-0.254,4.997
39.6000000000003,0.388,5.008
39.7000000000003,-0.514,4.987
39.8000000000003,0.630,5.018
39.9000000000003,-0.733,4.978
40.0000000000003,0.822,5.025
40.1000000000003,-0.894,4.971
40.2000000000003,0.948,5.031
40.3000000000003,-0.984,4.967
40.4000000000003,0.999,5.034
40.5000000000003,-0.995,4.965
40.6000000000003,0.971,5.035
40.7000000000003,-0.927,4.966
40.8000000000003,0.865,5.033
40.9000000000003,-0.785,4.969
41.0000000000003,0.690,5.028
41.1000000000003,-0.581,4.975
41.2000000000003,0.460,5.021
41.3000000000003,-0.330,4.983
41.4000000000003,0.194,5.012
41.5000000000003,-0.053,4.993
41.6000000000003,-0.088,5.002
41.7000000000003,0.228,5.003
41.8000000000003,-0.363,4.993
41.9000000000003,0.491,5.012
42.0000000000003,-0.609,4.983
42.1000000000003,0.715,5.021
42.2000000000003,-0.806,4.975
42.3000000000003,0.882,5.028
42.4000000000003,-0.939,4.969
42.5000000000003,0.978,5.033
42.6000000000003,-0.998,4.966
42.7000000000003,0.997,5.035
42.8000000000003,-0.977,4.965
42.9000000000003,0.936,5.034
43.0000000000003,-0.878,4.967
43.1000000000003,0.801,5.031
43.2000000000003,-0.709,4.972
43.3000000000003,0.602,5.025
43.4000000000003,-0.483,4.978
43.5000000000003,0.355,5.017
43.6000000000003,-0.220,4.987
43.7000000000004,0.080,5.008
43.8000000000004,0.062,4.997
43.9000000000004,-0.202,4.998
44.0000000000004,0.338,5.007
44.1000000000004,-0.468,4.989
44.2000000000004,0.588,5.016
44.3000000000004,-0.696,4.980
44.4000000000004,0.790,5.024
44.5000000000004,-0.869,4.973
44.6000000000004,0.930,5.030
44.7000000000004,-0.973,4.968
44.8000000000004,0.996,5.034
44.9000000000004,-0.999,4.965
45.0000000000004,0.982,5.035
45.1000000000004,-0.945,4.965
45.2000000000004,0.890,5.033
45.3000000000004,-0.817,4.969
45.4000000000004,0.727,5.029
45.5000000000004,-0.623,4.974
45.6000000000004,0.506,5.022
45.7000000000004,-0.380,4.982
45.8000000000004,0.245,5.014
45.9000000000004,-0.106,4.991
46.0000000000004,-0.035,5.004
46.1000000000004,0.176,5.001
46.2000000000004,-0.313,4.994
46.3000000000004,0.444,5.010
46.4000000000004,-0.566,4.985
46.5000000000004,0.677,5.019
46.6000000000004,-0.774,4.977
46.7000000000004,0.855,5.027
46.8000000000004,-0.920,4.970
46.9000000000004,0.966,5.032
47.0000000000004,-0.993,4.966
47.1000000000004,1.000,5.035
47.2000000000004,-0.987,4.965
47.3000000000004,0.954,5.035
47.4000000000004,-0.902,4.966
47.5000000000004,0.832,5.032
47.6000000000004,-0.745,4.970
47.7000000000004,0.644,5.027
47.8000000000004,-0.529,4.977
47.9000000000004,0.404,5.019
48.0000000000004,-0.271,4.985
48.1000000000004,0.132,5.010
48.2000000000004,0.009,4.995
48.3000000000004,-0.150,5.000
48.4000000000004,0.288,5.005
48.5000000000004,-0.420,4.990
48.6000000000004,0.544,5.014
48.7000000000004,-0.657,4.981
48.8000000000004,0.757,5.023
48.9000000000004,-0.841,4.974
49.0000000000004,0.909,5.029
49.1000000000004,-0.959,4.968
