Time(s),Input,Output_Displacement
15.9,-0.502,5.089
16,-0.664,4.948
16.1,-0.799,4.808
16.2,-0.903,4.677
16.3,-0.970,4.558
16.4,-0.999,4.457
16.5,-0.988,4.377
16.6,-0.938,4.322
16.7,-0.850,4.294
16.8,-0.728,4.295
16.9,-0.578,4.323
17,-0.404,4.379
17.1,-0.214,4.459
17.2,-0.016,4.561
17.3,0.183,4.680
17.4,0.375,4.812
17.5,0.551,4.952
17.6,0.706,5.093
17.7,0.833,5.231
17.8,0.926,5.360
17.9,0.983,5.474
18,1.000,5.569
18.1,0.977,5.642
18.2,0.916,5.689
18.3,0.818,5.708
18.4,0.687,5.700
18.5,0.529,5.663
18.6,0.350,5.600
18.7,0.157,5.513
18.8,-0.042,5.406
18.9,-0.240,5.282
19,-0.428,5.147
19.1,-0.599,5.007
19.2,-0.746,4.866
19.3,-0.864,4.730
19.4,-0.947,4.605
19.5,-0.992,4.496
19.6,-0.997,4.407
19.7,-0.963,4.342
19.8,-0.891,4.303
19.9,-0.783,4.291
20,-0.644,4.308
20.1,-0.479,4.353
20.2,-0.295,4.423
20.3,-0.099,4.516
20.4,0.101,4.629
20.5,0.296,4.756
20.6,0.480,4.893
20.7,0.645,5.035
20.8,0.784,5.175
20.9,0.892,5.308
21,0.964,5.428
21.1,0.998,5.532
21.2,0.992,5.615
21.3,0.946,5.672
21.4,0.863,5.704
21.5,0.745,5.707
21.6,0.598,5.682
21.7,0.427,5.629
21.8,0.238,5.552
21.9,0.041,5.453
22,-0.159,5.335
22.1,-0.352,5.205
22.2,-0.531,5.066
22.3,-0.688,4.924
22.4,-0.819,4.786
22.5,-0.917,4.656
22.6000000000001,-0.978,4.539
22.7000000000001,-1.000,4.442
22.8000000000001,-0.982,4.366
22.9000000000001,-0.925,4.316
23.0000000000001,-0.832,4.293
23.1000000000001,-0.705,4.298
23.2000000000001,-0.550,4.331
23.3000000000001,-0.373,4.391
23.4000000000001,-0.181,4.475
23.5000000000001,0.018,4.580
23.6000000000001,0.216,4.702
23.7000000000001,0.406,4.835
23.8000000000001,0.579,4.976
23.9000000000001,0.730,5.117
24.0000000000001,0.851,5.253
24.1000000000001,0.938,5.380
24.2000000000001,0.988,5.491
24.3000000000001,0.999,5.583
24.4000000000001,0.970,5.652
24.5000000000001,0.902,5.694
24.6000000000001,0.798,5.709
24.7000000000001,0.662,5.695
24.8000000000001,0.500,5.654
24.9000000000001,0.318,5.587
25.0000000000001,0.124,5.497
25.1000000000001,-0.076,5.386
25.2000000000001,-0.273,5.260
25.3000000000001,-0.458,5.124
25.4000000000001,-0.626,4.983
25.5000000000001,-0.768,4.842
25.6000000000001,-0.880,4.708
25.7000000000001,-0.957,4.586
25.8000000000001,-0.996,4.480
25.9000000000001,-0.994,4.394
26.0000000000001,-0.954,4.333
26.1000000000001,-0.875,4.299
26.2000000000001,-0.761,4.292
26.3000000000001,-0.617,4.314
26.4000000000001,-0.449,4.363
26.5000000000001,-0.262,4.437
26.6000000000001,-0.065,4.534
26.7000000000001,0.134,4.649
26.8000000000001,0.328,4.779
26.9000000000001,0.509,4.917
27.0000000000001,0.670,5.058
27.1000000000001,0.804,5.198
27.2000000000001,0.906,5.329
27.3000000000001,0.972,5.447
27.4000000000001,0.999,5.548
27.5000000000001,0.987,5.626
27.6000000000001,0.935,5.680
27.7000000000001,0.845,5.706
27.8000000000001,0.722,5.704
27.9000000000001,0.570,5.675
28.0000000000001,0.396,5.618
28.1000000000001,0.206,5.537
28.2000000000001,0.007,5.434
28.3000000000001,-0.192,5.314
28.4000000000001,-0.383,5.182
28.5000000000001,-0.559,5.042
28.6000000000001,-0.712,4.900
28.7000000000001,-0.838,4.763
28.8000000000001,-0.929,4.635
28.9000000000001,-0.984,4.522
29.0000000000001,-1.000,4.427
29.1000000000001,-0.975,4.356
29.2000000000001,-0.912,4.310
29.3000000000001,-0.813,4.291
29.4000000000001,-0.681,4.301
29.5000000000001,-0.522,4.339
29.6000000000002,-0.342,4.403
29.7000000000002,-0.148,4.491
29.8000000000002,0.051,4.599
29.9000000000002,0.249,4.723
30.0000000000002,0.436,4.859
30.1000000000002,0.606,4.999
30.2000000000002,0.752,5.140
30.3000000000002,0.868,5.276
30.4000000000002,0.949,5.400
30.5000000000002,0.993,5.508
30.6000000000002,0.997,5.596
30.7000000000002,0.961,5.661
30.8000000000002,0.887,5.699
30.9000000000002,0.777,5.709
31.0000000000002,0.637,5.690
31.1000000000002,0.471,5.645
31.2000000000002,0.286,5.573
31.3000000000002,0.090,5.479
31.4000000000002,-0.110,5.366
31.5000000000002,-0.305,5.238
31.6000000000002,-0.488,5.101
31.7000000000002,-0.652,4.959
31.8000000000002,-0.789,4.819
31.9000000000002,-0.896,4.687
32.0000000000002,-0.966,4.567
32.1000000000002,-0.998,4.464
32.2000000000002,-0.990,4.382
32.3000000000002,-0.943,4.326
32.4000000000002,-0.858,4.296
32.5000000000002,-0.739,4.294
32.6000000000002,-0.591,4.320
32.7000000000002,-0.419,4.373
32.8000000000002,-0.230,4.452
32.9000000000002,-0.032,4.552
33.0000000000002,0.167,4.670
33.1000000000002,0.360,4.801
33.2000000000002,0.538,4.941
33.3000000000002,0.695,5.082
33.4000000000002,0.824,5.220
33.5000000000002,0.920,5.350
33.6000000000002,0.980,5.465
33.7000000000002,1.000,5.562
33.8000000000002,0.981,5.637
33.9000000000002,0.922,5.686
34.0000000000002,0.827,5.708
34.1000000000002,0.699,5.701
34.2000000000002,0.543,5.667
34.3000000000002,0.365,5.606
34.4000000000002,0.173,5.521
34.5000000000002,-0.027,5.415
34.6000000000002,-0.225,5.293
34.7000000000002,-0.414,5.158
34.8000000000002,-0.586,5.018
34.9000000000002,-0.736,4.877
35.0000000000002,-0.856,4.741
35.1000000000002,-0.941,4.615
35.2000000000002,-0.990,4.504
35.3000000000002,-0.998,4.413
35.4000000000002,-0.967,4.346
35.5000000000002,-0.898,4.305
35.6000000000002,-0.793,4.291
35.7000000000002,-0.656,4.306
35.8000000000002,-0.493,4.348
35.9000000000002,-0.310,4.416
36.0000000000002,-0.115,4.508
36.1000000000002,0.085,4.619
36.2000000000002,0.281,4.746
36.3000000000002,0.466,4.882
36.4000000000002,0.633,5.023
36.5000000000002,0.774,5.164
36.6000000000003,0.884,5.297
36.7000000000003,0.959,5.419
36.8000000000003,0.996,5.525
36.9000000000003,0.993,5.609
37.0000000000003,0.951,5.669
37.1000000000003,0.871,5.702
37.2000000000003,0.756,5.708
37.3000000000003,0.610,5.685
37.4000000000003,0.441,5.635
37.5000000000003,0.254,5.559
37.6000000000003,0.057,5.461
37.7000000000003,-0.143,5.345
37.8000000000003,-0.337,5.215
37.9000000000003,-0.517,5.077
38.0000000000003,-0.677,4.935
38.1000000000003,-0.810,4.796
38.2000000000003,-0.910,4.666
38.3000000000003,-0.974,4.548
38.4000000000003,-1.000,4.449
38.5000000000003,-0.985,4.371
38.6000000000003,-0.931,4.319
38.7000000000003,-0.841,4.293
38.8000000000003,-0.716,4.296
38.9000000000003,-0.563,4.327
39.0000000000003,-0.388,4.385
39.1000000000003,-0.197,4.467
39.2000000000003,0.002,4.571
39.3000000000003,0.200,4.691
39.4000000000003,0.391,4.824
39.5000000000003,0.566,4.964
39.6000000000003,0.719,5.106
39.7000000000003,0.842,5.243
39.8000000000003,0.933,5.370
39.9000000000003,0.986,5.483
40.0000000000003,1.000,5.577
40.1000000000003,0.973,5.647
40.2000000000003,0.909,5.692
40.3000000000003,0.807,5.709
40.4000000000003,0.674,5.698
40.5000000000003,0.514,5.659
40.6000000000003,0.333,5.593
40.7000000000003,0.139,5.505
40.8000000000003,-0.060,5.396
40.9000000000003,-0.257,5.271
41.0000000000003,-0.444,5.135
41.1000000000003,-0.613,4.994
41.2000000000003,-0.758,4.854
41.3000000000003,-0.872,4.719
41.4000000000003,-0.952,4.595
41.5000000000003,-0.994,4.487
41.6000000000003,-0.996,4.400
41.7000000000003,-0.958,4.337
41.8000000000003,-0.883,4.300
41.9000000000003,-0.772,4.292
42.0000000000003,-0.630,4.311
42.1000000000003,-0.463,4.358
42.2000000000003,-0.278,4.430
42.3000000000003,-0.081,4.525
42.4000000000003,0.118,4.640
42.5000000000003,0.313,4.768
42.6000000000003,0.496,4.906
42.7000000000003,0.658,5.047
42.8000000000003,0.795,5.187
42.9000000000003,0.899,5.319
43.0000000000003,0.968,5.438
43.1000000000003,0.999,5.540
43.2000000000003,0.989,5.621
43.3000000000003,0.940,5.676
43.4000000000003,0.854,5.705
43.5000000000003,0.733,5.706
43.6000000000003,0.583,5.678
43.7000000000004,0.410,5.624
43.8000000000004,0.221,5.544
43.9000000000004,0.023,5.443
44.0000000000004,-0.176,5.324
44.1000000000004,-0.368,5.193
44.2000000000004,-0.546,5.053
44.3000000000004,-0.701,4.912
44.4000000000004,-0.829,4.774
44.5000000000004,-0.923,4.645
44.6000000000004,-0.981,4.530
44.7000000000004,-1.000,4.434
44.8000000000004,-0.979,4.360
44.9000000000004,-0.919,4.312
45.0000000000004,-0.822,4.292
45.1000000000004,-0.692,4.299
45.2000000000004,-0.535,4.335
45.3000000000004,-0.357,4.397
45.4000000000004,-0.164,4.483
45.5000000000004,0.035,4.590
45.6000000000004,0.233,4.713
45.7000000000004,0.422,4.848
45.8000000000004,0.594,4.988
45.9000000000004,0.742,5.129
46.0000000000004,0.860,5.265
46.1000000000004,0.944,5.390
46.2000000000004,0.991,5.500
46.3000000000004,0.998,5.590
46.4000000000004,0.965,5.656
46.5000000000004,0.894,5.696
46.6000000000004,0.787,5.709
46.7000000000004,0.649,5.693
46.8000000000004,0.485,5.649
46.9000000000004,0.301,5.580
47.0000000000004,0.106,5.487
47.1000000000004,-0.094,5.375
47.2000000000004,-0.290,5.249
47.3000000000004,-0.474,5.112
47.4000000000004,-0.639,4.970
47.5000000000004,-0.779,4.830
47.6000000000004,-0.888,4.697
47.7000000000004,-0.962,4.576
47.8000000000004,-0.997,4.471
47.9000000000004,-0.992,4.388
48.0000000000004,-0.948,4.329
48.1000000000004,-0.866,4.297
48.2000000000004,-0.750,4.293
48.3000000000004,-0.603,4.317
48.4000000000004,-0.433,4.368
48.5000000000004,-0.245,4.445
48.6000000000004,-0.048,4.543
48.7000000000004,0.152,4.660
48.8000000000004,0.345,4.791
48.9000000000004,0.525,4.929
49.0000000000004,0.683,5.071
49.1000000000004,0.815,5.210
49.2000000000004,0.914,5.340
49.3000000000004,0.976,5.457
49.4000000000004,1.000,5.555
49.5000000000004,0.984,5.632
49.6000000000004,0.928,5.683
49.7000000000004,0.836,5.707
49.8000000000004,0.710,5.703
49.9000000000004,0.556,5.671
50.0000000000004,0.380,5.612
50.1000000000004,0.188,5.529
50.2000000000004,-0.011,5.424
50.3000000000004,-0.209,5.303
50.4000000000004,-0.399,5.169
50.5000000000004,-0.573,5.029
50.6000000000004,-0.725,4.888
50.7000000000005,-0.847,4.751
50.8000000000005,-0.936,4.624
50.9000000000005,-0.987,4.512
51.0000000000005,-0.999,4.420
51.1000000000005,-0.971,4.350
51.2000000000005,-0.905,4.307
51.3000000000005,-0.802,4.291
51.4000000000005,-0.668,4.304
51.5000000000005,-0.506,4.344
51.6000000000005,-0.325,4.410
51.7000000000005,-0.131,4.500
51.8000000000005,0.069,4.610
51.9000000000005,0.266,4.735
52.0000000000005,0.452,4.871
52.1000000000005,0.620,5.012
52.2000000000005,0.764,5.153
52.3000000000005,0.877,5.287
52.4000000000005,0.955,5.410
52.5000000000005,0.995,5.517
52.6000000000005,0.995,5.603
52.7000000000005,0.956,5.665
52.8000000000005,0.878,5.701
52.9000000000005,0.766,5.708
53.0000000000005,0.623,5.688
53.1000000000005,0.455,5.640
53.2000000000005,0.269,5.566
53.3000000000005,0.072,5.470
53.4000000000005,-0.127,5.355
53.5000000000005,-0.322,5.226
53.6000000000005,-0.503,5.088
53.7000000000005,-0.665,4.947
53.8000000000005,-0.800,4.807
53.9000000000005,-0.903,4.676
54.0000000000005,-0.971,4.557
54.1000000000005,-0.999,4.456
54.2000000000005,-0.988,4.376
54.3000000000005,-0.937,4.322
54.4000000000005,-0.849,4.294
54.5000000000005,-0.727,4.295
54.6000000000005,-0.576,4.324
54.7000000000005,-0.402,4.379
54.8000000000005,-0.213,4.460
54.9000000000005,-0.014,4.562
55.0000000000005,0.185,4.681
55.1000000000005,0.376,4.814
55.2000000000005,0.553,4.953
55.3000000000005,0.707,5.095
55.4000000000005,0.834,5.232
55.5000000000005,0.927,5.361
55.6000000000005,0.983,5.475
55.7000000000005,1.000,5.570
55.8000000000005,0.977,5.642
55.9000000000005,0.915,5.689
56.0000000000005,0.817,5.708
56.1000000000005,0.686,5.700
56.2000000000005,0.528,5.663
56.3000000000005,0.348,5.599
56.4000000000005,0.155,5.512
56.5000000000005,-0.044,5.405
56.6000000000005,-0.242,5.281
56.7000000000005,-0.430,5.146
56.8000000000005,-0.601,5.006
56.9000000000005,-0.747,4.865
57.0000000000005,-0.865,4.729
57.1000000000005,-0.947,4.604
57.2000000000005,-0.992,4.495
57.3000000000005,-0.997,4.406
57.4000000000005,-0.963,4.341
57.5000000000005,-0.890,4.302
57.6000000000005,-0.782,4.291
57.7000000000005,-0.642,4.308
57.8000000000006,-0.477,4.353
57.9000000000006,-0.293,4.424
58.0000000000006,-0.097,4.517
58.1000000000006,0.102,4.630
58.2000000000006,0.298,4.757
58.3000000000006,0.482,4.895
58.4000000000006,0.646,5.036
58.5000000000006,0.785,5.176
58.6000000000006,0.892,5.309
58.7000000000006,0.964,5.429
58.8000000000006,0.998,5.533
58.9000000000006,0.991,5.615
59.0000000000006,0.945,5.673
59.1000000000006,0.862,5.704
59.2000000000006,0.744,5.707
59.3000000000006,0.596,5.681
59.4000000000006,0.425,5.629
59.5000000000006,0.237,5.551
59.6000000000006,0.039,5.452
59.7000000000006,-0.160,5.334
59.8000000000006,-0.353,5.203
59.9000000000006,-0.532,5.064
60.0000000000006,-0.690,4.923
60.1000000000006,-0.820,4.784
60.2000000000006,-0.917,4.655
60.3000000000006,-0.978,4.538
60.4000000000006,-1.000,4.441
60.5000000000006,-0.982,4.365
60.6000000000006,-0.925,4.315
60.7000000000006,-0.831,4.292
60.8000000000006,-0.704,4.298
60.9000000000006,-0.548,4.331
61.0000000000006,-0.371,4.391
61.1000000000006,-0.180,4.476
61.2000000000006,0.019,4.581
61.3000000000006,0.218,4.703
61.4000000000006,0.407,4.837
61.5000000000006,0.581,4.977
61.6000000000006,0.731,5.118
61.7000000000006,0.852,5.255
61.8000000000006,0.939,5.381
61.9000000000006,0.989,5.492
62.0000000000006,0.999,5.584
62.1000000000006,0.969,5.652
62.2000000000006,0.901,5.694
62.3000000000006,0.797,5.709
62.4000000000006,0.661,5.695
62.5000000000006,0.499,5.654
62.6000000000006,0.317,5.586
62.7000000000006,0.122,5.496
62.8000000000006,-0.078,5.385
62.9000000000006,-0.274,5.259
63.0000000000006,-0.460,5.123
63.1000000000006,-0.627,4.982
63.2000000000006,-0.769,4.841
63.3000000000006,-0.881,4.707
63.4000000000006,-0.957,4.585
63.5000000000006,-0.996,4.479
63.6000000000006,-0.994,4.394
63.7000000000006,-0.953,4.333
63.8000000000006,-0.874,4.299
63.9000000000006,-0.760,4.292
64.0000000000006,-0.616,4.314
64.1000000000006,-0.447,4.363
64.2000000000006,-0.261,4.438
64.3000000000006,-0.064,4.535
64.4000000000006,0.136,4.650
64.5000000000006,0.330,4.780
64.6000000000006,0.511,4.918
64.7000000000006,0.672,5.060
64.8000000000006,0.805,5.199
64.9000000000006,0.907,5.330
65.0000000000006,0.973,5.448
65.1000000000006,0.999,5.548
65.2000000000006,0.986,5.627
65.3000000000006,0.934,5.680
65.4000000000006,0.844,5.706
65.5000000000006,0.721,5.704
65.6000000000005,0.569,5.674
65.7000000000005,0.394,5.617
65.8000000000005,0.204,5.536
65.9000000000005,0.005,5.433
66.0000000000005,-0.193,5.313
66.1000000000005,-0.385,5.180
66.2000000000005,-0.560,5.041
66.3000000000005,-0.714,4.899
66.4000000000005,-0.839,4.762
66.5000000000005,-0.930,4.634
66.6000000000005,-0.985,4.521
66.7000000000005,-1.000,4.426
66.8000000000005,-0.975,4.355
66.9000000000005,-0.911,4.309
67.0000000000005,-0.812,4.291
67.1000000000005,-0.679,4.302
67.2000000000005,-0.520,4.340
67.3000000000005,-0.340,4.404
67.4000000000004,-0.146,4.492
67.5000000000004,0.053,4.600
67.6000000000004,0.250,4.725
67.7000000000004,0.438,4.860
67.8000000000004,0.608,5.001
67.9000000000004,0.753,5.142
68.0000000000004,0.869,5.277
68.1000000000004,0.950,5.401
68.2000000000004,0.993,5.509
68.3000000000004,0.997,5.597
68.4000000000004,0.960,5.661
68.5000000000004,0.886,5.699
68.6000000000004,0.776,5.709
68.7000000000004,0.635,5.690
68.8000000000004,0.469,5.644
68.9000000000004,0.284,5.573
69.0000000000004,0.088,5.478
69.1000000000003,-0.111,5.365
69.2000000000003,-0.307,5.237
69.3000000000003,-0.489,5.099
69.4000000000003,-0.653,4.958
69.5000000000003,-0.790,4.818
69.6000000000003,-0.896,4.686
69.7000000000003,-0.967,4.566
69.8000000000003,-0.998,4.463
69.9000000000003,-0.990,4.382
70.0000000000003,-0.943,4.325
70.1000000000003,-0.857,4.295
70.2000000000003,-0.738,4.294
70.3000000000003,-0.589,4.320
70.4000000000003,-0.417,4.374
70.5000000000003,-0.228,4.453
70.6000000000003,-0.030,4.553
70.7000000000003,0.169,4.671
70.8000000000003,0.362,4.803
70.9000000000002,0.540,4.942
71.0000000000002,0.696,5.083
71.1000000000002,0.825,5.222
71.2000000000002,0.921,5.351
71.3000000000002,0.980,5.466
71.4000000000002,1.000,5.563
71.5000000000002,0.980,5.637
71.6000000000002,0.921,5.686
71.7000000000002,0.826,5.708
71.8000000000002,0.697,5.701
71.9000000000002,0.541,5.667
72.0000000000002,0.363,5.605
72.1000000000002,0.171,5.520
72.2000000000002,-0.028,5.414
72.3000000000002,-0.226,5.291
72.4000000000002,-0.415,5.157
72.5000000000002,-0.588,5.017
72.6000000000002,-0.737,4.876
72.7000000000001,-0.856,4.739
72.8000000000001,-0.942,4.614
72.9000000000001,-0.990,4.503
73.0000000000001,-0.998,4.413
73.1000000000001,-0.967,4.346
73.2000000000001,-0.897,4.304
73.3000000000001,-0.792,4.291
73.4000000000001,-0.654,4.306
73.5000000000001,-0.491,4.349
73.6000000000001,-0.308,4.417
73.7000000000001,-0.113,4.509
73.8000000000001,0.087,4.620
73.9000000000001,0.283,4.747
74.0000000000001,0.468,4.883
74.1000000000001,0.634,5.025
74.2000000000001,0.775,5.165
74.3000000000001,0.885,5.299
74.4,0.960,5.420
74.5,0.996,5.525
74.6,0.993,5.609
74.7,0.951,5.669
74.8,0.870,5.702
74.9,0.754,5.707
75,0.609,5.684
75.1,0.439,5.634
75.2,0.252,5.558
75.3,0.055,5.460
75.4,-0.145,5.344
75.5,-0.338,5.214
75.6,-0.519,5.076
75.7,-0.678,4.934
75.8,-0.811,4.795
75.9,-0.911,4.664
76,-0.975,4.547
76.1,-1.000,4.448
76.1999999999999,-0.985,4.370
76.2999999999999,-0.931,4.318
76.3999999999999,-0.840,4.293
76.4999999999999,-0.715,4.296
76.5999999999999,-0.562,4.328
76.6999999999999,-0.386,4.386
76.7999999999999,-0.195,4.468
76.8999999999999,0.004,4.572
76.9999999999999,0.202,4.693
77.0999999999999,0.393,4.826
77.1999999999999,0.568,4.966
77.2999999999999,0.720,5.107
77.3999999999999,0.843,5.244
77.4999999999999,0.933,5.371
77.5999999999999,0.986,5.484
77.6999999999999,0.999,5.577
77.7999999999999,0.973,5.648
77.8999999999998,0.908,5.692
77.9999999999998,0.806,5.709
78.0999999999998,0.673,5.697
78.1999999999998,0.512,5.658
78.2999999999998,0.332,5.593
78.3999999999998,0.138,5.504
78.4999999999998,-0.062,5.394
78.5999999999998,-0.259,5.270
78.6999999999998,-0.446,5.134
78.7999999999998,-0.615,4.993
78.8999999999998,-0.759,4.852
78.9999999999998,-0.873,4.717
79.0999999999998,-0.953,4.594
79.1999999999998,-0.994,4.487
79.2999999999998,-0.996,4.400
79.3999999999998,-0.958,4.337
79.4999999999998,-0.882,4.300
79.5999999999998,-0.771,4.292
79.6999999999997,-0.629,4.311
79.7999999999997,-0.461,4.358
79.8999999999997,-0.276,4.431
79.9999999999997,-0.080,4.526
80.0999999999997,0.120,4.641
80.1999999999997,0.315,4.769
80.2999999999997,0.497,4.907
80.3999999999997,0.660,5.048
80.4999999999997,0.796,5.188
80.5999999999997,0.900,5.320
80.6999999999997,0.969,5.439
80.7999999999997,0.999,5.541
80.8999999999997,0.989,5.621
80.9999999999997,0.940,5.677
81.0999999999997,0.853,5.705
81.1999999999997,0.732,5.706
81.2999999999997,0.582,5.678
81.3999999999997,0.409,5.623
81.4999999999996,0.219,5.543
81.5999999999996,0.021,5.442
81.6999999999996,-0.178,5.323
81.7999999999996,-0.370,5.191
81.8999999999996,-0.547,5.052
81.9999999999996,-0.702,4.910
82.0999999999996,-0.830,4.772
82.1999999999996,-0.924,4.644
82.2999999999996,-0.982,4.529
82.3999999999996,-1.000,4.433
82.4999999999996,-0.978,4.360
82.5999999999996,-0.918,4.312
82.6999999999996,-0.821,4.292
82.7999999999996,-0.691,4.300
82.8999999999996,-0.534,4.336
82.9999999999996,-0.355,4.398
83.0999999999996,-0.162,4.484
83.1999999999995,0.037,4.591
83.2999999999995,0.235,4.714
83.3999999999995,0.423,4.849
83.4999999999995,0.595,4.989
83.5999999999995,0.743,5.131
83.6999999999995,0.861,5.266
83.7999999999995,0.945,5.392
83.8999999999995,0.991,5.501
83.9999999999995,0.998,5.591
84.0999999999995,0.965,5.657
84.1999999999995,0.893,5.697
84.2999999999995,0.786,5.709
84.3999999999995,0.648,5.693
84.4999999999995,0.483,5.649
84.5999999999995,0.300,5.579
84.6999999999995,0.104,5.487
84.7999999999995,-0.095,5.374
84.8999999999995,-0.291,5.247
84.9999999999994,-0.476,5.110
85.0999999999994,-0.641,4.969
85.1999999999994,-0.781,4.829
85.2999999999994,-0.889,4.696
85.3999999999994,-0.962,4.575
85.4999999999994,-0.997,4.470
85.5999999999994,-0.992,4.387
85.6999999999994,-0.948,4.329
85.7999999999994,-0.865,4.297
85.8999999999994,-0.749,4.293
85.9999999999994,-0.602,4.317
86.0999999999994,-0.431,4.369
86.1999999999994,-0.244,4.446
86.2999999999994,-0.046,4.544
86.3999999999994,0.153,4.661
86.4999999999994,0.347,4.792
86.5999999999994,0.526,4.931
86.6999999999993,0.685,5.072
86.7999999999993,0.816,5.211
86.8999999999993,0.914,5.341
86.9999999999993,0.977,5.458
87.0999999999993,1.000,5.556
87.1999999999993,0.983,5.632
87.2999999999993,0.927,5.683
87.3999999999993,0.835,5.707
87.4999999999993,0.709,5.703
87.5999999999993,0.554,5.670
87.6999999999993,0.378,5.611
87.7999999999993,0.186,5.528
87.8999999999993,-0.012,5.423
87.9999999999993,-0.211,5.302
88.0999999999993,-0.401,5.168
88.1999999999993,-0.575,5.028
88.2999999999993,-0.726,4.887
88.3999999999993,-0.848,4.750
88.4999999999992,-0.936,4.623
88.5999999999992,-0.987,4.511
88.6999999999992,-0.999,4.419
88.7999999999992,-0.971,4.350
88.8999999999992,-0.904,4.307
88.9999999999992,-0.801,4.291
89.0999999999992,-0.666,4.304
89.1999999999992,-0.505,4.344
89.2999999999992,-0.323,4.411
89.3999999999992,-0.129,4.501
89.4999999999992,0.071,4.611
89.5999999999992,0.268,4.736
89.6999999999992,0.454,4.872
89.7999999999992,0.622,5.013
89.8999999999992,0.765,5.154
89.9999999999992,0.878,5.288
90.0999999999992,0.955,5.411
90.1999999999992,0.995,5.518
90.2999999999991,0.995,5.604
90.3999999999991,0.955,5.665
90.4999999999991,0.878,5.701
90.5999999999991,0.765,5.708
90.6999999999991,0.622,5.687
90.7999999999991,0.454,5.639
90.8999999999991,0.267,5.565
90.9999999999991,0.071,5.469
91.0999999999991,-0.129,5.354
91.1999999999991,-0.323,5.225
91.2999999999991,-0.505,5.087
91.3999999999991,-0.666,4.945
91.4999999999991,-0.801,4.806
91.5999999999991,-0.904,4.674
91.6999999999991,-0.971,4.556
91.7999999999991,-0.999,4.455
91.8999999999991,-0.987,4.376
91.999999999999,-0.936,4.321
92.099999999999,-0.848,4.294
92.199999999999,-0.726,4.295
92.299999999999,-0.575,4.324
92.399999999999,-0.401,4.380
92.499999999999,-0.211,4.461
92.599999999999,-0.012,4.563
92.699999999999,0.187,4.682
92.799999999999,0.378,4.815
92.899999999999,0.554,4.954
