Time(s),Input,Output_Displacement
42.2000000000003,1.000,5.634
42.3000000000003,0.997,5.640
42.4000000000003,0.990,5.644
42.5000000000003,0.979,5.645
42.6000000000003,0.963,5.643
42.7000000000003,0.944,5.638
42.8000000000003,0.920,5.631
42.9000000000003,0.893,5.621
43.0000000000003,0.862,5.609
43.1000000000003,0.827,5.593
43.2000000000003,0.789,5.576
43.3000000000003,0.748,5.556
43.4000000000003,0.703,5.533
43.5000000000003,0.655,5.509
43.6000000000003,0.605,5.482
43.7000000000004,0.552,5.453
43.8000000000004,0.496,5.422
43.9000000000004,0.439,5.390
44.0000000000004,0.380,5.356
44.1000000000004,0.319,5.320
44.2000000000004,0.256,5.283
44.3000000000004,0.193,5.245
44.4000000000004,0.129,5.206
44.5000000000004,0.064,5.165
44.6000000000004,-0.001,5.125
44.7000000000004,-0.066,5.083
44.8000000000004,-0.130,5.042
44.9000000000004,-0.194,5.000
45.0000000000004,-0.258,4.958
45.1000000000004,-0.320,4.916
45.2000000000004,-0.381,4.875
45.3000000000004,-0.440,4.834
45.4000000000004,-0.497,4.794
45.5000000000004,-0.553,4.755
45.6000000000004,-0.606,4.716
45.7000000000004,-0.656,4.679
45.8000000000004,-0.704,4.644
45.9000000000004,-0.748,4.610
46.0000000000004,-0.790,4.577
46.1000000000004,-0.828,4.546
46.2000000000004,-0.863,4.518
46.3000000000004,-0.894,4.491
46.4000000000004,-0.921,4.466
46.5000000000004,-0.944,4.444
46.6000000000004,-0.964,4.424
46.7000000000004,-0.979,4.406
46.8000000000004,-0.990,4.391
46.9000000000004,-0.997,4.379
47.0000000000004,-1.000,4.369
47.1000000000004,-0.998,4.362
47.2000000000004,-0.993,4.357
47.3000000000004,-0.983,4.355
47.4000000000004,-0.969,4.356
47.5000000000004,-0.951,4.360
47.6000000000004,-0.929,4.366
47.7000000000004,-0.903,4.375
47.8000000000004,-0.873,4.387
47.9000000000004,-0.839,4.401
48.0000000000004,-0.802,4.418
48.1000000000004,-0.762,4.437
48.2000000000004,-0.718,4.459
48.3000000000004,-0.671,4.483
48.4000000000004,-0.622,4.509
48.5000000000004,-0.570,4.537
48.6000000000004,-0.515,4.567
48.7000000000004,-0.458,4.599
48.8000000000004,-0.399,4.633
48.9000000000004,-0.339,4.668
49.0000000000004,-0.277,4.704
49.1000000000004,-0.214,4.742
49.2000000000004,-0.150,4.781
49.3000000000004,-0.086,4.821
49.4000000000004,-0.021,4.862
49.5000000000004,0.044,4.903
49.6000000000004,0.109,4.945
49.7000000000004,0.173,4.986
49.8000000000004,0.237,5.028
49.9000000000004,0.299,5.070
50.0000000000004,0.361,5.112
50.1000000000004,0.421,5.153
50.2000000000004,0.479,5.193
50.3000000000004,0.535,5.232
50.4000000000004,0.588,5.271
50.5000000000004,0.640,5.308
50.6000000000004,0.688,5.345
50.7000000000005,0.734,5.379
50.8000000000005,0.776,5.412
50.9000000000005,0.816,5.444
51.0000000000005,0.852,5.473
51.1000000000005,0.884,5.501
51.2000000000005,0.912,5.526
51.3000000000005,0.937,5.549
51.4000000000005,0.958,5.570
51.5000000000005,0.974,5.588
51.6000000000005,0.987,5.604
51.7000000000005,0.995,5.617
51.8000000000005,0.999,5.628
51.9000000000005,0.999,5.636
52.0000000000005,0.995,5.642
52.1000000000005,0.987,5.644
52.2000000000005,0.974,5.644
52.3000000000005,0.957,5.642
52.4000000000005,0.937,5.636
52.5000000000005,0.912,5.628
52.6000000000005,0.883,5.617
52.7000000000005,0.851,5.604
52.8000000000005,0.815,5.588
52.9000000000005,0.776,5.569
53.0000000000005,0.733,5.549
53.1000000000005,0.687,5.525
53.2000000000005,0.638,5.500
53.3000000000005,0.587,5.473
53.4000000000005,0.533,5.443
53.5000000000005,0.477,5.412
53.6000000000005,0.419,5.379
53.7000000000005,0.359,5.344
53.8000000000005,0.298,5.308
53.9000000000005,0.235,5.270
54.0000000000005,0.172,5.232
54.1000000000005,0.107,5.192
54.2000000000005,0.043,5.152
54.3000000000005,-0.022,5.111
54.4000000000005,-0.087,5.069
54.5000000000005,-0.152,5.028
54.6000000000005,-0.216,4.986
54.7000000000005,-0.279,4.944
54.8000000000005,-0.341,4.902
54.9000000000005,-0.401,4.861
55.0000000000005,-0.460,4.820
55.1000000000005,-0.516,4.781
55.2000000000005,-0.571,4.742
55.3000000000005,-0.623,4.704
55.4000000000005,-0.672,4.667
55.5000000000005,-0.719,4.632
55.6000000000005,-0.763,4.599
55.7000000000005,-0.803,4.567
55.8000000000005,-0.840,4.537
55.9000000000005,-0.874,4.508
56.0000000000005,-0.903,4.482
56.1000000000005,-0.929,4.458
56.2000000000005,-0.951,4.437
56.3000000000005,-0.969,4.418
56.4000000000005,-0.983,4.401
56.5000000000005,-0.993,4.387
56.6000000000005,-0.999,4.375
56.7000000000005,-1.000,4.366
56.8000000000005,-0.997,4.360
56.9000000000005,-0.990,4.356
57.0000000000005,-0.979,4.355
57.1000000000005,-0.963,4.357
57.2000000000005,-0.944,4.362
57.3000000000005,-0.920,4.369
57.4000000000005,-0.893,4.379
57.5000000000005,-0.862,4.391
57.6000000000005,-0.827,4.407
57.7000000000005,-0.789,4.424
57.8000000000006,-0.747,4.444
57.9000000000006,-0.703,4.467
58.0000000000006,-0.655,4.491
58.1000000000006,-0.604,4.518
58.2000000000006,-0.551,4.547
58.3000000000006,-0.496,4.578
58.4000000000006,-0.439,4.610
58.5000000000006,-0.379,4.644
58.6000000000006,-0.318,4.680
58.7000000000006,-0.256,4.717
58.8000000000006,-0.193,4.755
58.9000000000006,-0.129,4.795
59.0000000000006,-0.064,4.835
59.1000000000006,0.001,4.875
59.2000000000006,0.066,4.917
59.3000000000006,0.131,4.959
59.4000000000006,0.195,5.000
59.5000000000006,0.258,5.042
59.6000000000006,0.320,5.084
59.7000000000006,0.381,5.125
59.8000000000006,0.440,5.166
59.9000000000006,0.498,5.206
60.0000000000006,0.553,5.245
60.1000000000006,0.606,5.284
60.2000000000006,0.656,5.321
60.3000000000006,0.704,5.356
60.4000000000006,0.749,5.390
60.5000000000006,0.790,5.423
60.6000000000006,0.828,5.454
60.7000000000006,0.863,5.482
60.8000000000006,0.894,5.509
60.9000000000006,0.921,5.534
61.0000000000006,0.944,5.556
61.1000000000006,0.964,5.576
61.2000000000006,0.979,5.594
61.3000000000006,0.990,5.609
61.4000000000006,0.997,5.621
61.5000000000006,1.000,5.631
61.6000000000006,0.998,5.638
61.7000000000006,0.993,5.643
61.8000000000006,0.983,5.645
61.9000000000006,0.969,5.644
62.0000000000006,0.951,5.640
62.1000000000006,0.929,5.634
62.2000000000006,0.903,5.625
62.3000000000006,0.873,5.613
62.4000000000006,0.839,5.599
62.5000000000006,0.802,5.582
62.6000000000006,0.762,5.563
62.7000000000006,0.718,5.541
62.8000000000006,0.671,5.517
62.9000000000006,0.622,5.491
63.0000000000006,0.569,5.463
63.1000000000006,0.515,5.433
63.2000000000006,0.458,5.401
63.3000000000006,0.399,5.367
63.4000000000006,0.339,5.332
63.5000000000006,0.277,5.295
63.6000000000006,0.214,5.258
63.7000000000006,0.150,5.219
63.8000000000006,0.086,5.179
63.9000000000006,0.021,5.138
64.0000000000006,-0.044,5.097
64.1000000000006,-0.109,5.055
64.2000000000006,-0.173,5.014
64.3000000000006,-0.237,4.972
64.4000000000006,-0.300,4.930
64.5000000000006,-0.361,4.888
64.6000000000006,-0.421,4.847
64.7000000000006,-0.479,4.807
64.8000000000006,-0.535,4.767
64.9000000000006,-0.589,4.729
65.0000000000006,-0.640,4.691
65.1000000000006,-0.688,4.655
65.2000000000006,-0.734,4.621
65.3000000000006,-0.777,4.588
65.4000000000006,-0.816,4.556
65.5000000000006,-0.852,4.527
65.6000000000005,-0.884,4.499
65.7000000000005,-0.912,4.474
65.8000000000005,-0.937,4.451
65.9000000000005,-0.958,4.430
66.0000000000005,-0.974,4.412
66.1000000000005,-0.987,4.396
66.2000000000005,-0.995,4.383
66.3000000000005,-1.000,4.372
66.4000000000005,-0.999,4.364
66.5000000000005,-0.995,4.358
66.6000000000005,-0.987,4.356
66.7000000000005,-0.974,4.356
66.8000000000005,-0.957,4.358
66.9000000000005,-0.936,4.364
67.0000000000005,-0.912,4.372
67.1000000000005,-0.883,4.383
67.2000000000005,-0.851,4.396
67.3000000000005,-0.815,4.412
67.4000000000004,-0.775,4.431
67.5000000000004,-0.733,4.451
67.6000000000004,-0.687,4.475
67.7000000000004,-0.638,4.500
67.8000000000004,-0.587,4.528
67.9000000000004,-0.533,4.557
68.0000000000004,-0.477,4.588
68.1000000000004,-0.419,4.621
68.2000000000004,-0.359,4.656
68.3000000000004,-0.298,4.692
68.4000000000004,-0.235,4.730
68.5000000000004,-0.171,4.768
68.6000000000004,-0.107,4.808
68.7000000000004,-0.042,4.848
68.8000000000004,0.023,4.889
68.9000000000004,0.088,4.931
69.0000000000004,0.152,4.973
69.1000000000003,0.216,5.014
69.2000000000003,0.279,5.056
69.3000000000003,0.341,5.098
69.4000000000003,0.401,5.139
69.5000000000003,0.460,5.180
69.6000000000003,0.516,5.220
69.7000000000003,0.571,5.258
69.8000000000003,0.623,5.296
69.9000000000003,0.673,5.333
70.0000000000003,0.719,5.368
70.1000000000003,0.763,5.402
70.2000000000003,0.803,5.434
70.3000000000003,0.840,5.464
70.4000000000003,0.874,5.492
70.5000000000003,0.903,5.518
70.6000000000003,0.929,5.542
70.7000000000003,0.951,5.563
70.8000000000003,0.969,5.582
70.9000000000002,0.983,5.599
71.0000000000002,0.993,5.613
71.1000000000002,0.999,5.625
71.2000000000002,1.000,5.634
71.3000000000002,0.997,5.640
71.4000000000002,0.990,5.644
71.5000000000002,0.979,5.645
71.6000000000002,0.963,5.643
71.7000000000002,0.944,5.638
71.8000000000002,0.920,5.631
71.9000000000002,0.893,5.621
72.0000000000002,0.862,5.609
72.1000000000002,0.827,5.593
72.2000000000002,0.789,5.576
72.3000000000002,0.747,5.556
72.4000000000002,0.702,5.533
72.5000000000002,0.655,5.509
72.6000000000002,0.604,5.482
72.7000000000001,0.551,5.453
72.8000000000001,0.496,5.422
72.9000000000001,0.438,5.390
73.0000000000001,0.379,5.356
73.1000000000001,0.318,5.320
73.2000000000001,0.256,5.283
73.3000000000001,0.193,5.245
73.4000000000001,0.129,5.205
73.5000000000001,0.064,5.165
73.6000000000001,-0.001,5.124
73.7000000000001,-0.066,5.083
73.8000000000001,-0.131,5.041
73.9000000000001,-0.195,4.999
74.0000000000001,-0.258,4.958
74.1000000000001,-0.320,4.916
74.2000000000001,-0.381,4.875
74.3000000000001,-0.440,4.834
74.4,-0.498,4.794
74.5,-0.553,4.754
74.6,-0.606,4.716
74.7,-0.656,4.679
74.8,-0.704,4.644
74.9,-0.749,4.609
75,-0.790,4.577
75.1,-0.828,4.546
75.2,-0.863,4.517
75.3,-0.894,4.491
75.4,-0.921,4.466
75.5,-0.945,4.444
75.6,-0.964,4.424
75.7,-0.979,4.406
75.8,-0.990,4.391
75.9,-0.997,4.379
76,-1.000,4.369
76.1,-0.998,4.362
76.1999999999999,-0.993,4.357
76.2999999999999,-0.983,4.355
76.3999999999999,-0.969,4.356
76.4999999999999,-0.951,4.360
76.5999999999999,-0.929,4.366
76.6999999999999,-0.902,4.375
76.7999999999999,-0.873,4.387
76.8999999999999,-0.839,4.401
76.9999999999999,-0.802,4.418
77.0999999999999,-0.761,4.437
77.1999999999999,-0.718,4.459
77.2999999999999,-0.671,4.483
77.3999999999999,-0.621,4.509
77.4999999999999,-0.569,4.537
77.5999999999999,-0.515,4.567
77.6999999999999,-0.458,4.599
77.7999999999999,-0.399,4.633
77.8999999999998,-0.339,4.668
77.9999999999998,-0.277,4.705
78.0999999999998,-0.214,4.743
78.1999999999998,-0.150,4.782
78.2999999999998,-0.085,4.821
78.3999999999998,-0.020,4.862
78.4999999999998,0.045,4.903
78.5999999999998,0.109,4.945
78.6999999999998,0.174,4.987
78.7999999999998,0.237,5.029
78.8999999999998,0.300,5.070
78.9999999999998,0.361,5.112
79.0999999999998,0.421,5.153
79.1999999999998,0.479,5.193
79.2999999999998,0.535,5.233
79.3999999999998,0.589,5.271
79.4999999999998,0.640,5.309
79.5999999999998,0.689,5.345
79.6999999999997,0.734,5.379
79.7999999999997,0.777,5.412
79.8999999999997,0.816,5.444
79.9999999999997,0.852,5.473
80.0999999999997,0.884,5.501
80.1999999999997,0.913,5.526
80.2999999999997,0.937,5.549
80.3999999999997,0.958,5.570
80.4999999999997,0.975,5.588
80.5999999999997,0.987,5.604
80.6999999999997,0.995,5.617
80.7999999999997,1.000,5.628
80.8999999999997,0.999,5.636
80.9999999999997,0.995,5.642
81.0999999999997,0.987,5.644
81.1999999999997,0.974,5.644
81.2999999999997,0.957,5.642
81.3999999999997,0.936,5.636
81.4999999999996,0.912,5.628
81.5999999999996,0.883,5.617
81.6999999999996,0.851,5.604
81.7999999999996,0.815,5.588
81.8999999999996,0.775,5.569
81.9999999999996,0.733,5.548
82.0999999999996,0.687,5.525
82.1999999999996,0.638,5.500
82.2999999999996,0.587,5.472
82.3999999999996,0.533,5.443
82.4999999999996,0.477,5.412
82.5999999999996,0.419,5.378
82.6999999999996,0.359,5.344
82.7999999999996,0.298,5.308
82.8999999999996,0.235,5.270
82.9999999999996,0.171,5.232
83.0999999999996,0.107,5.192
83.1999999999995,0.042,5.152
83.2999999999995,-0.023,5.111
83.3999999999995,-0.088,5.069
83.4999999999995,-0.152,5.027
83.5999999999995,-0.216,4.985
83.6999999999995,-0.279,4.944
83.7999999999995,-0.341,4.902
83.8999999999995,-0.401,4.861
83.9999999999995,-0.460,4.820
84.0999999999995,-0.517,4.780
84.1999999999995,-0.571,4.741
84.2999999999995,-0.623,4.704
84.3999999999995,-0.673,4.667
84.4999999999995,-0.719,4.632
84.5999999999995,-0.763,4.598
84.6999999999995,-0.803,4.566
84.7999999999995,-0.840,4.536
84.8999999999995,-0.874,4.508
84.9999999999994,-0.904,4.482
85.0999999999994,-0.929,4.458
85.1999999999994,-0.951,4.437
85.2999999999994,-0.969,4.418
85.3999999999994,-0.983,4.401
85.4999999999994,-0.993,4.387
85.5999999999994,-0.999,4.375
85.6999999999994,-1.000,4.366
85.7999999999994,-0.997,4.360
85.8999999999994,-0.990,4.356
85.9999999999994,-0.979,4.355
86.0999999999994,-0.963,4.357
86.1999999999994,-0.944,4.362
86.2999999999994,-0.920,4.369
86.3999999999994,-0.893,4.379
86.4999999999994,-0.862,4.392
86.5999999999994,-0.827,4.407
86.6999999999993,-0.789,4.424
86.7999999999993,-0.747,4.444
86.8999999999993,-0.702,4.467
86.9999999999993,-0.655,4.491
87.0999999999993,-0.604,4.518
87.1999999999993,-0.551,4.547
87.2999999999993,-0.496,4.578
87.3999999999993,-0.438,4.610
87.4999999999993,-0.379,4.645
87.5999999999993,-0.318,4.680
87.6999999999993,-0.256,4.717
87.7999999999993,-0.192,4.756
87.8999999999993,-0.128,4.795
87.9999999999993,-0.064,4.835
88.0999999999993,0.001,4.876
88.1999999999993,0.066,4.917
88.2999999999993,0.131,4.959
88.3999999999993,0.195,5.001
88.4999999999992,0.258,5.043
88.5999999999992,0.321,5.084
88.6999999999992,0.381,5.126
88.7999999999992,0.441,5.166
88.8999999999992,0.498,5.207
88.9999999999992,0.553,5.246
89.0999999999992,0.606,5.284
89.1999999999992,0.657,5.321
89.2999999999992,0.704,5.357
89.3999999999992,0.749,5.391
89.4999999999992,0.790,5.423
89.5999999999992,0.828,5.454
89.6999999999992,0.863,5.483
89.7999999999992,0.894,5.509
89.8999999999992,0.921,5.534
89.9999999999992,0.945,5.556
90.0999999999992,0.964,5.576
90.1999999999992,0.979,5.594
90.2999999999991,0.990,5.609
90.3999999999991,0.997,5.621
90.4999999999991,1.000,5.631
90.5999999999991,0.998,5.638
90.6999999999991,0.993,5.643
90.7999999999991,0.983,5.645
90.8999999999991,0.969,5.644
90.9999999999991,0.951,5.640
91.0999999999991,0.928,5.634
91.1999999999991,0.902,5.625
91.2999999999991,0.872,5.613
91.3999999999991,0.839,5.599
91.4999999999991,0.802,5.582
91.5999999999991,0.761,5.563
91.6999999999991,0.718,5.541
91.7999999999991,0.671,5.517
91.8999999999991,0.621,5.491
91.999999999999,0.569,5.463
