Time(s),Input,Output_Displacement
12.5,0.742,4.834
12.6,0.998,4.734
12.7,0.649,4.796
12.8,-0.094,4.981
12.9,-0.779,5.178
13,-0.992,5.267
13.1,-0.603,5.194
13.2,0.152,5.003
13.3,0.815,4.810
13.4,0.984,4.733
13.5,0.556,4.817
13.6,-0.209,5.013
13.7,-0.847,5.200
13.8,-0.971,5.266
13.9,-0.506,5.171
14,0.266,4.972
14.1,0.877,4.790
14.2,0.956,4.735
14.3,0.455,4.841
14.4,-0.322,5.044
14.5,-0.903,5.220
14.6,-0.937,5.262
14.7,-0.402,5.146
14.8,0.376,4.941
14.9,0.927,4.772
15,0.915,4.741
15.1,0.348,4.867
15.2,-0.430,5.074
15.3,-0.947,5.236
15.4,-0.890,5.254
15.5,-0.293,5.119
15.6,0.482,4.911
15.7,0.964,4.757
15.8,0.862,4.751
15.9,0.237,4.895
16,-0.532,5.104
16.1,-0.978,5.249
16.2,-0.831,5.243
16.3,-0.180,5.090
16.4,0.581,4.882
16.5,0.989,4.746
16.6,0.797,4.764
16.7,0.122,4.925
16.8,-0.627,5.132
16.9,-0.996,5.259
17,-0.760,5.229
17.1,-0.064,5.060
17.2,0.672,4.855
17.3,0.999,4.738
17.4,0.721,4.780
17.5,0.005,4.955
17.6,-0.714,5.158
17.7,-1.000,5.265
17.8,-0.679,5.211
17.9,0.053,5.029
18,0.753,4.830
18.1,0.997,4.734
18.2,0.635,4.799
18.3,-0.111,4.986
18.4,-0.790,5.182
18.5,-0.990,5.267
18.6,-0.589,5.190
18.7,0.169,4.998
18.8,0.825,4.807
18.9,0.980,4.733
19,0.541,4.821
19.1,-0.226,5.017
19.2,-0.856,5.203
19.3,-0.967,5.266
19.4,-0.491,5.167
19.5,0.283,4.967
19.6,0.885,4.787
19.7,0.951,4.736
19.8,0.439,4.845
19.9,-0.338,5.048
20,-0.911,5.222
20.1,-0.931,5.261
20.2,-0.386,5.142
20.3,0.393,4.936
20.4,0.933,4.769
20.5,0.908,4.742
20.6,0.332,4.872
20.7,-0.446,5.079
20.8,-0.953,5.238
20.9,-0.882,5.253
21,-0.276,5.115
21.1,0.497,4.907
21.2,0.969,4.755
21.3,0.853,4.752
21.4,0.219,4.900
21.5,-0.547,5.108
21.6,-0.982,5.251
21.7,-0.821,5.241
21.8,-0.162,5.086
21.9,0.595,4.878
22,0.991,4.744
22.1,0.786,4.766
22.2,0.104,4.929
22.3,-0.641,5.136
22.4,-0.997,5.260
22.5,-0.749,5.226
22.6000000000001,-0.046,5.056
22.7000000000001,0.685,4.851
22.8000000000001,1.000,4.737
22.9000000000001,0.709,4.782
23.0000000000001,-0.012,4.960
23.1000000000001,-0.726,5.162
23.2000000000001,-0.999,5.265
23.3000000000001,-0.666,5.208
23.4000000000001,0.071,5.025
23.5000000000001,0.765,4.826
23.6000000000001,0.995,4.733
23.7000000000001,0.622,4.802
23.8000000000001,-0.129,4.991
23.9000000000001,-0.801,5.185
24.0000000000001,-0.987,5.267
24.1000000000001,-0.575,5.187
24.2000000000001,0.187,4.993
24.3000000000001,0.835,4.804
24.4000000000001,0.977,4.733
24.5000000000001,0.526,4.824
24.6000000000001,-0.244,5.022
24.7000000000001,-0.865,5.206
24.8000000000001,-0.962,5.266
24.9000000000001,-0.476,5.164
25.0000000000001,0.300,4.962
25.1000000000001,0.893,4.784
25.2000000000001,0.945,4.737
25.3000000000001,0.423,4.849
25.4000000000001,-0.355,5.053
25.5000000000001,-0.918,5.225
25.6000000000001,-0.924,5.260
25.7000000000001,-0.370,5.138
25.8000000000001,0.409,4.932
25.9000000000001,0.940,4.767
26.0000000000001,0.900,4.744
26.1000000000001,0.315,4.876
26.2000000000001,-0.461,5.083
26.3000000000001,-0.958,5.240
26.4000000000001,-0.873,5.251
26.5000000000001,-0.259,5.110
26.6000000000001,0.512,4.902
26.7000000000001,0.973,4.753
26.8000000000001,0.843,4.754
26.9000000000001,0.202,4.904
27.0000000000001,-0.562,5.112
27.1000000000001,-0.985,5.252
27.2000000000001,-0.811,5.239
27.3000000000001,-0.145,5.081
27.4000000000001,0.609,4.874
27.5000000000001,0.993,4.743
27.6000000000001,0.775,4.768
27.7000000000001,0.087,4.934
27.8000000000001,-0.654,5.140
27.9000000000001,-0.998,5.261
28.0000000000001,-0.737,5.224
28.1000000000001,-0.028,5.051
28.2000000000001,0.697,4.847
28.3000000000001,1.000,4.736
28.4000000000001,0.696,4.785
28.5000000000001,-0.030,4.965
28.6000000000001,-0.738,5.165
28.7000000000001,-0.998,5.266
28.8000000000001,-0.653,5.205
28.9000000000001,0.088,5.020
29.0000000000001,0.776,4.823
29.1000000000001,0.993,4.733
29.2000000000001,0.608,4.805
29.3000000000001,-0.146,4.996
29.4000000000001,-0.812,5.189
29.5000000000001,-0.985,5.267
29.6000000000002,-0.560,5.184
29.7000000000002,0.204,4.989
29.8000000000002,0.844,4.801
29.9000000000002,0.973,4.733
30.0000000000002,0.511,4.828
30.1000000000002,-0.261,5.027
30.2000000000002,-0.874,5.209
30.3000000000002,-0.957,5.265
30.4000000000002,-0.460,5.160
30.5000000000002,0.317,4.958
30.6000000000002,0.901,4.781
30.7000000000002,0.939,4.737
30.8000000000002,0.407,4.853
30.9000000000002,-0.371,5.058
31.0000000000002,-0.925,5.227
31.1000000000002,-0.917,5.259
31.2000000000002,-0.353,5.134
31.3000000000002,0.425,4.927
31.4000000000002,0.945,4.765
31.5000000000002,0.892,4.745
31.6000000000002,0.298,4.880
31.7000000000002,-0.477,5.088
31.8000000000002,-0.963,5.242
31.9000000000002,-0.865,5.250
32.0000000000002,-0.242,5.106
32.1000000000002,0.528,4.898
32.2000000000002,0.977,4.752
32.3000000000002,0.834,4.756
32.4000000000002,0.185,4.909
32.5000000000002,-0.576,5.116
32.6000000000002,-0.988,5.254
32.7000000000002,-0.800,5.237
32.8000000000002,-0.127,5.077
32.9000000000002,0.623,4.870
33.0000000000002,0.995,4.742
33.1000000000002,0.764,4.771
33.2000000000002,0.069,4.938
33.3000000000002,-0.668,5.144
33.4000000000002,-0.999,5.262
33.5000000000002,-0.725,5.221
33.6000000000002,-0.011,5.046
33.7000000000002,0.710,4.843
33.8000000000002,1.000,4.736
33.9000000000002,0.683,4.788
34.0000000000002,-0.048,4.969
34.1000000000002,-0.750,5.169
34.2000000000002,-0.997,5.266
34.3000000000002,-0.639,5.202
34.4000000000002,0.106,5.015
34.5000000000002,0.787,4.819
34.6000000000002,0.991,4.733
34.7000000000002,0.593,4.809
34.8000000000002,-0.164,5.000
34.9000000000002,-0.822,5.192
35.0000000000002,-0.981,5.267
35.1000000000002,-0.545,5.180
35.2000000000002,0.221,4.984
35.3000000000002,0.854,4.798
35.4000000000002,0.968,4.734
35.5000000000002,0.496,4.832
35.6000000000002,-0.278,5.032
35.7000000000002,-0.883,5.212
35.8000000000002,-0.952,5.264
35.9000000000002,-0.444,5.156
36.0000000000002,0.333,4.953
36.1000000000002,0.909,4.779
36.2000000000002,0.933,4.738
36.3000000000002,0.391,4.857
36.4000000000002,-0.388,5.062
36.5000000000002,-0.931,5.230
36.6000000000003,-0.910,5.258
36.7000000000003,-0.337,5.130
36.8000000000003,0.441,4.923
36.9000000000003,0.951,4.763
37.0000000000003,0.884,4.747
37.1000000000003,0.281,4.884
37.2000000000003,-0.493,5.092
37.3000000000003,-0.967,5.244
37.4000000000003,-0.856,5.248
37.5000000000003,-0.225,5.102
37.6000000000003,0.543,4.893
37.7000000000003,0.981,4.750
37.8000000000003,0.824,4.758
37.9000000000003,0.167,4.913
38.0000000000003,-0.591,5.121
38.1000000000003,-0.990,5.255
38.2000000000003,-0.789,5.235
38.3000000000003,-0.109,5.072
38.4000000000003,0.637,4.866
38.5000000000003,0.997,4.741
38.6000000000003,0.752,4.773
38.7000000000003,0.051,4.943
38.8000000000003,-0.681,5.148
38.9000000000003,-1.000,5.263
39.0000000000003,-0.712,5.218
39.1000000000003,0.007,5.042
39.2000000000003,0.722,4.840
39.3000000000003,0.999,4.735
39.4000000000003,0.670,4.791
39.5000000000003,-0.065,4.974
39.6000000000003,-0.761,5.173
39.7000000000003,-0.996,5.267
39.8000000000003,-0.626,5.199
39.9000000000003,0.124,5.011
40.0000000000003,0.798,4.816
40.1000000000003,0.988,4.733
40.2000000000003,0.579,4.812
40.3000000000003,-0.181,5.005
40.4000000000003,-0.832,5.195
40.5000000000003,-0.978,5.267
40.6000000000003,-0.531,5.177
40.7000000000003,0.238,4.979
40.8000000000003,0.863,4.794
40.9000000000003,0.964,4.734
41.0000000000003,0.480,4.835
41.1000000000003,-0.295,5.036
41.2000000000003,-0.891,5.215
41.3000000000003,-0.947,5.264
41.4000000000003,-0.428,5.152
41.5000000000003,0.350,4.948
41.6000000000003,0.916,4.776
41.7000000000003,0.926,4.739
41.8000000000003,0.375,4.861
41.9000000000003,-0.404,5.067
42.0000000000003,-0.938,5.232
42.1000000000003,-0.903,5.257
42.2000000000003,-0.320,5.126
42.3000000000003,0.457,4.918
42.4000000000003,0.956,4.761
42.5000000000003,0.876,4.748
42.6000000000003,0.264,4.888
42.7000000000003,-0.508,5.097
42.8000000000003,-0.972,5.246
42.9000000000003,-0.846,5.246
43.0000000000003,-0.207,5.097
43.1000000000003,0.557,4.889
43.2000000000003,0.984,4.748
43.3000000000003,0.814,4.760
43.4000000000003,0.150,4.918
43.5000000000003,-0.605,5.125
43.6000000000003,-0.993,5.256
43.7000000000004,-0.778,5.233
43.8000000000004,-0.092,5.067
43.9000000000004,0.650,4.862
44.0000000000004,0.998,4.740
44.1000000000004,0.740,4.776
44.2000000000004,0.034,4.948
44.3000000000004,-0.694,5.152
44.4000000000004,-1.000,5.263
44.5000000000004,-0.700,5.216
44.6000000000004,0.025,5.037
44.7000000000004,0.734,4.836
44.8000000000004,0.999,4.734
44.9000000000004,0.657,4.794
45.0000000000004,-0.083,4.979
45.1000000000004,-0.773,5.176
45.2000000000004,-0.994,5.267
45.3000000000004,-0.612,5.196
45.4000000000004,0.141,5.006
45.5000000000004,0.809,4.812
45.6000000000004,0.985,4.733
45.7000000000004,0.565,4.815
45.8000000000004,-0.199,5.010
45.9000000000004,-0.841,5.198
46.0000000000004,-0.974,5.267
46.1000000000004,-0.515,5.173
46.2000000000004,0.256,4.975
46.3000000000004,0.872,4.791
46.4000000000004,0.959,4.735
46.5000000000004,0.465,4.839
46.6000000000004,-0.312,5.041
46.7000000000004,-0.899,5.218
46.8000000000004,-0.941,5.263
46.9000000000004,-0.412,5.148
47.0000000000004,0.367,4.944
47.1000000000004,0.923,4.773
47.2000000000004,0.919,4.740
47.3000000000004,0.358,4.865
47.4000000000004,-0.420,5.071
47.5000000000004,-0.944,5.234
47.6000000000004,-0.895,5.255
47.7000000000004,-0.303,5.121
47.8000000000004,0.472,4.914
47.9000000000004,0.961,4.758
48.0000000000004,0.867,4.750
48.1000000000004,0.247,4.893
48.2000000000004,-0.523,5.101
