Time(s),Input,Output_Displacement
24.8000000000001,-0.249,4.973
24.9000000000001,-0.316,4.928
25.0000000000001,-0.382,4.883
25.1000000000001,-0.446,4.839
25.2000000000001,-0.507,4.796
25.3000000000001,-0.566,4.754
25.4000000000001,-0.623,4.712
25.5000000000001,-0.676,4.673
25.6000000000001,-0.726,4.635
25.7000000000001,-0.772,4.598
25.8000000000001,-0.815,4.564
25.9000000000001,-0.853,4.532
26.0000000000001,-0.888,4.502
26.1000000000001,-0.918,4.474
26.2000000000001,-0.943,4.449
26.3000000000001,-0.964,4.427
26.4000000000001,-0.980,4.407
26.5000000000001,-0.992,4.391
26.6000000000001,-0.998,4.377
26.7000000000001,-1.000,4.367
26.8000000000001,-0.997,4.359
26.9000000000001,-0.989,4.355
27.0000000000001,-0.976,4.354
27.1000000000001,-0.958,4.356
27.2000000000001,-0.935,4.361
27.3000000000001,-0.908,4.370
27.4000000000001,-0.877,4.381
27.5000000000001,-0.841,4.396
27.6000000000001,-0.801,4.413
27.7000000000001,-0.758,4.433
27.8000000000001,-0.710,4.456
27.9000000000001,-0.659,4.482
28.0000000000001,-0.605,4.510
28.1000000000001,-0.548,4.541
28.2000000000001,-0.488,4.574
28.3000000000001,-0.426,4.609
28.4000000000001,-0.361,4.646
28.5000000000001,-0.295,4.685
28.6000000000001,-0.228,4.725
28.7000000000001,-0.159,4.766
28.8000000000001,-0.089,4.809
28.9000000000001,-0.020,4.853
29.0000000000001,0.050,4.897
29.1000000000001,0.120,4.942
29.2000000000001,0.189,4.987
29.3000000000001,0.258,5.032
29.4000000000001,0.324,5.077
29.5000000000001,0.390,5.122
29.6000000000002,0.453,5.166
29.7000000000002,0.515,5.209
29.8000000000002,0.573,5.251
29.9000000000002,0.629,5.292
30.0000000000002,0.682,5.332
30.1000000000002,0.731,5.370
30.2000000000002,0.777,5.406
30.3000000000002,0.819,5.440
30.4000000000002,0.858,5.472
30.5000000000002,0.891,5.502
30.6000000000002,0.921,5.529
30.7000000000002,0.946,5.554
30.8000000000002,0.966,5.576
30.9000000000002,0.982,5.595
31.0000000000002,0.993,5.611
31.1000000000002,0.999,5.624
31.2000000000002,1.000,5.634
31.3000000000002,0.996,5.641
31.4000000000002,0.987,5.645
31.5000000000002,0.974,5.646
31.6000000000002,0.955,5.643
31.7000000000002,0.932,5.638
31.8000000000002,0.905,5.629
31.9000000000002,0.873,5.617
32.0000000000002,0.837,5.602
32.1000000000002,0.796,5.585
32.2000000000002,0.752,5.564
32.3000000000002,0.704,5.541
32.4000000000002,0.653,5.515
32.5000000000002,0.598,5.486
32.6000000000002,0.541,5.455
32.7000000000002,0.480,5.422
32.8000000000002,0.418,5.387
32.9000000000002,0.353,5.350
33.0000000000002,0.287,5.311
33.1000000000002,0.219,5.270
33.2000000000002,0.151,5.229
33.3000000000002,0.081,5.186
33.4000000000002,0.011,5.142
33.5000000000002,-0.059,5.098
33.6000000000002,-0.128,5.053
33.7000000000002,-0.198,5.008
33.8000000000002,-0.266,4.962
33.9000000000002,-0.332,4.917
34.0000000000002,-0.398,4.873
34.1000000000002,-0.461,4.829
34.2000000000002,-0.522,4.786
34.3000000000002,-0.580,4.744
34.4000000000002,-0.636,4.703
34.5000000000002,-0.688,4.663
34.6000000000002,-0.737,4.626
34.7000000000002,-0.783,4.590
34.8000000000002,-0.824,4.556
34.9000000000002,-0.862,4.524
35.0000000000002,-0.895,4.495
35.1000000000002,-0.924,4.468
35.2000000000002,-0.949,4.444
35.3000000000002,-0.968,4.422
35.4000000000002,-0.983,4.403
35.5000000000002,-0.994,4.387
35.6000000000002,-0.999,4.375
35.7000000000002,-1.000,4.365
35.8000000000002,-0.995,4.358
35.9000000000002,-0.986,4.355
36.0000000000002,-0.972,4.354
36.1000000000002,-0.953,4.357
36.2000000000002,-0.929,4.363
36.3000000000002,-0.901,4.372
36.4000000000002,-0.869,4.384
36.5000000000002,-0.832,4.400
36.6000000000003,-0.791,4.418
36.7000000000003,-0.746,4.439
36.8000000000003,-0.698,4.462
36.9000000000003,-0.646,4.489
37.0000000000003,-0.591,4.518
37.1000000000003,-0.534,4.549
37.2000000000003,-0.473,4.582
37.3000000000003,-0.410,4.618
37.4000000000003,-0.345,4.655
37.5000000000003,-0.279,4.694
37.6000000000003,-0.211,4.735
37.7000000000003,-0.142,4.776
37.8000000000003,-0.073,4.819
37.9000000000003,-0.003,4.863
38.0000000000003,0.067,4.908
38.1000000000003,0.137,4.953
38.2000000000003,0.206,4.998
38.3000000000003,0.274,5.043
38.4000000000003,0.340,5.088
38.5000000000003,0.405,5.133
38.6000000000003,0.468,5.176
38.7000000000003,0.529,5.219
38.8000000000003,0.587,5.261
38.9000000000003,0.642,5.302
39.0000000000003,0.694,5.341
39.1000000000003,0.743,5.379
39.2000000000003,0.788,5.414
39.3000000000003,0.829,5.448
39.4000000000003,0.866,5.480
39.5000000000003,0.899,5.509
39.6000000000003,0.927,5.535
39.7000000000003,0.951,5.559
39.8000000000003,0.970,5.580
39.9000000000003,0.985,5.599
40.0000000000003,0.995,5.614
40.1000000000003,0.999,5.627
40.2000000000003,0.999,5.636
40.3000000000003,0.994,5.642
40.4000000000003,0.984,5.646
40.5000000000003,0.970,5.646
40.6000000000003,0.950,5.642
40.7000000000003,0.926,5.636
40.8000000000003,0.898,5.627
40.9000000000003,0.865,5.614
41.0000000000003,0.827,5.598
41.1000000000003,0.786,5.580
41.2000000000003,0.741,5.559
41.3000000000003,0.692,5.535
41.4000000000003,0.640,5.508
41.5000000000003,0.585,5.479
41.6000000000003,0.526,5.447
41.7000000000003,0.466,5.414
41.8000000000003,0.403,5.378
41.9000000000003,0.338,5.340
42.0000000000003,0.271,5.301
42.1000000000003,0.203,5.260
42.2000000000003,0.134,5.218
42.3000000000003,0.064,5.175
42.4000000000003,-0.006,5.131
42.5000000000003,-0.076,5.087
42.6000000000003,-0.145,5.042
42.7000000000003,-0.214,4.997
42.8000000000003,-0.282,4.952
42.9000000000003,-0.348,4.907
43.0000000000003,-0.413,4.862
43.1000000000003,-0.476,4.818
43.2000000000003,-0.536,4.775
43.3000000000003,-0.594,4.734
43.4000000000003,-0.649,4.693
43.5000000000003,-0.700,4.654
43.6000000000003,-0.748,4.617
43.7000000000004,-0.793,4.581
43.8000000000004,-0.834,4.548
43.9000000000004,-0.870,4.517
44.0000000000004,-0.903,4.488
44.1000000000004,-0.930,4.462
44.2000000000004,-0.954,4.438
44.3000000000004,-0.972,4.417
44.4000000000004,-0.986,4.399
44.5000000000004,-0.995,4.384
44.6000000000004,-1.000,4.372
44.7000000000004,-0.999,4.363
44.8000000000004,-0.993,4.357
44.9000000000004,-0.983,4.354
45.0000000000004,-0.968,4.355
45.1000000000004,-0.948,4.358
45.2000000000004,-0.923,4.365
45.3000000000004,-0.894,4.375
45.4000000000004,-0.860,4.388
45.5000000000004,-0.823,4.404
45.6000000000004,-0.781,4.422
45.7000000000004,-0.735,4.444
45.8000000000004,-0.686,4.468
45.9000000000004,-0.633,4.495
46.0000000000004,-0.578,4.525
46.1000000000004,-0.519,4.557
46.2000000000004,-0.458,4.591
46.3000000000004,-0.395,4.627
46.4000000000004,-0.330,4.664
46.5000000000004,-0.263,4.704
46.6000000000004,-0.195,4.745
46.7000000000004,-0.126,4.787
46.8000000000004,-0.056,4.830
46.9000000000004,0.014,4.874
47.0000000000004,0.084,4.919
47.1000000000004,0.153,4.964
47.2000000000004,0.222,5.009
47.3000000000004,0.290,5.054
47.4000000000004,0.356,5.099
47.5000000000004,0.421,5.143
47.6000000000004,0.483,5.187
47.7000000000004,0.543,5.230
47.8000000000004,0.600,5.271
47.9000000000004,0.655,5.312
48.0000000000004,0.706,5.350
48.1000000000004,0.754,5.388
48.2000000000004,0.798,5.423
48.3000000000004,0.838,5.456
48.4000000000004,0.874,5.487
48.5000000000004,0.906,5.515
48.6000000000004,0.934,5.541
48.7000000000004,0.956,5.565
48.8000000000004,0.974,5.585
48.9000000000004,0.988,5.603
49.0000000000004,0.996,5.618
49.1000000000004,1.000,5.629
49.2000000000004,0.999,5.638
49.3000000000004,0.992,5.643
49.4000000000004,0.981,5.646
49.5000000000004,0.966,5.645
49.6000000000004,0.945,5.641
49.7000000000004,0.920,5.634
49.8000000000004,0.890,5.624
49.9000000000004,0.856,5.611
50.0000000000004,0.818,5.594
50.1000000000004,0.776,5.575
50.2000000000004,0.729,5.553
50.3000000000004,0.680,5.528
50.4000000000004,0.627,5.501
50.5000000000004,0.571,5.471
50.6000000000004,0.512,5.439
50.7000000000005,0.451,5.405
50.8000000000005,0.387,5.369
50.9000000000005,0.322,5.331
51.0000000000005,0.255,5.291
51.1000000000005,0.186,5.250
51.2000000000005,0.117,5.208
51.3000000000005,0.048,5.165
51.4000000000005,-0.022,5.121
51.5000000000005,-0.092,5.076
51.6000000000005,-0.162,5.031
51.7000000000005,-0.230,4.986
51.8000000000005,-0.298,4.941
51.9000000000005,-0.364,4.896
52.0000000000005,-0.428,4.852
52.1000000000005,-0.490,4.808
52.2000000000005,-0.550,4.765
52.3000000000005,-0.607,4.724
52.4000000000005,-0.661,4.684
52.5000000000005,-0.712,4.645
52.6000000000005,-0.759,4.608
52.7000000000005,-0.803,4.573
52.8000000000005,-0.843,4.540
52.9000000000005,-0.878,4.510
53.0000000000005,-0.910,4.481
53.1000000000005,-0.936,4.456
53.2000000000005,-0.959,4.433
53.3000000000005,-0.976,4.413
53.4000000000005,-0.989,4.395
53.5000000000005,-0.997,4.381
53.6000000000005,-1.000,4.369
53.7000000000005,-0.998,4.361
53.8000000000005,-0.991,4.356
53.9000000000005,-0.980,4.354
54.0000000000005,-0.963,4.355
54.1000000000005,-0.942,4.360
54.2000000000005,-0.916,4.367
54.3000000000005,-0.886,4.378
54.4000000000005,-0.852,4.391
54.5000000000005,-0.813,4.408
54.6000000000005,-0.770,4.427
54.7000000000005,-0.724,4.450
54.8000000000005,-0.674,4.475
54.9000000000005,-0.620,4.502
55.0000000000005,-0.564,4.532
55.1000000000005,-0.505,4.565
55.2000000000005,-0.443,4.599
55.3000000000005,-0.379,4.635
55.4000000000005,-0.314,4.674
55.5000000000005,-0.247,4.713
55.6000000000005,-0.178,4.755
55.7000000000005,-0.109,4.797
55.8000000000005,-0.039,4.840
55.9000000000005,0.031,4.885
56.0000000000005,0.101,4.929
56.1000000000005,0.170,4.974
56.2000000000005,0.239,5.020
56.3000000000005,0.306,5.065
56.4000000000005,0.372,5.109
56.5000000000005,0.436,5.154
56.6000000000005,0.498,5.197
56.7000000000005,0.557,5.240
56.8000000000005,0.614,5.281
56.9000000000005,0.668,5.321
57.0000000000005,0.718,5.360
57.1000000000005,0.765,5.396
57.2000000000005,0.808,5.431
57.3000000000005,0.847,5.463
57.4000000000005,0.882,5.494
57.5000000000005,0.913,5.522
57.6000000000005,0.939,5.547
57.7000000000005,0.961,5.570
57.8000000000006,0.978,5.590
57.9000000000006,0.990,5.607
58.0000000000006,0.998,5.621
58.1000000000006,1.000,5.632
58.2000000000006,0.998,5.640
58.3000000000006,0.990,5.644
58.4000000000006,0.978,5.646
58.5000000000006,0.961,5.644
58.6000000000006,0.939,5.640
58.7000000000006,0.913,5.632
58.8000000000006,0.882,5.621
58.9000000000006,0.847,5.607
59.0000000000006,0.808,5.590
59.1000000000006,0.765,5.570
59.2000000000006,0.718,5.547
59.3000000000006,0.667,5.522
59.4000000000006,0.614,5.494
59.5000000000006,0.557,5.464
59.6000000000006,0.497,5.431
59.7000000000006,0.436,5.397
59.8000000000006,0.372,5.360
59.9000000000006,0.306,5.322
60.0000000000006,0.238,5.282
60.1000000000006,0.170,5.240
60.2000000000006,0.101,5.198
60.3000000000006,0.031,5.154
60.4000000000006,-0.039,5.110
60.5000000000006,-0.109,5.065
60.6000000000006,-0.178,5.020
60.7000000000006,-0.247,4.975
60.8000000000006,-0.314,4.930
60.9000000000006,-0.380,4.885
61.0000000000006,-0.443,4.841
61.1000000000006,-0.505,4.798
61.2000000000006,-0.564,4.755
61.3000000000006,-0.620,4.714
61.4000000000006,-0.674,4.674
61.5000000000006,-0.724,4.636
61.6000000000006,-0.770,4.600
61.7000000000006,-0.813,4.565
61.8000000000006,-0.852,4.533
61.9000000000006,-0.886,4.503
62.0000000000006,-0.917,4.475
62.1000000000006,-0.942,4.450
62.2000000000006,-0.963,4.428
62.3000000000006,-0.980,4.408
62.4000000000006,-0.991,4.391
62.5000000000006,-0.998,4.378
62.6000000000006,-1.000,4.367
62.7000000000006,-0.997,4.360
62.8000000000006,-0.989,4.355
62.9000000000006,-0.976,4.354
63.0000000000006,-0.959,4.356
63.1000000000006,-0.936,4.361
63.2000000000006,-0.910,4.369
63.3000000000006,-0.878,4.381
63.4000000000006,-0.843,4.395
63.5000000000006,-0.803,4.412
63.6000000000006,-0.759,4.433
63.7000000000006,-0.712,4.455
63.8000000000006,-0.661,4.481
63.9000000000006,-0.607,4.509
64.0000000000006,-0.550,4.540
64.1000000000006,-0.490,4.573
64.2000000000006,-0.428,4.608
64.3000000000006,-0.364,4.644
64.4000000000006,-0.298,4.683
64.5000000000006,-0.230,4.723
64.6000000000006,-0.162,4.765
64.7000000000006,-0.092,4.807
64.8000000000006,-0.022,4.851
64.9000000000006,0.048,4.895
65.0000000000006,0.117,4.940
65.1000000000006,0.187,4.985
65.2000000000006,0.255,5.030
65.3000000000006,0.322,5.075
65.4000000000006,0.387,5.120
65.5000000000006,0.451,5.164
65.6000000000005,0.512,5.208
65.7000000000005,0.571,5.250
65.8000000000005,0.627,5.291
65.9000000000005,0.680,5.331
66.0000000000005,0.730,5.369
66.1000000000005,0.776,5.405
66.2000000000005,0.818,5.439
66.3000000000005,0.856,5.471
66.4000000000005,0.890,5.501
66.5000000000005,0.920,5.528
66.6000000000005,0.945,5.553
66.7000000000005,0.966,5.575
66.8000000000005,0.981,5.594
66.9000000000005,0.992,5.610
67.0000000000005,0.999,5.624
67.1000000000005,1.000,5.634
67.2000000000005,0.996,5.641
67.3000000000005,0.988,5.645
67.4000000000004,0.974,5.646
67.5000000000004,0.956,5.644
67.6000000000004,0.933,5.638
67.7000000000004,0.906,5.629
67.8000000000004,0.874,5.618
67.9000000000004,0.838,5.603
68.0000000000004,0.798,5.585
68.1000000000004,0.754,5.565
68.2000000000004,0.706,5.542
68.3000000000004,0.655,5.516
68.4000000000004,0.600,5.487
68.5000000000004,0.543,5.456
68.6000000000004,0.483,5.423
68.7000000000004,0.420,5.388
68.8000000000004,0.356,5.351
68.9000000000004,0.290,5.312
69.0000000000004,0.222,5.272
69.1000000000003,0.153,5.230
69.2000000000003,0.084,5.187
69.3000000000003,0.014,5.144
69.4000000000003,-0.056,5.099
69.5000000000003,-0.126,5.054
69.6000000000003,-0.195,5.009
69.7000000000003,-0.263,4.964
69.8000000000003,-0.330,4.919
69.9000000000003,-0.395,4.875
70.0000000000003,-0.458,4.830
70.1000000000003,-0.519,4.787
70.2000000000003,-0.578,4.745
70.3000000000003,-0.634,4.704
70.4000000000003,-0.686,4.665
70.5000000000003,-0.735,4.627
70.6000000000003,-0.781,4.591
70.7000000000003,-0.823,4.557
70.8000000000003,-0.860,4.525
70.9000000000002,-0.894,4.496
71.0000000000002,-0.923,4.469
71.1000000000002,-0.948,4.444
71.2000000000002,-0.968,4.423
71.3000000000002,-0.983,4.404
71.4000000000002,-0.993,4.388
71.5000000000002,-0.999,4.375
71.6000000000002,-1.000,4.365
71.7000000000002,-0.995,4.358
71.8000000000002,-0.986,4.355
71.9000000000002,-0.972,4.354
72.0000000000002,-0.954,4.357
72.1000000000002,-0.930,4.363
72.2000000000002,-0.902,4.372
72.3000000000002,-0.870,4.384
72.4000000000002,-0.834,4.399
72.5000000000002,-0.793,4.417
72.6000000000002,-0.748,4.438
72.7000000000001,-0.700,4.461
72.8000000000001,-0.648,4.488
72.9000000000001,-0.594,4.516
73.0000000000001,-0.536,4.548
73.1000000000001,-0.475,4.581
73.2000000000001,-0.413,4.616
73.3000000000001,-0.348,4.654
73.4000000000001,-0.282,4.693
73.5000000000001,-0.214,4.733
73.6000000000001,-0.145,4.775
73.7000000000001,-0.075,4.818
73.8000000000001,-0.005,4.862
73.9000000000001,0.064,4.906
74.0000000000001,0.134,4.951
74.1000000000001,0.203,4.996
74.2000000000001,0.271,5.041
74.3000000000001,0.338,5.086
74.4,0.403,5.131
74.5,0.466,5.175
74.6,0.527,5.218
74.7,0.585,5.260
74.8,0.640,5.301
74.9,0.692,5.340
75,0.741,5.377
75.1,0.786,5.413
75.2,0.827,5.447
75.3,0.865,5.478
75.4,0.898,5.508
75.5,0.926,5.534
75.6,0.950,5.558
75.7,0.970,5.580
75.8,0.985,5.598
75.9,0.994,5.614
76,0.999,5.626
76.1,0.999,5.636
76.1999999999999,0.995,5.642
76.2999999999999,0.985,5.645
76.3999999999999,0.970,5.646
76.4999999999999,0.951,5.642
76.5999999999999,0.927,5.636
76.6999999999999,0.899,5.627
76.7999999999999,0.866,5.615
76.8999999999999,0.829,5.599
76.9999999999999,0.788,5.581
77.0999999999999,0.743,5.560
77.1999999999999,0.694,5.536
77.2999999999999,0.642,5.509
77.3999999999999,0.587,5.480
77.4999999999999,0.529,5.449
77.5999999999999,0.468,5.415
77.6999999999999,0.405,5.379
77.7999999999999,0.340,5.342
77.8999999999998,0.274,5.303
77.9999999999998,0.206,5.262
78.0999999999998,0.137,5.220
78.1999999999998,0.067,5.177
78.2999999999998,-0.003,5.133
78.3999999999998,-0.073,5.089
78.4999999999998,-0.142,5.044
78.5999999999998,-0.211,4.998
78.6999999999998,-0.279,4.953
78.7999999999998,-0.346,4.908
78.8999999999998,-0.410,4.864
78.9999999999998,-0.473,4.820
79.0999999999998,-0.534,4.777
79.1999999999998,-0.592,4.735
79.2999999999998,-0.646,4.695
79.3999999999998,-0.698,4.656
79.4999999999998,-0.747,4.618
79.5999999999998,-0.791,4.583
79.6999999999997,-0.832,4.549
79.7999999999997,-0.869,4.518
79.8999999999997,-0.901,4.489
79.9999999999997,-0.929,4.463
80.0999999999997,-0.953,4.439
80.1999999999997,-0.972,4.418
80.2999999999997,-0.986,4.400
80.3999999999997,-0.995,4.385
80.4999999999997,-1.000,4.372
80.5999999999997,-0.999,4.363
80.6999999999997,-0.994,4.357
80.7999999999997,-0.983,4.354
80.8999999999997,-0.968,4.355
80.9999999999997,-0.949,4.358
81.0999999999997,-0.924,4.365
81.1999999999997,-0.895,4.374
81.2999999999997,-0.862,4.387
81.3999999999997,-0.824,4.403
81.4999999999996,-0.782,4.422
81.5999999999996,-0.737,4.443
81.6999999999996,-0.688,4.467
81.7999999999996,-0.636,4.494
81.8999999999996,-0.580,4.524
81.9999999999996,-0.522,4.555
82.0999999999996,-0.461,4.589
82.1999999999996,-0.397,4.625
82.2999999999996,-0.332,4.663
82.3999999999996,-0.265,4.702
82.4999999999996,-0.197,4.743
82.5999999999996,-0.128,4.785
82.6999999999996,-0.059,4.828
82.7999999999996,0.011,4.872
82.8999999999996,0.081,4.917
82.9999999999996,0.151,4.962
83.0999999999996,0.220,5.007
83.1999999999995,0.287,5.052
83.2999999999995,0.354,5.097
83.3999999999995,0.418,5.141
83.4999999999995,0.481,5.185
83.5999999999995,0.541,5.228
83.6999999999995,0.598,5.270
83.7999999999995,0.653,5.310
83.8999999999995,0.704,5.349
83.9999999999995,0.752,5.386
84.0999999999995,0.796,5.421
84.1999999999995,0.837,5.455
84.2999999999995,0.873,5.486
84.3999999999995,0.905,5.514
84.4999999999995,0.933,5.540
84.5999999999995,0.955,5.564
84.6999999999995,0.974,5.584
84.7999999999995,0.987,5.602
84.8999999999995,0.996,5.617
84.9999999999994,1.000,5.629
85.0999999999994,0.999,5.638
85.1999999999994,0.993,5.643
85.2999999999994,0.982,5.646
85.3999999999994,0.966,5.645
85.4999999999994,0.946,5.641
85.5999999999994,0.921,5.634
85.6999999999994,0.891,5.624
85.7999999999994,0.857,5.611
85.8999999999994,0.819,5.595
85.9999999999994,0.777,5.576
86.0999999999994,0.731,5.554
86.1999999999994,0.682,5.529
86.2999999999994,0.629,5.502
86.3999999999994,0.573,5.473
86.4999999999994,0.514,5.441
86.5999999999994,0.453,5.407
86.6999999999993,0.390,5.370
86.7999999999993,0.324,5.333
86.8999999999993,0.257,5.293
86.9999999999993,0.189,5.252
87.0999999999993,0.120,5.210
87.1999999999993,0.050,5.167
87.2999999999993,-0.020,5.123
87.3999999999993,-0.090,5.078
87.4999999999993,-0.159,5.033
87.5999999999993,-0.228,4.988
87.6999999999993,-0.295,4.942
87.7999999999993,-0.361,4.898
87.8999999999993,-0.426,4.853
87.9999999999993,-0.488,4.810
88.0999999999993,-0.548,4.767
88.1999999999993,-0.605,4.725
88.2999999999993,-0.659,4.685
88.3999999999993,-0.710,4.646
88.4999999999992,-0.758,4.610
88.5999999999992,-0.801,4.574
88.6999999999992,-0.841,4.542
88.7999999999992,-0.877,4.511
88.8999999999992,-0.909,4.483
88.9999999999992,-0.936,4.457
89.0999999999992,-0.958,4.434
89.1999999999992,-0.976,4.413
89.2999999999992,-0.989,4.396
89.3999999999992,-0.997,4.381
89.4999999999992,-1.000,4.370
89.5999999999992,-0.998,4.361
89.6999999999992,-0.992,4.356
89.7999999999992,-0.980,4.354
89.8999999999992,-0.964,4.355
89.9999999999992,-0.943,4.359
90.0999999999992,-0.918,4.367
90.1999999999992,-0.887,4.377
90.2999999999991,-0.853,4.391
90.3999999999991,-0.814,4.407
90.4999999999991,-0.772,4.427
90.5999999999991,-0.726,4.449
90.6999999999991,-0.676,4.474
90.7999999999991,-0.622,4.501
90.8999999999991,-0.566,4.531
90.9999999999991,-0.507,4.563
91.0999999999991,-0.446,4.598
91.1999999999991,-0.382,4.634
91.2999999999991,-0.316,4.672
91.3999999999991,-0.249,4.712
91.4999999999991,-0.181,4.753
91.5999999999991,-0.112,4.795
91.6999999999991,-0.042,4.839
91.7999999999991,0.028,4.883
91.8999999999991,0.098,4.928
91.999999999999,0.167,4.973
92.099999999999,0.236,5.018
92.199999999999,0.303,5.063
92.299999999999,0.369,5.108
92.399999999999,0.433,5.152
92.499999999999,0.495,5.196
92.599999999999,0.555,5.238
92.699999999999,0.612,5.280
92.799999999999,0.665,5.320
92.899999999999,0.716,5.358
92.999999999999,0.763,5.395
93.099999999999,0.806,5.430
93.199999999999,0.846,5.462
93.299999999999,0.881,5.493
93.399999999999,0.912,5.521
93.499999999999,0.938,5.546
93.599999999999,0.960,5.569
93.699999999999,0.977,5.589
93.7999999999989,0.990,5.606
