Time(s),Input,Output_Displacement
16.5,-0.343,5.761
16.6,-0.678,5.617
16.7,-0.909,5.378
16.8,-0.999,5.081
16.9,-0.936,4.771
17,-0.729,4.497
17.1,-0.409,4.300
17.2,-0.027,4.210
17.3,0.360,4.243
17.4,0.691,4.392
17.5,0.916,4.635
17.6,1.000,4.934
17.7,0.930,5.243
17.8,0.716,5.515
17.9,0.393,5.707
18,0.008,5.791
18.1,-0.377,5.753
18.2,-0.704,5.599
18.3,-0.923,5.352
18.4,-1.000,5.052
18.5,-0.923,4.743
18.6,-0.703,4.474
18.7,-0.376,4.286
18.8,0.010,4.208
18.9,0.394,4.252
19,0.717,4.411
19.1,0.930,4.661
19.2,1.000,4.963
19.3,0.915,5.271
19.4,0.690,5.537
19.5,0.358,5.720
19.6,-0.028,5.792
19.7,-0.411,5.743
19.8,-0.730,5.579
19.9,-0.937,5.326
20,-0.999,5.023
20.1,-0.908,4.716
20.2,-0.677,4.453
20.3,-0.341,4.274
20.4,0.047,4.207
20.5,0.428,4.262
20.6,0.742,4.431
20.7,0.943,4.687
20.8,0.998,4.992
20.9,0.900,5.298
21,0.663,5.558
21.1,0.324,5.732
21.2,-0.065,5.793
21.3,-0.444,5.732
21.4,-0.755,5.559
21.5,-0.949,5.299
21.6,-0.997,4.993
21.7,-0.892,4.689
21.8,-0.649,4.432
21.9,-0.306,4.263
22,0.083,4.207
22.1,0.461,4.274
22.2,0.767,4.452
22.3,0.955,4.715
22.4,0.996,5.021
22.5,0.883,5.325
22.6000000000001,0.635,5.578
22.7000000000001,0.289,5.742
22.8000000000001,-0.102,5.792
22.9000000000001,-0.477,5.720
23.0000000000001,-0.778,5.538
23.1000000000001,-0.960,5.272
23.2000000000001,-0.994,4.964
23.3000000000001,-0.875,4.662
23.4000000000001,-0.621,4.412
23.5000000000001,-0.271,4.253
23.6000000000001,0.120,4.208
23.7000000000001,0.493,4.286
23.8000000000001,0.790,4.473
23.9000000000001,0.965,4.742
24.0000000000001,0.992,5.050
24.1000000000001,0.866,5.351
24.2000000000001,0.606,5.598
24.3000000000001,0.253,5.752
24.4000000000001,-0.138,5.791
24.5000000000001,-0.509,5.708
24.6000000000001,-0.801,5.516
24.7000000000001,-0.970,5.244
24.8000000000001,-0.989,4.935
24.9000000000001,-0.856,4.636
25.0000000000001,-0.591,4.393
25.1000000000001,-0.236,4.243
25.2000000000001,0.157,4.210
25.3000000000001,0.525,4.299
25.4000000000001,0.812,4.495
25.5000000000001,0.974,4.770
25.6000000000001,0.986,5.079
25.7000000000001,0.846,5.377
25.8000000000001,0.576,5.616
25.9000000000001,0.218,5.761
26.0000000000001,-0.175,5.788
26.1000000000001,-0.540,5.694
26.2000000000001,-0.822,5.493
26.3000000000001,-0.978,5.216
26.4000000000001,-0.983,4.906
26.5000000000001,-0.837,4.610
26.6000000000001,-0.561,4.375
26.7000000000001,-0.200,4.235
26.8000000000001,0.193,4.214
26.9000000000001,0.556,4.313
27.0000000000001,0.833,4.518
27.1000000000001,0.982,4.798
27.2000000000001,0.979,5.108
27.3000000000001,0.826,5.402
27.4000000000001,0.546,5.634
27.5000000000001,0.182,5.769
27.6000000000001,-0.211,5.784
27.7000000000001,-0.571,5.680
27.8000000000001,-0.843,5.470
27.9000000000001,-0.985,5.188
28.0000000000001,-0.976,4.877
28.1000000000001,-0.816,4.585
28.2000000000001,-0.530,4.357
28.3000000000001,-0.163,4.228
28.4000000000001,0.229,4.218
28.5000000000001,0.586,4.328
28.6000000000001,0.853,4.542
28.7000000000001,0.988,4.826
28.8000000000001,0.971,5.137
28.9000000000001,0.805,5.427
29.0000000000001,0.515,5.651
29.1000000000001,0.145,5.775
29.2000000000001,-0.247,5.780
29.3000000000001,-0.601,5.664
29.4000000000001,-0.862,5.446
29.5000000000001,-0.991,5.160
29.6000000000002,-0.967,4.848
29.7000000000002,-0.794,4.561
29.8000000000002,-0.499,4.340
29.9000000000002,-0.127,4.222
30.0000000000002,0.264,4.223
30.1000000000002,0.615,4.344
30.2000000000002,0.871,4.566
30.3000000000002,0.993,4.855
30.4000000000002,0.962,5.166
30.5000000000002,0.783,5.452
30.6000000000002,0.483,5.668
30.7000000000002,0.109,5.781
30.8000000000002,-0.282,5.774
30.9000000000002,-0.630,5.648
31.0000000000002,-0.880,5.422
31.1000000000002,-0.995,5.131
31.2000000000002,-0.957,4.820
31.3000000000002,-0.771,4.537
31.4000000000002,-0.467,4.325
31.5000000000002,-0.090,4.217
31.6000000000002,0.300,4.229
31.7000000000002,0.644,4.361
31.8000000000002,0.889,4.591
31.9000000000002,0.997,4.884
32.0000000000002,0.951,5.194
32.1000000000002,0.759,5.475
32.2000000000002,0.450,5.683
32.3000000000002,0.072,5.785
32.4000000000002,-0.317,5.767
32.5000000000002,-0.658,5.630
32.6000000000002,-0.897,5.397
32.7000000000002,-0.998,5.102
32.8000000000002,-0.945,4.792
32.9000000000002,-0.747,4.513
33.0000000000002,-0.434,4.310
33.1000000000002,-0.054,4.213
33.2000000000002,0.335,4.237
33.3000000000002,0.672,4.379
33.4000000000002,0.905,4.616
33.5000000000002,0.999,4.913
33.6000000000002,0.939,5.223
33.7000000000002,0.735,5.498
33.8000000000002,0.417,5.697
33.9000000000002,0.035,5.789
34.0000000000002,-0.352,5.759
34.1000000000002,-0.685,5.612
34.2000000000002,-0.913,5.371
34.3000000000002,-1.000,5.073
34.4000000000002,-0.933,4.764
34.5000000000002,-0.722,4.490
34.6000000000002,-0.400,4.296
34.7000000000002,-0.017,4.210
34.8000000000002,0.369,4.245
34.9000000000002,0.698,4.397
35.0000000000002,0.920,4.642
35.1000000000002,1.000,4.942
35.2000000000002,0.926,5.250
35.3000000000002,0.709,5.521
35.4000000000002,0.383,5.711
35.5000000000002,-0.002,5.791
35.6000000000002,-0.386,5.750
35.7000000000002,-0.711,5.593
35.8000000000002,-0.927,5.345
35.9000000000002,-1.000,5.044
36.0000000000002,-0.919,4.736
36.1000000000002,-0.696,4.468
36.2000000000002,-0.366,4.283
36.3000000000002,0.020,4.208
36.4000000000002,0.403,4.255
36.5000000000002,0.724,4.416
36.6000000000003,0.934,4.668
36.7000000000003,1.000,4.971
36.8000000000003,0.911,5.278
36.9000000000003,0.683,5.542
37.0000000000003,0.349,5.723
37.1000000000003,-0.038,5.793
37.2000000000003,-0.420,5.740
37.3000000000003,-0.737,5.574
37.4000000000003,-0.940,5.319
37.5000000000003,-0.999,5.015
37.6000000000003,-0.904,4.708
37.7000000000003,-0.669,4.447
37.8000000000003,-0.332,4.271
37.9000000000003,0.057,4.207
38.0000000000003,0.437,4.265
38.1000000000003,0.749,4.437
38.2000000000003,0.946,4.695
38.3000000000003,0.998,5.000
38.4000000000003,0.896,5.305
38.5000000000003,0.656,5.563
38.6000000000003,0.314,5.735
38.7000000000003,-0.075,5.793
38.8000000000003,-0.453,5.729
38.9000000000003,-0.761,5.553
39.0000000000003,-0.952,5.292
39.1000000000003,-0.996,4.985
39.2000000000003,-0.887,4.682
39.3000000000003,-0.641,4.427
39.4000000000003,-0.297,4.260
39.5000000000003,0.093,4.207
39.6000000000003,0.469,4.277
39.7000000000003,0.773,4.458
39.8000000000003,0.958,4.722
39.9000000000003,0.995,5.029
40.0000000000003,0.879,5.332
40.1000000000003,0.627,5.583
40.2000000000003,0.279,5.745
40.3000000000003,-0.112,5.792
40.4000000000003,-0.486,5.717
40.5000000000003,-0.785,5.532
40.6000000000003,-0.963,5.264
40.7000000000003,-0.993,4.956
40.8000000000003,-0.870,4.655
40.9000000000003,-0.613,4.407
41.0000000000003,-0.262,4.250
41.1000000000003,0.130,4.209
41.2000000000003,0.502,4.289
41.3000000000003,0.796,4.479
41.4000000000003,0.968,4.749
41.5000000000003,0.990,5.058
41.6000000000003,0.860,5.358
41.7000000000003,0.598,5.603
41.8000000000003,0.244,5.755
41.9000000000003,-0.148,5.790
42.0000000000003,-0.517,5.704
42.1000000000003,-0.807,5.510
42.2000000000003,-0.972,5.237
42.3000000000003,-0.988,4.927
42.4000000000003,-0.851,4.629
42.5000000000003,-0.583,4.388
42.6000000000003,-0.226,4.241
42.7000000000003,0.166,4.211
42.8000000000003,0.533,4.303
42.9000000000003,0.818,4.502
43.0000000000003,0.976,4.777
43.1000000000003,0.984,5.087
43.2000000000003,0.841,5.384
43.3000000000003,0.568,5.621
43.4000000000003,0.208,5.763
43.5000000000003,-0.185,5.787
43.6000000000003,-0.549,5.690
43.7000000000004,-0.828,5.487
43.8000000000004,-0.980,5.209
43.9000000000004,-0.981,4.898
44.0000000000004,-0.831,4.603
44.1000000000004,-0.553,4.370
44.2000000000004,-0.190,4.233
44.3000000000004,0.203,4.215
44.4000000000004,0.564,4.317
44.5000000000004,0.838,4.525
44.6000000000004,0.984,4.805
44.7000000000004,0.977,5.116
44.8000000000004,0.821,5.409
44.9000000000004,0.538,5.639
45.0000000000004,0.172,5.771
45.1000000000004,-0.221,5.783
45.2000000000004,-0.579,5.675
45.3000000000004,-0.848,5.464
45.4000000000004,-0.987,5.180
45.5000000000004,-0.973,4.869
45.6000000000004,-0.810,4.578
45.7000000000004,-0.522,4.352
45.8000000000004,-0.154,4.226
45.9000000000004,0.238,4.219
46.0000000000004,0.594,4.332
46.1000000000004,0.858,4.548
46.2000000000004,0.990,4.834
46.3000000000004,0.969,5.145
46.4000000000004,0.799,5.434
46.5000000000004,0.506,5.656
46.6000000000004,0.135,5.777
46.7000000000004,-0.256,5.778
46.8000000000004,-0.609,5.660
46.9000000000004,-0.867,5.440
47.0000000000004,-0.992,5.152
47.1000000000004,-0.964,4.841
47.2000000000004,-0.788,4.554
47.3000000000004,-0.490,4.336
47.4000000000004,-0.117,4.220
47.5000000000004,0.274,4.225
47.6000000000004,0.623,4.348
47.7000000000004,0.876,4.573
47.8000000000004,0.994,4.863
47.9000000000004,0.959,5.174
48.0000000000004,0.776,5.458
48.1000000000004,0.474,5.672
48.2000000000004,0.099,5.782
48.3000000000004,-0.292,5.772
48.4000000000004,-0.637,5.643
48.5000000000004,-0.885,5.415
48.6000000000004,-0.996,5.123
48.7000000000004,-0.954,4.812
48.8000000000004,-0.765,4.530
48.9000000000004,-0.458,4.321
49.0000000000004,-0.080,4.216
49.1000000000004,0.309,4.231
49.2000000000004,0.651,4.366
49.3000000000004,0.893,4.597
49.4000000000004,0.997,4.891
49.5000000000004,0.948,5.202
49.6000000000004,0.753,5.482
49.7000000000004,0.441,5.687
49.8000000000004,0.062,5.786
49.9000000000004,-0.327,5.765
50.0000000000004,-0.665,5.626
50.1000000000004,-0.901,5.390
50.2000000000004,-0.999,5.094
50.3000000000004,-0.942,4.784
50.4000000000004,-0.740,4.507
50.5000000000004,-0.425,4.306
50.6000000000004,-0.044,4.212
50.7000000000005,0.344,4.239
50.8000000000005,0.679,4.384
50.9000000000005,0.909,4.623
51.0000000000005,0.999,4.920
51.1000000000005,0.936,5.230
51.2000000000005,0.728,5.504
51.3000000000005,0.408,5.701
51.4000000000005,0.025,5.790
51.5000000000005,-0.361,5.757
51.6000000000005,-0.692,5.607
51.7000000000005,-0.917,5.364
51.8000000000005,-1.000,5.065
51.9000000000005,-0.929,4.756
52.0000000000005,-0.715,4.484
52.1000000000005,-0.391,4.292
52.2000000000005,-0.007,4.209
52.3000000000005,0.378,4.248
52.4000000000005,0.705,4.402
52.5000000000005,0.924,4.649
52.6000000000005,1.000,4.949
52.7000000000005,0.922,5.258
