Time(s),Input,Output_Displacement
13.6,-0.996,5.134
13.7,-0.616,5.157
13.8,0.330,5.035
13.9,0.973,4.881
14,0.721,4.836
14.1,-0.193,4.942
14.2,-0.930,5.101
14.3,-0.812,5.167
14.4,0.053,5.079
14.5,0.869,4.919
14.6,0.886,4.833
14.7,0.088,4.901
14.8,-0.790,5.060
14.9,-0.943,5.164
15,-0.228,5.118
15.1,0.696,4.963
15.2,0.980,4.843
15.3,0.363,4.867
15.4,-0.588,5.014
15.5,-0.998,5.148
15.6,-0.491,5.146
15.7,0.468,5.010
15.8,0.996,4.865
15.9,0.609,4.844
16,-0.338,4.966
16.1,-0.975,5.120
16.2,-0.715,5.163
16.3,0.202,5.056
16.4,0.933,4.898
16.5,0.806,4.833
16.6,-0.062,4.922
16.7,-0.873,5.082
16.8,-0.882,5.167
16.9,-0.080,5.098
17,0.796,4.939
17.1,0.940,4.836
17.2,0.219,4.884
17.3,-0.702,5.038
17.4,-0.978,5.158
17.5,-0.355,5.132
17.6,0.595,4.985
17.7,0.998,4.852
17.8,0.483,4.855
17.9,-0.476,4.991
18,-0.997,5.136
18.1,-0.602,5.156
18.2,0.347,5.032
18.3,0.977,4.879
18.4,0.709,4.837
18.5,-0.211,4.945
18.6,-0.936,5.103
18.7,-0.801,5.167
18.8,0.071,5.077
18.9,0.878,4.916
19,0.878,4.833
19.1,0.071,4.903
19.2,-0.801,5.062
19.3,-0.936,5.165
19.4,-0.211,5.115
19.5,0.709,4.960
19.6,0.977,4.842
19.7,0.347,4.869
19.8,-0.602,5.016
19.9,-0.997,5.149
20,-0.476,5.145
20.1,0.483,5.007
20.2,0.998,4.863
20.3,0.595,4.845
20.4,-0.355,4.969
20.5,-0.978,5.122
20.6,-0.702,5.163
20.7,0.219,5.054
20.8,0.940,4.896
20.9,0.796,4.833
21,-0.080,4.924
21.1,-0.882,5.085
21.2,-0.873,5.167
21.3,-0.062,5.096
21.4,0.806,4.936
21.5,0.933,4.835
21.6,0.202,4.886
21.7,-0.715,5.041
21.8,-0.975,5.159
21.9,-0.338,5.130
22,0.609,4.982
22.1,0.996,4.850
22.2,0.468,4.856
22.3,-0.491,4.994
22.4,-0.998,5.138
22.5,-0.588,5.155
22.6000000000001,0.363,5.029
22.7000000000001,0.980,4.877
22.8000000000001,0.696,4.838
22.9000000000001,-0.228,4.948
23.0000000000001,-0.943,5.106
23.1000000000001,-0.790,5.166
23.2000000000001,0.088,5.074
23.3000000000001,0.886,4.914
23.4000000000001,0.869,4.833
23.5000000000001,0.053,4.905
23.6000000000001,-0.812,5.065
23.7000000000001,-0.930,5.165
23.8000000000001,-0.193,5.113
23.9000000000001,0.721,4.957
24.0000000000001,0.973,4.841
24.1000000000001,0.330,4.870
24.2000000000001,-0.616,5.019
24.3000000000001,-0.996,5.150
24.4000000000001,-0.460,5.143
24.5000000000001,0.499,5.004
24.6000000000001,0.999,4.861
24.7000000000001,0.581,4.846
24.8000000000001,-0.371,4.972
24.9000000000001,-0.982,5.124
25.0000000000001,-0.690,5.162
25.1000000000001,0.237,5.051
25.2000000000001,0.945,4.893
25.3000000000001,0.785,4.834
25.4000000000001,-0.097,4.927
25.5000000000001,-0.890,5.088
25.6000000000001,-0.865,5.167
25.7000000000001,-0.044,5.093
25.8000000000001,0.817,4.934
25.9000000000001,0.927,4.835
26.0000000000001,0.185,4.888
26.1000000000001,-0.727,5.044
26.2000000000001,-0.971,5.160
26.3000000000001,-0.322,5.129
26.4000000000001,0.623,4.979
26.5000000000001,0.995,4.849
26.6000000000001,0.452,4.858
26.7000000000001,-0.506,4.997
26.8000000000001,-0.999,5.139
26.9000000000001,-0.573,5.153
27.0000000000001,0.380,5.026
27.1000000000001,0.984,4.875
27.2000000000001,0.683,4.839
27.3000000000001,-0.245,4.951
27.4000000000001,-0.948,5.108
27.5000000000001,-0.779,5.166
27.6000000000001,0.106,5.072
27.7000000000001,0.894,4.911
27.8000000000001,0.860,4.833
27.9000000000001,0.035,4.908
28.0000000000001,-0.822,5.068
28.1000000000001,-0.923,5.166
28.2000000000001,-0.176,5.111
28.3000000000001,0.733,4.954
28.4000000000001,0.968,4.840
28.5000000000001,0.313,4.872
28.6000000000001,-0.630,5.022
28.7000000000001,-0.994,5.152
28.8000000000001,-0.444,5.142
28.9000000000001,0.514,5.001
29.0000000000001,1.000,4.860
29.1000000000001,0.566,4.847
29.2000000000001,-0.388,4.975
29.3000000000001,-0.985,5.126
29.4000000000001,-0.677,5.161
29.5000000000001,0.254,5.048
29.6000000000002,0.951,4.891
29.7000000000002,0.774,4.834
29.8000000000002,-0.115,4.930
29.9000000000002,-0.898,5.090
30.0000000000002,-0.856,5.167
30.1000000000002,-0.027,5.091
30.2000000000002,0.827,4.931
30.3000000000002,0.920,4.834
30.4000000000002,0.167,4.890
30.5000000000002,-0.739,5.047
30.6000000000002,-0.966,5.161
30.7000000000002,-0.305,5.127
30.8000000000002,0.637,4.976
30.9000000000002,0.993,4.848
31.0000000000002,0.436,4.859
31.1000000000002,-0.522,5.000
31.2000000000002,-1.000,5.141
31.3000000000002,-0.559,5.152
31.4000000000002,0.396,5.023
31.5000000000002,0.987,4.873
31.6000000000002,0.670,4.839
31.7000000000002,-0.262,4.953
31.8000000000002,-0.954,5.110
31.9000000000002,-0.768,5.166
32.0000000000002,0.124,5.069
32.1000000000002,0.902,4.909
32.2000000000002,0.851,4.833
32.3000000000002,0.018,4.910
32.4000000000002,-0.832,5.071
32.5000000000002,-0.917,5.166
32.6000000000002,-0.159,5.109
32.7000000000002,0.745,4.952
32.8000000000002,0.964,4.839
32.9000000000002,0.296,4.874
33.0000000000002,-0.644,5.025
33.1000000000002,-0.992,5.153
33.2000000000002,-0.428,5.140
33.3000000000002,0.529,4.998
33.4000000000002,1.000,4.858
33.5000000000002,0.551,4.848
33.6000000000002,-0.404,4.978
33.7000000000002,-0.988,5.128
33.8000000000002,-0.664,5.160
33.9000000000002,0.271,5.045
34.0000000000002,0.956,4.889
34.1000000000002,0.763,4.835
34.2000000000002,-0.132,4.932
34.3000000000002,-0.906,5.093
34.4000000000002,-0.846,5.167
34.5000000000002,-0.009,5.088
34.6000000000002,0.837,4.928
34.7000000000002,0.913,4.834
34.8000000000002,0.150,4.892
34.9000000000002,-0.751,5.050
35.0000000000002,-0.961,5.161
35.1000000000002,-0.288,5.125
35.2000000000002,0.650,4.973
35.3000000000002,0.991,4.846
35.4000000000002,0.420,4.861
35.5000000000002,-0.537,5.003
35.6000000000002,-1.000,5.143
35.7000000000002,-0.544,5.151
35.8000000000002,0.412,5.021
35.9000000000002,0.989,4.871
36.0000000000002,0.657,4.840
36.1000000000002,-0.279,4.956
36.2000000000002,-0.959,5.112
36.3000000000002,-0.757,5.165
36.4000000000002,0.141,5.066
36.5000000000002,0.909,4.906
36.6000000000003,0.841,4.833
36.7000000000003,0.000,4.913
36.8000000000003,-0.841,5.073
36.9000000000003,-0.909,5.166
37.0000000000003,-0.141,5.107
37.1000000000003,0.757,4.949
37.2000000000003,0.959,4.838
37.3000000000003,0.279,4.876
37.4000000000003,-0.657,5.028
37.5000000000003,-0.989,5.154
37.6000000000003,-0.412,5.138
37.7000000000003,0.544,4.995
37.8000000000003,1.000,4.857
37.9000000000003,0.537,4.850
38.0000000000003,-0.420,4.981
38.1000000000003,-0.991,5.130
38.2000000000003,-0.650,5.159
38.3000000000003,0.288,5.042
38.4000000000003,0.961,4.887
38.5000000000003,0.751,4.835
38.6000000000003,-0.150,4.935
38.7000000000003,-0.913,5.095
38.8000000000003,-0.837,5.167
38.9000000000003,0.009,5.086
39.0000000000003,0.846,4.925
39.1000000000003,0.906,4.834
39.2000000000003,0.132,4.895
39.3000000000003,-0.763,5.053
39.4000000000003,-0.956,5.162
39.5000000000003,-0.271,5.123
39.6000000000003,0.664,4.970
39.7000000000003,0.988,4.845
39.8000000000003,0.404,4.862
39.9000000000003,-0.551,5.006
40.0000000000003,-1.000,5.144
40.1000000000003,-0.529,5.150
40.2000000000003,0.428,5.018
40.3000000000003,0.992,4.869
40.4000000000003,0.644,4.841
40.5000000000003,-0.296,4.959
40.6000000000003,-0.964,5.115
40.7000000000003,-0.745,5.165
40.8000000000003,0.159,5.063
40.9000000000003,0.917,4.904
41.0000000000003,0.832,4.833
41.1000000000003,-0.018,4.915
41.2000000000003,-0.851,5.076
41.3000000000003,-0.902,5.167
41.4000000000003,-0.124,5.104
41.5000000000003,0.768,4.946
41.6000000000003,0.954,4.837
41.7000000000003,0.262,4.878
41.8000000000003,-0.670,5.031
41.9000000000003,-0.987,5.155
42.0000000000003,-0.396,5.137
42.1000000000003,0.559,4.992
42.2000000000003,1.000,4.855
42.3000000000003,0.522,4.851
42.4000000000003,-0.436,4.984
42.5000000000003,-0.993,5.132
42.6000000000003,-0.637,5.158
42.7000000000003,0.305,5.039
42.8000000000003,0.966,4.884
42.9000000000003,0.739,4.836
43.0000000000003,-0.167,4.938
43.1000000000003,-0.920,5.097
43.2000000000003,-0.827,5.167
43.3000000000003,0.027,5.083
43.4000000000003,0.856,4.923
43.5000000000003,0.898,4.833
43.6000000000003,0.115,4.897
43.7000000000004,-0.774,5.055
43.8000000000004,-0.951,5.163
43.9000000000004,-0.254,5.121
44.0000000000004,0.677,4.967
44.1000000000004,0.985,4.844
44.2000000000004,0.388,4.864
44.3000000000004,-0.566,5.009
44.4000000000004,-1.000,5.146
44.5000000000004,-0.514,5.148
44.6000000000004,0.444,5.015
44.7000000000004,0.994,4.868
44.8000000000004,0.630,4.842
44.9000000000004,-0.313,4.962
45.0000000000004,-0.968,5.117
45.1000000000004,-0.733,5.164
45.2000000000004,0.176,5.061
45.3000000000004,0.923,4.901
45.4000000000004,0.822,4.833
45.5000000000004,-0.035,4.918
45.6000000000004,-0.860,5.079
45.7000000000004,-0.894,5.167
45.8000000000004,-0.106,5.102
45.9000000000004,0.779,4.943
46.0000000000004,0.948,4.837
46.1000000000004,0.245,4.880
46.2000000000004,-0.683,5.034
46.3000000000004,-0.984,5.156
46.4000000000004,-0.380,5.135
46.5000000000004,0.573,4.989
46.6000000000004,0.999,4.854
46.7000000000004,0.506,4.852
46.8000000000004,-0.452,4.987
46.9000000000004,-0.995,5.133
47.0000000000004,-0.623,5.157
47.1000000000004,0.322,5.037
47.2000000000004,0.971,4.882
47.3000000000004,0.727,4.836
47.4000000000004,-0.185,4.941
47.5000000000004,-0.927,5.100
47.6000000000004,-0.817,5.167
47.7000000000004,0.044,5.081
47.8000000000004,0.865,4.920
47.9000000000004,0.890,4.833
48.0000000000004,0.097,4.899
48.1000000000004,-0.785,5.058
48.2000000000004,-0.945,5.164
48.3000000000004,-0.237,5.119
48.4000000000004,0.690,4.965
48.5000000000004,0.982,4.843
48.6000000000004,0.371,4.866
