Time(s),Input,Output_Displacement
91.999999999999,-0.051,4.792
92.099999999999,0.039,4.849
92.199999999999,0.128,4.906
92.299999999999,0.217,4.965
92.399999999999,0.304,5.023
92.499999999999,0.388,5.082
92.599999999999,0.469,5.140
92.699999999999,0.547,5.196
92.799999999999,0.620,5.251
92.899999999999,0.688,5.304
92.999999999999,0.750,5.355
93.099999999999,0.807,5.403
93.199999999999,0.857,5.447
93.299999999999,0.899,5.488
93.399999999999,0.935,5.525
93.499999999999,0.963,5.557
93.599999999999,0.983,5.585
93.699999999999,0.996,5.609
93.7999999999989,1.000,5.627
93.8999999999989,0.996,5.641
93.9999999999989,0.984,5.649
94.0999999999989,0.964,5.652
94.1999999999989,0.937,5.649
94.2999999999989,0.901,5.642
94.3999999999989,0.859,5.629
94.4999999999989,0.809,5.611
94.5999999999989,0.753,5.588
94.6999999999989,0.691,5.561
94.7999999999989,0.623,5.529
94.8999999999989,0.551,5.492
94.9999999999989,0.473,5.452
95.0999999999989,0.392,5.408
95.1999999999989,0.308,5.360
95.2999999999989,0.221,5.310
95.3999999999989,0.133,5.257
95.4999999999988,0.043,5.202
95.5999999999988,-0.047,5.146
95.6999999999988,-0.137,5.088
95.7999999999988,-0.225,5.030
95.8999999999988,-0.312,4.971
95.9999999999988,-0.396,4.913
96.0999999999988,-0.477,4.855
96.1999999999988,-0.554,4.799
96.2999999999988,-0.626,4.744
96.3999999999988,-0.694,4.691
96.4999999999988,-0.756,4.640
96.5999999999988,-0.812,4.593
96.6999999999988,-0.861,4.549
96.7999999999988,-0.903,4.508
96.8999999999988,-0.938,4.472
96.9999999999988,-0.965,4.440
97.0999999999988,-0.985,4.412
97.1999999999988,-0.996,4.389
97.2999999999987,-1.000,4.371
97.3999999999987,-0.995,4.358
97.4999999999987,-0.983,4.351
97.5999999999987,-0.962,4.348
97.6999999999987,-0.934,4.351
97.7999999999987,-0.898,4.359
97.8999999999987,-0.855,4.372
97.9999999999987,-0.804,4.391
98.0999999999987,-0.748,4.414
98.1999999999987,-0.685,4.442
98.2999999999987,-0.617,4.475
98.3999999999987,-0.543,4.512
98.4999999999987,-0.466,4.552
98.5999999999987,-0.384,4.597
98.6999999999987,-0.300,4.644
98.7999999999987,-0.213,4.695
98.8999999999987,-0.124,4.748
98.9999999999986,-0.035,4.803
99.0999999999986,0.055,4.859
99.1999999999986,0.145,4.917
99.2999999999986,0.233,4.976
99.3999999999986,0.320,5.034
99.4999999999986,0.404,5.093
99.5999999999986,0.484,5.150
99.6999999999986,0.561,5.207
99.7999999999986,0.633,5.261
99.8999999999986,0.700,5.314
99.9999999999986,0.761,5.364
100.099999999999,0.817,5.411
100.199999999999,0.865,5.455
100.299999999999,0.907,5.495
100.399999999999,0.941,5.531
100.499999999999,0.968,5.563
100.599999999999,0.986,5.590
100.699999999999,0.997,5.613
100.799999999999,1.000,5.630
100.899999999999,0.995,5.643
100.999999999999,0.981,5.650
101.099999999999,0.960,5.652
101.199999999999,0.931,5.648
101.299999999999,0.894,5.640
101.399999999999,0.850,5.626
101.499999999999,0.799,5.607
101.599999999999,0.742,5.583
101.699999999998,0.679,5.555
101.799999999998,0.610,5.522
101.899999999998,0.536,5.485
101.999999999998,0.458,5.444
102.099999999998,0.377,5.399
102.199999999998,0.292,5.351
102.299999999998,0.205,5.300
102.399999999998,0.116,5.247
102.499999999998,0.026,5.192
102.599999999998,-0.064,5.135
102.699999999998,-0.153,5.077
102.799999999998,-0.241,5.019
102.899999999998,-0.328,4.960
102.999999999998,-0.411,4.902
103.099999999998,-0.492,4.844
103.199999999998,-0.568,4.788
103.299999999998,-0.639,4.734
103.399999999998,-0.706,4.681
103.499999999998,-0.767,4.631
103.599999999998,-0.821,4.585
103.699999999998,-0.869,4.541
103.799999999998,-0.910,4.501
103.899999999998,-0.944,4.466
103.999999999998,-0.970,4.434
104.099999999998,-0.988,4.407
104.199999999998,-0.998,4.385
104.299999999998,-1.000,4.368
104.399999999998,-0.994,4.357
104.499999999998,-0.979,4.350
104.599999999998,-0.957,4.348
104.699999999998,-0.928,4.352
104.799999999998,-0.890,4.361
104.899999999998,-0.846,4.376
104.999999999998,-0.794,4.395
105.099999999998,-0.736,4.419
105.199999999998,-0.673,4.448
105.299999999998,-0.603,4.481
105.399999999998,-0.529,4.519
105.499999999998,-0.451,4.560
105.599999999998,-0.369,4.605
105.699999999998,-0.284,4.654
105.799999999998,-0.196,4.705
105.899999999998,-0.108,4.758
105.999999999998,-0.018,4.813
106.099999999998,0.072,4.870
106.199999999998,0.162,4.928
106.299999999998,0.250,4.987
106.399999999998,0.336,5.045
106.499999999998,0.419,5.104
106.599999999998,0.499,5.161
106.699999999998,0.575,5.217
106.799999999998,0.646,5.271
106.899999999998,0.712,5.324
106.999999999998,0.772,5.373
107.099999999998,0.826,5.420
107.199999999998,0.873,5.463
107.299999999998,0.914,5.502
107.399999999998,0.947,5.537
107.499999999998,0.972,5.568
107.599999999998,0.989,5.595
107.699999999998,0.998,5.616
107.799999999998,1.000,5.633
107.899999999998,0.993,5.644
107.999999999998,0.978,5.651
108.099999999998,0.955,5.651
108.199999999998,0.924,5.647
108.299999999998,0.886,5.638
108.399999999998,0.841,5.623
108.499999999998,0.789,5.603
108.599999999998,0.731,5.578
108.699999999998,0.666,5.549
108.799999999998,0.597,5.515
108.899999999998,0.522,5.477
108.999999999998,0.443,5.436
109.099999999998,0.361,5.390
109.199999999998,0.276,5.342
109.299999999998,0.188,5.291
109.399999999998,0.099,5.237
109.499999999998,0.009,5.181
109.599999999998,-0.081,5.124
109.699999999998,-0.170,5.066
109.799999999998,-0.258,5.008
109.899999999998,-0.343,4.949
109.999999999998,-0.427,4.891
110.099999999998,-0.506,4.834
110.199999999998,-0.582,4.778
110.299999999998,-0.652,4.724
110.399999999998,-0.718,4.672
110.499999999998,-0.777,4.622
110.599999999998,-0.831,4.576
110.699999999998,-0.878,4.533
110.799999999998,-0.917,4.494
110.899999999998,-0.949,4.459
110.999999999998,-0.974,4.429
111.099999999998,-0.990,4.403
111.199999999998,-0.999,4.382
111.299999999998,-0.999,4.366
111.399999999998,-0.992,4.355
111.499999999998,-0.976,4.349
111.599999999998,-0.952,4.349
111.699999999998,-0.921,4.353
111.799999999998,-0.882,4.364
111.899999999998,-0.837,4.379
111.999999999998,-0.784,4.399
112.099999999998,-0.725,4.424
