Time(s),Input,Output_Displacement
22.6000000000001,0.396,5.377
22.7000000000001,0.329,5.338
22.8000000000001,0.261,5.298
22.9000000000001,0.191,5.256
23.0000000000001,0.121,5.213
23.1000000000001,0.049,5.169
23.2000000000001,-0.022,5.124
23.3000000000001,-0.093,5.078
23.4000000000001,-0.164,5.032
23.5000000000001,-0.234,4.986
23.6000000000001,-0.303,4.940
23.7000000000001,-0.370,4.894
23.8000000000001,-0.436,4.849
23.9000000000001,-0.499,4.804
24.0000000000001,-0.560,4.761
24.1000000000001,-0.617,4.719
24.2000000000001,-0.672,4.678
24.3000000000001,-0.723,4.639
24.4000000000001,-0.771,4.601
24.5000000000001,-0.814,4.566
24.6000000000001,-0.854,4.533
24.7000000000001,-0.889,4.502
24.8000000000001,-0.919,4.474
24.9000000000001,-0.945,4.448
25.0000000000001,-0.966,4.426
25.1000000000001,-0.982,4.406
25.2000000000001,-0.993,4.389
25.3000000000001,-0.999,4.376
25.4000000000001,-1.000,4.365
25.5000000000001,-0.995,4.358
25.6000000000001,-0.986,4.354
25.7000000000001,-0.972,4.354
25.8000000000001,-0.952,4.357
25.9000000000001,-0.928,4.363
26.0000000000001,-0.899,4.372
26.1000000000001,-0.865,4.384
26.2000000000001,-0.827,4.400
26.3000000000001,-0.785,4.419
26.4000000000001,-0.739,4.440
26.5000000000001,-0.689,4.465
26.6000000000001,-0.635,4.492
26.7000000000001,-0.579,4.522
26.8000000000001,-0.519,4.554
26.9000000000001,-0.456,4.589
27.0000000000001,-0.392,4.626
27.1000000000001,-0.325,4.664
27.2000000000001,-0.257,4.705
27.3000000000001,-0.187,4.746
27.4000000000001,-0.116,4.789
27.5000000000001,-0.045,4.834
27.6000000000001,0.026,4.879
27.7000000000001,0.098,4.924
27.8000000000001,0.169,4.970
27.9000000000001,0.239,5.017
28.0000000000001,0.307,5.063
28.1000000000001,0.375,5.109
28.2000000000001,0.440,5.154
28.3000000000001,0.503,5.198
28.4000000000001,0.563,5.242
28.5000000000001,0.621,5.284
28.6000000000001,0.675,5.325
28.7000000000001,0.726,5.364
28.8000000000001,0.774,5.401
28.9000000000001,0.817,5.436
29.0000000000001,0.856,5.469
29.1000000000001,0.891,5.500
29.2000000000001,0.921,5.528
29.3000000000001,0.946,5.553
29.4000000000001,0.967,5.575
29.5000000000001,0.983,5.595
29.6000000000002,0.993,5.612
29.7000000000002,0.999,5.625
29.8000000000002,1.000,5.635
29.9000000000002,0.995,5.642
30.0000000000002,0.985,5.646
30.1000000000002,0.971,5.646
30.2000000000002,0.951,5.643
30.3000000000002,0.926,5.637
30.4000000000002,0.897,5.627
30.5000000000002,0.863,5.615
30.6000000000002,0.825,5.599
30.7000000000002,0.782,5.580
30.8000000000002,0.736,5.558
30.9000000000002,0.686,5.533
31.0000000000002,0.632,5.506
31.1000000000002,0.575,5.476
31.2000000000002,0.515,5.444
31.3000000000002,0.453,5.409
31.4000000000002,0.388,5.372
31.5000000000002,0.321,5.333
31.6000000000002,0.252,5.293
31.7000000000002,0.183,5.251
31.8000000000002,0.112,5.208
31.9000000000002,0.041,5.164
32.0000000000002,-0.031,5.118
32.1000000000002,-0.102,5.073
32.2000000000002,-0.173,5.027
32.3000000000002,-0.243,4.981
32.4000000000002,-0.312,4.934
32.5000000000002,-0.379,4.889
32.6000000000002,-0.444,4.843
32.7000000000002,-0.507,4.799
32.8000000000002,-0.567,4.756
32.9000000000002,-0.624,4.714
33.0000000000002,-0.679,4.673
33.1000000000002,-0.729,4.634
33.2000000000002,-0.776,4.597
33.3000000000002,-0.819,4.562
33.4000000000002,-0.858,4.529
33.5000000000002,-0.893,4.499
33.6000000000002,-0.923,4.471
33.7000000000002,-0.948,4.446
33.8000000000002,-0.968,4.423
33.9000000000002,-0.984,4.404
34.0000000000002,-0.994,4.388
34.1000000000002,-0.999,4.374
34.2000000000002,-0.999,4.364
34.3000000000002,-0.995,4.358
34.4000000000002,-0.985,4.354
34.5000000000002,-0.970,4.354
34.6000000000002,-0.950,4.357
34.7000000000002,-0.925,4.364
34.8000000000002,-0.895,4.373
34.9000000000002,-0.861,4.386
35.0000000000002,-0.822,4.402
35.1000000000002,-0.780,4.421
35.2000000000002,-0.733,4.443
35.3000000000002,-0.683,4.468
35.4000000000002,-0.629,4.496
35.5000000000002,-0.571,4.526
35.6000000000002,-0.511,4.559
35.7000000000002,-0.449,4.593
35.8000000000002,-0.384,4.630
35.9000000000002,-0.317,4.669
36.0000000000002,-0.248,4.710
36.1000000000002,-0.178,4.752
36.2000000000002,-0.108,4.795
36.3000000000002,-0.036,4.839
36.4000000000002,0.035,4.884
36.5000000000002,0.107,4.930
36.6000000000003,0.177,4.976
36.7000000000003,0.247,5.022
36.8000000000003,0.316,5.068
36.9000000000003,0.383,5.114
37.0000000000003,0.448,5.159
37.1000000000003,0.510,5.204
37.2000000000003,0.571,5.247
37.3000000000003,0.628,5.289
37.4000000000003,0.682,5.330
37.5000000000003,0.732,5.368
37.6000000000003,0.779,5.405
37.7000000000003,0.822,5.440
37.8000000000003,0.861,5.473
37.9000000000003,0.895,5.503
38.0000000000003,0.924,5.531
38.1000000000003,0.949,5.556
38.2000000000003,0.969,5.578
38.3000000000003,0.984,5.597
38.4000000000003,0.994,5.613
38.5000000000003,0.999,5.626
38.6000000000003,0.999,5.636
38.7000000000003,0.994,5.643
38.8000000000003,0.984,5.646
38.9000000000003,0.968,5.646
39.0000000000003,0.948,5.643
39.1000000000003,0.923,5.636
39.2000000000003,0.893,5.626
39.3000000000003,0.859,5.613
39.4000000000003,0.820,5.597
39.5000000000003,0.777,5.577
39.6000000000003,0.730,5.555
39.7000000000003,0.679,5.530
39.8000000000003,0.625,5.502
39.9000000000003,0.568,5.472
40.0000000000003,0.508,5.439
40.1000000000003,0.445,5.404
40.2000000000003,0.380,5.367
40.3000000000003,0.313,5.328
40.4000000000003,0.244,5.288
40.5000000000003,0.174,5.246
40.6000000000003,0.103,5.202
40.7000000000003,0.032,5.158
40.8000000000003,-0.040,5.113
40.9000000000003,-0.111,5.067
41.0000000000003,-0.182,5.021
41.1000000000003,-0.251,4.975
41.2000000000003,-0.320,4.929
41.3000000000003,-0.387,4.883
41.4000000000003,-0.452,4.838
41.5000000000003,-0.514,4.794
41.6000000000003,-0.574,4.750
41.7000000000003,-0.631,4.708
41.8000000000003,-0.685,4.668
41.9000000000003,-0.735,4.629
42.0000000000003,-0.782,4.592
42.1000000000003,-0.824,4.558
42.2000000000003,-0.863,4.525
42.3000000000003,-0.897,4.495
42.4000000000003,-0.926,4.467
42.5000000000003,-0.951,4.443
42.6000000000003,-0.970,4.421
42.7000000000003,-0.985,4.402
42.8000000000003,-0.995,4.386
42.9000000000003,-1.000,4.373
43.0000000000003,-0.999,4.363
43.1000000000003,-0.994,4.357
43.2000000000003,-0.983,4.354
43.3000000000003,-0.967,4.354
43.4000000000003,-0.947,4.358
43.5000000000003,-0.921,4.365
43.6000000000003,-0.891,4.375
43.7000000000004,-0.856,4.388
43.8000000000004,-0.817,4.404
43.9000000000004,-0.774,4.424
44.0000000000004,-0.727,4.446
44.1000000000004,-0.676,4.471
44.2000000000004,-0.622,4.499
44.3000000000004,-0.564,4.530
44.4000000000004,-0.504,4.563
44.5000000000004,-0.441,4.598
44.6000000000004,-0.375,4.635
44.7000000000004,-0.308,4.674
44.8000000000004,-0.240,4.715
44.9000000000004,-0.170,4.757
45.0000000000004,-0.099,4.800
45.1000000000004,-0.027,4.845
45.2000000000004,0.044,4.890
45.3000000000004,0.115,4.936
45.4000000000004,0.186,4.982
45.5000000000004,0.256,5.028
45.6000000000004,0.324,5.074
45.7000000000004,0.391,5.120
45.8000000000004,0.456,5.165
45.9000000000004,0.518,5.209
46.0000000000004,0.578,5.252
46.1000000000004,0.635,5.294
46.2000000000004,0.688,5.334
46.3000000000004,0.738,5.373
46.4000000000004,0.785,5.410
46.5000000000004,0.827,5.445
46.6000000000004,0.865,5.477
46.7000000000004,0.899,5.507
46.8000000000004,0.928,5.534
46.9000000000004,0.952,5.559
47.0000000000004,0.971,5.581
47.1000000000004,0.986,5.599
47.2000000000004,0.995,5.615
47.3000000000004,1.000,5.628
47.4000000000004,0.999,5.637
47.5000000000004,0.993,5.643
47.6000000000004,0.982,5.646
47.7000000000004,0.966,5.646
47.8000000000004,0.945,5.642
47.9000000000004,0.920,5.635
48.0000000000004,0.889,5.625
48.1000000000004,0.854,5.611
48.2000000000004,0.815,5.595
48.3000000000004,0.771,5.575
48.4000000000004,0.724,5.552
48.5000000000004,0.673,5.527
48.6000000000004,0.618,5.499
48.7000000000004,0.561,5.468
48.8000000000004,0.500,5.435
48.9000000000004,0.437,5.400
49.0000000000004,0.371,5.363
49.1000000000004,0.304,5.324
49.2000000000004,0.235,5.283
49.3000000000004,0.165,5.240
49.4000000000004,0.094,5.197
49.5000000000004,0.023,5.153
49.6000000000004,-0.048,5.107
49.7000000000004,-0.120,5.061
49.8000000000004,-0.190,5.015
49.9000000000004,-0.260,4.969
50.0000000000004,-0.328,4.923
50.1000000000004,-0.395,4.877
50.2000000000004,-0.460,4.832
50.3000000000004,-0.522,4.788
50.4000000000004,-0.581,4.745
50.5000000000004,-0.638,4.703
50.6000000000004,-0.691,4.663
50.7000000000005,-0.741,4.625
50.8000000000005,-0.787,4.588
50.9000000000005,-0.829,4.553
51.0000000000005,-0.867,4.521
51.1000000000005,-0.901,4.491
51.2000000000005,-0.929,4.464
51.3000000000005,-0.953,4.440
51.4000000000005,-0.972,4.418
51.5000000000005,-0.987,4.400
51.6000000000005,-0.996,4.384
51.7000000000005,-1.000,4.372
51.8000000000005,-0.999,4.362
51.9000000000005,-0.993,4.356
52.0000000000005,-0.981,4.354
52.1000000000005,-0.965,4.354
52.2000000000005,-0.944,4.358
52.3000000000005,-0.918,4.366
52.4000000000005,-0.887,4.376
52.5000000000005,-0.852,4.390
52.6000000000005,-0.812,4.407
52.7000000000005,-0.769,4.426
52.8000000000005,-0.721,4.449
52.9000000000005,-0.670,4.475
53.0000000000005,-0.615,4.503
53.1000000000005,-0.557,4.534
53.2000000000005,-0.496,4.567
53.3000000000005,-0.433,4.602
53.4000000000005,-0.367,4.640
53.5000000000005,-0.300,4.679
53.6000000000005,-0.231,4.720
53.7000000000005,-0.161,4.762
53.8000000000005,-0.090,4.806
53.9000000000005,-0.019,4.850
54.0000000000005,0.053,4.896
54.1000000000005,0.124,4.941
54.2000000000005,0.195,4.988
54.3000000000005,0.264,5.034
54.4000000000005,0.332,5.080
54.5000000000005,0.399,5.125
54.6000000000005,0.463,5.170
54.7000000000005,0.526,5.214
54.8000000000005,0.585,5.257
54.9000000000005,0.641,5.299
55.0000000000005,0.695,5.339
55.1000000000005,0.744,5.378
55.2000000000005,0.790,5.414
55.3000000000005,0.832,5.449
55.4000000000005,0.869,5.481
55.5000000000005,0.902,5.510
55.6000000000005,0.931,5.537
55.7000000000005,0.955,5.562
55.8000000000005,0.973,5.583
55.9000000000005,0.987,5.601
56.0000000000005,0.996,5.617
56.1000000000005,1.000,5.629
56.2000000000005,0.998,5.638
56.3000000000005,0.992,5.644
56.4000000000005,0.980,5.646
56.5000000000005,0.964,5.645
56.6000000000005,0.942,5.641
56.7000000000005,0.916,5.634
56.8000000000005,0.885,5.623
56.9000000000005,0.850,5.609
57.0000000000005,0.810,5.592
57.1000000000005,0.766,5.572
57.2000000000005,0.718,5.549
57.3000000000005,0.666,5.524
57.4000000000005,0.611,5.495
57.5000000000005,0.553,5.464
57.6000000000005,0.492,5.431
57.7000000000005,0.429,5.395
57.8000000000006,0.363,5.358
57.9000000000006,0.296,5.319
58.0000000000006,0.227,5.278
58.1000000000006,0.157,5.235
58.2000000000006,0.086,5.192
58.3000000000006,0.014,5.147
58.4000000000006,-0.057,5.102
58.5000000000006,-0.128,5.056
58.6000000000006,-0.199,5.010
58.7000000000006,-0.268,4.963
58.8000000000006,-0.337,4.917
58.9000000000006,-0.403,4.872
59.0000000000006,-0.467,4.827
59.1000000000006,-0.529,4.783
59.2000000000006,-0.589,4.740
59.3000000000006,-0.645,4.698
59.4000000000006,-0.698,4.658
59.5000000000006,-0.747,4.620
59.6000000000006,-0.793,4.584
59.7000000000006,-0.834,4.549
59.8000000000006,-0.872,4.517
59.9000000000006,-0.904,4.488
60.0000000000006,-0.933,4.461
60.1000000000006,-0.956,4.437
60.2000000000006,-0.974,4.416
60.3000000000006,-0.988,4.397
60.4000000000006,-0.997,4.382
60.5000000000006,-1.000,4.370
60.6000000000006,-0.998,4.362
60.7000000000006,-0.991,4.356
60.8000000000006,-0.980,4.354
60.9000000000006,-0.963,4.355
61.0000000000006,-0.941,4.359
61.1000000000006,-0.914,4.367
61.2000000000006,-0.883,4.378
61.3000000000006,-0.847,4.392
61.4000000000006,-0.807,4.409
61.5000000000006,-0.763,4.429
61.6000000000006,-0.715,4.452
61.7000000000006,-0.663,4.478
61.8000000000006,-0.608,4.507
61.9000000000006,-0.550,4.538
62.0000000000006,-0.488,4.571
62.1000000000006,-0.425,4.607
62.2000000000006,-0.359,4.644
62.3000000000006,-0.292,4.684
62.4000000000006,-0.222,4.725
62.5000000000006,-0.152,4.767
62.6000000000006,-0.081,4.811
62.7000000000006,-0.010,4.856
62.8000000000006,0.062,4.901
62.9000000000006,0.133,4.947
63.0000000000006,0.203,4.993
63.1000000000006,0.273,5.039
63.2000000000006,0.341,5.085
63.3000000000006,0.407,5.131
63.4000000000006,0.471,5.176
63.5000000000006,0.533,5.220
63.6000000000006,0.592,5.263
63.7000000000006,0.648,5.304
63.8000000000006,0.701,5.344
63.9000000000006,0.750,5.382
64.0000000000006,0.795,5.419
64.1000000000006,0.837,5.453
64.2000000000006,0.874,5.484
64.3000000000006,0.906,5.514
64.4000000000006,0.934,5.541
64.5000000000006,0.957,5.564
64.6000000000006,0.975,5.585
64.7000000000006,0.989,5.604
64.8000000000006,0.997,5.619
64.9000000000006,1.000,5.630
65.0000000000006,0.998,5.639
65.1000000000006,0.991,5.644
65.2000000000006,0.979,5.646
65.3000000000006,0.961,5.645
65.4000000000006,0.939,5.640
65.5000000000006,0.913,5.633
65.6000000000005,0.881,5.622
65.7000000000005,0.845,5.607
65.8000000000005,0.805,5.590
65.9000000000005,0.760,5.570
66.0000000000005,0.712,5.546
66.1000000000005,0.660,5.520
66.2000000000005,0.604,5.492
66.3000000000005,0.546,5.460
66.4000000000005,0.485,5.427
66.5000000000005,0.421,5.391
66.6000000000005,0.355,5.353
66.7000000000005,0.287,5.314
66.8000000000005,0.218,5.272
66.9000000000005,0.148,5.230
67.0000000000005,0.077,5.186
67.1000000000005,0.005,5.141
67.2000000000005,-0.066,5.096
67.3000000000005,-0.137,5.050
67.4000000000004,-0.208,5.004
67.5000000000004,-0.277,4.958
67.6000000000004,-0.345,4.912
67.7000000000004,-0.411,4.866
67.8000000000004,-0.475,4.821
67.9000000000004,-0.537,4.778
68.0000000000004,-0.596,4.735
68.1000000000004,-0.652,4.693
68.2000000000004,-0.704,4.653
68.3000000000004,-0.753,4.615
68.4000000000004,-0.798,4.579
68.5000000000004,-0.839,4.545
68.6000000000004,-0.876,4.514
68.7000000000004,-0.908,4.484
68.8000000000004,-0.936,4.458
68.9000000000004,-0.958,4.434
69.0000000000004,-0.976,4.413
69.1000000000003,-0.989,4.395
69.2000000000003,-0.997,4.381
69.3000000000003,-1.000,4.369
69.4000000000003,-0.998,4.361
69.5000000000003,-0.990,4.356
69.6000000000003,-0.978,4.354
69.7000000000003,-0.960,4.355
69.8000000000003,-0.938,4.360
69.9000000000003,-0.911,4.368
70.0000000000003,-0.879,4.379
70.1000000000003,-0.843,4.394
70.2000000000003,-0.802,4.411
70.3000000000003,-0.757,4.432
70.4000000000003,-0.709,4.455
70.5000000000003,-0.656,4.481
70.6000000000003,-0.601,4.510
70.7000000000003,-0.542,4.542
70.8000000000003,-0.481,4.575
70.9000000000002,-0.417,4.611
71.0000000000002,-0.351,4.649
71.1000000000002,-0.283,4.689
71.2000000000002,-0.214,4.730
71.3000000000002,-0.143,4.773
71.4000000000002,-0.072,4.817
71.5000000000002,-0.001,4.861
71.6000000000002,0.070,4.907
71.7000000000002,0.142,4.953
71.8000000000002,0.212,4.999
71.9000000000002,0.281,5.045
72.0000000000002,0.349,5.091
72.1000000000002,0.415,5.137
72.2000000000002,0.479,5.181
72.3000000000002,0.540,5.225
72.4000000000002,0.599,5.268
72.5000000000002,0.655,5.309
72.6000000000002,0.707,5.349
72.7000000000001,0.756,5.387
72.8000000000001,0.801,5.423
72.9000000000001,0.841,5.457
73.0000000000001,0.878,5.488
73.1000000000001,0.910,5.517
73.2000000000001,0.937,5.544
73.3000000000001,0.960,5.567
73.4000000000001,0.977,5.588
73.5000000000001,0.990,5.606
73.6000000000001,0.998,5.620
73.7000000000001,1.000,5.632
73.8000000000001,0.997,5.640
73.9000000000001,0.990,5.645
74.0000000000001,0.977,5.646
74.1000000000001,0.959,5.645
74.2000000000001,0.936,5.640
74.3000000000001,0.909,5.631
74.4,0.877,5.620
74.5,0.840,5.605
74.6,0.799,5.588
74.7,0.754,5.567
74.8,0.705,5.543
74.9,0.653,5.517
75,0.597,5.488
75.1,0.538,5.456
75.2,0.477,5.422
75.3,0.413,5.386
75.4,0.347,5.348
75.5,0.279,5.309
75.6,0.210,5.267
75.7,0.139,5.225
75.8,0.068,5.181
75.9,-0.003,5.136
76,-0.075,5.090
76.1,-0.146,5.044
76.1999999999999,-0.216,4.998
76.2999999999999,-0.285,4.952
76.3999999999999,-0.353,4.906
76.4999999999999,-0.419,4.861
76.5999999999999,-0.483,4.816
76.6999999999999,-0.544,4.772
76.7999999999999,-0.603,4.730
76.8999999999999,-0.658,4.688
76.9999999999999,-0.710,4.649
77.0999999999999,-0.759,4.611
77.1999999999999,-0.803,4.575
77.2999999999999,-0.844,4.541
77.3999999999999,-0.880,4.510
77.4999999999999,-0.912,4.481
77.5999999999999,-0.939,4.455
77.6999999999999,-0.961,4.431
77.7999999999999,-0.978,4.411
77.8999999999998,-0.991,4.393
77.9999999999998,-0.998,4.379
78.0999999999998,-1.000,4.368
78.1999999999998,-0.997,4.360
78.2999999999998,-0.989,4.355
78.3999999999998,-0.976,4.354
78.4999999999998,-0.958,4.356
78.5999999999998,-0.935,4.361
78.6999999999998,-0.907,4.369
78.7999999999998,-0.875,4.381
78.8999999999998,-0.838,4.396
78.9999999999998,-0.797,4.414
79.0999999999998,-0.751,4.434
79.1999999999998,-0.702,4.458
79.2999999999998,-0.650,4.485
79.3999999999998,-0.594,4.514
79.4999999999998,-0.535,4.546
79.5999999999998,-0.473,4.580
79.6999999999997,-0.409,4.616
79.7999999999997,-0.343,4.654
79.8999999999997,-0.275,4.694
79.9999999999997,-0.205,4.735
80.0999999999997,-0.135,4.778
80.1999999999997,-0.064,4.822
80.2999999999997,0.008,4.867
80.3999999999997,0.079,4.912
80.4999999999997,0.150,4.958
80.5999999999997,0.221,5.005
80.6999999999997,0.290,5.051
80.7999999999997,0.357,5.097
80.8999999999997,0.423,5.142
80.9999999999997,0.487,5.187
81.0999999999997,0.548,5.230
81.1999999999997,0.606,5.273
81.2999999999997,0.662,5.314
81.3999999999997,0.713,5.354
81.4999999999996,0.762,5.391
81.5999999999996,0.806,5.427
81.6999999999996,0.846,5.461
81.7999999999996,0.882,5.492
81.8999999999996,0.914,5.521
81.9999999999996,0.940,5.547
82.0999999999996,0.962,5.570
82.1999999999996,0.979,5.590
82.2999999999996,0.991,5.608
82.3999999999996,0.998,5.622
82.4999999999996,1.000,5.633
82.5999999999996,0.997,5.641
82.6999999999996,0.988,5.645
82.7999999999996,0.975,5.646
82.8999999999996,0.957,5.644
82.9999999999996,0.933,5.639
83.0999999999996,0.905,5.630
83.1999999999995,0.872,5.618
83.2999999999995,0.835,5.603
83.3999999999995,0.794,5.585
83.4999999999995,0.748,5.564
83.5999999999995,0.699,5.540
83.6999999999995,0.646,5.513
83.7999999999995,0.590,5.484
83.8999999999995,0.531,5.452
83.9999999999995,0.469,5.418
84.0999999999995,0.405,5.382
84.1999999999995,0.338,5.344
84.2999999999995,0.270,5.304
84.3999999999995,0.201,5.262
84.4999999999995,0.130,5.219
84.5999999999995,0.059,5.175
84.6999999999995,-0.012,5.130
84.7999999999995,-0.084,5.085
84.8999999999995,-0.155,5.039
84.9999999999994,-0.225,4.993
85.0999999999994,-0.294,4.946
85.1999999999994,-0.361,4.901
85.2999999999994,-0.427,4.855
85.3999999999994,-0.491,4.811
85.4999999999994,-0.552,4.767
85.5999999999994,-0.610,4.724
85.6999999999994,-0.665,4.683
85.7999999999994,-0.716,4.644
85.8999999999994,-0.764,4.606
85.9999999999994,-0.809,4.571
86.0999999999994,-0.849,4.537
86.1999999999994,-0.884,4.506
86.2999999999994,-0.915,4.478
86.3999999999994,-0.942,4.452
86.4999999999994,-0.963,4.429
86.5999999999994,-0.980,4.409
86.6999999999993,-0.992,4.391
86.7999999999993,-0.998,4.377
86.8999999999993,-1.000,4.367
86.9999999999993,-0.996,4.359
87.0999999999993,-0.988,4.355
87.1999999999993,-0.974,4.354
87.2999999999993,-0.955,4.356
87.3999999999993,-0.932,4.362
87.4999999999993,-0.903,4.370
87.5999999999993,-0.870,4.383
87.6999999999993,-0.833,4.398
87.7999999999993,-0.791,4.416
87.8999999999993,-0.746,4.437
87.9999999999993,-0.696,4.461
88.0999999999993,-0.643,4.488
88.1999999999993,-0.587,4.518
88.2999999999993,-0.527,4.550
88.3999999999993,-0.465,4.584
88.4999999999992,-0.401,4.621
88.5999999999992,-0.334,4.659
88.6999999999992,-0.266,4.699
88.7999999999992,-0.197,4.741
88.8999999999992,-0.126,4.784
88.9999999999992,-0.055,4.828
89.0999999999992,0.017,4.873
89.1999999999992,0.088,4.918
89.2999999999992,0.159,4.964
89.3999999999992,0.229,5.010
89.4999999999992,0.298,5.056
89.5999999999992,0.365,5.102
89.6999999999992,0.431,5.148
89.7999999999992,0.494,5.192
89.8999999999992,0.555,5.236
89.9999999999992,0.613,5.278
90.0999999999992,0.668,5.319
90.1999999999992,0.720,5.358
90.2999999999991,0.767,5.396
90.3999999999991,0.811,5.431
90.4999999999991,0.851,5.465
90.5999999999991,0.886,5.496
90.6999999999991,0.917,5.524
90.7999999999991,0.943,5.550
90.8999999999991,0.965,5.573
90.9999999999991,0.981,5.593
91.0999999999991,0.992,5.609
91.1999999999991,0.999,5.623
91.2999999999991,1.000,5.634
91.3999999999991,0.996,5.641
91.4999999999991,0.987,5.645
91.5999999999991,0.973,5.646
91.6999999999991,0.954,5.644
91.7999999999991,0.930,5.638
91.8999999999991,0.901,5.629
91.999999999999,0.868,5.617
92.099999999999,0.830,5.601
92.199999999999,0.789,5.583
92.299999999999,0.743,5.561
92.399999999999,0.693,5.537
92.499999999999,0.640,5.510
92.599999999999,0.583,5.480
92.699999999999,0.523,5.448
