Time(s),Input(v),Output(v),Output(m)
9.5,5,10,156.177
9.6,5,10,159.151
9.7,5,10,162.146
9.8,5,10,165.163
9.9,5,10,168.202
10,5,10,171.263
10.1,5,10,174.344
10.2,5,10,177.447
10.3,5,10,180.571
10.4,5,10,183.715
10.5,5,10,186.88
10.6,5,10,190.066
10.7,5,10,193.272
10.8,5,10,196.499
10.9,5,10,199.745
11,5,10,203.012
11.1,5,10,206.298
11.2,5,10,209.604
11.3,5,10,212.929
11.4,5,10,216.274
11.5,5,10,219.639
11.6,5,10,223.022
11.7,5,10,226.424
11.8,5,10,229.846
11.9,5,10,233.286
12,5,10,236.745
12.1,5,10,240.222
12.2,5,10,243.717
12.3,5,10,247.231
12.4,5,10,250.763
12.5,5,10,254.313
12.6,5,10,257.881
12.7,5,10,261.466
12.8,5,10,265.069
12.9,5,10,268.69
13,5,10,272.328
13.1,5,10,275.983
13.2,5,10,279.655
13.3,5,10,283.344
13.4,5,10,287.051
13.5,5,10,290.774
13.6,5,10,294.513
13.7,5,10,298.269
13.8,5,10,302.042
13.9,5,10,305.831
14,5,10,309.636
14.1,5,10,313.457
14.2,5,10,317.294
14.3,5,10,321.147
14.4,5,10,325.016
14.5,5,10,328.9
14.6,5,10,332.8
14.7,5,10,336.715
14.8,5,10,340.646
14.9,5,10,344.592
15,5,10,348.553
15.1,5,10,352.528
15.2,5,10,356.519
15.3,5,10,360.525
15.4,5,10,364.545
15.5,5,10,368.58
15.6,5,10,372.629
15.7,5,10,376.693
15.8,5,10,380.771
15.9,5,10,384.863
16,5,10,388.969
16.1,5,10,393.09
16.2,5,10,397.224
16.3,5,10,401.372
16.4,5,10,405.533
16.5,5,10,409.708
16.6,5,10,413.897
16.7,5,10,418.099
16.8,5,10,422.314
16.9,5,10,426.543
17,5,10,430.785
17.1,5,10,435.04
17.2,5,10,439.307
17.3,5,10,443.588
17.4,5,10,447.881
17.5,5,10,452.187
17.6,5,10,456.506
17.7,5,10,460.837
17.8,5,10,465.18
17.9,5,10,469.536
18,5,10,473.904
18.1,5,10,478.285
18.2,5,10,482.677
18.3,5,10,487.081
18.4,5,10,491.497
18.5,5,10,495.925
18.6,5,10,500.365
18.7,5,10,504.817
18.8,5,10,509.28
18.9,5,10,513.754
19,5,10,518.24
19.1,5,10,522.737
19.2,5,10,527.246
19.3,5,10,531.765
19.4,5,10,536.296
19.5,5,10,540.838
19.6,5,10,545.391
19.7,5,10,549.954
19.8,5,10,554.529
19.9,5,10,559.114
20,5,10,563.71
20.1,5,10,568.316
20.2,5,10,572.933
20.3,5,10,577.56
20.4,5,10,582.198
20.5,5,10,586.846
20.6,5,10,591.504
20.7,5,10,596.172
20.8,5,10,600.85
20.9,5,10,605.539
21,5,10,610.237
21.1,5,10,614.945
21.2,5,10,619.663
21.3,5,10,624.39
21.4,5,10,629.127
21.5,5,10,633.874
21.6,5,10,638.631
21.7,5,10,643.396
21.8,5,10,648.172
21.9,5,10,652.956
22,5,10,657.75
22.1,5,10,662.553
22.2,5,10,667.365
22.3,5,10,672.186
22.4,5,10,677.016
22.5,5,10,681.855
22.6,5,10,686.703
22.7,5,10,691.56
22.8,5,10,696.425
22.9,5,10,701.299
23,5,10,706.182
23.1,5,10,711.074
23.2,5,10,715.973
23.3,5,10,720.882
23.4,5,10,725.798
23.5,5,10,730.724
23.6,5,10,735.657
23.7,5,10,740.598
23.8,5,10,745.548
23.9,5,10,750.506
24,5,10,755.472
24.1,5,10,760.446
24.2,5,10,765.427
24.3,5,10,770.417
24.4,5,10,775.415
24.5,5,10,780.42
24.6,5,10,785.433
24.7,5,10,790.453
24.8,5,10,795.482
24.9,5,10,800.518
25,5,10,805.561
25.1,5,10,810.612
25.2,5,10,815.67
25.3,5,10,820.735
25.4,5,10,825.808
25.5,5,10,830.888
25.6,5,10,835.975
25.7,5,10,841.07
25.8,5,10,846.171
25.9,5,10,851.28
26,5,10,856.395
26.1,5,10,861.518
26.2,5,10,866.647
26.3,5,10,871.783
26.4,5,10,876.926
26.5,5,10,882.076
26.6,5,10,887.233
26.7,5,10,892.396
26.8,5,10,897.565
26.9,5,10,902.742
27,5,10,907.925
27.1,5,10,913.114
27.2,5,10,918.31
27.3,5,10,923.512
27.4,5,10,928.72
27.5,5,10,933.935
27.6,5,10,939.156
27.7,5,10,944.384
27.8,5,10,949.617
27.9,5,10,954.857
28,5,10,960.102
28.1,5,10,965.354
28.2,5,10,970.612
28.3,5,10,975.875
28.4,5,10,981.145
28.5,5,10,986.42
28.6,5,10,991.701
28.7,5,10,996.989
28.8,5,10,1002.281
28.9,5,10,1007.58
29,5,10,1012.884
29.1,5,10,1018.194
29.2,5,10,1023.509
29.3,5,10,1028.83
29.4,5,10,1034.157
29.5,5,10,1039.489
29.6,5,10,1044.826
29.7,5,10,1050.169
29.8,5,10,1055.517
29.9,5,10,1060.871
30,5,10,1066.229
30.1,5,10,1071.593
30.2,5,10,1076.963
30.3,5,10,1082.337
30.4,5,10,1087.717
30.5,5,10,1093.101
30.6,5,10,1098.491
30.7,5,10,1103.886
30.8,5,10,1109.286
30.9,5,10,1114.69
31,5,10,1120.1
31.1,5,10,1125.515
31.2,5,10,1130.934
31.3,5,10,1136.359
31.4,5,10,1141.788
31.5,5,10,1147.221
31.6,5,10,1152.66
31.7,5,10,1158.103
31.8,5,10,1163.551
31.9,5,10,1169.004
32,5,10,1174.461
32.1,5,10,1179.923
32.2,5,10,1185.389
32.3,5,10,1190.86
32.4,5,10,1196.335
32.5,5,10,1201.815
32.6,5,10,1207.299
32.7,5,10,1212.787
32.8,5,10,1218.28
32.9,5,10,1223.777
33,5,10,1229.279
33.1,5,10,1234.784
33.2,5,10,1240.294
33.3,5,10,1245.808
33.4,5,10,1251.327
33.5,5,10,1256.849
33.6,5,10,1262.376
33.7,5,10,1267.906
33.8,5,10,1273.441
33.9,5,10,1278.979
34,5,10,1284.522
34.1,5,10,1290.069
34.2,5,10,1295.619
34.3,5,10,1301.174
34.4,5,10,1306.732
34.5,5,10,1312.295
34.6,5,10,1317.861
34.7,5,10,1323.431
34.8,5,10,1329.004
34.9,5,10,1334.582
35,5,10,1340.163
35.1,5,10,1345.748
35.2,5,10,1351.336
35.3,5,10,1356.929
35.4,5,10,1362.525
35.5,5,10,1368.124
35.6,5,10,1373.727
35.7,5,10,1379.334
35.8,5,10,1384.944
35.9,5,10,1390.557
36,5,10,1396.174
36.1,5,10,1401.795
36.2,5,10,1407.419
36.3,5,10,1413.046
36.4,5,10,1418.677
36.5,5,10,1424.311
36.6,5,10,1429.948
36.7,5,10,1435.589
36.8,5,10,1441.233
36.9,5,10,1446.88
37,5,10,1452.531
37.1,5,10,1458.185
37.2,5,10,1463.842
37.3,5,10,1469.502
37.4,5,10,1475.165
37.5,5,10,1480.831
37.6,5,10,1486.501
37.7,5,10,1492.174
37.8,5,10,1497.849
37.9,5,10,1503.528
38,5,10,1509.21
38.1,5,10,1514.894
38.2,5,10,1520.582
38.3,5,10,1526.273
38.4,5,10,1531.966
38.5,5,10,1537.663
38.6,5,10,1543.362
38.7,5,10,1549.065
38.8,5,10,1554.77
38.9,5,10,1560.478
39,5,10,1566.189
39.1,5,10,1571.902
39.2,5,10,1577.619
39.3,5,10,1583.338
39.4,5,10,1589.06
39.5,5,10,1594.784
39.6,5,10,1600.512
39.7,5,10,1606.242
39.8,5,10,1611.974
39.9,5,10,1617.71
40,5,10,1623.448
40.1,5,10,1629.188
40.2,5,10,1634.931
40.3,5,10,1640.677
40.4,5,10,1646.425
40.5,5,10,1652.176
40.6,5,10,1657.93
40.7,5,10,1663.685
40.8,5,10,1669.444
40.9,5,10,1675.205
41,5,10,1680.968
41.1,5,10,1686.734
41.2,5,10,1692.502
41.3,5,10,1698.272
41.4,5,10,1704.045
41.5,5,10,1709.82
41.6,5,10,1715.598
41.7,5,10,1721.378
41.8,5,10,1727.16
41.9,5,10,1732.945
42,5,10,1738.732
42.1,5,10,1744.521
42.2,5,10,1750.312
42.3,5,10,1756.106
42.4,5,10,1761.901
42.5,5,10,1767.699
42.6,5,10,1773.5
42.7,5,10,1779.302
42.8,5,10,1785.107
42.9,5,10,1790.913
43,5,10,1796.722
43.1,5,10,1802.533
43.2,5,10,1808.346
43.3,5,10,1814.161
43.4,5,10,1819.979
43.5,5,10,1825.798
43.6,5,10,1831.619
43.7,5,10,1837.442
43.8,5,10,1843.268
43.9,5,10,1849.095
44,5,10,1854.925
44.1,5,10,1860.756
44.2,5,10,1866.589
44.3,5,10,1872.424
44.4,5,10,1878.261
44.5,5,10,1884.101
44.6,5,10,1889.942
44.7,5,10,1895.784
44.8,5,10,1901.629
44.9,5,10,1907.476
45,5,10,1913.324
45.1,5,10,1919.175
45.2,5,10,1925.027
45.3,5,10,1930.881
45.4,5,10,1936.736
45.5,5,10,1942.594
45.6,5,10,1948.453
45.7,5,10,1954.314
45.8,5,10,1960.177
45.9,5,10,1966.042
46,5,10,1971.908
46.1,5,10,1977.776
46.2,5,10,1983.646
46.3,5,10,1989.517
46.4,5,10,1995.39
46.5,5,10,2001.265
46.6,5,10,2007.142
46.7,5,10,2013.02
46.8,5,10,2018.899
46.9,5,10,2024.781
47,5,10,2030.664
47.1,5,10,2036.548
47.2,5,10,2042.434
47.3,5,10,2048.322
47.4,5,10,2054.211
47.5,5,10,2060.102
47.6,5,10,2065.994
47.7,5,10,2071.888
47.8,5,10,2077.784
47.9,5,10,2083.681
48,5,10,2089.579
48.1,5,10,2095.479
48.2,5,10,2101.38
48.3,5,10,2107.283
48.4,5,10,2113.188
48.5,5,10,2119.093
48.6,5,10,2125.001
48.7,5,10,2130.909
48.8,5,10,2136.819
48.9,5,10,2142.731
49,5,10,2148.644
49.1,5,10,2154.558
49.2,5,10,2160.474
49.3,5,10,2166.391
49.4,5,10,2172.309
49.5,5,10,2178.229
49.6,5,10,2184.15
49.7,5,10,2190.072
49.8,5,10,2195.996
49.9,5,10,2201.921
50,5,10,2207.848
50.1,5,10,2213.775
50.2,5,10,2219.704
50.3,5,10,2225.635
50.4,5,10,2231.566
50.5,5,10,2237.499
50.6,5,10,2243.433
50.7,5,10,2249.368
50.8,5,10,2255.305
50.9,5,10,2261.242
51,5,10,2267.181
51.1,5,10,2273.121
51.2,5,10,2279.063
51.3,5,10,2285.005
51.4,5,10,2290.949
51.5,5,10,2296.894
51.6,5,10,2302.84
51.7,5,10,2308.787
51.8,5,10,2314.736
51.9,5,10,2320.685
52,5,10,2326.636
52.1,5,10,2332.588
52.2,5,10,2338.541
52.3,5,10,2344.495
52.4,5,10,2350.45
52.5,5,10,2356.406
52.6,5,10,2362.363
52.7,5,10,2368.322
52.8,5,10,2374.281
52.9,5,10,2380.242
53,5,10,2386.203
53.1,5,10,2392.166
53.2,5,10,2398.13
53.3,5,10,2404.094
53.4,5,10,2410.06
53.5,5,10,2416.027
53.6,5,10,2421.995
53.7,5,10,2427.964
53.8,5,10,2433.933
53.9,5,10,2439.904
54,5,10,2445.876
54.1,5,10,2451.849
54.2,5,10,2457.822
54.3,5,10,2463.797
54.4,5,10,2469.773
54.5,5,10,2475.75
54.6,5,10,2481.727
54.7,5,10,2487.706
54.8,5,10,2493.685
54.9,5,10,2499.665
55,5,10,2505.647
55.1,5,10,2511.629
55.2,5,10,2517.612
55.3,5,10,2523.596
55.4,5,10,2529.581
55.5,5,10,2535.567
55.6,5,10,2541.553
55.7,5,10,2547.541
55.8,5,10,2553.529
55.9,5,10,2559.519
56,5,10,2565.509
56.1,5,10,2571.5
56.2,5,10,2577.492
56.3,5,10,2583.484
56.4,5,10,2589.478
56.5,5,10,2595.472
56.6,5,10,2601.468
56.7,5,10,2607.464
56.8,5,10,2613.46
56.9,5,10,2619.458
57,5,10,2625.456
57.1,5,10,2631.456
57.2,5,10,2637.456
57.3,5,10,2643.456
57.4,5,10,2649.458
57.5,5,10,2655.46
57.6,5,10,2661.463
57.7,5,10,2667.467
57.8,5,10,2673.472
57.9,5,10,2679.477
58,5,10,2685.483
58.1,5,10,2691.49
58.2,5,10,2697.498
58.3,5,10,2703.506
58.4,5,10,2709.515
58.5,5,10,2715.525
58.6,5,10,2721.536
58.7,5,10,2727.547
58.8,5,10,2733.559
58.9,5,10,2739.571
59,5,10,2745.585
59.1,5,10,2751.599
59.2,5,10,2757.613
59.3,5,10,2763.629
59.4,5,10,2769.645
59.5,5,10,2775.661
59.6,5,10,2781.679
59.7,5,10,2787.697
59.8,5,10,2793.716
59.9,5,10,2799.735
60,5,10,2805.755
60.1,5,10,2811.776
60.2,5,10,2817.797
60.3,5,10,2823.819
60.4,5,10,2829.841
60.5,5,10,2835.865
60.6,5,10,2841.888
60.7,5,10,2847.913
60.8,5,10,2853.938
60.9,5,10,2859.963
61,5,10,2865.99
61.1,5,10,2872.017
61.2,5,10,2878.044
61.3,5,10,2884.072
61.4,5,10,2890.101
61.5,5,10,2896.13
61.6,5,10,2902.16
61.7,5,10,2908.19
61.8,5,10,2914.221
61.9,5,10,2920.253
62,5,10,2926.285
62.1,5,10,2932.317
62.2,5,10,2938.351
62.3,5,10,2944.384
62.4,5,10,2950.419
62.5,5,10,2956.453
62.6,5,10,2962.489
62.7,5,10,2968.525
62.8,5,10,2974.561
62.9,5,10,2980.598
63,5,10,2986.636
63.1,5,10,2992.674
63.2,5,10,2998.712
63.3,5,10,3004.751
63.4,5,10,3010.791
63.5,5,10,3016.831
63.6,5,10,3022.872
63.7,5,10,3028.913
63.8,5,10,3034.954
63.9,5,10,3040.996
64,5,10,3047.039
64.1,5,10,3053.082
64.2,5,10,3059.126
64.3,5,10,3065.17
64.4,5,10,3071.214
64.5,5,10,3077.259
64.6,5,10,3083.305
64.7,5,10,3089.35
64.8,5,10,3095.397
64.9,5,10,3101.444
65,5,10,3107.491
65.1,5,10,3113.539
65.2,5,10,3119.587
65.3,5,10,3125.636
65.4,5,10,3131.685
65.5,5,10,3137.734
65.6,5,10,3143.784
65.7,5,10,3149.835
65.8,5,10,3155.885
65.9,5,10,3161.937
66,5,10,3167.988
66.1,5,10,3174.041
66.2,5,10,3180.093
66.3,5,10,3186.146
66.4,5,10,3192.199
66.5,5,10,3198.253
66.6,5,10,3204.307
66.7,5,10,3210.362
66.8,5,10,3216.417
66.9,5,10,3222.473
67,5,10,3228.528
67.1,5,10,3234.585
67.2,5,10,3240.641
67.3,5,10,3246.698
67.4,5,10,3252.755
67.5,5,10,3258.813
67.6,5,10,3264.871
67.7,5,10,3270.93
67.8,5,10,3276.989
67.9,5,10,3283.048
68,5,10,3289.108
68.1,5,10,3295.168
68.2,5,10,3301.228
68.3,5,10,3307.289
68.4,5,10,3313.35
68.5,5,10,3319.411
68.6,5,10,3325.473
68.7,5,10,3331.535
68.8,5,10,3337.598
68.9,5,10,3343.661
69,5,10,3349.724
69.1,5,10,3355.787
69.2,5,10,3361.851
69.3,5,10,3367.916
69.4,5,10,3373.98
69.5,5,10,3380.045
69.6,5,10,3386.11
69.7,5,10,3392.176
69.8,5,10,3398.242
69.9,5,10,3404.308
70,5,10,3410.375
70.1,5,10,3416.441
70.2,5,10,3422.509
70.3,5,10,3428.576
70.4,5,10,3434.644
70.5,5,10,3440.712
70.6,5,10,3446.78
70.7,5,10,3452.849
70.8,5,10,3458.918
70.9,5,10,3464.988
71,5,10,3471.057
71.1,5,10,3477.127
71.2,5,10,3483.197
71.3,5,10,3489.268
71.4,5,10,3495.339
71.5,5,10,3501.41
71.6,5,10,3507.481
71.7,5,10,3513.553
71.8,5,10,3519.625
71.9,5,10,3525.697
72,5,10,3531.77
72.1,5,10,3537.842
72.2,5,10,3543.916
72.3,5,10,3549.989
72.4,5,10,3556.063
72.5,5,10,3562.136
72.6,5,10,3568.211
72.7,5,10,3574.285
72.8,5,10,3580.36
72.9,5,10,3586.435
73,5,10,3592.51
73.1,5,10,3598.586
73.2,5,10,3604.661
73.3,5,10,3610.737
73.4,5,10,3616.814
73.5,5,10,3622.89
73.6,5,10,3628.967
73.7,5,10,3635.044
73.8,5,10,3641.121
73.9,5,10,3647.199
74,5,10,3653.276
74.1,5,10,3659.354
74.2,5,10,3665.433
74.3,5,10,3671.511
74.4,5,10,3677.59
74.5,5,10,3683.669
74.6,5,10,3689.748
74.7,5,10,3695.827
74.8,5,10,3701.907
74.9,5,10,3707.987
75,5,10,3714.067
75.1,5,10,3720.147
75.2,5,10,3726.228
75.3,5,10,3732.309
75.4,5,10,3738.39
75.5,5,10,3744.471
75.6,5,10,3750.552
75.7,5,10,3756.634
75.8,5,10,3762.716
75.9,5,10,3768.798
76,5,10,3774.88
76.1,5,10,3780.963
76.2,5,10,3787.045
76.3,5,10,3793.128
76.4,5,10,3799.211
76.5,5,10,3805.295
76.6,5,10,3811.378
76.7,5,10,3817.462
76.8,5,10,3823.546
76.9,5,10,3829.63
77,5,10,3835.714
77.1,5,10,3841.799
77.2,5,10,3847.884
77.3,5,10,3853.969
77.4,5,10,3860.054
77.5,5,10,3866.139
77.6,5,10,3872.224
77.7,5,10,3878.31
77.8,5,10,3884.396
77.9,5,10,3890.482
78,5,10,3896.568
78.1,5,10,3902.655
78.2,5,10,3908.741
78.3,5,10,3914.828
78.4,5,10,3920.915
78.5,5,10,3927.002
78.6,5,10,3933.089
78.7,5,10,3939.177
78.8,5,10,3945.265
78.9,5,10,3951.352
79,5,10,3957.44
79.1,5,10,3963.529
79.2,5,10,3969.617
79.3,5,10,3975.705
79.4,5,10,3981.794
79.5,5,10,3987.883
79.6,5,10,3993.972
79.7,5,10,4000.061
79.8,5,10,4006.15
79.9,5,10,4012.24
80,5,10,4018.33
80.1,5,10,4024.419
80.2,5,10,4030.509
80.3,5,10,4036.6
80.4,5,10,4042.69
80.5,5,10,4048.78
80.6,5,10,4054.871
80.7,5,10,4060.962
80.8,5,10,4067.053
80.9,5,10,4073.144
81,5,10,4079.235
81.1,5,10,4085.326
81.2,5,10,4091.418
81.3,5,10,4097.509
81.4,5,10,4103.601
81.5,5,10,4109.693
81.6,5,10,4115.785
81.7,5,10,4121.877
81.8,5,10,4127.97
81.9,5,10,4134.062
82,5,10,4140.155
82.1,5,10,4146.248
82.2,5,10,4152.341
82.3,5,10,4158.434
82.4,5,10,4164.527
82.5,5,10,4170.62
82.6,5,10,4176.714
82.7,5,10,4182.807
82.8,5,10,4188.901
82.9,5,10,4194.995
83,5,10,4201.089
83.1,5,10,4207.183
83.2,5,10,4213.277
83.3,5,10,4219.371
83.4,5,10,4225.466
83.5,5,10,4231.561
83.6,5,10,4237.655
83.7,5,10,4243.75
83.8,5,10,4249.845
83.9,5,10,4255.94
84,5,10,4262.035
84.1,5,10,4268.131
84.2,5,10,4274.226
84.3,5,10,4280.322
84.4,5,10,4286.418
84.5,5,10,4292.513
84.6,5,10,4298.609
84.7,5,10,4304.705
84.8,5,10,4310.802
84.9,5,10,4316.898
85,5,10,4322.994
85.1,5,10,4329.091
85.2,5,10,4335.187
85.3,5,10,4341.284
85.4,5,10,4347.381
85.5,5,10,4353.478
85.6,5,10,4359.575
85.7,5,10,4365.672
85.8,5,10,4371.769
85.9,5,10,4377.867
86,5,10,4383.964
86.1,5,10,4390.062
86.2,5,10,4396.16
86.3,5,10,4402.257
86.4,5,10,4408.355
86.5,5,10,4414.453
86.6,5,10,4420.551
86.7,5,10,4426.65
86.8,5,10,4432.748
86.9,5,10,4438.846
87,5,10,4444.945
87.1,5,10,4451.043
87.2,5,10,4457.142
87.3,5,10,4463.241
87.4,5,10,4469.34
87.5,5,10,4475.439
87.6,5,10,4481.538
87.7,5,10,4487.637
87.8,5,10,4493.736
87.9,5,10,4499.836
88,5,10,4505.935
88.1,5,10,4512.035
88.2,5,10,4518.134
88.3,5,10,4524.234
88.4,5,10,4530.334
88.5,5,10,4536.434
88.6,5,10,4542.534
88.7,5,10,4548.634
88.8,5,10,4554.734
88.9,5,10,4560.834
89,5,10,4566.934
89.1,5,10,4573.035
89.2,5,10,4579.135
89.3,5,10,4585.236
89.4,5,10,4591.337
89.5,5,10,4597.437
89.6,5,10,4603.538
89.7,5,10,4609.639
89.8,5,10,4615.74
89.9,5,10,4621.841
90,5,10,4627.942
90.1,5,10,4634.044
90.2,5,10,4640.145
90.3,5,10,4646.246
90.4,5,10,4652.348
90.5,5,10,4658.449
90.6,5,10,4664.551
90.7,5,10,4670.653
90.8,5,10,4676.754
90.9,5,10,4682.856
91,5,10,4688.958
91.1,5,10,4695.06
91.2,5,10,4701.162
91.3,5,10,4707.264
91.4,5,10,4713.366
91.5,5,10,4719.469
91.6,5,10,4725.571
91.7,5,10,4731.674
91.8,5,10,4737.776
91.9,5,10,4743.879
92,5,10,4749.981
92.1,5,10,4756.084
92.2,5,10,4762.187
92.3,5,10,4768.29
92.4,5,10,4774.392
92.5,5,10,4780.495
92.6,5,10,4786.598
92.7,5,10,4792.702
92.8,5,10,4798.805
92.9,5,10,4804.908
93,5,10,4811.011
93.1,5,10,4817.115
93.2,5,10,4823.218
93.3,5,10,4829.322
93.4,5,10,4835.425
93.5,5,10,4841.529
93.6,5,10,4847.632
93.7,5,10,4853.736
93.8,5,10,4859.84
93.9,5,10,4865.944
94,5,10,4872.048
94.1,5,10,4878.152
94.2,5,10,4884.256
94.3,5,10,4890.36
94.4,5,10,4896.464
94.5,5,10,4902.568
94.6,5,10,4908.672
94.7,5,10,4914.777
94.8,5,10,4920.881
94.9,5,10,4926.986
95,5,10,4933.09
95.1,5,10,4939.195
95.2,5,10,4945.299
95.3,5,10,4951.404
95.4,5,10,4957.509
95.5,5,10,4963.613
95.6,5,10,4969.718
95.7,5,10,4975.823
95.8,5,10,4981.928
95.9,5,10,4988.033
96,5,10,4994.138
96.1,5,10,5000.243
96.2,5,10,5006.348
96.3,5,10,5012.454
96.4,5,10,5018.559
96.5,5,10,5024.664
96.6,5,10,5030.769
96.7,5,10,5036.875
96.8,5,10,5042.98
96.9,5,10,5049.086
97,5,10,5055.191
97.1,5,10,5061.297
97.2,5,10,5067.403
97.3,5,10,5073.508
97.4,5,10,5079.614
97.5,5,10,5085.72
97.6,5,10,5091.826
97.7,5,10,5097.931
97.8,5,10,5104.037
97.9,5,10,5110.143
98,5,10,5116.249
98.1,5,10,5122.355
98.2,5,10,5128.461
98.3,5,10,5134.568
98.4,5,10,5140.674
98.5,5,10,5146.78
98.6,5,10,5152.886
98.7,5,10,5158.993
98.8,5,10,5165.099
98.9,5,10,5171.205
99,5,10,5177.312
99.1,5,10,5183.418
99.2,5,10,5189.525
99.3,5,10,5195.632
99.4,5,10,5201.738
99.5,5,10,5207.845
99.6,5,10,5213.951
99.7,5,10,5220.058
99.8,5,10,5226.165
99.9,5,10,5232.272
100,5,10,5238.379
100.1,5,10,5244.486
100.2,5,10,5250.593
100.3,5,10,5256.699
100.4,5,10,5262.807
100.5,5,10,5268.914
100.6,5,10,5275.021
100.7,5,10,5281.128
100.8,5,10,5287.235
100.9,5,10,5293.342
101,5,10,5299.449
101.1,5,10,5305.557
101.2,5,10,5311.664
101.3,5,10,5317.771
101.4,5,10,5323.879
101.5,5,10,5329.986
101.6,5,10,5336.094
101.7,5,10,5342.201
101.8,5,10,5348.309
101.9,5,10,5354.416
102,5,10,5360.524
102.1,5,10,5366.631
102.2,5,10,5372.739
102.3,5,10,5378.847
102.4,5,10,5384.955
102.5,5,10,5391.062
102.6,5,10,5397.17
102.7,5,10,5403.278
102.8,5,10,5409.386
102.9,5,10,5415.494
103,5,10,5421.602
103.1,5,10,5427.71
103.2,5,10,5433.818
103.3,5,10,5439.926
103.4,5,10,5446.034
103.5,5,10,5452.142
103.6,5,10,5458.25
103.7,5,10,5464.358
103.8,5,10,5470.466
103.9,5,10,5476.574
104,5,10,5482.683
104.1,5,10,5488.791
104.2,5,10,5494.899
104.3,5,10,5501.007
104.4,5,10,5507.116
104.5,5,10,5513.224
104.6,5,10,5519.333
104.7,5,10,5525.441
104.8,5,10,5531.55
104.9,5,10,5537.658
105,5,10,5543.767
105.1,5,10,5549.875
105.2,5,10,5555.984
105.3,5,10,5562.092
105.4,5,10,5568.201
105.5,5,10,5574.31
105.6,5,10,5580.418
105.7,5,10,5586.527
105.8,5,10,5592.636
105.9,5,10,5598.744
106,5,10,5604.853
106.1,5,10,5610.962
106.2,5,10,5617.071
106.3,5,10,5623.18
106.4,5,10,5629.289
106.5,5,10,5635.398
106.6,5,10,5641.507
106.7,5,10,5647.616
106.8,5,10,5653.725
106.9,5,10,5659.834
107,5,10,5665.943
107.1,5,10,5672.052
107.2,5,10,5678.161
107.3,5,10,5684.27
107.4,5,10,5690.379
107.5,5,10,5696.488
107.6,5,10,5702.597
107.7,5,10,5708.707
107.8,5,10,5714.816
107.9,5,10,5720.925
108,5,10,5727.034
108.1,5,10,5733.144
108.2,5,10,5739.253
108.3,5,10,5745.362
108.4,5,10,5751.472
108.5,5,10,5757.581
108.6,5,10,5763.69
108.7,5,10,5769.8
108.8,5,10,5775.909
108.9,5,10,5782.019
109,5,10,5788.128
109.1,5,10,5794.238
109.2,5,10,5800.347
109.3,5,10,5806.457
109.4,5,10,5812.566
109.5,5,10,5818.676
109.6,5,10,5824.786
109.7,5,10,5830.895
109.8,5,10,5837.005
109.9,5,10,5843.115
110,5,10,5849.224
110.1,5,10,5855.334
110.2,5,10,5861.444
110.3,5,10,5867.554
110.4,5,10,5873.663
110.5,5,10,5879.773
110.6,5,10,5885.883
110.7,5,10,5891.993
