Time(s),Input(v),Output(v),Output(m)
27.1,5,10,913.68
27.2,5,10,918.877
27.3,5,10,924.08
27.4,5,10,929.29
27.5,5,10,934.505
27.6,5,10,939.728
27.7,5,10,944.956
27.8,5,10,950.19
27.9,5,10,955.431
28,5,10,960.678
28.1,5,10,965.93
28.2,5,10,971.189
28.3,5,10,976.454
28.4,5,10,981.724
28.5,5,10,987.001
28.6,5,10,992.283
28.7,5,10,997.571
28.8,5,10,1002.865
28.9,5,10,1008.164
29,5,10,1013.469
29.1,5,10,1018.78
29.2,5,10,1024.096
29.3,5,10,1029.418
29.4,5,10,1034.746
29.5,5,10,1040.079
29.6,5,10,1045.417
29.7,5,10,1050.761
29.8,5,10,1056.11
29.9,5,10,1061.464
30,5,10,1066.824
30.1,5,10,1072.189
30.2,5,10,1077.559
30.3,5,10,1082.934
30.4,5,10,1088.315
30.5,5,10,1093.7
30.6,5,10,1099.091
30.7,5,10,1104.487
30.8,5,10,1109.887
30.9,5,10,1115.293
31,5,10,1120.703
31.1,5,10,1126.119
31.2,5,10,1131.539
31.3,5,10,1136.964
31.4,5,10,1142.394
31.5,5,10,1147.829
31.6,5,10,1153.268
31.7,5,10,1158.712
31.8,5,10,1164.161
31.9,5,10,1169.614
32,5,10,1175.072
32.1,5,10,1180.535
32.2,5,10,1186.002
32.3,5,10,1191.473
32.4,5,10,1196.949
32.5,5,10,1202.43
32.6,5,10,1207.914
32.7,5,10,1213.404
32.8,5,10,1218.897
32.9,5,10,1224.395
33,5,10,1229.897
33.1,5,10,1235.404
33.2,5,10,1240.914
33.3,5,10,1246.429
33.4,5,10,1251.948
33.5,5,10,1257.471
33.6,5,10,1262.998
33.7,5,10,1268.53
33.8,5,10,1274.065
33.9,5,10,1279.604
34,5,10,1285.148
34.1,5,10,1290.695
34.2,5,10,1296.246
34.3,5,10,1301.802
34.4,5,10,1307.361
34.5,5,10,1312.924
34.6,5,10,1318.49
34.7,5,10,1324.061
34.8,5,10,1329.635
34.9,5,10,1335.213
35,5,10,1340.795
35.1,5,10,1346.381
35.2,5,10,1351.97
35.3,5,10,1357.563
35.4,5,10,1363.159
35.5,5,10,1368.759
35.6,5,10,1374.363
35.7,5,10,1379.97
35.8,5,10,1385.581
35.9,5,10,1391.195
36,5,10,1396.812
36.1,5,10,1402.434
36.2,5,10,1408.058
36.3,5,10,1413.686
36.4,5,10,1419.317
36.5,5,10,1424.952
36.6,5,10,1430.59
36.7,5,10,1436.231
36.8,5,10,1441.876
36.9,5,10,1447.524
37,5,10,1453.175
37.1,5,10,1458.829
37.2,5,10,1464.486
37.3,5,10,1470.147
37.4,5,10,1475.811
37.5,5,10,1481.478
37.6,5,10,1487.148
37.7,5,10,1492.821
37.8,5,10,1498.497
37.9,5,10,1504.176
38,5,10,1509.859
38.1,5,10,1515.544
38.2,5,10,1521.232
38.3,5,10,1526.923
38.4,5,10,1532.617
38.5,5,10,1538.314
38.6,5,10,1544.014
38.7,5,10,1549.717
38.8,5,10,1555.423
38.9,5,10,1561.131
39,5,10,1566.843
39.1,5,10,1572.557
39.2,5,10,1578.274
39.3,5,10,1583.993
39.4,5,10,1589.716
39.5,5,10,1595.441
39.6,5,10,1601.168
39.7,5,10,1606.899
39.8,5,10,1612.632
39.9,5,10,1618.368
40,5,10,1624.106
40.1,5,10,1629.847
40.2,5,10,1635.591
40.3,5,10,1641.337
40.4,5,10,1647.086
40.5,5,10,1652.837
40.6,5,10,1658.591
40.7,5,10,1664.347
40.8,5,10,1670.106
40.9,5,10,1675.867
41,5,10,1681.631
41.1,5,10,1687.397
41.2,5,10,1693.165
41.3,5,10,1698.936
41.4,5,10,1704.709
41.5,5,10,1710.485
41.6,5,10,1716.263
41.7,5,10,1722.043
41.8,5,10,1727.826
41.9,5,10,1733.611
42,5,10,1739.398
42.1,5,10,1745.188
42.2,5,10,1750.979
42.3,5,10,1756.773
42.4,5,10,1762.57
42.5,5,10,1768.368
42.6,5,10,1774.169
42.7,5,10,1779.971
42.8,5,10,1785.776
42.9,5,10,1791.583
43,5,10,1797.393
43.1,5,10,1803.204
43.2,5,10,1809.017
43.3,5,10,1814.833
43.4,5,10,1820.65
43.5,5,10,1826.47
43.6,5,10,1832.292
43.7,5,10,1838.115
43.8,5,10,1843.941
43.9,5,10,1849.769
44,5,10,1855.598
44.1,5,10,1861.43
44.2,5,10,1867.264
44.3,5,10,1873.099
44.4,5,10,1878.937
44.5,5,10,1884.776
44.6,5,10,1890.617
44.7,5,10,1896.461
44.8,5,10,1902.306
44.9,5,10,1908.153
45,5,10,1914.001
45.1,5,10,1919.852
45.2,5,10,1925.704
45.3,5,10,1931.559
45.4,5,10,1937.415
45.5,5,10,1943.273
45.6,5,10,1949.132
45.7,5,10,1954.994
45.8,5,10,1960.857
45.9,5,10,1966.722
46,5,10,1972.588
46.1,5,10,1978.457
46.2,5,10,1984.327
46.3,5,10,1990.198
46.4,5,10,1996.072
46.5,5,10,2001.947
46.6,5,10,2007.823
46.7,5,10,2013.702
46.8,5,10,2019.582
46.9,5,10,2025.463
47,5,10,2031.346
47.1,5,10,2037.231
47.2,5,10,2043.118
47.3,5,10,2049.006
47.4,5,10,2054.895
47.5,5,10,2060.786
47.6,5,10,2066.679
47.7,5,10,2072.573
47.8,5,10,2078.469
47.9,5,10,2084.366
48,5,10,2090.265
48.1,5,10,2096.165
48.2,5,10,2102.066
48.3,5,10,2107.97
48.4,5,10,2113.874
48.5,5,10,2119.78
48.6,5,10,2125.688
48.7,5,10,2131.597
48.8,5,10,2137.507
48.9,5,10,2143.419
49,5,10,2149.332
49.1,5,10,2155.246
49.2,5,10,2161.162
49.3,5,10,2167.079
49.4,5,10,2172.998
49.5,5,10,2178.918
49.6,5,10,2184.839
49.7,5,10,2190.762
49.8,5,10,2196.686
49.9,5,10,2202.611
50,5,10,2208.538
50.1,5,10,2214.466
50.2,5,10,2220.395
50.3,5,10,2226.325
50.4,5,10,2232.257
50.5,5,10,2238.19
50.6,5,10,2244.124
50.7,5,10,2250.06
50.8,5,10,2255.997
50.9,5,10,2261.935
51,5,10,2267.874
51.1,5,10,2273.814
51.2,5,10,2279.756
51.3,5,10,2285.698
51.4,5,10,2291.642
51.5,5,10,2297.587
51.6,5,10,2303.534
51.7,5,10,2309.481
51.8,5,10,2315.43
51.9,5,10,2321.379
52,5,10,2327.33
52.1,5,10,2333.282
52.2,5,10,2339.235
52.3,5,10,2345.19
52.4,5,10,2351.145
52.5,5,10,2357.101
52.6,5,10,2363.059
52.7,5,10,2369.017
52.8,5,10,2374.977
52.9,5,10,2380.938
53,5,10,2386.9
53.1,5,10,2392.862
53.2,5,10,2398.826
53.3,5,10,2404.791
53.4,5,10,2410.757
53.5,5,10,2416.724
53.6,5,10,2422.692
53.7,5,10,2428.661
53.8,5,10,2434.631
53.9,5,10,2440.602
54,5,10,2446.574
54.1,5,10,2452.547
54.2,5,10,2458.521
54.3,5,10,2464.496
54.4,5,10,2470.471
54.5,5,10,2476.448
54.6,5,10,2482.426
54.7,5,10,2488.405
54.8,5,10,2494.384
54.9,5,10,2500.365
55,5,10,2506.346
55.1,5,10,2512.329
55.2,5,10,2518.312
55.3,5,10,2524.296
55.4,5,10,2530.281
55.5,5,10,2536.267
55.6,5,10,2542.254
55.7,5,10,2548.242
55.8,5,10,2554.23
55.9,5,10,2560.22
56,5,10,2566.21
56.1,5,10,2572.201
56.2,5,10,2578.193
56.3,5,10,2584.186
56.4,5,10,2590.18
56.5,5,10,2596.174
56.6,5,10,2602.169
56.7,5,10,2608.166
56.8,5,10,2614.163
56.9,5,10,2620.16
57,5,10,2626.159
57.1,5,10,2632.158
57.2,5,10,2638.158
57.3,5,10,2644.159
57.4,5,10,2650.161
57.5,5,10,2656.163
57.6,5,10,2662.167
57.7,5,10,2668.171
57.8,5,10,2674.175
57.9,5,10,2680.181
58,5,10,2686.187
58.1,5,10,2692.194
58.2,5,10,2698.202
58.3,5,10,2704.21
58.4,5,10,2710.22
58.5,5,10,2716.229
58.6,5,10,2722.24
58.7,5,10,2728.251
58.8,5,10,2734.263
58.9,5,10,2740.276
59,5,10,2746.29
59.1,5,10,2752.304
59.2,5,10,2758.318
59.3,5,10,2764.334
59.4,5,10,2770.35
59.5,5,10,2776.367
59.6,5,10,2782.384
59.7,5,10,2788.403
59.8,5,10,2794.421
59.9,5,10,2800.441
60,5,10,2806.461
60.1,5,10,2812.482
60.2,5,10,2818.503
60.3,5,10,2824.525
60.4,5,10,2830.548
60.5,5,10,2836.571
60.6,5,10,2842.595
60.7,5,10,2848.62
60.8,5,10,2854.645
60.9,5,10,2860.671
61,5,10,2866.697
61.1,5,10,2872.724
61.2,5,10,2878.751
61.3,5,10,2884.78
61.4,5,10,2890.808
61.5,5,10,2896.838
61.6,5,10,2902.867
61.7,5,10,2908.898
61.8,5,10,2914.929
61.9,5,10,2920.961
62,5,10,2926.993
62.1,5,10,2933.026
62.2,5,10,2939.059
62.3,5,10,2945.093
62.4,5,10,2951.127
62.5,5,10,2957.162
62.6,5,10,2963.197
62.7,5,10,2969.233
62.8,5,10,2975.27
62.9,5,10,2981.307
63,5,10,2987.345
63.1,5,10,2993.383
63.2,5,10,2999.421
63.3,5,10,3005.461
63.4,5,10,3011.5
63.5,5,10,3017.54
63.6,5,10,3023.581
63.7,5,10,3029.622
63.8,5,10,3035.664
63.9,5,10,3041.706
64,5,10,3047.749
64.1,5,10,3053.792
64.2,5,10,3059.836
64.3,5,10,3065.88
64.4,5,10,3071.924
64.5,5,10,3077.969
64.6,5,10,3084.015
64.7,5,10,3090.061
64.8,5,10,3096.107
64.9,5,10,3102.154
65,5,10,3108.202
65.1,5,10,3114.249
65.2,5,10,3120.298
65.3,5,10,3126.346
65.4,5,10,3132.396
65.5,5,10,3138.445
65.6,5,10,3144.495
65.7,5,10,3150.546
65.8,5,10,3156.597
65.9,5,10,3162.648
66,5,10,3168.7
66.1,5,10,3174.752
66.2,5,10,3180.805
66.3,5,10,3186.858
66.4,5,10,3192.911
66.5,5,10,3198.965
66.6,5,10,3205.019
66.7,5,10,3211.074
66.8,5,10,3217.129
66.9,5,10,3223.185
67,5,10,3229.24
67.1,5,10,3235.297
67.2,5,10,3241.353
67.3,5,10,3247.41
67.4,5,10,3253.468
67.5,5,10,3259.526
67.6,5,10,3265.584
67.7,5,10,3271.642
67.8,5,10,3277.701
67.9,5,10,3283.761
68,5,10,3289.82
68.1,5,10,3295.881
68.2,5,10,3301.941
68.3,5,10,3308.002
68.4,5,10,3314.063
68.5,5,10,3320.124
68.6,5,10,3326.186
68.7,5,10,3332.249
68.8,5,10,3338.311
68.9,5,10,3344.374
69,5,10,3350.437
69.1,5,10,3356.501
69.2,5,10,3362.565
69.3,5,10,3368.629
69.4,5,10,3374.694
69.5,5,10,3380.759
69.6,5,10,3386.824
69.7,5,10,3392.89
69.8,5,10,3398.956
69.9,5,10,3405.022
70,5,10,3411.088
70.1,5,10,3417.155
70.2,5,10,3423.223
70.3,5,10,3429.29
70.4,5,10,3435.358
70.5,5,10,3441.426
70.6,5,10,3447.495
70.7,5,10,3453.563
70.8,5,10,3459.633
70.9,5,10,3465.702
71,5,10,3471.772
71.1,5,10,3477.842
71.2,5,10,3483.912
71.3,5,10,3489.982
71.4,5,10,3496.053
71.5,5,10,3502.125
71.6,5,10,3508.196
71.7,5,10,3514.268
71.8,5,10,3520.34
71.9,5,10,3526.412
72,5,10,3532.485
72.1,5,10,3538.557
72.2,5,10,3544.631
72.3,5,10,3550.704
72.4,5,10,3556.778
72.5,5,10,3562.852
72.6,5,10,3568.926
72.7,5,10,3575
72.8,5,10,3581.075
72.9,5,10,3587.15
73,5,10,3593.225
73.1,5,10,3599.301
73.2,5,10,3605.377
73.3,5,10,3611.453
73.4,5,10,3617.529
73.5,5,10,3623.606
73.6,5,10,3629.682
73.7,5,10,3635.76
73.8,5,10,3641.837
73.9,5,10,3647.914
74,5,10,3653.992
74.1,5,10,3660.07
74.2,5,10,3666.149
74.3,5,10,3672.227
74.4,5,10,3678.306
74.5,5,10,3684.385
74.6,5,10,3690.464
74.7,5,10,3696.543
74.8,5,10,3702.623
74.9,5,10,3708.703
75,5,10,3714.783
75.1,5,10,3720.864
75.2,5,10,3726.944
75.3,5,10,3733.025
75.4,5,10,3739.106
75.5,5,10,3745.187
75.6,5,10,3751.269
75.7,5,10,3757.35
75.8,5,10,3763.432
75.9,5,10,3769.514
76,5,10,3775.597
76.1,5,10,3781.679
76.2,5,10,3787.762
76.3,5,10,3793.845
76.4,5,10,3799.928
76.5,5,10,3806.011
76.6,5,10,3812.095
76.7,5,10,3818.179
76.8,5,10,3824.263
76.9,5,10,3830.347
77,5,10,3836.431
77.1,5,10,3842.516
77.2,5,10,3848.601
77.3,5,10,3854.686
77.4,5,10,3860.771
77.5,5,10,3866.856
77.6,5,10,3872.942
77.7,5,10,3879.027
77.8,5,10,3885.113
77.9,5,10,3891.199
78,5,10,3897.285
78.1,5,10,3903.372
78.2,5,10,3909.459
78.3,5,10,3915.545
78.4,5,10,3921.632
78.5,5,10,3927.719
78.6,5,10,3933.807
78.7,5,10,3939.894
78.8,5,10,3945.982
78.9,5,10,3952.07
79,5,10,3958.158
79.1,5,10,3964.246
79.2,5,10,3970.335
79.3,5,10,3976.423
79.4,5,10,3982.512
79.5,5,10,3988.601
79.6,5,10,3994.69
79.7,5,10,4000.779
79.8,5,10,4006.868
79.9,5,10,4012.958
80,5,10,4019.047
80.1,5,10,4025.137
80.2,5,10,4031.227
80.3,5,10,4037.317
80.4,5,10,4043.408
80.5,5,10,4049.498
80.6,5,10,4055.589
80.7,5,10,4061.68
80.8,5,10,4067.771
80.9,5,10,4073.862
81,5,10,4079.953
81.1,5,10,4086.044
81.2,5,10,4092.136
81.3,5,10,4098.227
81.4,5,10,4104.319
81.5,5,10,4110.411
81.6,5,10,4116.503
81.7,5,10,4122.596
81.8,5,10,4128.688
81.9,5,10,4134.781
82,5,10,4140.873
82.1,5,10,4146.966
82.2,5,10,4153.059
82.3,5,10,4159.152
82.4,5,10,4165.245
82.5,5,10,4171.339
82.6,5,10,4177.432
82.7,5,10,4183.526
82.8,5,10,4189.619
82.9,5,10,4195.713
83,5,10,4201.807
83.1,5,10,4207.901
83.2,5,10,4213.996
83.3,5,10,4220.09
83.4,5,10,4226.185
83.5,5,10,4232.279
83.6,5,10,4238.374
83.7,5,10,4244.469
83.8,5,10,4250.564
83.9,5,10,4256.659
84,5,10,4262.754
84.1,5,10,4268.85
84.2,5,10,4274.945
84.3,5,10,4281.041
84.4,5,10,4287.136
84.5,5,10,4293.232
84.6,5,10,4299.328
84.7,5,10,4305.424
84.8,5,10,4311.521
84.9,5,10,4317.617
85,5,10,4323.713
85.1,5,10,4329.81
85.2,5,10,4335.906
85.3,5,10,4342.003
85.4,5,10,4348.1
85.5,5,10,4354.197
85.6,5,10,4360.294
85.7,5,10,4366.391
85.8,5,10,4372.489
85.9,5,10,4378.586
86,5,10,4384.683
86.1,5,10,4390.781
86.2,5,10,4396.879
86.3,5,10,4402.977
86.4,5,10,4409.075
86.5,5,10,4415.173
86.6,5,10,4421.271
86.7,5,10,4427.369
86.8,5,10,4433.467
86.9,5,10,4439.566
87,5,10,4445.664
87.1,5,10,4451.763
87.2,5,10,4457.861
87.3,5,10,4463.96
87.4,5,10,4470.059
87.5,5,10,4476.158
87.6,5,10,4482.257
87.7,5,10,4488.356
87.8,5,10,4494.456
87.9,5,10,4500.555
88,5,10,4506.655
88.1,5,10,4512.754
88.2,5,10,4518.854
88.3,5,10,4524.954
88.4,5,10,4531.053
88.5,5,10,4537.153
88.6,5,10,4543.253
88.7,5,10,4549.353
88.8,5,10,4555.453
88.9,5,10,4561.554
89,5,10,4567.654
89.1,5,10,4573.755
89.2,5,10,4579.855
89.3,5,10,4585.956
89.4,5,10,4592.056
89.5,5,10,4598.157
89.6,5,10,4604.258
89.7,5,10,4610.359
89.8,5,10,4616.46
89.9,5,10,4622.561
90,5,10,4628.662
90.1,5,10,4634.763
90.2,5,10,4640.865
90.3,5,10,4646.966
90.4,5,10,4653.068
90.5,5,10,4659.169
90.6,5,10,4665.271
90.7,5,10,4671.372
90.8,5,10,4677.474
90.9,5,10,4683.576
91,5,10,4689.678
91.1,5,10,4695.78
91.2,5,10,4701.882
91.3,5,10,4707.984
91.4,5,10,4714.086
91.5,5,10,4720.189
91.6,5,10,4726.291
91.7,5,10,4732.394
91.8,5,10,4738.496
91.9,5,10,4744.599
92,5,10,4750.701
92.1,5,10,4756.804
92.2,5,10,4762.907
92.3,5,10,4769.01
92.4,5,10,4775.112
92.5,5,10,4781.215
92.6,5,10,4787.319
92.7,5,10,4793.422
92.8,5,10,4799.525
92.9,5,10,4805.628
93,5,10,4811.731
93.1,5,10,4817.835
93.2,5,10,4823.938
93.3,5,10,4830.042
93.4,5,10,4836.145
93.5,5,10,4842.249
93.6,5,10,4848.353
93.7,5,10,4854.456
93.8,5,10,4860.56
93.9,5,10,4866.664
94,5,10,4872.768
94.1,5,10,4878.872
94.2,5,10,4884.976
94.3,5,10,4891.08
94.4,5,10,4897.184
94.5,5,10,4903.288
94.6,5,10,4909.393
94.7,5,10,4915.497
94.8,5,10,4921.601
94.9,5,10,4927.706
95,5,10,4933.81
95.1,5,10,4939.915
95.2,5,10,4946.02
95.3,5,10,4952.124
95.4,5,10,4958.229
95.5,5,10,4964.334
95.6,5,10,4970.439
95.7,5,10,4976.544
95.8,5,10,4982.648
95.9,5,10,4988.753
96,5,10,4994.859
96.1,5,10,5000.964
96.2,5,10,5007.069
96.3,5,10,5013.174
96.4,5,10,5019.279
96.5,5,10,5025.385
96.6,5,10,5031.49
96.7,5,10,5037.595
96.8,5,10,5043.701
96.9,5,10,5049.806
97,5,10,5055.912
97.1,5,10,5062.017
97.2,5,10,5068.123
97.3,5,10,5074.229
97.4,5,10,5080.334
97.5,5,10,5086.44
97.6,5,10,5092.546
97.7,5,10,5098.652
97.8,5,10,5104.758
97.9,5,10,5110.864
98,5,10,5116.97
98.1,5,10,5123.076
98.2,5,10,5129.182
98.3,5,10,5135.288
98.4,5,10,5141.394
98.5,5,10,5147.501
98.6,5,10,5153.607
98.7,5,10,5159.713
98.8,5,10,5165.82
98.9,5,10,5171.926
99,5,10,5178.033
99.1,5,10,5184.139
99.2,5,10,5190.246
99.3,5,10,5196.352
99.4,5,10,5202.459
99.5,5,10,5208.565
99.6,5,10,5214.672
99.7,5,10,5220.779
99.8,5,10,5226.886
99.9,5,10,5232.993
100,5,10,5239.099
100.1,5,10,5245.206
100.2,5,10,5251.313
100.3,5,10,5257.42
100.4,5,10,5263.527
100.5,5,10,5269.634
100.6,5,10,5275.741
100.7,5,10,5281.849
100.8,5,10,5287.956
100.9,5,10,5294.063
101,5,10,5300.17
101.1,5,10,5306.277
101.2,5,10,5312.385
101.3,5,10,5318.492
101.4,5,10,5324.6
101.5,5,10,5330.707
101.6,5,10,5336.814
101.7,5,10,5342.922
101.8,5,10,5349.029
101.9,5,10,5355.137
102,5,10,5361.245
102.1,5,10,5367.352
102.2,5,10,5373.46
102.3,5,10,5379.568
102.4,5,10,5385.675
102.5,5,10,5391.783
102.6,5,10,5397.891
102.7,5,10,5403.999
102.8,5,10,5410.107
102.9,5,10,5416.215
103,5,10,5422.322
103.1,5,10,5428.43
103.2,5,10,5434.538
103.3,5,10,5440.646
103.4,5,10,5446.755
103.5,5,10,5452.863
103.6,5,10,5458.971
103.7,5,10,5465.079
103.8,5,10,5471.187
103.9,5,10,5477.295
104,5,10,5483.404
104.1,5,10,5489.512
104.2,5,10,5495.62
104.3,5,10,5501.728
104.4,5,10,5507.837
104.5,5,10,5513.945
104.6,5,10,5520.054
104.7,5,10,5526.162
104.8,5,10,5532.27
104.9,5,10,5538.379
105,5,10,5544.488
105.1,5,10,5550.596
105.2,5,10,5556.705
105.3,5,10,5562.813
105.4,5,10,5568.922
105.5,5,10,5575.031
105.6,5,10,5581.139
105.7,5,10,5587.248
105.8,5,10,5593.357
105.9,5,10,5599.466
106,5,10,5605.574
106.1,5,10,5611.683
106.2,5,10,5617.792
106.3,5,10,5623.901
106.4,5,10,5630.01
106.5,5,10,5636.119
106.6,5,10,5642.228
106.7,5,10,5648.337
106.8,5,10,5654.446
106.9,5,10,5660.555
107,5,10,5666.664
107.1,5,10,5672.773
107.2,5,10,5678.882
107.3,5,10,5684.991
107.4,5,10,5691.1
107.5,5,10,5697.209
107.6,5,10,5703.318
107.7,5,10,5709.428
107.8,5,10,5715.537
107.9,5,10,5721.646
108,5,10,5727.755
108.1,5,10,5733.865
108.2,5,10,5739.974
108.3,5,10,5746.083
108.4,5,10,5752.193
108.5,5,10,5758.302
108.6,5,10,5764.412
108.7,5,10,5770.521
108.8,5,10,5776.63
108.9,5,10,5782.74
109,5,10,5788.849
109.1,5,10,5794.959
109.2,5,10,5801.069
109.3,5,10,5807.178
109.4,5,10,5813.288
109.5,5,10,5819.397
109.6,5,10,5825.507
109.7,5,10,5831.617
109.8,5,10,5837.726
109.9,5,10,5843.836
110,5,10,5849.946
110.1,5,10,5856.055
110.2,5,10,5862.165
110.3,5,10,5868.275
110.4,5,10,5874.385
110.5,5,10,5880.494
110.6,5,10,5886.604
110.7,5,10,5892.714
