Time(s),Input(v),Output(v),Output(m)
77.3999999999999,2.503,8.027,14.083
77.4999999999999,2.503,8.029,14.086
77.5999999999999,2.503,8.031,14.089
77.6999999999999,2.503,8.032,14.092
77.7999999999999,2.503,8.034,14.095
77.8999999999998,2.503,8.036,14.098
77.9999999999998,2.503,8.037,14.101
78.0999999999998,2.503,8.039,14.104
78.1999999999998,2.493,8.041,14.107
78.2999999999998,2.503,8.042,14.109
78.3999999999998,2.503,8.044,14.112
78.4999999999998,2.493,8.046,14.115
78.5999999999998,2.503,8.047,14.118
78.6999999999998,2.503,8.049,14.121
78.7999999999998,2.493,8.051,14.124
78.8999999999998,2.493,8.052,14.127
78.9999999999998,2.503,8.054,14.129
79.0999999999998,2.493,8.055,14.132
79.1999999999998,2.503,8.056,14.134
79.2999999999998,2.503,8.058,14.137
79.3999999999998,2.493,8.059,14.139
79.4999999999998,2.503,8.061,14.141
79.5999999999998,2.503,8.062,14.144
79.6999999999997,2.503,8.063,14.146
79.7999999999997,2.493,8.065,14.149
79.8999999999997,2.503,8.066,14.151
79.9999999999997,2.493,8.067,14.153
80.0999999999997,2.503,8.069,14.156
80.1999999999997,2.493,8.070,14.158
80.2999999999997,2.493,8.071,14.160
80.3999999999997,2.493,8.072,14.162
80.4999999999997,2.493,8.073,14.164
80.5999999999997,2.503,8.074,14.165
80.6999999999997,2.493,8.075,14.167
80.7999999999997,2.503,8.076,14.169
80.8999999999997,2.503,8.077,14.170
80.9999999999997,2.493,8.078,14.172
81.0999999999997,2.493,8.079,14.173
81.1999999999997,2.503,8.080,14.175
81.2999999999997,2.503,8.080,14.176
81.3999999999997,2.503,8.081,14.178
81.4999999999996,2.503,8.082,14.179
81.5999999999996,2.503,8.083,14.181
81.6999999999996,2.503,8.084,14.182
81.7999999999996,2.493,8.085,14.184
81.8999999999996,2.493,8.085,14.185
81.9999999999996,2.503,8.086,14.186
82.0999999999996,2.503,8.087,14.188
82.1999999999996,2.493,8.088,14.189
82.2999999999996,2.493,8.088,14.190
82.3999999999996,2.503,8.089,14.191
82.4999999999996,2.503,8.090,14.193
82.5999999999996,2.503,8.090,14.194
82.6999999999996,2.493,8.091,14.195
82.7999999999996,2.503,8.092,14.196
82.8999999999996,2.493,8.092,14.197
82.9999999999996,2.493,8.093,14.198
83.0999999999996,2.503,8.093,14.199
83.1999999999995,2.493,8.094,14.200
83.2999999999995,2.503,8.094,14.201
83.3999999999995,2.493,8.095,14.202
83.4999999999995,2.503,8.095,14.202
83.5999999999995,2.503,8.096,14.203
83.6999999999995,2.493,8.096,14.204
83.7999999999995,2.503,8.096,14.204
83.8999999999995,2.503,8.097,14.205
83.9999999999995,2.503,8.097,14.206
84.0999999999995,2.503,8.098,14.206
84.1999999999995,2.503,8.098,14.207
84.2999999999995,2.503,8.099,14.208
84.3999999999995,2.503,8.099,14.209
84.4999999999995,2.503,8.100,14.210
84.5999999999995,2.503,8.100,14.211
84.6999999999995,2.503,8.101,14.212
84.7999999999995,2.503,8.101,14.213
84.8999999999995,2.503,8.102,14.214
84.9999999999994,2.493,8.103,14.215
85.0999999999994,2.503,8.103,14.216
85.1999999999994,2.493,8.104,14.217
85.2999999999994,2.503,8.104,14.218
85.3999999999994,2.493,8.105,14.219
85.4999999999994,2.503,8.105,14.219
85.5999999999994,2.503,8.106,14.220
85.6999999999994,2.493,8.106,14.221
85.7999999999994,2.493,8.106,14.222
85.8999999999994,2.503,8.107,14.222
85.9999999999994,2.493,8.107,14.223
86.0999999999994,2.503,8.107,14.224
86.1999999999994,2.503,8.108,14.224
86.2999999999994,2.503,8.108,14.225
86.3999999999994,2.503,8.108,14.225
86.4999999999994,2.503,8.109,14.226
86.5999999999994,2.493,8.109,14.227
86.6999999999993,2.493,8.110,14.227
86.7999999999993,2.493,8.110,14.228
86.8999999999993,2.493,8.110,14.228
86.9999999999993,2.503,8.110,14.228
87.0999999999993,2.493,8.110,14.229
87.1999999999993,2.493,8.110,14.229
87.2999999999993,2.493,8.110,14.229
87.3999999999993,2.503,8.110,14.229
87.4999999999993,2.493,8.110,14.228
87.5999999999993,2.503,8.110,14.228
87.6999999999993,2.503,8.110,14.228
87.7999999999993,2.493,8.110,14.228
87.8999999999993,2.493,8.110,14.228
87.9999999999993,2.503,8.110,14.227
88.0999999999993,2.493,8.109,14.227
88.1999999999993,2.503,8.109,14.227
88.2999999999993,2.503,8.109,14.226
88.3999999999993,2.503,8.109,14.226
88.4999999999992,2.503,8.109,14.226
88.5999999999992,2.493,8.108,14.225
88.6999999999992,2.503,8.108,14.225
88.7999999999992,2.493,8.108,14.225
88.8999999999992,2.503,8.108,14.224
88.9999999999992,2.503,8.108,14.224
89.0999999999992,2.503,8.107,14.223
89.1999999999992,2.493,8.107,14.223
89.2999999999992,2.503,8.107,14.223
89.3999999999992,2.503,8.107,14.222
89.4999999999992,2.503,8.107,14.222
89.5999999999992,2.493,8.106,14.222
89.6999999999992,2.503,8.106,14.221
89.7999999999992,2.503,8.106,14.221
89.8999999999992,2.493,8.106,14.221
89.9999999999992,2.493,8.106,14.220
90.0999999999992,2.493,8.105,14.220
90.1999999999992,2.503,8.105,14.219
90.2999999999991,2.503,8.104,14.218
90.3999999999991,2.503,8.104,14.218
90.4999999999991,2.493,8.104,14.217
90.5999999999991,2.503,8.103,14.217
90.6999999999991,2.503,8.103,14.216
90.7999999999991,2.493,8.103,14.215
90.8999999999991,2.503,8.102,14.215
90.9999999999991,2.503,8.102,14.214
91.0999999999991,2.503,8.102,14.214
91.1999999999991,2.503,8.101,14.213
91.2999999999991,2.503,8.101,14.213
91.3999999999991,2.493,8.101,14.212
91.4999999999991,2.503,8.101,14.212
91.5999999999991,2.503,8.100,14.211
91.6999999999991,2.503,8.100,14.211
91.7999999999991,2.493,8.100,14.210
91.8999999999991,2.503,8.100,14.210
91.999999999999,2.503,8.099,14.209
92.099999999999,2.503,8.099,14.209
92.199999999999,2.503,8.099,14.208
92.299999999999,2.493,8.099,14.208
92.399999999999,2.503,8.098,14.208
92.499999999999,2.503,8.098,14.207
92.599999999999,2.503,8.098,14.207
92.699999999999,2.493,8.098,14.207
92.799999999999,2.503,8.098,14.206
92.899999999999,2.503,8.097,14.206
92.999999999999,2.503,8.097,14.205
93.099999999999,2.493,8.097,14.205
93.199999999999,2.503,8.097,14.205
93.299999999999,2.503,8.096,14.204
93.399999999999,2.503,8.096,14.204
93.499999999999,2.503,8.096,14.204
93.599999999999,2.503,8.096,14.204
93.699999999999,2.503,8.096,14.203
93.7999999999989,2.503,8.096,14.203
93.8999999999989,2.493,8.096,14.203
93.9999999999989,2.493,8.096,14.203
94.0999999999989,2.493,8.095,14.203
94.1999999999989,2.503,8.095,14.202
94.2999999999989,2.493,8.095,14.202
94.3999999999989,2.503,8.095,14.201
94.4999999999989,2.493,8.094,14.201
94.5999999999989,2.493,8.094,14.200
94.6999999999989,2.493,8.094,14.199
94.7999999999989,2.503,8.093,14.198
94.8999999999989,2.493,8.093,14.198
94.9999999999989,2.503,8.092,14.197
95.0999999999989,2.503,8.092,14.196
95.1999999999989,2.503,8.091,14.195
95.2999999999989,2.503,8.091,14.194
95.3999999999989,2.503,8.090,14.194
95.4999999999988,2.503,8.090,14.193
95.5999999999988,2.503,8.090,14.192
95.6999999999988,2.503,8.089,14.192
95.7999999999988,2.503,8.089,14.191
95.8999999999988,2.503,8.089,14.191
95.9999999999988,2.503,8.089,14.190
96.0999999999988,2.503,8.088,14.190
96.1999999999988,2.503,8.088,14.190
96.2999999999988,2.493,8.088,14.189
96.3999999999988,2.503,8.088,14.189
96.4999999999988,2.503,8.088,14.189
96.5999999999988,2.503,8.087,14.188
96.6999999999988,2.493,8.087,14.188
96.7999999999988,2.503,8.087,14.188
96.8999999999988,2.503,8.087,14.187
96.9999999999988,2.503,8.087,14.187
97.0999999999988,2.493,8.086,14.187
97.1999999999988,2.503,8.086,14.186
97.2999999999987,2.503,8.086,14.186
97.3999999999987,2.503,8.086,14.186
97.4999999999987,2.503,8.086,14.186
97.5999999999987,2.493,8.086,14.185
97.6999999999987,2.503,8.086,14.185
97.7999999999987,2.503,8.085,14.185
97.8999999999987,2.503,8.085,14.185
97.9999999999987,2.493,8.085,14.184
98.0999999999987,2.503,8.085,14.184
98.1999999999987,2.503,8.085,14.184
98.2999999999987,2.503,8.085,14.184
98.3999999999987,2.503,8.085,14.184
98.4999999999987,2.503,8.085,14.183
98.5999999999987,2.503,8.085,14.183
98.6999999999987,2.493,8.085,14.183
98.7999999999987,2.503,8.084,14.183
98.8999999999987,2.503,8.084,14.183
98.9999999999986,2.503,8.084,14.183
99.0999999999986,2.503,8.084,14.183
99.1999999999986,2.493,8.084,14.183
99.2999999999986,2.503,8.084,14.183
99.3999999999986,2.493,8.084,14.183
99.4999999999986,2.503,8.084,14.183
99.5999999999986,2.503,8.084,14.183
99.6999999999986,2.503,8.084,14.183
99.7999999999986,2.493,8.084,14.183
99.8999999999986,2.503,8.084,14.183
99.9999999999986,2.493,8.084,14.182
100.099999999999,2.503,8.084,14.182
100.199999999999,2.493,8.084,14.182
100.299999999999,2.503,8.084,14.182
100.399999999999,2.493,8.083,14.181
100.499999999999,2.493,8.083,14.181
100.599999999999,2.503,8.083,14.181
100.699999999999,2.503,8.083,14.180
100.799999999999,2.493,8.082,14.180
100.899999999999,2.503,8.082,14.179
100.999999999999,2.503,8.082,14.179
101.099999999999,2.503,8.082,14.178
101.199999999999,2.493,8.081,14.178
101.299999999999,2.493,8.081,14.177
101.399999999999,2.503,8.081,14.177
101.499999999999,2.503,8.080,14.176
101.599999999999,2.493,8.080,14.176
101.699999999998,2.503,8.080,14.175
101.799999999998,2.493,8.079,14.174
101.899999999998,2.493,8.079,14.174
101.999999999998,2.493,8.079,14.173
102.099999999998,2.503,8.078,14.172
102.199999999998,2.503,8.077,14.171
102.299999999998,2.503,8.077,14.170
102.399999999998,2.503,8.077,14.169
102.499999999998,2.503,8.076,14.169
102.599999999998,2.503,8.076,14.168
102.699999999998,2.503,8.075,14.167
102.799999999998,2.493,8.075,14.167
102.899999999998,2.493,8.075,14.166
102.999999999998,2.503,8.074,14.165
103.099999999998,2.503,8.074,14.164
103.199999999998,2.503,8.073,14.164
103.299999999998,2.493,8.073,14.163
103.399999999998,2.493,8.072,14.162
103.499999999998,2.503,8.072,14.161
103.599999999998,2.493,8.071,14.160
103.699999999998,2.503,8.071,14.159
103.799999999998,2.503,8.070,14.158
103.899999999998,2.493,8.070,14.157
103.999999999998,2.493,8.069,14.156
104.099999999998,2.493,8.068,14.155
104.199999999998,2.503,8.068,14.154
104.299999999998,2.503,8.067,14.153
104.399999999998,2.503,8.066,14.152
104.499999999998,2.493,8.066,14.151
104.599999999998,2.503,8.065,14.149
104.699999999998,2.503,8.065,14.148
104.799999999998,2.503,8.064,14.147
104.899999999998,2.503,8.063,14.146
104.999999999998,2.503,8.063,14.145
105.099999999998,2.503,8.062,14.144
105.199999999998,2.503,8.062,14.143
105.299999999998,2.503,8.061,14.142
105.399999999998,2.493,8.061,14.142
105.499999999998,2.503,8.060,14.141
105.599999999998,2.493,8.060,14.140
105.699999999998,2.503,8.059,14.139
105.799999999998,2.493,8.059,14.138
105.899999999998,2.503,8.058,14.137
105.999999999998,2.493,8.058,14.136
106.099999999998,2.503,8.057,14.135
106.199999999998,2.503,8.056,14.134
106.299999999998,2.503,8.056,14.133
106.399999999998,2.493,8.055,14.132
106.499999999998,2.503,8.055,14.131
106.599999999998,2.503,8.054,14.130
106.699999999998,2.503,8.053,14.129
106.799999999998,2.503,8.053,14.128
106.899999999998,2.493,8.052,14.127
106.999999999998,2.493,8.052,14.126
107.099999999998,2.503,8.051,14.125
107.199999999998,2.503,8.051,14.124
107.299999999998,2.503,8.050,14.123
107.399999999998,2.503,8.050,14.122
107.499999999998,2.493,8.049,14.121
107.599999999998,2.493,8.048,14.120
107.699999999998,2.503,8.048,14.119
107.799999999998,2.493,8.047,14.118
107.899999999998,2.493,8.047,14.117
107.999999999998,2.503,8.046,14.115
108.099999999998,2.503,8.045,14.114
108.199999999998,2.493,8.044,14.113
108.299999999998,2.503,8.044,14.112
108.399999999998,2.493,8.043,14.110
108.499999999998,2.493,8.042,14.109
108.599999999998,2.503,8.041,14.107
108.699999999998,2.503,8.040,14.106
108.799999999998,2.503,8.040,14.105
108.899999999998,2.503,8.039,14.103
108.999999999998,2.503,8.038,14.102
109.099999999998,2.493,8.037,14.101
109.199999999998,2.503,8.037,14.100
109.299999999998,2.503,8.036,14.098
109.399999999998,2.503,8.035,14.097
109.499999999998,2.503,8.035,14.096
109.599999999998,2.503,8.034,14.095
109.699999999998,2.503,8.033,14.094
109.799999999998,2.503,8.033,14.093
109.899999999998,2.503,8.032,14.092
109.999999999998,2.493,8.032,14.091
110.099999999998,2.493,8.031,14.090
110.199999999998,2.503,8.030,14.089
110.299999999998,2.503,8.030,14.087
110.399999999998,2.503,8.029,14.086
110.499999999998,2.493,8.029,14.085
110.599999999998,2.503,8.028,14.084
110.699999999998,2.493,8.027,14.083
110.799999999998,2.503,8.027,14.082
110.899999999998,2.493,8.026,14.081
110.999999999998,2.503,8.025,14.080
111.099999999998,2.503,8.025,14.079
111.199999999998,2.493,8.024,14.077
111.299999999998,2.503,8.023,14.076
111.399999999998,2.493,8.023,14.075
111.499999999998,2.503,8.022,14.074
111.599999999998,2.503,8.021,14.072
111.699999999998,2.503,8.021,14.071
111.799999999998,2.493,8.020,14.070
111.899999999998,2.503,8.019,14.069
111.999999999998,2.493,8.019,14.068
112.099999999998,2.503,8.018,14.066
112.199999999998,2.493,8.017,14.065
112.299999999998,2.493,8.016,14.064
112.399999999998,2.503,8.015,14.062
112.499999999998,2.503,8.015,14.061
112.599999999998,2.503,8.014,14.059
112.699999999998,2.493,8.013,14.058
112.799999999998,2.493,8.012,14.056
112.899999999998,2.493,8.011,14.055
112.999999999998,2.493,8.010,14.053
113.099999999998,2.503,8.009,14.051
113.199999999998,2.493,8.008,14.050
113.299999999998,2.493,8.007,14.048
113.399999999998,2.493,8.006,14.046
113.499999999998,2.503,8.005,14.044
113.599999999998,2.503,8.004,14.042
113.699999999998,2.503,8.003,14.040
113.799999999998,2.503,8.002,14.038
113.899999999998,2.503,8.001,14.036
113.999999999998,2.503,8.000,14.034
114.099999999998,2.503,7.999,14.033
114.199999999998,2.493,7.998,14.031
114.299999999998,2.493,7.997,14.029
114.399999999998,2.493,7.996,14.027
114.499999999998,2.493,7.994,14.025
114.599999999998,2.503,7.993,14.023
114.699999999998,2.503,7.992,14.021
114.799999999998,2.493,7.991,14.019
114.899999999998,2.503,7.990,14.017
114.999999999998,2.493,7.989,14.015
115.099999999998,2.503,7.987,14.013
115.199999999998,2.493,7.986,14.011
115.299999999998,2.493,7.985,14.009
115.399999999998,2.493,7.984,14.006
115.499999999998,2.493,7.982,14.004
115.599999999998,2.503,7.981,14.001
115.699999999998,2.503,7.979,13.999
115.799999999998,2.503,7.978,13.996
115.899999999998,2.493,7.977,13.994
115.999999999998,2.493,7.975,13.992
116.099999999998,2.503,7.974,13.989
116.199999999998,2.503,7.972,13.987
116.299999999998,2.503,7.971,13.984
116.399999999998,2.503,7.970,13.982
116.499999999998,2.503,7.968,13.980
116.599999999998,2.493,7.967,13.977
116.699999999998,2.503,7.966,13.975
116.799999999998,2.503,7.964,13.973
116.899999999998,2.503,7.963,13.970
116.999999999998,2.493,7.962,13.968
117.099999999998,2.503,7.961,13.966
117.199999999998,2.493,7.959,13.964
117.299999999998,2.503,7.958,13.961
117.399999999998,2.493,7.957,13.959
117.499999999998,2.493,7.955,13.957
117.599999999998,2.503,7.954,13.954
117.699999999998,2.503,7.953,13.952
117.799999999998,2.503,7.951,13.950
117.899999999998,2.503,7.950,13.947
117.999999999998,2.493,7.949,13.945
118.099999999998,2.493,7.947,13.943
118.199999999998,2.493,7.946,13.940
118.299999999998,2.503,7.944,13.938
118.399999999998,2.493,7.943,13.935
118.499999999998,2.503,7.942,13.933
118.599999999998,2.503,7.940,13.930
118.699999999998,2.503,7.939,13.928
118.799999999998,2.503,7.937,13.925
118.899999999998,2.503,7.936,13.923
118.999999999998,2.493,7.935,13.920
119.099999999998,2.493,7.933,13.918
119.199999999998,2.503,7.932,13.916
119.299999999997,2.503,7.930,13.913
119.399999999997,2.503,7.929,13.911
119.499999999997,2.503,7.928,13.908
119.599999999997,2.503,7.927,13.906
119.699999999997,2.503,7.925,13.904
119.799999999997,2.503,7.924,13.902
119.899999999997,2.503,7.923,13.900
119.999999999997,2.493,7.922,13.898
120.099999999997,2.503,7.920,13.896
120.199999999997,2.503,7.919,13.893
120.299999999997,2.503,7.918,13.891
120.399999999997,2.493,7.917,13.890
120.499999999997,2.493,7.916,13.887
120.599999999997,2.503,7.915,13.885
120.699999999997,2.503,7.913,13.883
120.799999999997,2.503,7.912,13.881
120.899999999997,2.503,7.911,13.879
120.999999999997,2.503,7.910,13.877
121.099999999997,2.503,7.909,13.875
121.199999999997,2.503,7.908,13.873
121.299999999997,2.503,7.907,13.872
121.399999999997,2.503,7.906,13.870
121.499999999997,2.503,7.905,13.868
121.599999999997,2.503,7.904,13.867
121.699999999997,2.493,7.903,13.865
121.799999999997,2.503,7.902,13.863
121.899999999997,2.503,7.901,13.862
121.999999999997,2.503,7.900,13.860
122.099999999997,2.493,7.900,13.859
122.199999999997,2.503,7.899,13.857
122.299999999997,2.493,7.898,13.856
122.399999999997,2.503,7.897,13.854
122.499999999997,2.503,7.896,13.852
122.599999999997,2.503,7.895,13.851
122.699999999997,2.503,7.894,13.849
122.799999999997,2.503,7.893,13.848
122.899999999997,2.503,7.892,13.846
122.999999999997,2.503,7.892,13.845
123.099999999997,2.503,7.891,13.844
123.199999999997,2.503,7.890,13.843
123.299999999997,2.493,7.890,13.841
123.399999999997,2.503,7.889,13.840
123.499999999997,2.503,7.888,13.839
123.599999999997,2.503,7.887,13.838
123.699999999997,2.493,7.887,13.837
123.799999999997,2.493,7.886,13.835
123.899999999997,2.503,7.885,13.834
123.999999999997,2.503,7.885,13.833
124.099999999997,2.503,7.884,13.831
124.199999999997,2.503,7.883,13.830
124.299999999997,2.503,7.883,13.829
124.399999999997,2.493,7.882,13.828
124.499999999997,2.503,7.881,13.827
124.599999999997,2.503,7.881,13.826
124.699999999997,2.503,7.880,13.824
124.799999999997,2.503,7.879,13.823
124.899999999997,2.493,7.879,13.822
124.999999999997,2.493,7.878,13.821
125.099999999997,2.503,7.877,13.820
125.199999999997,2.503,7.877,13.819
125.299999999997,2.503,7.876,13.818
125.399999999997,2.503,7.875,13.817
125.499999999997,2.503,7.875,13.816
125.599999999997,2.503,7.874,13.815
125.699999999997,2.503,7.874,13.814
125.799999999997,2.503,7.873,13.813
125.899999999997,2.503,7.873,13.812
125.999999999997,2.493,7.872,13.811
126.099999999997,2.503,7.872,13.810
126.199999999997,2.493,7.871,13.809
126.299999999997,2.503,7.871,13.808
126.399999999997,2.493,7.870,13.808
126.499999999997,2.493,7.870,13.807
126.599999999997,2.503,7.869,13.805
126.699999999997,2.503,7.868,13.804
126.799999999997,2.503,7.868,13.803
126.899999999997,2.493,7.867,13.802
126.999999999997,2.493,7.867,13.801
127.099999999997,2.503,7.866,13.800
127.199999999997,2.493,7.865,13.799
127.299999999997,2.493,7.865,13.798
127.399999999997,2.493,7.864,13.796
127.499999999997,2.493,7.863,13.795
127.599999999997,2.503,7.862,13.793
127.699999999997,2.503,7.861,13.791
127.799999999997,2.493,7.860,13.790
127.899999999997,2.503,7.859,13.788
127.999999999997,2.503,7.858,13.787
128.099999999997,2.503,7.858,13.785
128.199999999997,2.503,7.857,13.784
128.299999999997,2.503,7.856,13.782
128.399999999997,2.503,7.855,13.781
128.499999999997,2.503,7.854,13.780
128.599999999997,2.493,7.854,13.778
128.699999999997,2.503,7.853,13.777
128.799999999997,2.503,7.852,13.776
128.899999999997,2.503,7.851,13.774
128.999999999997,2.503,7.851,13.773
129.099999999997,2.493,7.850,13.772
129.199999999997,2.503,7.849,13.771
129.299999999997,2.493,7.849,13.770
129.399999999997,2.503,7.848,13.768
129.499999999997,2.493,7.847,13.767
129.599999999997,2.493,7.846,13.766
129.699999999997,2.503,7.846,13.764
129.799999999997,2.503,7.845,13.763
129.899999999997,2.503,7.844,13.761
129.999999999997,2.503,7.843,13.760
130.099999999997,2.503,7.842,13.759
130.199999999997,2.503,7.842,13.757
130.299999999997,2.503,7.841,13.756
130.399999999997,2.503,7.840,13.755
130.499999999997,2.493,7.840,13.754
130.599999999997,2.503,7.839,13.753
130.699999999997,2.503,7.839,13.752
130.799999999997,2.493,7.838,13.751
130.899999999997,2.503,7.837,13.750
130.999999999997,2.503,7.837,13.748
131.099999999997,2.493,7.836,13.747
131.199999999997,2.503,7.835,13.746
131.299999999997,2.503,7.835,13.745
131.399999999997,2.493,7.834,13.744
131.499999999997,2.493,7.833,13.743
131.599999999997,2.493,7.832,13.741
131.699999999997,2.493,7.832,13.740
131.799999999997,2.503,7.831,13.738
131.899999999997,2.503,7.830,13.737
131.999999999997,2.503,7.829,13.735
132.099999999997,2.503,7.828,13.734
132.199999999997,2.503,7.828,13.732
132.299999999997,2.503,7.827,13.731
132.399999999997,2.503,7.826,13.730
132.499999999997,2.493,7.825,13.729
132.599999999997,2.503,7.825,13.727
132.699999999997,2.503,7.824,13.726
132.799999999997,2.503,7.823,13.725
132.899999999997,2.503,7.823,13.724
132.999999999997,2.493,7.822,13.723
133.099999999997,2.493,7.821,13.722
133.199999999997,2.503,7.821,13.720
133.299999999997,2.503,7.820,13.719
133.399999999997,2.503,7.819,13.718
133.499999999997,2.503,7.818,13.717
133.599999999997,2.503,7.818,13.716
133.699999999997,2.503,7.817,13.714
133.799999999997,2.503,7.817,13.713
133.899999999997,2.503,7.816,13.712
133.999999999997,2.503,7.816,13.712
134.099999999997,2.503,7.815,13.711
134.199999999997,2.503,7.815,13.710
134.299999999997,2.503,7.814,13.709
134.399999999997,2.503,7.814,13.708
134.499999999997,2.503,7.813,13.708
134.599999999997,2.503,7.813,13.707
134.699999999997,2.503,7.813,13.707
134.799999999997,2.503,7.812,13.706
134.899999999997,2.503,7.812,13.706
134.999999999997,2.503,7.812,13.705
135.099999999997,2.503,7.812,13.705
135.199999999997,2.503,7.812,13.705
135.299999999997,2.503,7.811,13.704
135.399999999997,2.503,7.811,13.704
135.499999999997,2.503,7.811,13.704
135.599999999997,2.503,7.811,13.704
135.699999999997,2.503,7.811,13.704
135.799999999997,2.503,7.811,13.704
135.899999999997,2.493,7.811,13.704
135.999999999997,2.503,7.811,13.703
136.099999999997,2.503,7.811,13.703
136.199999999997,2.503,7.811,13.703
136.299999999997,2.503,7.811,13.703
136.399999999997,2.503,7.811,13.703
136.499999999997,2.503,7.811,13.703
136.599999999997,2.503,7.811,13.704
136.699999999997,2.493,7.811,13.704
136.799999999997,2.493,7.811,13.704
136.899999999997,2.493,7.811,13.704
136.999999999997,2.493,7.811,13.704
137.099999999996,2.493,7.811,13.703
137.199999999996,2.503,7.811,13.703
137.299999999996,2.503,7.810,13.702
137.399999999996,2.503,7.810,13.702
137.499999999996,2.503,7.810,13.702
137.599999999996,2.503,7.810,13.702
137.699999999996,2.503,7.810,13.701
137.799999999996,2.503,7.810,13.701
137.899999999996,2.503,7.810,13.701
137.999999999996,2.493,7.810,13.701
138.099999999996,2.503,7.809,13.701
138.199999999996,2.503,7.809,13.701
138.299999999996,2.493,7.809,13.701
138.399999999996,2.503,7.809,13.700
138.499999999996,2.503,7.809,13.700
138.599999999996,2.503,7.809,13.700
138.699999999996,2.503,7.809,13.700
138.799999999996,2.493,7.809,13.700
138.899999999996,2.503,7.809,13.700
138.999999999996,2.503,7.809,13.700
139.099999999996,2.503,7.809,13.700
139.199999999996,2.493,7.809,13.700
139.299999999996,2.503,7.809,13.699
139.399999999996,2.493,7.809,13.699
139.499999999996,2.503,7.808,13.699
139.599999999996,2.503,7.808,13.699
139.699999999996,2.493,7.808,13.699
139.799999999996,2.503,7.808,13.698
139.899999999996,2.493,7.808,13.698
139.999999999996,2.503,7.808,13.698
140.099999999996,2.503,7.808,13.698
140.199999999996,2.503,7.808,13.697
140.299999999996,2.493,7.807,13.697
140.399999999996,2.503,7.807,13.697
140.499999999996,2.503,7.807,13.697
140.599999999996,2.493,7.807,13.696
140.699999999996,2.503,7.807,13.696
140.799999999996,2.503,7.807,13.696
140.899999999996,2.493,7.806,13.695
140.999999999996,2.493,7.806,13.695
141.099999999996,2.503,7.806,13.695
141.199999999996,2.503,7.806,13.694
141.299999999996,2.503,7.805,13.694
141.399999999996,2.503,7.805,13.693
141.499999999996,2.503,7.805,13.693
141.599999999996,2.503,7.805,13.693
141.699999999996,2.503,7.805,13.693
141.799999999996,2.503,7.805,13.692
141.899999999996,2.503,7.805,13.692
141.999999999996,2.503,7.805,13.692
142.099999999996,2.503,7.805,13.692
142.199999999996,2.493,7.805,13.692
142.299999999996,2.503,7.804,13.692
142.399999999996,2.503,7.804,13.692
142.499999999996,2.503,7.804,13.692
142.599999999996,2.503,7.804,13.692
142.699999999996,2.503,7.804,13.692
142.799999999996,2.503,7.805,13.692
142.899999999996,2.503,7.805,13.692
142.999999999996,2.493,7.805,13.693
143.099999999996,2.493,7.805,13.693
143.199999999996,2.493,7.805,13.693
143.299999999996,2.493,7.805,13.692
143.399999999996,2.493,7.804,13.692
143.499999999996,2.503,7.804,13.692
143.599999999996,2.503,7.804,13.691
143.699999999996,2.493,7.804,13.691
143.799999999996,2.493,7.804,13.690
143.899999999996,2.503,7.803,13.690
143.999999999996,2.503,7.803,13.689
144.099999999996,2.503,7.803,13.689
144.199999999996,2.503,7.802,13.688
144.299999999996,2.493,7.802,13.688
144.399999999996,2.503,7.802,13.688
144.499999999996,2.503,7.802,13.687
144.599999999996,2.503,7.801,13.687
144.699999999996,2.503,7.801,13.686
144.799999999996,2.493,7.801,13.686
144.899999999996,2.503,7.801,13.686
144.999999999996,2.503,7.801,13.685
145.099999999996,2.503,7.800,13.685
145.199999999996,2.503,7.800,13.685
145.299999999996,2.503,7.800,13.684
145.399999999996,2.493,7.800,13.684
145.499999999996,2.503,7.800,13.684
145.599999999996,2.503,7.800,13.684
145.699999999996,2.503,7.800,13.683
145.799999999996,2.503,7.799,13.683
145.899999999996,2.503,7.799,13.683
145.999999999996,2.493,7.799,13.683
146.099999999996,2.503,7.799,13.683
146.199999999996,2.503,7.799,13.683
146.299999999996,2.503,7.799,13.682
146.399999999996,2.503,7.799,13.682
146.499999999996,2.503,7.799,13.682
146.599999999996,2.493,7.799,13.682
146.699999999996,2.503,7.799,13.682
146.799999999996,2.503,7.799,13.682
146.899999999996,2.493,7.799,13.682
146.999999999996,2.503,7.799,13.682
147.099999999996,2.503,7.799,13.682
147.199999999996,2.503,7.799,13.682
147.299999999996,2.503,7.799,13.682
147.399999999996,2.493,7.799,13.682
147.499999999996,2.503,7.799,13.682
147.599999999996,2.493,7.799,13.682
147.699999999996,2.503,7.798,13.682
147.799999999996,2.503,7.798,13.681
147.899999999996,2.503,7.798,13.681
147.999999999996,2.493,7.798,13.681
148.099999999996,2.493,7.798,13.681
148.199999999996,2.503,7.798,13.681
148.299999999996,2.493,7.798,13.681
148.399999999996,2.503,7.798,13.680
148.499999999996,2.503,7.798,13.680
148.599999999996,2.493,7.797,13.680
148.699999999996,2.503,7.797,13.679
148.799999999996,2.503,7.797,13.679
148.899999999996,2.503,7.797,13.679
148.999999999996,2.503,7.797,13.678
149.099999999996,2.503,7.797,13.678
149.199999999996,2.503,7.796,13.678
149.299999999996,2.503,7.796,13.678
149.399999999996,2.503,7.796,13.678
149.499999999996,2.503,7.796,13.678
149.599999999996,2.493,7.796,13.678
149.699999999996,2.503,7.796,13.678
