Time(s),Input(v),Output(v),Output(m)
18.6,5.000,10.000,489.090
18.7,5.000,10.000,494.072
18.8,5.000,10.000,499.065
18.9,5.000,10.000,504.068
19,5.000,10.000,509.082
19.1,5.000,10.000,514.105
19.2,5.000,10.000,519.137
19.3,5.000,10.000,524.180
19.4,5.000,10.000,529.232
19.5,5.000,10.000,534.293
19.6,5.000,10.000,539.364
19.7,5.000,10.000,544.443
19.8,5.000,10.000,549.532
19.9,5.000,10.000,554.630
20,5.000,10.000,559.736
20.1,5.000,10.000,564.851
20.2,5.000,10.000,569.975
20.3,5.000,10.000,575.107
20.4,5.000,10.000,580.247
20.5,5.000,10.000,585.396
20.6,5.000,10.000,590.553
20.7,5.000,10.000,595.718
20.8,5.000,10.000,600.890
20.9,5.000,10.000,606.071
21,5.000,10.000,611.259
21.1,5.000,10.000,616.455
21.2,5.000,10.000,621.658
21.3,5.000,10.000,626.868
21.4,5.000,10.000,632.086
21.5,5.000,10.000,637.311
21.6,5.000,10.000,642.544
21.7,5.000,10.000,647.783
21.8,5.000,10.000,653.029
21.9,5.000,10.000,658.282
22,5.000,10.000,663.541
22.1,5.000,10.000,668.808
22.2,5.000,10.000,674.081
22.3,5.000,10.000,679.360
22.4,5.000,10.000,684.646
22.5,5.000,10.000,689.938
22.6000000000001,5.000,10.000,695.236
22.7000000000001,5.000,10.000,700.540
22.8000000000001,5.000,10.000,705.850
22.9000000000001,5.000,10.000,711.167
23.0000000000001,5.000,10.000,716.489
23.1000000000001,5.000,10.000,721.817
23.2000000000001,5.000,10.000,727.151
23.3000000000001,5.000,10.000,732.490
23.4000000000001,5.000,10.000,737.835
23.5000000000001,5.000,10.000,743.186
23.6000000000001,5.000,10.000,748.542
23.7000000000001,5.000,10.000,753.903
23.8000000000001,5.000,10.000,759.270
23.9000000000001,5.000,10.000,764.642
24.0000000000001,5.000,10.000,770.019
24.1000000000001,5.000,10.000,775.401
24.2000000000001,5.000,10.000,780.788
24.3000000000001,5.000,10.000,786.180
24.4000000000001,5.000,10.000,791.577
24.5000000000001,5.000,10.000,796.979
24.6000000000001,5.000,10.000,802.386
24.7000000000001,5.000,10.000,807.797
24.8000000000001,5.000,10.000,813.213
24.9000000000001,5.000,10.000,818.633
25.0000000000001,5.000,10.000,824.058
25.1000000000001,5.000,10.000,829.488
25.2000000000001,5.000,10.000,834.922
25.3000000000001,5.000,10.000,840.360
25.4000000000001,5.000,10.000,845.802
25.5000000000001,5.000,10.000,851.249
25.6000000000001,5.000,10.000,856.700
25.7000000000001,5.000,10.000,862.155
25.8000000000001,5.000,10.000,867.614
25.9000000000001,5.000,10.000,873.077
26.0000000000001,5.000,10.000,878.544
26.1000000000001,5.000,10.000,884.015
26.2000000000001,5.000,10.000,889.490
26.3000000000001,5.000,10.000,894.968
26.4000000000001,5.000,10.000,900.450
26.5000000000001,5.000,10.000,905.936
26.6000000000001,5.000,10.000,911.426
26.7000000000001,5.000,10.000,916.919
26.8000000000001,5.000,10.000,922.416
26.9000000000001,5.000,10.000,927.916
27.0000000000001,5.000,10.000,933.420
27.1000000000001,5.000,10.000,938.927
27.2000000000001,5.000,10.000,944.438
27.3000000000001,5.000,10.000,949.951
27.4000000000001,5.000,10.000,955.469
27.5000000000001,5.000,10.000,960.989
27.6000000000001,5.000,10.000,966.512
27.7000000000001,5.000,10.000,972.039
27.8000000000001,5.000,10.000,977.569
27.9000000000001,5.000,10.000,983.102
28.0000000000001,5.000,10.000,988.638
28.1000000000001,5.000,10.000,994.177
28.2000000000001,5.000,10.000,999.719
28.3000000000001,5.000,10.000,1005.263
28.4000000000001,5.000,10.000,1010.811
28.5000000000001,5.000,10.000,1016.361
28.6000000000001,5.000,10.000,1021.915
28.7000000000001,5.000,10.000,1027.471
28.8000000000001,5.000,10.000,1033.029
28.9000000000001,5.000,10.000,1038.591
29.0000000000001,5.000,10.000,1044.155
29.1000000000001,5.000,10.000,1049.721
29.2000000000001,5.000,10.000,1055.291
29.3000000000001,5.000,10.000,1060.862
29.4000000000001,5.000,10.000,1066.437
29.5000000000001,5.000,10.000,1072.014
29.6000000000002,5.000,10.000,1077.593
29.7000000000002,5.000,10.000,1083.174
29.8000000000002,5.000,10.000,1088.759
29.9000000000002,5.000,10.000,1094.345
30.0000000000002,5.000,10.000,1099.934
30.1000000000002,5.000,10.000,1105.525
30.2000000000002,5.000,10.000,1111.118
30.3000000000002,5.000,10.000,1116.713
30.4000000000002,5.000,10.000,1122.311
30.5000000000002,5.000,10.000,1127.911
30.6000000000002,5.000,10.000,1133.513
30.7000000000002,5.000,10.000,1139.117
30.8000000000002,5.000,10.000,1144.723
30.9000000000002,5.000,10.000,1150.331
31.0000000000002,5.000,10.000,1155.942
31.1000000000002,5.000,10.000,1161.554
31.2000000000002,5.000,10.000,1167.168
31.3000000000002,5.000,10.000,1172.784
31.4000000000002,5.000,10.000,1178.403
31.5000000000002,5.000,10.000,1184.023
31.6000000000002,5.000,10.000,1189.645
31.7000000000002,5.000,10.000,1195.268
31.8000000000002,5.000,10.000,1200.894
31.9000000000002,5.000,10.000,1206.521
32.0000000000002,5.000,10.000,1212.150
32.1000000000002,5.000,10.000,1217.781
32.2000000000002,5.000,10.000,1223.414
32.3000000000002,5.000,10.000,1229.048
32.4000000000002,5.000,10.000,1234.684
32.5000000000002,5.000,10.000,1240.322
32.6000000000002,5.000,10.000,1245.961
32.7000000000002,5.000,10.000,1251.602
32.8000000000002,5.000,10.000,1257.245
32.9000000000002,5.000,10.000,1262.889
33.0000000000002,5.000,10.000,1268.535
33.1000000000002,5.000,10.000,1274.182
33.2000000000002,5.000,10.000,1279.831
33.3000000000002,5.000,10.000,1285.481
33.4000000000002,5.000,10.000,1291.133
33.5000000000002,5.000,10.000,1296.786
33.6000000000002,5.000,10.000,1302.440
33.7000000000002,5.000,10.000,1308.096
33.8000000000002,5.000,10.000,1313.754
33.9000000000002,5.000,10.000,1319.413
34.0000000000002,5.000,10.000,1325.073
34.1000000000002,5.000,10.000,1330.734
34.2000000000002,5.000,10.000,1336.397
34.3000000000002,5.000,10.000,1342.061
34.4000000000002,5.000,10.000,1347.727
34.5000000000002,5.000,10.000,1353.393
34.6000000000002,5.000,10.000,1359.061
34.7000000000002,5.000,10.000,1364.731
34.8000000000002,5.000,10.000,1370.401
34.9000000000002,5.000,10.000,1376.073
35.0000000000002,5.000,10.000,1381.746
35.1000000000002,5.000,10.000,1387.420
35.2000000000002,5.000,10.000,1393.095
35.3000000000002,5.000,10.000,1398.771
35.4000000000002,5.000,10.000,1404.448
35.5000000000002,5.000,10.000,1410.127
35.6000000000002,5.000,10.000,1415.807
35.7000000000002,5.000,10.000,1421.487
35.8000000000002,5.000,10.000,1427.169
35.9000000000002,5.000,10.000,1432.852
36.0000000000002,5.000,10.000,1438.536
36.1000000000002,5.000,10.000,1444.221
36.2000000000002,5.000,10.000,1449.907
36.3000000000002,5.000,10.000,1455.594
36.4000000000002,5.000,10.000,1461.282
36.5000000000002,5.000,10.000,1466.971
36.6000000000003,5.000,10.000,1472.661
36.7000000000003,5.000,10.000,1478.351
36.8000000000003,5.000,10.000,1484.043
36.9000000000003,5.000,10.000,1489.736
37.0000000000003,5.000,10.000,1495.430
37.1000000000003,5.000,10.000,1501.124
37.2000000000003,5.000,10.000,1506.819
37.3000000000003,5.000,10.000,1512.516
37.4000000000003,5.000,10.000,1518.213
37.5000000000003,5.000,10.000,1523.911
37.6000000000003,5.000,10.000,1529.610
37.7000000000003,5.000,10.000,1535.309
37.8000000000003,5.000,10.000,1541.010
37.9000000000003,5.000,10.000,1546.711
38.0000000000003,5.000,10.000,1552.413
38.1000000000003,5.000,10.000,1558.116
38.2000000000003,5.000,10.000,1563.820
38.3000000000003,5.000,10.000,1569.524
38.4000000000003,5.000,10.000,1575.230
38.5000000000003,5.000,10.000,1580.936
38.6000000000003,5.000,10.000,1586.642
38.7000000000003,5.000,10.000,1592.350
38.8000000000003,5.000,10.000,1598.058
38.9000000000003,5.000,10.000,1603.767
39.0000000000003,5.000,10.000,1609.476
39.1000000000003,5.000,10.000,1615.186
39.2000000000003,5.000,10.000,1620.897
39.3000000000003,5.000,10.000,1626.609
39.4000000000003,5.000,10.000,1632.321
39.5000000000003,5.000,10.000,1638.034
39.6000000000003,5.000,10.000,1643.748
39.7000000000003,5.000,10.000,1649.462
39.8000000000003,5.000,10.000,1655.177
39.9000000000003,5.000,10.000,1660.892
40.0000000000003,5.000,10.000,1666.608
40.1000000000003,5.000,10.000,1672.325
40.2000000000003,5.000,10.000,1678.042
40.3000000000003,5.000,10.000,1683.760
40.4000000000003,5.000,10.000,1689.478
40.5000000000003,5.000,10.000,1695.197
40.6000000000003,5.000,10.000,1700.917
40.7000000000003,5.000,10.000,1706.637
40.8000000000003,5.000,10.000,1712.358
40.9000000000003,5.000,10.000,1718.079
41.0000000000003,5.000,10.000,1723.801
41.1000000000003,5.000,10.000,1729.523
41.2000000000003,5.000,10.000,1735.246
41.3000000000003,5.000,10.000,1740.969
41.4000000000003,5.000,10.000,1746.693
41.5000000000003,5.000,10.000,1752.417
41.6000000000003,5.000,10.000,1758.142
41.7000000000003,5.000,10.000,1763.867
41.8000000000003,5.000,10.000,1769.593
41.9000000000003,5.000,10.000,1775.319
42.0000000000003,5.000,10.000,1781.046
42.1000000000003,5.000,10.000,1786.773
42.2000000000003,5.000,10.000,1792.501
42.3000000000003,5.000,10.000,1798.229
42.4000000000003,5.000,10.000,1803.958
42.5000000000003,5.000,10.000,1809.687
42.6000000000003,5.000,10.000,1815.416
42.7000000000003,5.000,10.000,1821.146
42.8000000000003,5.000,10.000,1826.876
42.9000000000003,5.000,10.000,1832.607
43.0000000000003,5.000,10.000,1838.338
43.1000000000003,5.000,10.000,1844.070
43.2000000000003,5.000,10.000,1849.801
43.3000000000003,5.000,10.000,1855.534
43.4000000000003,5.000,10.000,1861.266
43.5000000000003,5.000,10.000,1867.000
43.6000000000003,5.000,10.000,1872.733
43.7000000000004,5.000,10.000,1878.467
43.8000000000004,5.000,10.000,1884.201
43.9000000000004,5.000,10.000,1889.936
44.0000000000004,5.000,10.000,1895.670
44.1000000000004,5.000,10.000,1901.406
44.2000000000004,5.000,10.000,1907.141
44.3000000000004,5.000,10.000,1912.877
44.4000000000004,5.000,10.000,1918.614
44.5000000000004,5.000,10.000,1924.350
44.6000000000004,5.000,10.000,1930.087
44.7000000000004,5.000,10.000,1935.825
44.8000000000004,5.000,10.000,1941.562
44.9000000000004,5.000,10.000,1947.300
45.0000000000004,5.000,10.000,1953.039
45.1000000000004,5.000,10.000,1958.777
45.2000000000004,5.000,10.000,1964.516
45.3000000000004,5.000,10.000,1970.255
45.4000000000004,5.000,10.000,1975.995
45.5000000000004,5.000,10.000,1981.734
45.6000000000004,5.000,10.000,1987.474
45.7000000000004,5.000,10.000,1993.215
45.8000000000004,5.000,10.000,1998.955
45.9000000000004,5.000,10.000,2004.696
46.0000000000004,5.000,10.000,2010.438
46.1000000000004,5.000,10.000,2016.179
46.2000000000004,5.000,10.000,2021.921
46.3000000000004,5.000,10.000,2027.663
46.4000000000004,5.000,10.000,2033.405
46.5000000000004,5.000,10.000,2039.148
46.6000000000004,5.000,10.000,2044.890
46.7000000000004,5.000,10.000,2050.633
46.8000000000004,5.000,10.000,2056.377
46.9000000000004,5.000,10.000,2062.120
47.0000000000004,5.000,10.000,2067.864
47.1000000000004,5.000,10.000,2073.608
47.2000000000004,5.000,10.000,2079.352
47.3000000000004,5.000,10.000,2085.097
47.4000000000004,5.000,10.000,2090.841
47.5000000000004,5.000,10.000,2096.586
47.6000000000004,5.000,10.000,2102.331
47.7000000000004,5.000,10.000,2108.077
47.8000000000004,5.000,10.000,2113.822
47.9000000000004,5.000,10.000,2119.568
48.0000000000004,5.000,10.000,2125.314
48.1000000000004,5.000,10.000,2131.060
48.2000000000004,5.000,10.000,2136.807
48.3000000000004,5.000,10.000,2142.553
48.4000000000004,5.000,10.000,2148.300
48.5000000000004,5.000,10.000,2154.047
48.6000000000004,5.000,10.000,2159.794
48.7000000000004,5.000,10.000,2165.542
48.8000000000004,5.000,10.000,2171.289
48.9000000000004,5.000,10.000,2177.037
49.0000000000004,5.000,10.000,2182.785
49.1000000000004,5.000,10.000,2188.533
49.2000000000004,5.000,10.000,2194.282
49.3000000000004,5.000,10.000,2200.030
49.4000000000004,5.000,10.000,2205.779
49.5000000000004,5.000,10.000,2211.528
49.6000000000004,5.000,10.000,2217.277
49.7000000000004,5.000,10.000,2223.026
49.8000000000004,5.000,10.000,2228.775
49.9000000000004,5.000,10.000,2234.525
50.0000000000004,5.000,10.000,2240.274
50.1000000000004,5.000,10.000,2246.024
50.2000000000004,5.000,10.000,2251.774
50.3000000000004,5.000,10.000,2257.524
50.4000000000004,5.000,10.000,2263.275
50.5000000000004,5.000,10.000,2269.025
50.6000000000004,5.000,10.000,2274.776
50.7000000000005,5.000,10.000,2280.527
50.8000000000005,5.000,10.000,2286.277
50.9000000000005,5.000,10.000,2292.029
51.0000000000005,5.000,10.000,2297.780
51.1000000000005,5.000,10.000,2303.531
51.2000000000005,5.000,10.000,2309.282
51.3000000000005,5.000,10.000,2315.034
51.4000000000005,5.000,10.000,2320.786
51.5000000000005,5.000,10.000,2326.538
51.6000000000005,5.000,10.000,2332.290
51.7000000000005,5.000,10.000,2338.042
51.8000000000005,5.000,10.000,2343.794
51.9000000000005,5.000,10.000,2349.546
52.0000000000005,5.000,10.000,2355.299
52.1000000000005,5.000,10.000,2361.052
52.2000000000005,5.000,10.000,2366.804
52.3000000000005,5.000,10.000,2372.557
52.4000000000005,5.000,10.000,2378.310
52.5000000000005,5.000,10.000,2384.063
52.6000000000005,5.000,10.000,2389.817
52.7000000000005,5.000,10.000,2395.570
52.8000000000005,5.000,10.000,2401.323
52.9000000000005,5.000,10.000,2407.077
53.0000000000005,5.000,10.000,2412.830
53.1000000000005,5.000,10.000,2418.584
53.2000000000005,5.000,10.000,2424.338
53.3000000000005,5.000,10.000,2430.092
53.4000000000005,5.000,10.000,2435.846
53.5000000000005,5.000,10.000,2441.600
53.6000000000005,5.000,10.000,2447.355
53.7000000000005,5.000,10.000,2453.109
53.8000000000005,5.000,10.000,2458.863
53.9000000000005,5.000,10.000,2464.618
54.0000000000005,5.000,10.000,2470.373
54.1000000000005,5.000,10.000,2476.127
54.2000000000005,5.000,10.000,2481.882
54.3000000000005,5.000,10.000,2487.637
54.4000000000005,5.000,10.000,2493.392
54.5000000000005,5.000,10.000,2499.147
54.6000000000005,5.000,10.000,2504.903
54.7000000000005,5.000,10.000,2510.658
54.8000000000005,5.000,10.000,2516.413
54.9000000000005,5.000,10.000,2522.169
55.0000000000005,5.000,10.000,2527.924
55.1000000000005,5.000,10.000,2533.680
55.2000000000005,5.000,10.000,2539.436
55.3000000000005,5.000,10.000,2545.191
55.4000000000005,5.000,10.000,2550.947
55.5000000000005,5.000,10.000,2556.703
55.6000000000005,5.000,10.000,2562.459
55.7000000000005,5.000,10.000,2568.215
55.8000000000005,5.000,10.000,2573.972
55.9000000000005,5.000,10.000,2579.728
56.0000000000005,5.000,10.000,2585.484
56.1000000000005,5.000,10.000,2591.241
56.2000000000005,5.000,10.000,2596.997
56.3000000000005,5.000,10.000,2602.754
56.4000000000005,5.000,10.000,2608.510
56.5000000000005,5.000,10.000,2614.267
