Time(s),Input(v),Output(v),Output(m)
81.4999999999996,2.493,5.183,9.093
81.5999999999996,2.493,5.182,9.092
81.6999999999996,2.493,5.181,9.090
81.7999999999996,2.493,5.180,9.088
81.8999999999996,2.493,5.179,9.086
81.9999999999996,2.503,5.178,9.083
82.0999999999996,2.503,5.176,9.081
82.1999999999996,2.503,5.175,9.079
82.2999999999996,2.493,5.174,9.077
82.3999999999996,2.503,5.173,9.075
82.4999999999996,2.493,5.171,9.073
82.5999999999996,2.493,5.170,9.071
82.6999999999996,2.503,5.169,9.068
82.7999999999996,2.493,5.168,9.066
82.8999999999996,2.503,5.166,9.064
82.9999999999996,2.512,5.165,9.061
83.0999999999996,2.503,5.164,9.059
83.1999999999995,2.503,5.163,9.057
83.2999999999995,2.493,5.162,9.055
83.3999999999995,2.493,5.160,9.053
83.4999999999995,2.503,5.159,9.051
83.5999999999995,2.493,5.158,9.049
83.6999999999995,2.493,5.157,9.047
83.7999999999995,2.493,5.155,9.044
83.8999999999995,2.503,5.154,9.042
83.9999999999995,2.503,5.153,9.040
84.0999999999995,2.503,5.151,9.037
84.1999999999995,2.493,5.150,9.035
84.2999999999995,2.503,5.149,9.033
84.3999999999995,2.493,5.147,9.030
84.4999999999995,2.493,5.146,9.028
84.5999999999995,2.493,5.145,9.025
84.6999999999995,2.493,5.143,9.023
84.7999999999995,2.503,5.141,9.020
84.8999999999995,2.493,5.140,9.017
84.9999999999994,2.503,5.138,9.015
85.0999999999994,2.493,5.137,9.012
85.1999999999994,2.503,5.135,9.009
85.2999999999994,2.503,5.134,9.006
85.3999999999994,2.512,5.132,9.004
85.4999999999994,2.493,5.131,9.001
85.5999999999994,2.493,5.129,8.999
85.6999999999994,2.493,5.128,8.996
85.7999999999994,2.503,5.126,8.993
85.8999999999994,2.503,5.125,8.991
85.9999999999994,2.503,5.123,8.988
86.0999999999994,2.503,5.122,8.985
86.1999999999994,2.503,5.120,8.983
86.2999999999994,2.493,5.119,8.980
86.3999999999994,2.493,5.117,8.978
86.4999999999994,2.503,5.116,8.975
86.5999999999994,2.503,5.114,8.973
86.6999999999993,2.503,5.113,8.970
86.7999999999993,2.503,5.112,8.968
86.8999999999993,2.503,5.110,8.965
86.9999999999993,2.503,5.109,8.963
87.0999999999993,2.503,5.108,8.961
87.1999999999993,2.503,5.106,8.958
87.2999999999993,2.493,5.105,8.956
87.3999999999993,2.503,5.104,8.954
87.4999999999993,2.493,5.102,8.952
87.5999999999993,2.503,5.101,8.949
87.6999999999993,2.493,5.100,8.947
87.7999999999993,2.503,5.098,8.945
87.8999999999993,2.503,5.097,8.942
87.9999999999993,2.503,5.096,8.940
88.0999999999993,2.503,5.095,8.938
88.1999999999993,2.503,5.093,8.936
88.2999999999993,2.493,5.092,8.934
88.3999999999993,2.503,5.091,8.931
88.4999999999992,2.503,5.090,8.929
88.5999999999992,2.493,5.089,8.927
88.6999999999992,2.503,5.087,8.925
88.7999999999992,2.493,5.086,8.923
88.8999999999992,2.493,5.085,8.921
88.9999999999992,2.503,5.083,8.918
89.0999999999992,2.503,5.082,8.916
89.1999999999992,2.493,5.081,8.914
89.2999999999992,2.493,5.080,8.912
89.3999999999992,2.503,5.078,8.909
89.4999999999992,2.503,5.077,8.907
89.5999999999992,2.503,5.076,8.904
89.6999999999992,2.503,5.074,8.902
89.7999999999992,2.503,5.073,8.900
89.8999999999992,2.503,5.072,8.898
89.9999999999992,2.503,5.071,8.896
90.0999999999992,2.503,5.069,8.894
90.1999999999992,2.493,5.068,8.892
90.2999999999991,2.503,5.067,8.890
90.3999999999991,2.503,5.066,8.888
90.4999999999991,2.503,5.065,8.886
90.5999999999991,2.493,5.064,8.884
90.6999999999991,2.503,5.063,8.882
90.7999999999991,2.503,5.062,8.880
90.8999999999991,2.503,5.061,8.878
90.9999999999991,2.493,5.060,8.876
91.0999999999991,2.503,5.058,8.874
91.1999999999991,2.503,5.057,8.873
91.2999999999991,2.503,5.056,8.871
91.3999999999991,2.493,5.055,8.869
91.4999999999991,2.503,5.054,8.867
91.5999999999991,2.503,5.053,8.865
91.6999999999991,2.503,5.052,8.863
91.7999999999991,2.503,5.051,8.862
91.8999999999991,2.503,5.050,8.860
91.999999999999,2.503,5.049,8.859
92.099999999999,2.503,5.048,8.857
92.199999999999,2.503,5.048,8.856
92.299999999999,2.493,5.047,8.854
92.399999999999,2.503,5.046,8.853
92.499999999999,2.493,5.045,8.851
92.599999999999,2.503,5.044,8.849
92.699999999999,2.503,5.043,8.848
92.799999999999,2.503,5.042,8.846
92.899999999999,2.503,5.042,8.845
92.999999999999,2.503,5.041,8.844
93.099999999999,2.503,5.040,8.842
93.199999999999,2.503,5.039,8.841
93.299999999999,2.493,5.039,8.840
93.399999999999,2.503,5.038,8.838
93.499999999999,2.503,5.037,8.837
93.599999999999,2.493,5.036,8.836
93.699999999999,2.503,5.036,8.835
93.7999999999989,2.503,5.035,8.833
93.8999999999989,2.503,5.034,8.832
93.9999999999989,2.503,5.034,8.831
94.0999999999989,2.503,5.033,8.830
94.1999999999989,2.493,5.032,8.829
94.2999999999989,2.503,5.032,8.827
94.3999999999989,2.503,5.031,8.826
94.4999999999989,2.503,5.030,8.825
94.5999999999989,2.493,5.030,8.824
94.6999999999989,2.503,5.029,8.823
94.7999999999989,2.503,5.028,8.822
94.8999999999989,2.503,5.028,8.821
94.9999999999989,2.503,5.027,8.820
95.0999999999989,2.503,5.027,8.819
95.1999999999989,2.503,5.026,8.818
95.2999999999989,2.503,5.026,8.817
95.3999999999989,2.503,5.025,8.816
95.4999999999988,2.493,5.025,8.816
95.5999999999988,2.503,5.024,8.815
95.6999999999988,2.503,5.024,8.814
95.7999999999988,2.493,5.024,8.813
95.8999999999988,2.493,5.023,8.812
95.9999999999988,2.503,5.022,8.811
96.0999999999988,2.503,5.022,8.810
96.1999999999988,2.503,5.021,8.809
96.2999999999988,2.503,5.021,8.809
96.3999999999988,2.503,5.020,8.808
96.4999999999988,2.493,5.020,8.807
96.5999999999988,2.503,5.020,8.806
96.6999999999988,2.503,5.019,8.805
96.7999999999988,2.503,5.019,8.805
96.8999999999988,2.503,5.018,8.804
96.9999999999988,2.503,5.018,8.803
97.0999999999988,2.503,5.017,8.803
97.1999999999988,2.493,5.017,8.802
97.2999999999987,2.503,5.017,8.801
97.3999999999987,2.493,5.016,8.801
97.4999999999987,2.493,5.016,8.800
97.5999999999987,2.493,5.015,8.799
97.6999999999987,2.503,5.015,8.798
97.7999999999987,2.493,5.014,8.797
97.8999999999987,2.512,5.014,8.796
97.9999999999987,2.503,5.013,8.795
98.0999999999987,2.493,5.013,8.794
98.1999999999987,2.503,5.012,8.793
98.2999999999987,2.503,5.012,8.793
98.3999999999987,2.493,5.011,8.792
98.4999999999987,2.493,5.011,8.791
98.5999999999987,2.503,5.010,8.790
98.6999999999987,2.503,5.010,8.789
98.7999999999987,2.503,5.009,8.788
98.8999999999987,2.493,5.009,8.787
98.9999999999986,2.512,5.008,8.786
99.0999999999986,2.503,5.008,8.785
99.1999999999986,2.503,5.007,8.784
99.2999999999986,2.503,5.007,8.784
99.3999999999986,2.493,5.006,8.783
99.4999999999986,2.493,5.006,8.782
99.5999999999986,2.503,5.005,8.781
99.6999999999986,2.503,5.005,8.781
99.7999999999986,2.493,5.005,8.780
99.8999999999986,2.503,5.004,8.779
99.9999999999986,2.503,5.004,8.778
100.099999999999,2.503,5.003,8.777
100.199999999999,2.503,5.003,8.777
100.299999999999,2.503,5.002,8.776
100.399999999999,2.503,5.002,8.775
100.499999999999,2.503,5.002,8.775
100.599999999999,2.503,5.001,8.774
100.699999999999,2.503,5.001,8.774
100.799999999999,2.503,5.001,8.773
100.899999999999,2.503,5.000,8.773
100.999999999999,2.503,5.000,8.772
101.099999999999,2.503,5.000,8.772
101.199999999999,2.503,5.000,8.772
101.299999999999,2.503,5.000,8.772
101.399999999999,2.503,5.000,8.771
101.499999999999,2.503,5.000,8.771
101.599999999999,2.503,5.000,8.771
101.699999999998,2.493,5.000,8.771
101.799999999998,2.503,4.999,8.771
101.899999999998,2.503,4.999,8.771
101.999999999998,2.503,4.999,8.771
102.099999999998,2.503,4.999,8.771
102.199999999998,2.493,4.999,8.771
102.299999999998,2.503,4.999,8.771
102.399999999998,2.503,4.999,8.771
102.499999999998,2.503,4.999,8.771
102.599999999998,2.503,4.999,8.771
102.699999999998,2.493,4.999,8.771
102.799999999998,2.503,4.999,8.771
102.899999999998,2.493,4.999,8.771
102.999999999998,2.503,4.999,8.770
103.099999999998,2.493,4.999,8.770
103.199999999998,2.493,4.999,8.770
103.299999999998,2.503,4.999,8.770
103.399999999998,2.503,4.999,8.770
103.499999999998,2.503,4.998,8.769
103.599999999998,2.503,4.998,8.769
103.699999999998,2.503,4.998,8.769
103.799999999998,2.503,4.998,8.769
103.899999999998,2.503,4.998,8.769
103.999999999998,2.512,4.998,8.769
104.099999999998,2.503,4.998,8.769
104.199999999998,2.503,4.998,8.769
104.299999999998,2.493,4.999,8.769
104.399999999998,2.503,4.999,8.770
104.499999999998,2.503,4.999,8.770
104.599999999998,2.503,4.999,8.770
104.699999999998,2.493,4.999,8.770
104.799999999998,2.503,4.999,8.771
104.899999999998,2.503,4.999,8.771
104.999999999998,2.503,4.999,8.771
105.099999999998,2.493,5.000,8.771
105.199999999998,2.493,5.000,8.771
105.299999999998,2.503,5.000,8.771
105.399999999998,2.493,5.000,8.772
105.499999999998,2.503,5.000,8.771
105.599999999998,2.493,5.000,8.771
105.699999999998,2.503,5.000,8.771
105.799999999998,2.493,5.000,8.771
105.899999999998,2.493,5.000,8.771
105.999999999998,2.503,4.999,8.771
106.099999999998,2.503,4.999,8.770
106.199999999998,2.493,4.999,8.770
106.299999999998,2.503,4.999,8.770
106.399999999998,2.503,4.999,8.770
106.499999999998,2.503,4.999,8.769
106.599999999998,2.493,4.998,8.769
106.699999999998,2.493,4.998,8.769
106.799999999998,2.503,4.998,8.768
106.899999999998,2.503,4.998,8.768
106.999999999998,2.503,4.998,8.768
107.099999999998,2.503,4.997,8.767
107.199999999998,2.503,4.997,8.767
107.299999999998,2.503,4.997,8.767
107.399999999998,2.493,4.997,8.767
107.499999999998,2.503,4.997,8.766
107.599999999998,2.503,4.997,8.766
107.699999999998,2.503,4.997,8.766
107.799999999998,2.503,4.996,8.766
107.899999999998,2.503,4.996,8.766
107.999999999998,2.503,4.996,8.766
108.099999999998,2.503,4.996,8.766
108.199999999998,2.503,4.996,8.766
108.299999999998,2.503,4.996,8.766
108.399999999998,2.493,4.996,8.766
108.499999999998,2.493,4.996,8.766
108.599999999998,2.493,4.996,8.766
108.699999999998,2.493,4.996,8.765
108.799999999998,2.493,4.996,8.765
108.899999999998,2.503,4.996,8.764
108.999999999998,2.503,4.995,8.764
109.099999999998,2.503,4.995,8.764
109.199999999998,2.503,4.995,8.763
109.299999999998,2.493,4.995,8.763
109.399999999998,2.503,4.995,8.762
109.499999999998,2.503,4.994,8.762
109.599999999998,2.503,4.994,8.762
109.699999999998,2.503,4.994,8.761
109.799999999998,2.493,4.994,8.761
109.899999999998,2.503,4.994,8.761
109.999999999998,2.503,4.993,8.760
110.099999999998,2.503,4.993,8.760
110.199999999998,2.503,4.993,8.760
110.299999999998,2.493,4.993,8.760
110.399999999998,2.503,4.993,8.759
110.499999999998,2.503,4.993,8.759
110.599999999998,2.503,4.993,8.759
110.699999999998,2.503,4.993,8.759
110.799999999998,2.503,4.992,8.759
110.899999999998,2.503,4.992,8.759
110.999999999998,2.503,4.992,8.759
111.099999999998,2.503,4.992,8.759
111.199999999998,2.503,4.992,8.759
111.299999999998,2.503,4.992,8.759
111.399999999998,2.503,4.993,8.759
111.499999999998,2.493,4.993,8.759
111.599999999998,2.503,4.993,8.759
111.699999999998,2.503,4.993,8.759
111.799999999998,2.503,4.993,8.759
111.899999999998,2.503,4.993,8.760
111.999999999998,2.503,4.993,8.760
112.099999999998,2.503,4.993,8.760
112.199999999998,2.503,4.993,8.760
112.299999999998,2.503,4.994,8.761
112.399999999998,2.493,4.994,8.761
112.499999999998,2.503,4.994,8.761
112.599999999998,2.493,4.994,8.762
112.699999999998,2.493,4.994,8.762
112.799999999998,2.493,4.994,8.762
112.899999999998,2.503,4.994,8.762
112.999999999998,2.503,4.994,8.762
113.099999999998,2.503,4.994,8.762
113.199999999998,2.503,4.994,8.762
113.299999999998,2.503,4.994,8.762
113.399999999998,2.493,4.994,8.762
113.499999999998,2.503,4.995,8.762
113.599999999998,2.493,4.995,8.762
113.699999999998,2.503,4.995,8.762
113.799999999998,2.503,4.995,8.762
113.899999999998,2.493,4.995,8.762
113.999999999998,2.503,4.995,8.762
114.099999999998,2.503,4.994,8.762
114.199999999998,2.493,4.995,8.762
114.299999999998,2.493,4.994,8.762
114.399999999998,2.493,4.994,8.762
114.499999999998,2.503,4.994,8.762
114.599999999998,2.503,4.994,8.761
114.699999999998,2.503,4.994,8.761
114.799999999998,2.493,4.994,8.761
114.899999999998,2.503,4.993,8.760
114.999999999998,2.503,4.993,8.760
115.099999999998,2.503,4.993,8.760
115.199999999998,2.503,4.993,8.760
115.299999999998,2.493,4.993,8.760
115.399999999998,2.503,4.993,8.759
115.499999999998,2.503,4.993,8.759
115.599999999998,2.503,4.993,8.759
115.699999999998,2.503,4.992,8.759
115.799999999998,2.503,4.992,8.759
115.899999999998,2.493,4.992,8.759
115.999999999998,2.493,4.992,8.758
116.099999999998,2.503,4.992,8.758
116.199999999998,2.503,4.992,8.758
116.299999999998,2.503,4.992,8.758
116.399999999998,2.503,4.992,8.758
116.499999999998,2.503,4.992,8.757
116.599999999998,2.503,4.992,8.757
116.699999999998,2.493,4.992,8.757
116.799999999998,2.503,4.992,8.757
116.899999999998,2.493,4.992,8.757
116.999999999998,2.503,4.991,8.757
117.099999999998,2.493,4.991,8.757
117.199999999998,2.503,4.991,8.756
117.299999999998,2.493,4.991,8.756
117.399999999998,2.503,4.991,8.756
117.499999999998,2.503,4.991,8.755
117.599999999998,2.503,4.990,8.755
117.699999999998,2.503,4.990,8.755
117.799999999998,2.503,4.990,8.755
117.899999999998,2.503,4.990,8.755
117.999999999998,2.503,4.990,8.754
118.099999999998,2.503,4.990,8.754
118.199999999998,2.503,4.990,8.754
118.299999999998,2.503,4.990,8.754
118.399999999998,2.503,4.990,8.755
118.499999999998,2.503,4.990,8.755
118.599999999998,2.493,4.990,8.755
118.699999999998,2.493,4.990,8.755
118.799999999998,2.503,4.990,8.755
118.899999999998,2.503,4.990,8.755
118.999999999998,2.503,4.990,8.755
119.099999999998,2.503,4.990,8.755
119.199999999998,2.503,4.990,8.755
119.299999999997,2.503,4.990,8.755
119.399999999997,2.503,4.990,8.755
119.499999999997,2.503,4.991,8.755
119.599999999997,2.503,4.991,8.756
119.699999999997,2.493,4.991,8.756
119.799999999997,2.503,4.991,8.756
119.899999999997,2.503,4.991,8.756
119.999999999997,2.503,4.991,8.757
120.099999999997,2.493,4.991,8.757
120.199999999997,2.493,4.992,8.757
120.299999999997,2.503,4.992,8.757
120.399999999997,2.503,4.992,8.757
120.499999999997,2.503,4.992,8.757
120.599999999997,2.503,4.992,8.758
120.699999999997,2.503,4.992,8.758
120.799999999997,2.493,4.992,8.758
120.899999999997,2.493,4.992,8.758
120.999999999997,2.503,4.992,8.758
121.099999999997,2.503,4.992,8.758
121.199999999997,2.503,4.992,8.759
121.299999999997,2.503,4.992,8.759
121.399999999997,2.493,4.993,8.759
121.499999999997,2.493,4.993,8.759
121.599999999997,2.493,4.993,8.759
121.699999999997,2.493,4.992,8.759
121.799999999997,2.503,4.992,8.758
121.899999999997,2.503,4.992,8.758
121.999999999997,2.503,4.992,8.758
122.099999999997,2.493,4.992,8.758
122.199999999997,2.493,4.992,8.758
122.299999999997,2.503,4.992,8.757
122.399999999997,2.503,4.991,8.757
122.499999999997,2.493,4.991,8.757
122.599999999997,2.503,4.991,8.756
122.699999999997,2.503,4.991,8.756
122.799999999997,2.493,4.991,8.755
122.899999999997,2.503,4.990,8.755
122.999999999997,2.493,4.990,8.755
123.099999999997,2.493,4.990,8.754
123.199999999997,2.503,4.989,8.753
123.299999999997,2.503,4.989,8.753
123.399999999997,2.503,4.989,8.752
123.499999999997,2.493,4.988,8.752
123.599999999997,2.503,4.988,8.751
123.699999999997,2.493,4.988,8.751
123.799999999997,2.493,4.987,8.750
123.899999999997,2.503,4.987,8.749
123.999999999997,2.503,4.986,8.748
124.099999999997,2.493,4.986,8.748
124.199999999997,2.503,4.986,8.747
124.299999999997,2.503,4.985,8.746
124.399999999997,2.493,4.985,8.745
124.499999999997,2.503,4.984,8.744
124.599999999997,2.503,4.984,8.744
124.699999999997,2.493,4.983,8.743
124.799999999997,2.503,4.983,8.742
124.899999999997,2.493,4.982,8.741
124.999999999997,2.493,4.982,8.740
125.099999999997,2.493,4.981,8.739
125.199999999997,2.493,4.981,8.738
125.299999999997,2.503,4.980,8.737
125.399999999997,2.493,4.979,8.735
125.499999999997,2.503,4.978,8.734
125.599999999997,2.503,4.978,8.733
125.699999999997,2.503,4.977,8.732
125.799999999997,2.503,4.976,8.730
125.899999999997,2.493,4.976,8.729
125.999999999997,2.503,4.975,8.728
126.099999999997,2.503,4.974,8.727
126.199999999997,2.503,4.974,8.726
126.299999999997,2.503,4.973,8.725
126.399999999997,2.493,4.972,8.724
126.499999999997,2.503,4.972,8.722
126.599999999997,2.503,4.971,8.721
126.699999999997,2.503,4.971,8.720
126.799999999997,2.503,4.970,8.719
126.899999999997,2.493,4.969,8.718
126.999999999997,2.503,4.969,8.717
127.099999999997,2.493,4.968,8.716
127.199999999997,2.503,4.968,8.715
127.299999999997,2.503,4.967,8.714
127.399999999997,2.503,4.966,8.713
127.499999999997,2.503,4.966,8.712
127.599999999997,2.503,4.965,8.711
127.699999999997,2.493,4.965,8.710
127.799999999997,2.503,4.964,8.709
127.899999999997,2.503,4.964,8.708
127.999999999997,2.503,4.963,8.707
128.099999999997,2.503,4.963,8.707
128.199999999997,2.503,4.962,8.706
128.299999999997,2.493,4.962,8.705
128.399999999997,2.493,4.961,8.704
128.499999999997,2.503,4.961,8.703
128.599999999997,2.503,4.960,8.702
128.699999999997,2.503,4.960,8.701
128.799999999997,2.503,4.959,8.701
128.899999999997,2.493,4.959,8.700
128.999999999997,2.503,4.958,8.699
129.099999999997,2.503,4.958,8.698
129.199999999997,2.503,4.957,8.697
129.299999999997,2.493,4.957,8.697
129.399999999997,2.503,4.957,8.696
129.499999999997,2.503,4.956,8.695
129.599999999997,2.503,4.956,8.694
129.699999999997,2.493,4.955,8.693
129.799999999997,2.503,4.955,8.693
129.899999999997,2.503,4.954,8.692
129.999999999997,2.503,4.954,8.691
130.099999999997,2.503,4.954,8.690
130.199999999997,2.503,4.953,8.690
130.299999999997,2.503,4.953,8.689
130.399999999997,2.503,4.953,8.689
130.499999999997,2.503,4.952,8.688
130.599999999997,2.503,4.952,8.688
130.699999999997,2.503,4.952,8.687
130.799999999997,2.503,4.952,8.687
130.899999999997,2.493,4.951,8.687
130.999999999997,2.503,4.951,8.686
131.099999999997,2.493,4.951,8.686
131.199999999997,2.503,4.951,8.686
131.299999999997,2.493,4.950,8.685
131.399999999997,2.503,4.950,8.684
131.499999999997,2.503,4.950,8.684
131.599999999997,2.503,4.950,8.684
131.699999999997,2.503,4.949,8.683
131.799999999997,2.503,4.949,8.683
131.899999999997,2.503,4.949,8.682
131.999999999997,2.503,4.949,8.682
132.099999999997,2.503,4.949,8.682
132.199999999997,2.503,4.949,8.682
132.299999999997,2.503,4.948,8.682
132.399999999997,2.503,4.948,8.681
132.499999999997,2.503,4.948,8.681
132.599999999997,2.493,4.948,8.681
132.699999999997,2.503,4.948,8.681
132.799999999997,2.503,4.948,8.681
132.899999999997,2.493,4.948,8.681
132.999999999997,2.503,4.948,8.681
133.099999999997,2.503,4.948,8.681
133.199999999997,2.493,4.948,8.681
133.299999999997,2.503,4.948,8.681
133.399999999997,2.503,4.948,8.680
133.499999999997,2.503,4.948,8.680
133.599999999997,2.503,4.948,8.680
133.699999999997,2.503,4.948,8.680
133.799999999997,2.493,4.948,8.680
133.899999999997,2.503,4.948,8.680
133.999999999997,2.503,4.948,8.680
134.099999999997,2.493,4.948,8.680
134.199999999997,2.503,4.948,8.680
134.299999999997,2.493,4.948,8.680
134.399999999997,2.503,4.947,8.680
134.499999999997,2.503,4.947,8.679
134.599999999997,2.503,4.947,8.679
134.699999999997,2.493,4.947,8.679
134.799999999997,2.503,4.947,8.679
134.899999999997,2.493,4.947,8.679
134.999999999997,2.503,4.947,8.679
135.099999999997,2.503,4.947,8.678
135.199999999997,2.503,4.947,8.678
135.299999999997,2.503,4.947,8.678
135.399999999997,2.493,4.946,8.678
135.499999999997,2.503,4.946,8.678
135.599999999997,2.503,4.946,8.678
135.699999999997,2.503,4.946,8.678
135.799999999997,2.503,4.946,8.677
135.899999999997,2.503,4.946,8.677
135.999999999997,2.503,4.946,8.677
136.099999999997,2.503,4.946,8.678
136.199999999997,2.503,4.946,8.678
136.299999999997,2.503,4.946,8.678
136.399999999997,2.503,4.946,8.678
136.499999999997,2.503,4.947,8.678
136.599999999997,2.493,4.947,8.678
136.699999999997,2.503,4.947,8.679
136.799999999997,2.503,4.947,8.679
136.899999999997,2.493,4.947,8.679
136.999999999997,2.493,4.947,8.679
137.099999999996,2.503,4.947,8.679
137.199999999996,2.503,4.947,8.679
137.299999999996,2.493,4.947,8.679
137.399999999996,2.503,4.947,8.679
137.499999999996,2.503,4.947,8.679
137.599999999996,2.493,4.947,8.679
137.699999999996,2.503,4.947,8.679
137.799999999996,2.493,4.947,8.679
137.899999999996,2.493,4.947,8.679
137.999999999996,2.503,4.947,8.679
138.099999999996,2.503,4.947,8.678
138.199999999996,2.503,4.947,8.678
138.299999999996,2.503,4.946,8.678
138.399999999996,2.503,4.946,8.678
138.499999999996,2.503,4.946,8.678
138.599999999996,2.503,4.946,8.678
138.699999999996,2.493,4.946,8.678
138.799999999996,2.493,4.946,8.678
138.899999999996,2.503,4.946,8.678
138.999999999996,2.503,4.946,8.677
139.099999999996,2.503,4.946,8.677
139.199999999996,2.503,4.946,8.677
139.299999999996,2.503,4.946,8.677
139.399999999996,2.503,4.946,8.677
139.499999999996,2.503,4.946,8.677
139.599999999996,2.503,4.946,8.677
139.699999999996,2.503,4.946,8.677
139.799999999996,2.493,4.946,8.678
139.899999999996,2.493,4.946,8.678
139.999999999996,2.503,4.946,8.678
140.099999999996,2.503,4.946,8.678
140.199999999996,2.493,4.946,8.678
140.299999999996,2.503,4.946,8.677
140.399999999996,2.503,4.946,8.677
140.499999999996,2.493,4.946,8.677
140.599999999996,2.493,4.946,8.677
140.699999999996,2.503,4.946,8.677
140.799999999996,2.493,4.946,8.677
140.899999999996,2.503,4.946,8.676
140.999999999996,2.493,4.945,8.676
141.099999999996,2.503,4.945,8.676
141.199999999996,2.503,4.945,8.675
141.299999999996,2.503,4.945,8.675
141.399999999996,2.503,4.945,8.675
141.499999999996,2.503,4.945,8.675
141.599999999996,2.503,4.944,8.674
141.699999999996,2.503,4.944,8.674
141.799999999996,2.503,4.944,8.674
141.899999999996,2.493,4.944,8.674
141.999999999996,2.503,4.944,8.674
142.099999999996,2.503,4.944,8.674
142.199999999996,2.503,4.944,8.674
142.299999999996,2.503,4.944,8.674
142.399999999996,2.503,4.944,8.674
142.499999999996,2.503,4.944,8.674
142.599999999996,2.503,4.944,8.674
142.699999999996,2.503,4.944,8.674
142.799999999996,2.503,4.944,8.674
142.899999999996,2.503,4.945,8.675
142.999999999996,2.512,4.945,8.675
143.099999999996,2.503,4.945,8.675
143.199999999996,2.493,4.945,8.676
143.299999999996,2.503,4.945,8.676
143.399999999996,2.503,4.946,8.677
143.499999999996,2.503,4.946,8.677
143.599999999996,2.493,4.946,8.678
143.699999999996,2.503,4.947,8.678
143.799999999996,2.503,4.947,8.679
143.899999999996,2.503,4.947,8.679
143.999999999996,2.503,4.947,8.680
144.099999999996,2.503,4.948,8.680
144.199999999996,2.503,4.948,8.681
144.299999999996,2.503,4.948,8.681
144.399999999996,2.503,4.949,8.682
144.499999999996,2.493,4.949,8.683
144.599999999996,2.503,4.949,8.683
144.699999999996,2.503,4.950,8.684
144.799999999996,2.493,4.950,8.685
144.899999999996,2.503,4.951,8.685
144.999999999996,2.503,4.951,8.686
145.099999999996,2.493,4.951,8.686
145.199999999996,2.503,4.951,8.687
145.299999999996,2.503,4.952,8.687
145.399999999996,2.503,4.952,8.688
145.499999999996,2.503,4.952,8.689
145.599999999996,2.503,4.953,8.689
145.699999999996,2.503,4.953,8.690
145.799999999996,2.493,4.954,8.691
145.899999999996,2.493,4.954,8.691
145.999999999996,2.503,4.954,8.692
146.099999999996,2.503,4.955,8.692
146.199999999996,2.493,4.955,8.693
146.299999999996,2.503,4.955,8.693
146.399999999996,2.493,4.955,8.694
146.499999999996,2.503,4.956,8.694
146.599999999996,2.493,4.956,8.694
146.699999999996,2.503,4.956,8.695
146.799999999996,2.503,4.956,8.695
146.899999999996,2.493,4.956,8.695
146.999999999996,2.493,4.956,8.696
147.099999999996,2.493,4.957,8.696
147.199999999996,2.503,4.957,8.696
147.299999999996,2.493,4.957,8.696
147.399999999996,2.503,4.956,8.696
147.499999999996,2.503,4.956,8.695
147.599999999996,2.503,4.956,8.695
147.699999999996,2.493,4.956,8.695
147.799999999996,2.493,4.956,8.695
147.899999999996,2.493,4.956,8.695
147.999999999996,2.503,4.956,8.695
148.099999999996,2.503,4.956,8.695
148.199999999996,2.503,4.956,8.694
148.299999999996,2.503,4.956,8.694
148.399999999996,2.503,4.956,8.694
148.499999999996,2.493,4.955,8.694
148.599999999996,2.503,4.955,8.694
148.699999999996,2.503,4.955,8.693
148.799999999996,2.512,4.955,8.693
148.899999999996,2.503,4.955,8.693
148.999999999996,2.503,4.955,8.693
149.099999999996,2.503,4.955,8.694
149.199999999996,2.503,4.955,8.694
149.299999999996,2.503,4.956,8.694
149.399999999996,2.503,4.956,8.694
149.499999999996,2.503,4.956,8.695
149.599999999996,2.503,4.956,8.695
149.699999999996,2.503,4.956,8.695
149.799999999996,2.503,4.957,8.696
149.899999999996,2.503,4.957,8.696
149.999999999996,2.493,4.957,8.697
150.099999999996,2.493,4.957,8.697
150.199999999996,2.503,4.958,8.698
150.299999999996,2.493,4.958,8.698
150.399999999996,2.503,4.958,8.698
150.499999999996,2.503,4.958,8.698
150.599999999996,2.503,4.958,8.699
150.699999999996,2.503,4.958,8.699
150.799999999996,2.503,4.959,8.699
150.899999999996,2.493,4.959,8.700
150.999999999996,2.503,4.959,8.700
151.099999999996,2.493,4.959,8.700
151.199999999996,2.503,4.959,8.701
151.299999999996,2.493,4.959,8.701
151.399999999996,2.503,4.960,8.701
151.499999999996,2.493,4.960,8.701
151.599999999996,2.503,4.960,8.701
151.699999999996,2.503,4.960,8.701
151.799999999996,2.493,4.960,8.701
151.899999999996,2.493,4.960,8.701
151.999999999996,2.493,4.960,8.701
152.099999999996,2.503,4.960,8.701
152.199999999996,2.503,4.959,8.701
152.299999999996,2.493,4.959,8.701
152.399999999996,2.503,4.959,8.700
152.499999999996,2.503,4.959,8.700
152.599999999996,2.503,4.959,8.700
152.699999999996,2.503,4.959,8.700
152.799999999996,2.503,4.959,8.700
152.899999999996,2.503,4.959,8.700
152.999999999996,2.493,4.959,8.700
153.099999999996,2.503,4.959,8.699
153.199999999996,2.503,4.959,8.699
153.299999999996,2.493,4.959,8.699
153.399999999996,2.503,4.959,8.699
153.499999999996,2.503,4.958,8.699
153.599999999996,2.493,4.958,8.699
153.699999999996,2.503,4.958,8.699
153.799999999996,2.503,4.958,8.699
153.899999999996,2.503,4.958,8.699
153.999999999996,2.493,4.958,8.698
