Time(s),Input(v),Output(v),Output(m)
21.4,2.512,1.807,3.171
21.5,2.512,1.822,3.196
21.6,2.512,1.836,3.221
21.7,2.512,1.850,3.246
21.8,2.503,1.864,3.271
21.9,2.512,1.879,3.296
22,2.512,1.893,3.321
22.1,2.512,1.907,3.346
22.2,2.512,1.921,3.371
22.3,2.512,1.936,3.396
22.4,2.512,1.950,3.421
22.5,2.512,1.964,3.446
22.6000000000001,2.512,1.978,3.471
22.7000000000001,2.512,1.993,3.496
22.8000000000001,2.512,2.007,3.521
22.9000000000001,2.512,2.022,3.547
23.0000000000001,2.512,2.036,3.572
23.1000000000001,2.503,2.050,3.597
23.2000000000001,2.512,2.065,3.622
23.3000000000001,2.503,2.079,3.648
23.4000000000001,2.512,2.093,3.673
23.5000000000001,2.512,2.108,3.698
23.6000000000001,2.512,2.122,3.723
23.7000000000001,2.512,2.136,3.748
23.8000000000001,2.503,2.151,3.773
23.9000000000001,2.512,2.165,3.799
24.0000000000001,2.512,2.179,3.824
24.1000000000001,2.503,2.194,3.849
24.2000000000001,2.512,2.208,3.874
24.3000000000001,2.512,2.222,3.899
24.4000000000001,2.512,2.237,3.924
24.5000000000001,2.503,2.251,3.949
24.6000000000001,2.512,2.265,3.974
24.7000000000001,2.503,2.280,3.999
24.8000000000001,2.503,2.294,4.024
24.9000000000001,2.503,2.308,4.049
25.0000000000001,2.512,2.322,4.074
25.1000000000001,2.512,2.336,4.098
25.2000000000001,2.512,2.350,4.123
25.3000000000001,2.503,2.364,4.148
25.4000000000001,2.503,2.378,4.173
25.5000000000001,2.512,2.392,4.197
25.6000000000001,2.503,2.406,4.222
25.7000000000001,2.512,2.420,4.246
25.8000000000001,2.503,2.434,4.271
25.9000000000001,2.503,2.448,4.295
26.0000000000001,2.503,2.462,4.319
26.1000000000001,2.503,2.476,4.343
26.2000000000001,2.512,2.489,4.367
26.3000000000001,2.503,2.503,4.391
26.4000000000001,2.503,2.517,4.415
26.5000000000001,2.512,2.530,4.439
26.6000000000001,2.503,2.544,4.463
26.7000000000001,2.503,2.557,4.487
26.8000000000001,2.503,2.571,4.510
26.9000000000001,2.512,2.584,4.534
27.0000000000001,2.503,2.598,4.557
27.1000000000001,2.512,2.611,4.581
27.2000000000001,2.512,2.624,4.604
27.3000000000001,2.512,2.638,4.627
27.4000000000001,2.512,2.651,4.651
27.5000000000001,2.512,2.665,4.675
27.6000000000001,2.503,2.678,4.698
27.7000000000001,2.503,2.691,4.722
27.8000000000001,2.512,2.705,4.745
27.9000000000001,2.503,2.718,4.769
28.0000000000001,2.512,2.731,4.792
28.1000000000001,2.503,2.745,4.815
28.2000000000001,2.512,2.758,4.838
28.3000000000001,2.503,2.771,4.862
28.4000000000001,2.512,2.784,4.885
28.5000000000001,2.503,2.798,4.908
28.6000000000001,2.503,2.811,4.931
28.7000000000001,2.503,2.824,4.954
28.8000000000001,2.512,2.837,4.977
28.9000000000001,2.503,2.850,5.000
29.0000000000001,2.503,2.863,5.023
29.1000000000001,2.503,2.876,5.046
29.2000000000001,2.512,2.889,5.068
29.3000000000001,2.503,2.902,5.091
29.4000000000001,2.503,2.915,5.113
29.5000000000001,2.503,2.927,5.136
29.6000000000002,2.503,2.940,5.158
29.7000000000002,2.503,2.953,5.180
29.8000000000002,2.512,2.965,5.202
29.9000000000002,2.512,2.978,5.225
30.0000000000002,2.503,2.991,5.247
30.1000000000002,2.512,3.003,5.269
30.2000000000002,2.503,3.016,5.291
30.3000000000002,2.503,3.028,5.313
30.4000000000002,2.512,3.041,5.335
30.5000000000002,2.503,3.053,5.357
30.6000000000002,2.503,3.066,5.379
30.7000000000002,2.503,3.078,5.400
30.8000000000002,2.503,3.091,5.422
30.9000000000002,2.512,3.103,5.444
31.0000000000002,2.503,3.115,5.465
31.1000000000002,2.503,3.127,5.487
31.2000000000002,2.503,3.140,5.508
31.3000000000002,2.503,3.152,5.529
31.4000000000002,2.512,3.164,5.551
31.5000000000002,2.503,3.176,5.572
31.6000000000002,2.503,3.188,5.593
31.7000000000002,2.512,3.200,5.614
31.8000000000002,2.503,3.212,5.635
31.9000000000002,2.503,3.224,5.656
32.0000000000002,2.512,3.236,5.677
32.1000000000002,2.503,3.248,5.698
32.2000000000002,2.503,3.260,5.719
32.3000000000002,2.503,3.272,5.740
32.4000000000002,2.503,3.283,5.760
32.5000000000002,2.503,3.295,5.781
32.6000000000002,2.512,3.307,5.801
32.7000000000002,2.503,3.319,5.822
32.8000000000002,2.503,3.330,5.842
32.9000000000002,2.503,3.342,5.863
33.0000000000002,2.503,3.353,5.883
33.1000000000002,2.503,3.365,5.903
33.2000000000002,2.503,3.376,5.923
33.3000000000002,2.503,3.388,5.943
33.4000000000002,2.503,3.399,5.963
33.5000000000002,2.503,3.410,5.983
33.6000000000002,2.503,3.421,6.002
33.7000000000002,2.503,3.433,6.022
33.8000000000002,2.503,3.444,6.041
33.9000000000002,2.503,3.455,6.061
34.0000000000002,2.503,3.466,6.080
34.1000000000002,2.512,3.477,6.099
34.2000000000002,2.503,3.488,6.119
34.3000000000002,2.512,3.499,6.138
34.4000000000002,2.503,3.510,6.157
34.5000000000002,2.493,3.520,6.176
34.6000000000002,2.503,3.531,6.195
34.7000000000002,2.512,3.542,6.214
34.8000000000002,2.503,3.553,6.233
34.9000000000002,2.503,3.564,6.252
35.0000000000002,2.503,3.574,6.271
35.1000000000002,2.503,3.585,6.289
35.2000000000002,2.503,3.595,6.308
35.3000000000002,2.503,3.606,6.326
35.4000000000002,2.503,3.616,6.345
35.5000000000002,2.503,3.627,6.363
35.6000000000002,2.503,3.637,6.381
35.7000000000002,2.503,3.648,6.399
35.8000000000002,2.503,3.658,6.417
35.9000000000002,2.503,3.668,6.435
36.0000000000002,2.503,3.678,6.453
36.1000000000002,2.503,3.689,6.471
36.2000000000002,2.503,3.699,6.489
36.3000000000002,2.503,3.709,6.507
36.4000000000002,2.503,3.719,6.524
36.5000000000002,2.503,3.729,6.542
36.6000000000003,2.503,3.739,6.559
36.7000000000003,2.503,3.749,6.576
36.8000000000003,2.503,3.758,6.594
36.9000000000003,2.503,3.768,6.611
37.0000000000003,2.503,3.778,6.628
37.1000000000003,2.503,3.788,6.645
37.2000000000003,2.503,3.797,6.662
37.3000000000003,2.503,3.807,6.679
37.4000000000003,2.503,3.817,6.696
37.5000000000003,2.503,3.826,6.713
37.6000000000003,2.503,3.836,6.729
37.7000000000003,2.503,3.845,6.746
37.8000000000003,2.493,3.855,6.762
37.9000000000003,2.503,3.864,6.779
38.0000000000003,2.503,3.873,6.795
38.1000000000003,2.503,3.882,6.811
38.2000000000003,2.503,3.891,6.827
38.3000000000003,2.503,3.901,6.843
38.4000000000003,2.503,3.910,6.859
38.5000000000003,2.503,3.919,6.875
38.6000000000003,2.503,3.928,6.891
38.7000000000003,2.503,3.937,6.907
38.8000000000003,2.503,3.946,6.922
38.9000000000003,2.503,3.955,6.938
39.0000000000003,2.503,3.963,6.953
39.1000000000003,2.503,3.972,6.969
39.2000000000003,2.503,3.981,6.984
39.3000000000003,2.503,3.990,7.000
39.4000000000003,2.503,3.999,7.015
39.5000000000003,2.503,4.007,7.030
39.6000000000003,2.503,4.016,7.045
39.7000000000003,2.503,4.025,7.061
39.8000000000003,2.503,4.033,7.076
39.9000000000003,2.503,4.042,7.091
40.0000000000003,2.503,4.050,7.106
40.1000000000003,2.503,4.059,7.120
40.2000000000003,2.503,4.067,7.135
40.3000000000003,2.503,4.076,7.150
40.4000000000003,2.493,4.084,7.165
40.5000000000003,2.503,4.092,7.179
40.6000000000003,2.503,4.100,7.194
40.7000000000003,2.503,4.109,7.208
40.8000000000003,2.503,4.117,7.222
40.9000000000003,2.503,4.125,7.237
41.0000000000003,2.493,4.133,7.251
41.1000000000003,2.503,4.141,7.265
41.2000000000003,2.503,4.149,7.279
41.3000000000003,2.503,4.157,7.292
41.4000000000003,2.503,4.165,7.306
41.5000000000003,2.503,4.172,7.320
41.6000000000003,2.503,4.180,7.334
41.7000000000003,2.503,4.188,7.347
41.8000000000003,2.503,4.196,7.361
41.9000000000003,2.503,4.204,7.375
42.0000000000003,2.503,4.211,7.388
42.1000000000003,2.503,4.219,7.402
42.2000000000003,2.493,4.227,7.415
42.3000000000003,2.503,4.234,7.428
42.4000000000003,2.503,4.242,7.441
42.5000000000003,2.503,4.249,7.454
42.6000000000003,2.503,4.256,7.467
42.7000000000003,2.503,4.264,7.480
42.8000000000003,2.503,4.271,7.493
42.9000000000003,2.503,4.279,7.506
43.0000000000003,2.493,4.286,7.519
43.1000000000003,2.503,4.293,7.532
43.2000000000003,2.503,4.300,7.544
43.3000000000003,2.503,4.307,7.557
43.4000000000003,2.503,4.315,7.569
43.5000000000003,2.503,4.322,7.582
43.6000000000003,2.503,4.329,7.594
43.7000000000004,2.503,4.336,7.607
43.8000000000004,2.503,4.343,7.619
43.9000000000004,2.503,4.350,7.631
44.0000000000004,2.503,4.357,7.644
44.1000000000004,2.503,4.364,7.656
44.2000000000004,2.503,4.371,7.668
44.3000000000004,2.503,4.378,7.680
44.4000000000004,2.503,4.385,7.692
44.5000000000004,2.503,4.391,7.704
44.6000000000004,2.493,4.398,7.716
44.7000000000004,2.503,4.405,7.728
44.8000000000004,2.503,4.412,7.740
44.9000000000004,2.493,4.418,7.752
45.0000000000004,2.503,4.425,7.763
45.1000000000004,2.503,4.432,7.775
45.2000000000004,2.503,4.438,7.786
45.3000000000004,2.503,4.445,7.798
45.4000000000004,2.503,4.451,7.809
45.5000000000004,2.503,4.458,7.820
45.6000000000004,2.503,4.464,7.832
45.7000000000004,2.503,4.470,7.843
45.8000000000004,2.503,4.477,7.854
45.9000000000004,2.503,4.483,7.865
46.0000000000004,2.503,4.490,7.877
46.1000000000004,2.503,4.496,7.888
46.2000000000004,2.493,4.502,7.899
46.3000000000004,2.503,4.509,7.910
46.4000000000004,2.503,4.515,7.921
46.5000000000004,2.503,4.521,7.931
46.6000000000004,2.503,4.527,7.942
46.7000000000004,2.503,4.533,7.953
46.8000000000004,2.493,4.539,7.964
46.9000000000004,2.503,4.545,7.974
47.0000000000004,2.503,4.551,7.985
47.1000000000004,2.503,4.557,7.995
47.2000000000004,2.503,4.563,8.006
47.3000000000004,2.493,4.569,8.016
47.4000000000004,2.503,4.575,8.027
47.5000000000004,2.493,4.581,8.037
47.6000000000004,2.493,4.587,8.047
47.7000000000004,2.503,4.592,8.057
47.8000000000004,2.503,4.598,8.066
47.9000000000004,2.503,4.603,8.076
48.0000000000004,2.503,4.609,8.086
48.1000000000004,2.503,4.615,8.096
48.2000000000004,2.503,4.620,8.105
48.3000000000004,2.503,4.626,8.115
48.4000000000004,2.503,4.631,8.125
48.5000000000004,2.503,4.637,8.134
48.6000000000004,2.503,4.642,8.144
48.7000000000004,2.503,4.648,8.154
48.8000000000004,2.503,4.653,8.163
48.9000000000004,2.503,4.658,8.173
49.0000000000004,2.503,4.664,8.182
49.1000000000004,2.493,4.669,8.192
49.2000000000004,2.493,4.675,8.201
49.3000000000004,2.493,4.680,8.210
49.4000000000004,2.493,4.685,8.219
49.5000000000004,2.493,4.690,8.228
49.6000000000004,2.493,4.695,8.236
49.7000000000004,2.503,4.700,8.245
49.8000000000004,2.503,4.704,8.253
49.9000000000004,2.493,4.709,8.262
50.0000000000004,2.503,4.714,8.270
50.1000000000004,2.503,4.718,8.278
50.2000000000004,2.503,4.723,8.286
50.3000000000004,2.503,4.728,8.294
50.4000000000004,2.503,4.732,8.302
50.5000000000004,2.503,4.737,8.310
50.6000000000004,2.503,4.742,8.318
50.7000000000005,2.503,4.746,8.327
50.8000000000005,2.503,4.751,8.335
50.9000000000005,2.503,4.755,8.343
51.0000000000005,2.503,4.760,8.351
51.1000000000005,2.503,4.764,8.359
51.2000000000005,2.503,4.769,8.367
51.3000000000005,2.503,4.774,8.375
51.4000000000005,2.503,4.778,8.383
51.5000000000005,2.493,4.783,8.391
51.6000000000005,2.493,4.787,8.399
51.7000000000005,2.503,4.792,8.406
51.8000000000005,2.503,4.796,8.414
51.9000000000005,2.493,4.800,8.421
52.0000000000005,2.503,4.804,8.429
52.1000000000005,2.503,4.809,8.436
52.2000000000005,2.503,4.813,8.444
52.3000000000005,2.493,4.817,8.451
52.4000000000005,2.503,4.821,8.458
52.5000000000005,2.503,4.825,8.466
52.6000000000005,2.503,4.830,8.473
52.7000000000005,2.503,4.834,8.480
52.8000000000005,2.503,4.838,8.487
52.9000000000005,2.503,4.842,8.495
53.0000000000005,2.503,4.846,8.502
53.1000000000005,2.503,4.850,8.509
53.2000000000005,2.503,4.854,8.516
53.3000000000005,2.503,4.858,8.523
53.4000000000005,2.503,4.862,8.531
53.5000000000005,2.493,4.866,8.538
53.6000000000005,2.503,4.870,8.545
53.7000000000005,2.493,4.874,8.552
53.8000000000005,2.503,4.878,8.559
53.9000000000005,2.503,4.882,8.565
54.0000000000005,2.503,4.886,8.572
54.1000000000005,2.503,4.890,8.579
54.2000000000005,2.493,4.894,8.586
54.3000000000005,2.503,4.898,8.592
54.4000000000005,2.503,4.901,8.599
54.5000000000005,2.503,4.905,8.606
54.6000000000005,2.503,4.909,8.612
54.7000000000005,2.503,4.913,8.619
54.8000000000005,2.503,4.917,8.626
54.9000000000005,2.493,4.920,8.632
55.0000000000005,2.503,4.924,8.639
55.1000000000005,2.493,4.928,8.645
55.2000000000005,2.503,4.931,8.651
55.3000000000005,2.503,4.935,8.658
55.4000000000005,2.503,4.938,8.664
55.5000000000005,2.503,4.942,8.670
55.6000000000005,2.503,4.946,8.677
55.7000000000005,2.503,4.949,8.683
55.8000000000005,2.493,4.953,8.689
55.9000000000005,2.493,4.956,8.695
56.0000000000005,2.503,4.960,8.701
56.1000000000005,2.503,4.963,8.707
56.2000000000005,2.503,4.966,8.713
56.3000000000005,2.503,4.970,8.719
56.4000000000005,2.493,4.973,8.725
56.5000000000005,2.512,4.977,8.731
56.6000000000005,2.493,4.980,8.737
56.7000000000005,2.493,4.983,8.743
56.8000000000005,2.493,4.987,8.748
56.9000000000005,2.503,4.990,8.754
57.0000000000005,2.493,4.993,8.759
57.1000000000005,2.503,4.996,8.765
57.2000000000005,2.503,4.999,8.770
57.3000000000005,2.503,5.002,8.775
57.4000000000005,2.493,5.005,8.781
57.5000000000005,2.503,5.008,8.786
57.6000000000005,2.503,5.011,8.791
57.7000000000005,2.503,5.014,8.796
57.8000000000006,2.503,5.017,8.801
57.9000000000006,2.503,5.020,8.807
58.0000000000006,2.493,5.023,8.812
58.1000000000006,2.493,5.026,8.817
58.2000000000006,2.493,5.028,8.822
58.3000000000006,2.493,5.031,8.827
58.4000000000006,2.503,5.034,8.831
58.5000000000006,2.503,5.036,8.836
58.6000000000006,2.503,5.039,8.840
58.7000000000006,2.503,5.042,8.845
58.8000000000006,2.503,5.044,8.850
58.9000000000006,2.503,5.047,8.854
59.0000000000006,2.503,5.050,8.859
59.1000000000006,2.503,5.052,8.864
59.2000000000006,2.503,5.055,8.868
59.3000000000006,2.503,5.058,8.873
59.4000000000006,2.493,5.060,8.878
59.5000000000006,2.493,5.063,8.882
59.6000000000006,2.503,5.065,8.887
59.7000000000006,2.503,5.068,8.891
59.8000000000006,2.503,5.070,8.896
59.9000000000006,2.493,5.073,8.900
60.0000000000006,2.493,5.075,8.904
60.1000000000006,2.503,5.078,8.908
60.2000000000006,2.503,5.080,8.913
60.3000000000006,2.503,5.083,8.917
60.4000000000006,2.493,5.085,8.921
60.5000000000006,2.503,5.087,8.925
60.6000000000006,2.503,5.090,8.929
60.7000000000006,2.503,5.092,8.933
60.8000000000006,2.503,5.094,8.937
60.9000000000006,2.503,5.097,8.941
61.0000000000006,2.493,5.099,8.945
61.1000000000006,2.503,5.101,8.949
61.2000000000006,2.503,5.103,8.953
61.3000000000006,2.503,5.106,8.957
61.4000000000006,2.503,5.108,8.961
61.5000000000006,2.503,5.110,8.965
61.6000000000006,2.493,5.113,8.969
61.7000000000006,2.493,5.115,8.973
61.8000000000006,2.493,5.117,8.977
61.9000000000006,2.503,5.119,8.981
62.0000000000006,2.503,5.121,8.984
62.1000000000006,2.493,5.123,8.988
62.2000000000006,2.503,5.125,8.991
62.3000000000006,2.503,5.127,8.995
62.4000000000006,2.503,5.129,8.998
62.5000000000006,2.493,5.131,9.002
62.6000000000006,2.503,5.133,9.005
62.7000000000006,2.503,5.135,9.009
62.8000000000006,2.503,5.137,9.012
62.9000000000006,2.493,5.139,9.015
63.0000000000006,2.503,5.141,9.019
63.1000000000006,2.493,5.143,9.022
63.2000000000006,2.493,5.144,9.025
63.3000000000006,2.503,5.146,9.028
63.4000000000006,2.503,5.148,9.031
63.5000000000006,2.503,5.150,9.034
63.6000000000006,2.493,5.151,9.037
63.7000000000006,2.503,5.153,9.040
63.8000000000006,2.503,5.155,9.043
63.9000000000006,2.503,5.156,9.046
64.0000000000006,2.503,5.158,9.049
64.1000000000006,2.503,5.160,9.052
64.2000000000006,2.503,5.162,9.056
64.3000000000006,2.503,5.163,9.059
64.4000000000006,2.503,5.165,9.062
64.5000000000006,2.503,5.167,9.065
64.6000000000006,2.503,5.169,9.068
64.7000000000006,2.503,5.171,9.071
64.8000000000006,2.503,5.172,9.074
64.9000000000006,2.503,5.174,9.078
65.0000000000006,2.503,5.176,9.081
65.1000000000006,2.503,5.178,9.084
65.2000000000006,2.493,5.180,9.087
65.3000000000006,2.503,5.182,9.091
65.4000000000006,2.503,5.183,9.094
65.5000000000006,2.493,5.185,9.097
65.6000000000005,2.493,5.187,9.100
65.7000000000005,2.503,5.189,9.103
65.8000000000005,2.503,5.190,9.106
65.9000000000005,2.493,5.192,9.109
66.0000000000005,2.503,5.194,9.112
66.1000000000005,2.503,5.195,9.114
66.2000000000005,2.493,5.197,9.117
66.3000000000005,2.503,5.198,9.120
66.4000000000005,2.503,5.200,9.123
66.5000000000005,2.503,5.202,9.125
66.6000000000005,2.503,5.203,9.128
66.7000000000005,2.503,5.205,9.131
66.8000000000005,2.503,5.206,9.134
66.9000000000005,2.493,5.208,9.137
67.0000000000005,2.503,5.209,9.139
67.1000000000005,2.493,5.211,9.142
67.2000000000005,2.493,5.213,9.145
67.3000000000005,2.493,5.214,9.147
67.4000000000004,2.503,5.215,9.150
67.5000000000004,2.493,5.217,9.152
67.6000000000004,2.503,5.218,9.154
67.7000000000004,2.503,5.219,9.156
67.8000000000004,2.503,5.220,9.159
67.9000000000004,2.503,5.222,9.161
68.0000000000004,2.493,5.223,9.163
68.1000000000004,2.493,5.224,9.165
68.2000000000004,2.503,5.225,9.167
68.3000000000004,2.493,5.227,9.169
68.4000000000004,2.503,5.228,9.171
68.5000000000004,2.503,5.229,9.173
68.6000000000004,2.503,5.230,9.175
68.7000000000004,2.493,5.231,9.177
68.8000000000004,2.493,5.232,9.179
68.9000000000004,2.493,5.233,9.181
69.0000000000004,2.493,5.234,9.183
69.1000000000003,2.503,5.235,9.184
69.2000000000003,2.493,5.236,9.186
69.3000000000003,2.503,5.237,9.187
69.4000000000003,2.503,5.237,9.188
69.5000000000003,2.503,5.238,9.190
69.6000000000003,2.503,5.239,9.191
69.7000000000003,2.503,5.240,9.193
69.8000000000003,2.503,5.241,9.194
69.9000000000003,2.493,5.242,9.196
70.0000000000003,2.503,5.243,9.197
70.1000000000003,2.503,5.243,9.199
70.2000000000003,2.503,5.244,9.200
70.3000000000003,2.493,5.245,9.202
70.4000000000003,2.493,5.246,9.203
70.5000000000003,2.503,5.247,9.205
70.6000000000003,2.503,5.247,9.206
70.7000000000003,2.493,5.248,9.207
70.8000000000003,2.493,5.249,9.209
70.9000000000002,2.503,5.250,9.210
71.0000000000002,2.503,5.250,9.211
71.1000000000002,2.493,5.251,9.212
71.2000000000002,2.503,5.251,9.213
71.3000000000002,2.503,5.252,9.214
71.4000000000002,2.503,5.253,9.215
71.5000000000002,2.503,5.253,9.216
71.6000000000002,2.493,5.254,9.217
71.7000000000002,2.503,5.255,9.219
71.8000000000002,2.503,5.255,9.220
71.9000000000002,2.493,5.256,9.221
72.0000000000002,2.493,5.256,9.222
72.1000000000002,2.503,5.257,9.223
72.2000000000002,2.493,5.257,9.223
72.3000000000002,2.503,5.258,9.224
72.4000000000002,2.493,5.258,9.225
72.5000000000002,2.503,5.259,9.226
72.6000000000002,2.503,5.259,9.226
72.7000000000001,2.503,5.260,9.227
72.8000000000001,2.503,5.260,9.228
72.9000000000001,2.493,5.260,9.229
73.0000000000001,2.493,5.261,9.230
73.1000000000001,2.493,5.261,9.230
73.2000000000001,2.503,5.261,9.231
73.3000000000001,2.503,5.262,9.231
73.4000000000001,2.503,5.262,9.232
73.5000000000001,2.503,5.262,9.232
73.6000000000001,2.493,5.263,9.233
73.7000000000001,2.503,5.263,9.233
73.8000000000001,2.503,5.263,9.234
73.9000000000001,2.493,5.264,9.234
74.0000000000001,2.493,5.264,9.235
74.1000000000001,2.493,5.264,9.235
74.2000000000001,2.493,5.264,9.235
74.3000000000001,2.503,5.264,9.235
74.4,2.493,5.264,9.235
74.5,2.503,5.264,9.235
74.6,2.503,5.264,9.235
74.7,2.503,5.264,9.235
74.8,2.493,5.264,9.236
74.9,2.503,5.264,9.236
75,2.503,5.264,9.236
75.1,2.503,5.264,9.236
75.2,2.503,5.264,9.236
75.3,2.503,5.265,9.236
75.4,2.493,5.265,9.236
75.5,2.503,5.265,9.236
75.6,2.503,5.265,9.236
75.7,2.503,5.265,9.237
75.8,2.503,5.265,9.237
75.9,2.493,5.265,9.237
76,2.503,5.265,9.237
76.1,2.503,5.265,9.237
76.1999999999999,2.503,5.265,9.238
76.2999999999999,2.493,5.266,9.238
76.3999999999999,2.503,5.266,9.238
76.4999999999999,2.493,5.266,9.238
76.5999999999999,2.493,5.266,9.238
76.6999999999999,2.493,5.266,9.238
76.7999999999999,2.503,5.266,9.238
76.8999999999999,2.503,5.266,9.238
