Time(s),Input(v),Output(v),Output(m)
19.5,2.512,0.716,1.256
19.6,2.512,0.727,1.276
19.7,2.512,0.739,1.296
19.8,2.512,0.750,1.316
19.9,2.512,0.762,1.336
20,2.512,0.773,1.356
20.1,2.512,0.784,1.376
20.2,2.512,0.796,1.396
20.3,2.512,0.808,1.417
20.4,2.512,0.819,1.437
20.5,2.522,0.831,1.457
20.6,2.512,0.843,1.478
20.7,2.522,0.854,1.499
20.8,2.512,0.866,1.520
20.9,2.512,0.878,1.541
21,2.512,0.890,1.562
21.1,2.512,0.902,1.583
21.2,2.512,0.914,1.604
21.3,2.512,0.927,1.626
21.4,2.512,0.939,1.647
21.5,2.512,0.951,1.668
21.6,2.512,0.963,1.690
21.7,2.512,0.976,1.711
21.8,2.512,0.988,1.733
21.9,2.512,1.000,1.755
22,2.512,1.013,1.776
22.1,2.512,1.025,1.798
22.2,2.512,1.037,1.820
22.3,2.512,1.050,1.842
22.4,2.512,1.062,1.864
22.5,2.512,1.075,1.886
22.6000000000001,2.512,1.088,1.908
22.7000000000001,2.512,1.100,1.930
22.8000000000001,2.512,1.113,1.952
22.9000000000001,2.512,1.125,1.975
23.0000000000001,2.512,1.138,1.997
23.1000000000001,2.512,1.151,2.019
23.2000000000001,2.512,1.164,2.042
23.3000000000001,2.512,1.177,2.064
23.4000000000001,2.512,1.189,2.087
23.5000000000001,2.512,1.202,2.109
23.6000000000001,2.512,1.215,2.132
23.7000000000001,2.512,1.228,2.154
23.8000000000001,2.512,1.241,2.177
23.9000000000001,2.512,1.254,2.200
24.0000000000001,2.512,1.267,2.223
24.1000000000001,2.512,1.280,2.246
24.2000000000001,2.503,1.293,2.269
24.3000000000001,2.512,1.306,2.292
24.4000000000001,2.512,1.319,2.314
24.5000000000001,2.512,1.332,2.337
24.6000000000001,2.512,1.345,2.360
24.7000000000001,2.512,1.359,2.383
24.8000000000001,2.512,1.372,2.406
24.9000000000001,2.512,1.385,2.430
25.0000000000001,2.512,1.398,2.453
25.1000000000001,2.512,1.411,2.476
25.2000000000001,2.512,1.425,2.499
25.3000000000001,2.512,1.438,2.523
25.4000000000001,2.512,1.451,2.546
25.5000000000001,2.512,1.465,2.569
25.6000000000001,2.512,1.478,2.593
25.7000000000001,2.512,1.491,2.616
25.8000000000001,2.512,1.505,2.640
25.9000000000001,2.512,1.518,2.664
26.0000000000001,2.512,1.532,2.687
26.1000000000001,2.522,1.545,2.711
26.2000000000001,2.512,1.559,2.735
26.3000000000001,2.512,1.573,2.759
26.4000000000001,2.512,1.586,2.783
26.5000000000001,2.503,1.600,2.807
26.6000000000001,2.512,1.614,2.831
26.7000000000001,2.512,1.627,2.855
26.8000000000001,2.512,1.641,2.879
26.9000000000001,2.512,1.655,2.903
27.0000000000001,2.512,1.669,2.927
27.1000000000001,2.503,1.682,2.951
27.2000000000001,2.512,1.696,2.975
27.3000000000001,2.512,1.710,2.999
27.4000000000001,2.512,1.723,3.024
27.5000000000001,2.503,1.737,3.048
27.6000000000001,2.512,1.751,3.072
27.7000000000001,2.512,1.765,3.096
27.8000000000001,2.512,1.778,3.120
27.9000000000001,2.503,1.792,3.144
28.0000000000001,2.512,1.806,3.168
28.1000000000001,2.512,1.820,3.192
28.2000000000001,2.512,1.833,3.216
28.3000000000001,2.512,1.847,3.241
28.4000000000001,2.512,1.861,3.265
28.5000000000001,2.512,1.875,3.289
28.6000000000001,2.503,1.889,3.313
28.7000000000001,2.512,1.902,3.338
28.8000000000001,2.512,1.916,3.362
28.9000000000001,2.512,1.930,3.386
29.0000000000001,2.512,1.944,3.410
29.1000000000001,2.512,1.958,3.435
29.2000000000001,2.512,1.972,3.459
29.3000000000001,2.512,1.986,3.484
29.4000000000001,2.512,2.000,3.508
29.5000000000001,2.512,2.014,3.533
29.6000000000002,2.512,2.028,3.557
29.7000000000002,2.512,2.042,3.582
29.8000000000002,2.512,2.056,3.606
29.9000000000002,2.503,2.070,3.631
30.0000000000002,2.512,2.084,3.656
30.1000000000002,2.512,2.098,3.680
30.2000000000002,2.512,2.112,3.705
30.3000000000002,2.512,2.126,3.729
30.4000000000002,2.512,2.140,3.754
30.5000000000002,2.512,2.154,3.779
30.6000000000002,2.512,2.168,3.804
30.7000000000002,2.512,2.182,3.828
30.8000000000002,2.512,2.196,3.853
30.9000000000002,2.503,2.211,3.878
31.0000000000002,2.512,2.225,3.903
31.1000000000002,2.503,2.239,3.928
31.2000000000002,2.512,2.253,3.952
31.3000000000002,2.503,2.267,3.977
31.4000000000002,2.503,2.281,4.002
31.5000000000002,2.503,2.295,4.026
31.6000000000002,2.512,2.309,4.051
31.7000000000002,2.512,2.323,4.075
31.8000000000002,2.512,2.337,4.099
31.9000000000002,2.503,2.351,4.124
32.0000000000002,2.503,2.364,4.148
32.1000000000002,2.512,2.378,4.172
32.2000000000002,2.512,2.392,4.197
32.3000000000002,2.503,2.406,4.221
32.4000000000002,2.512,2.420,4.245
32.5000000000002,2.503,2.434,4.269
32.6000000000002,2.503,2.447,4.293
32.7000000000002,2.503,2.461,4.317
32.8000000000002,2.512,2.474,4.341
32.9000000000002,2.503,2.488,4.365
33.0000000000002,2.503,2.502,4.389
33.1000000000002,2.503,2.515,4.412
33.2000000000002,2.512,2.529,4.436
33.3000000000002,2.512,2.542,4.460
33.4000000000002,2.503,2.555,4.483
33.5000000000002,2.512,2.569,4.507
33.6000000000002,2.512,2.582,4.530
33.7000000000002,2.503,2.596,4.554
33.8000000000002,2.503,2.609,4.577
33.9000000000002,2.512,2.622,4.601
34.0000000000002,2.512,2.636,4.624
34.1000000000002,2.503,2.649,4.647
34.2000000000002,2.512,2.662,4.671
34.3000000000002,2.512,2.676,4.694
34.4000000000002,2.503,2.689,4.718
34.5000000000002,2.503,2.702,4.741
34.6000000000002,2.503,2.716,4.764
34.7000000000002,2.503,2.729,4.787
34.8000000000002,2.503,2.742,4.810
34.9000000000002,2.503,2.755,4.833
35.0000000000002,2.503,2.768,4.856
35.1000000000002,2.503,2.781,4.878
35.2000000000002,2.503,2.793,4.901
35.3000000000002,2.503,2.806,4.923
35.4000000000002,2.503,2.819,4.945
35.5000000000002,2.503,2.832,4.968
35.6000000000002,2.503,2.844,4.990
35.7000000000002,2.503,2.857,5.012
35.8000000000002,2.512,2.869,5.033
35.9000000000002,2.512,2.882,5.055
36.0000000000002,2.503,2.894,5.077
36.1000000000002,2.512,2.906,5.099
36.2000000000002,2.503,2.919,5.121
36.3000000000002,2.503,2.931,5.143
36.4000000000002,2.503,2.944,5.164
36.5000000000002,2.503,2.956,5.186
36.6000000000003,2.503,2.968,5.208
36.7000000000003,2.503,2.980,5.229
36.8000000000003,2.503,2.993,5.250
36.9000000000003,2.503,3.005,5.271
37.0000000000003,2.503,3.017,5.292
37.1000000000003,2.503,3.029,5.313
37.2000000000003,2.512,3.040,5.334
37.3000000000003,2.512,3.052,5.355
37.4000000000003,2.503,3.064,5.376
37.5000000000003,2.503,3.076,5.397
37.6000000000003,2.503,3.088,5.418
37.7000000000003,2.512,3.100,5.438
37.8000000000003,2.512,3.112,5.459
37.9000000000003,2.512,3.124,5.480
38.0000000000003,2.503,3.135,5.501
38.1000000000003,2.512,3.147,5.522
38.2000000000003,2.503,3.159,5.542
38.3000000000003,2.503,3.171,5.563
38.4000000000003,2.503,3.183,5.584
38.5000000000003,2.512,3.194,5.604
38.6000000000003,2.503,3.206,5.625
38.7000000000003,2.512,3.218,5.645
38.8000000000003,2.503,3.230,5.666
38.9000000000003,2.503,3.241,5.686
39.0000000000003,2.512,3.253,5.707
39.1000000000003,2.503,3.265,5.727
39.2000000000003,2.503,3.276,5.748
39.3000000000003,2.503,3.288,5.768
39.4000000000003,2.503,3.299,5.788
39.5000000000003,2.503,3.311,5.808
39.6000000000003,2.503,3.322,5.828
39.7000000000003,2.503,3.333,5.848
39.8000000000003,2.503,3.345,5.868
39.9000000000003,2.503,3.356,5.887
40.0000000000003,2.503,3.367,5.907
40.1000000000003,2.503,3.378,5.926
40.2000000000003,2.503,3.389,5.946
40.3000000000003,2.503,3.400,5.965
40.4000000000003,2.503,3.411,5.984
40.5000000000003,2.503,3.422,6.003
40.6000000000003,2.503,3.433,6.023
40.7000000000003,2.503,3.444,6.041
40.8000000000003,2.503,3.454,6.060
40.9000000000003,2.512,3.465,6.079
41.0000000000003,2.503,3.476,6.098
41.1000000000003,2.503,3.487,6.117
41.2000000000003,2.503,3.497,6.135
41.3000000000003,2.512,3.508,6.154
41.4000000000003,2.503,3.518,6.173
41.5000000000003,2.503,3.529,6.191
41.6000000000003,2.503,3.540,6.210
41.7000000000003,2.503,3.550,6.228
41.8000000000003,2.503,3.561,6.247
41.9000000000003,2.503,3.571,6.265
42.0000000000003,2.503,3.581,6.283
42.1000000000003,2.503,3.592,6.301
42.2000000000003,2.503,3.602,6.319
42.3000000000003,2.503,3.612,6.337
42.4000000000003,2.503,3.622,6.355
42.5000000000003,2.503,3.632,6.373
42.6000000000003,2.503,3.642,6.390
42.7000000000003,2.503,3.653,6.408
42.8000000000003,2.503,3.662,6.425
42.9000000000003,2.503,3.672,6.443
43.0000000000003,2.503,3.682,6.460
43.1000000000003,2.503,3.692,6.478
43.2000000000003,2.503,3.702,6.495
43.3000000000003,2.503,3.712,6.512
43.4000000000003,2.503,3.722,6.529
43.5000000000003,2.503,3.731,6.546
43.6000000000003,2.503,3.741,6.563
43.7000000000004,2.493,3.750,6.580
43.8000000000004,2.503,3.760,6.596
43.9000000000004,2.503,3.769,6.613
44.0000000000004,2.503,3.779,6.629
44.1000000000004,2.503,3.788,6.646
44.2000000000004,2.503,3.797,6.662
44.3000000000004,2.503,3.807,6.678
44.4000000000004,2.503,3.816,6.694
44.5000000000004,2.503,3.825,6.711
44.6000000000004,2.503,3.834,6.727
44.7000000000004,2.493,3.843,6.743
44.8000000000004,2.493,3.852,6.758
44.9000000000004,2.503,3.861,6.774
45.0000000000004,2.493,3.870,6.789
45.1000000000004,2.503,3.879,6.804
45.2000000000004,2.503,3.887,6.820
45.3000000000004,2.503,3.896,6.835
45.4000000000004,2.503,3.904,6.850
45.5000000000004,2.503,3.913,6.865
45.6000000000004,2.503,3.921,6.880
45.7000000000004,2.503,3.930,6.894
45.8000000000004,2.503,3.938,6.909
45.9000000000004,2.503,3.947,6.924
46.0000000000004,2.503,3.955,6.939
46.1000000000004,2.512,3.963,6.953
46.2000000000004,2.503,3.972,6.968
46.3000000000004,2.503,3.980,6.983
46.4000000000004,2.503,3.988,6.997
46.5000000000004,2.503,3.997,7.012
46.6000000000004,2.503,4.005,7.026
46.7000000000004,2.503,4.013,7.041
46.8000000000004,2.503,4.021,7.055
46.9000000000004,2.503,4.030,7.069
47.0000000000004,2.503,4.038,7.084
47.1000000000004,2.512,4.046,7.098
47.2000000000004,2.503,4.054,7.112
47.3000000000004,2.503,4.062,7.127
47.4000000000004,2.503,4.070,7.141
47.5000000000004,2.503,4.078,7.155
47.6000000000004,2.503,4.086,7.169
47.7000000000004,2.503,4.094,7.183
47.8000000000004,2.493,4.102,7.197
47.9000000000004,2.503,4.110,7.211
48.0000000000004,2.503,4.118,7.225
48.1000000000004,2.503,4.126,7.238
48.2000000000004,2.503,4.134,7.252
48.3000000000004,2.503,4.141,7.265
48.4000000000004,2.503,4.149,7.279
48.5000000000004,2.503,4.157,7.292
48.6000000000004,2.503,4.164,7.306
48.7000000000004,2.503,4.172,7.319
48.8000000000004,2.503,4.180,7.332
48.9000000000004,2.503,4.187,7.346
49.0000000000004,2.503,4.195,7.359
49.1000000000004,2.503,4.202,7.372
49.2000000000004,2.503,4.210,7.385
49.3000000000004,2.503,4.217,7.398
49.4000000000004,2.503,4.224,7.411
49.5000000000004,2.503,4.232,7.424
49.6000000000004,2.503,4.239,7.437
49.7000000000004,2.503,4.247,7.450
49.8000000000004,2.493,4.254,7.463
49.9000000000004,2.503,4.261,7.476
50.0000000000004,2.503,4.268,7.488
50.1000000000004,2.503,4.275,7.501
50.2000000000004,2.503,4.283,7.513
50.3000000000004,2.503,4.290,7.526
50.4000000000004,2.503,4.297,7.538
50.5000000000004,2.512,4.304,7.551
50.6000000000004,2.503,4.311,7.563
50.7000000000005,2.503,4.318,7.576
50.8000000000005,2.503,4.325,7.588
50.9000000000005,2.503,4.332,7.600
51.0000000000005,2.503,4.339,7.613
51.1000000000005,2.503,4.346,7.625
51.2000000000005,2.493,4.353,7.637
51.3000000000005,2.503,4.360,7.649
51.4000000000005,2.503,4.367,7.661
51.5000000000005,2.503,4.374,7.673
51.6000000000005,2.503,4.380,7.685
51.7000000000005,2.503,4.387,7.697
51.8000000000005,2.503,4.394,7.709
51.9000000000005,2.503,4.401,7.721
52.0000000000005,2.493,4.407,7.732
52.1000000000005,2.503,4.414,7.744
52.2000000000005,2.503,4.421,7.755
52.3000000000005,2.503,4.427,7.767
52.4000000000005,2.503,4.434,7.778
52.5000000000005,2.503,4.440,7.790
52.6000000000005,2.503,4.447,7.801
52.7000000000005,2.493,4.453,7.813
52.8000000000005,2.493,4.459,7.824
52.9000000000005,2.503,4.466,7.835
53.0000000000005,2.503,4.472,7.846
53.1000000000005,2.493,4.478,7.856
53.2000000000005,2.503,4.484,7.867
53.3000000000005,2.503,4.490,7.878
53.4000000000005,2.503,4.496,7.888
53.5000000000005,2.503,4.502,7.899
53.6000000000005,2.503,4.508,7.909
53.7000000000005,2.503,4.514,7.920
53.8000000000005,2.503,4.520,7.931
53.9000000000005,2.493,4.526,7.941
54.0000000000005,2.503,4.532,7.951
54.1000000000005,2.503,4.538,7.962
54.2000000000005,2.493,4.544,7.972
54.3000000000005,2.503,4.550,7.982
54.4000000000005,2.503,4.555,7.992
54.5000000000005,2.493,4.561,8.002
54.6000000000005,2.503,4.567,8.012
54.7000000000005,2.503,4.572,8.021
54.8000000000005,2.503,4.578,8.031
54.9000000000005,2.503,4.583,8.041
55.0000000000005,2.493,4.589,8.050
55.1000000000005,2.503,4.594,8.060
55.2000000000005,2.503,4.600,8.069
55.3000000000005,2.503,4.605,8.079
55.4000000000005,2.503,4.610,8.088
55.5000000000005,2.503,4.616,8.098
55.6000000000005,2.503,4.621,8.107
55.7000000000005,2.503,4.626,8.116
55.8000000000005,2.503,4.632,8.126
55.9000000000005,2.503,4.637,8.135
56.0000000000005,2.503,4.642,8.144
56.1000000000005,2.503,4.648,8.154
56.2000000000005,2.493,4.653,8.163
56.3000000000005,2.503,4.658,8.172
56.4000000000005,2.503,4.663,8.181
56.5000000000005,2.503,4.668,8.190
56.6000000000005,2.493,4.673,8.199
56.7000000000005,2.503,4.679,8.208
56.8000000000005,2.493,4.684,8.217
56.9000000000005,2.503,4.688,8.225
57.0000000000005,2.493,4.693,8.234
57.1000000000005,2.503,4.698,8.242
57.2000000000005,2.493,4.703,8.251
57.3000000000005,2.503,4.708,8.259
57.4000000000005,2.503,4.712,8.267
57.5000000000005,2.493,4.717,8.275
57.6000000000005,2.493,4.722,8.283
57.7000000000005,2.503,4.726,8.291
57.8000000000006,2.503,4.731,8.299
57.9000000000006,2.503,4.735,8.307
58.0000000000006,2.493,4.739,8.315
58.1000000000006,2.503,4.744,8.322
58.2000000000006,2.503,4.748,8.330
58.3000000000006,2.493,4.752,8.338
58.4000000000006,2.503,4.757,8.345
58.5000000000006,2.493,4.761,8.353
58.6000000000006,2.503,4.765,8.360
58.7000000000006,2.493,4.769,8.367
58.8000000000006,2.503,4.773,8.374
58.9000000000006,2.503,4.777,8.381
59.0000000000006,2.503,4.781,8.388
59.1000000000006,2.493,4.785,8.395
59.2000000000006,2.493,4.789,8.402
59.3000000000006,2.503,4.793,8.409
59.4000000000006,2.503,4.797,8.416
59.5000000000006,2.493,4.801,8.422
59.6000000000006,2.503,4.805,8.429
59.7000000000006,2.503,4.808,8.436
59.8000000000006,2.503,4.812,8.442
59.9000000000006,2.493,4.816,8.449
60.0000000000006,2.503,4.819,8.455
60.1000000000006,2.503,4.823,8.461
60.2000000000006,2.493,4.827,8.468
60.3000000000006,2.503,4.830,8.474
60.4000000000006,2.503,4.834,8.480
60.5000000000006,2.503,4.837,8.486
60.6000000000006,2.503,4.841,8.493
60.7000000000006,2.503,4.844,8.499
60.8000000000006,2.503,4.848,8.505
60.9000000000006,2.493,4.851,8.511
61.0000000000006,2.503,4.855,8.517
61.1000000000006,2.503,4.858,8.523
61.2000000000006,2.493,4.862,8.529
61.3000000000006,2.493,4.865,8.535
61.4000000000006,2.493,4.868,8.541
61.5000000000006,2.503,4.871,8.546
61.6000000000006,2.493,4.875,8.552
61.7000000000006,2.493,4.878,8.557
61.8000000000006,2.503,4.881,8.563
61.9000000000006,2.493,4.884,8.568
62.0000000000006,2.503,4.887,8.573
62.1000000000006,2.503,4.889,8.578
62.2000000000006,2.503,4.892,8.583
62.3000000000006,2.493,4.895,8.588
62.4000000000006,2.493,4.898,8.593
62.5000000000006,2.503,4.901,8.598
62.6000000000006,2.503,4.904,8.603
62.7000000000006,2.503,4.906,8.608
62.8000000000006,2.503,4.909,8.612
62.9000000000006,2.493,4.912,8.617
63.0000000000006,2.493,4.915,8.622
63.1000000000006,2.493,4.917,8.627
63.2000000000006,2.503,4.920,8.631
63.3000000000006,2.503,4.922,8.635
63.4000000000006,2.503,4.925,8.640
63.5000000000006,2.503,4.927,8.644
63.6000000000006,2.493,4.930,8.648
63.7000000000006,2.503,4.932,8.653
63.8000000000006,2.503,4.935,8.657
63.9000000000006,2.503,4.937,8.661
64.0000000000006,2.503,4.939,8.666
64.1000000000006,2.503,4.942,8.670
64.2000000000006,2.503,4.944,8.674
64.3000000000006,2.503,4.947,8.679
64.4000000000006,2.503,4.949,8.683
64.5000000000006,2.493,4.952,8.687
64.6000000000006,2.493,4.954,8.692
64.7000000000006,2.503,4.957,8.696
64.8000000000006,2.493,4.959,8.700
64.9000000000006,2.493,4.961,8.704
65.0000000000006,2.503,4.963,8.708
65.1000000000006,2.493,4.965,8.711
65.2000000000006,2.493,4.968,8.715
65.3000000000006,2.503,4.970,8.719
65.4000000000006,2.503,4.972,8.722
65.5000000000006,2.493,4.974,8.726
65.6000000000005,2.503,4.976,8.729
65.7000000000005,2.503,4.977,8.732
65.8000000000005,2.503,4.979,8.736
65.9000000000005,2.493,4.981,8.739
66.0000000000005,2.503,4.983,8.743
66.1000000000005,2.493,4.985,8.746
66.2000000000005,2.493,4.987,8.749
66.3000000000005,2.503,4.989,8.752
66.4000000000005,2.493,4.990,8.755
66.5000000000005,2.503,4.992,8.758
66.6000000000005,2.503,4.994,8.761
66.7000000000005,2.503,4.996,8.764
66.8000000000005,2.503,4.997,8.767
66.9000000000005,2.503,4.999,8.770
67.0000000000005,2.493,5.001,8.773
67.1000000000005,2.503,5.002,8.776
67.2000000000005,2.503,5.004,8.779
67.3000000000005,2.503,5.006,8.782
67.4000000000004,2.493,5.007,8.785
67.5000000000004,2.503,5.009,8.788
67.6000000000004,2.503,5.011,8.790
67.7000000000004,2.493,5.012,8.793
67.8000000000004,2.493,5.014,8.796
67.9000000000004,2.503,5.015,8.799
68.0000000000004,2.493,5.017,8.801
68.1000000000004,2.503,5.018,8.804
68.2000000000004,2.493,5.020,8.806
68.3000000000004,2.493,5.021,8.809
68.4000000000004,2.493,5.022,8.811
68.5000000000004,2.493,5.023,8.813
68.6000000000004,2.503,5.024,8.815
68.7000000000004,2.493,5.026,8.817
68.8000000000004,2.503,5.027,8.819
68.9000000000004,2.493,5.028,8.820
69.0000000000004,2.503,5.029,8.822
69.1000000000003,2.493,5.030,8.824
69.2000000000003,2.493,5.031,8.826
69.3000000000003,2.503,5.031,8.827
69.4000000000003,2.503,5.032,8.829
69.5000000000003,2.503,5.033,8.830
69.6000000000003,2.503,5.034,8.832
69.7000000000003,2.503,5.035,8.833
69.8000000000003,2.503,5.036,8.835
69.9000000000003,2.503,5.037,8.837
70.0000000000003,2.493,5.038,8.838
70.1000000000003,2.503,5.039,8.840
70.2000000000003,2.493,5.040,8.842
70.3000000000003,2.493,5.041,8.843
70.4000000000003,2.503,5.041,8.844
70.5000000000003,2.503,5.042,8.846
70.6000000000003,2.493,5.043,8.847
70.7000000000003,2.503,5.044,8.849
70.8000000000003,2.503,5.044,8.850
70.9000000000002,2.503,5.045,8.851
71.0000000000002,2.503,5.046,8.853
71.1000000000002,2.503,5.047,8.854
71.2000000000002,2.503,5.048,8.856
71.3000000000002,2.493,5.049,8.857
71.4000000000002,2.503,5.049,8.858
71.5000000000002,2.493,5.050,8.860
71.6000000000002,2.503,5.051,8.861
71.7000000000002,2.503,5.052,8.862
71.8000000000002,2.503,5.052,8.864
71.9000000000002,2.503,5.053,8.865
72.0000000000002,2.493,5.054,8.866
72.1000000000002,2.493,5.055,8.868
72.2000000000002,2.493,5.055,8.869
72.3000000000002,2.503,5.056,8.870
72.4000000000002,2.503,5.056,8.871
72.5000000000002,2.503,5.057,8.872
72.6000000000002,2.503,5.058,8.873
72.7000000000001,2.503,5.058,8.874
72.8000000000001,2.503,5.059,8.875
72.9000000000001,2.503,5.060,8.877
73.0000000000001,2.503,5.060,8.878
73.1000000000001,2.503,5.061,8.879
73.2000000000001,2.503,5.062,8.881
73.3000000000001,2.503,5.063,8.882
73.4000000000001,2.503,5.063,8.883
73.5000000000001,2.503,5.064,8.885
73.6000000000001,2.503,5.065,8.886
73.7000000000001,2.503,5.066,8.888
73.8000000000001,2.503,5.067,8.889
73.9000000000001,2.503,5.068,8.891
74.0000000000001,2.493,5.069,8.892
74.1000000000001,2.503,5.070,8.894
74.2000000000001,2.503,5.070,8.895
74.3000000000001,2.503,5.071,8.897
74.4,2.503,5.072,8.899
74.5,2.493,5.073,8.900
74.6,2.493,5.074,8.902
74.7,2.503,5.075,8.903
74.8,2.503,5.075,8.904
74.9,2.503,5.076,8.906
75,2.503,5.077,8.907
75.1,2.493,5.078,8.909
75.2,2.503,5.079,8.910
75.3,2.503,5.079,8.911
75.4,2.503,5.080,8.913
75.5,2.503,5.081,8.914
75.6,2.503,5.082,8.916
75.7,2.493,5.083,8.917
75.8,2.493,5.084,8.919
75.9,2.503,5.084,8.920
76,2.503,5.085,8.921
