Time(s),Input(v),Output(v),Output(m)
30.3000000000002,2.503,2.490,4.369
30.4000000000002,2.503,2.504,4.393
30.5000000000002,2.503,2.518,4.417
30.6000000000002,2.512,2.531,4.441
30.7000000000002,2.512,2.545,4.465
30.8000000000002,2.503,2.559,4.489
30.9000000000002,2.512,2.572,4.513
31.0000000000002,2.512,2.586,4.537
31.1000000000002,2.512,2.600,4.561
31.2000000000002,2.503,2.613,4.585
31.3000000000002,2.503,2.627,4.609
31.4000000000002,2.503,2.641,4.633
31.5000000000002,2.503,2.654,4.656
31.6000000000002,2.503,2.667,4.680
31.7000000000002,2.503,2.681,4.703
31.8000000000002,2.503,2.694,4.726
31.9000000000002,2.512,2.707,4.750
32.0000000000002,2.503,2.720,4.773
32.1000000000002,2.512,2.734,4.796
32.2000000000002,2.503,2.747,4.819
32.3000000000002,2.512,2.760,4.842
32.4000000000002,2.503,2.773,4.865
32.5000000000002,2.512,2.786,4.888
32.6000000000002,2.512,2.799,4.911
32.7000000000002,2.512,2.812,4.934
32.8000000000002,2.503,2.826,4.957
32.9000000000002,2.512,2.839,4.980
33.0000000000002,2.512,2.852,5.003
33.1000000000002,2.503,2.865,5.026
33.2000000000002,2.512,2.878,5.049
33.3000000000002,2.512,2.891,5.072
33.4000000000002,2.503,2.904,5.096
33.5000000000002,2.503,2.918,5.118
33.6000000000002,2.503,2.931,5.141
33.7000000000002,2.503,2.944,5.164
33.8000000000002,2.503,2.956,5.187
33.9000000000002,2.503,2.969,5.209
34.0000000000002,2.512,2.982,5.232
34.1000000000002,2.503,2.995,5.254
34.2000000000002,2.503,3.008,5.276
34.3000000000002,2.503,3.020,5.299
34.4000000000002,2.512,3.033,5.321
34.5000000000002,2.503,3.045,5.343
34.6000000000002,2.503,3.058,5.365
34.7000000000002,2.503,3.071,5.387
34.8000000000002,2.503,3.083,5.409
34.9000000000002,2.503,3.095,5.431
35.0000000000002,2.503,3.108,5.452
35.1000000000002,2.512,3.120,5.474
35.2000000000002,2.503,3.132,5.495
35.3000000000002,2.503,3.145,5.517
35.4000000000002,2.512,3.157,5.538
35.5000000000002,2.503,3.169,5.560
35.6000000000002,2.503,3.181,5.581
35.7000000000002,2.503,3.193,5.602
35.8000000000002,2.503,3.205,5.623
35.9000000000002,2.503,3.217,5.644
36.0000000000002,2.503,3.229,5.665
36.1000000000002,2.503,3.241,5.686
36.2000000000002,2.503,3.253,5.707
36.3000000000002,2.503,3.265,5.727
36.4000000000002,2.503,3.276,5.748
36.5000000000002,2.503,3.288,5.768
36.6000000000003,2.503,3.299,5.789
36.7000000000003,2.503,3.311,5.809
36.8000000000003,2.503,3.322,5.829
36.9000000000003,2.503,3.334,5.849
37.0000000000003,2.493,3.345,5.869
37.1000000000003,2.512,3.356,5.889
37.2000000000003,2.503,3.368,5.908
37.3000000000003,2.512,3.379,5.928
37.4000000000003,2.503,3.390,5.948
37.5000000000003,2.503,3.401,5.967
37.6000000000003,2.503,3.413,5.987
37.7000000000003,2.503,3.424,6.006
37.8000000000003,2.503,3.435,6.026
37.9000000000003,2.503,3.446,6.045
38.0000000000003,2.503,3.457,6.064
38.1000000000003,2.503,3.467,6.083
38.2000000000003,2.503,3.478,6.102
38.3000000000003,2.503,3.489,6.121
38.4000000000003,2.503,3.500,6.140
38.5000000000003,2.503,3.510,6.159
38.6000000000003,2.503,3.521,6.177
38.7000000000003,2.503,3.532,6.196
38.8000000000003,2.503,3.542,6.214
38.9000000000003,2.503,3.553,6.233
39.0000000000003,2.503,3.563,6.251
39.1000000000003,2.503,3.573,6.269
39.2000000000003,2.503,3.584,6.287
39.3000000000003,2.503,3.594,6.305
39.4000000000003,2.503,3.604,6.323
39.5000000000003,2.512,3.615,6.341
39.6000000000003,2.503,3.625,6.359
39.7000000000003,2.503,3.635,6.377
39.8000000000003,2.503,3.645,6.395
39.9000000000003,2.503,3.655,6.413
40.0000000000003,2.503,3.665,6.430
40.1000000000003,2.503,3.675,6.448
40.2000000000003,2.503,3.685,6.465
40.3000000000003,2.503,3.695,6.483
40.4000000000003,2.503,3.705,6.500
40.5000000000003,2.503,3.715,6.518
40.6000000000003,2.503,3.725,6.535
40.7000000000003,2.503,3.735,6.552
40.8000000000003,2.503,3.744,6.569
40.9000000000003,2.503,3.754,6.586
41.0000000000003,2.503,3.764,6.603
41.1000000000003,2.503,3.773,6.620
41.2000000000003,2.503,3.783,6.636
41.3000000000003,2.503,3.792,6.653
41.4000000000003,2.503,3.802,6.670
41.5000000000003,2.503,3.811,6.686
41.6000000000003,2.503,3.820,6.703
41.7000000000003,2.503,3.830,6.719
41.8000000000003,2.503,3.839,6.735
41.9000000000003,2.503,3.848,6.752
42.0000000000003,2.503,3.858,6.768
42.1000000000003,2.493,3.867,6.784
42.2000000000003,2.503,3.876,6.800
42.3000000000003,2.503,3.885,6.816
42.4000000000003,2.503,3.894,6.831
42.5000000000003,2.503,3.903,6.847
42.6000000000003,2.503,3.912,6.863
42.7000000000003,2.512,3.921,6.878
42.8000000000003,2.503,3.929,6.894
42.9000000000003,2.503,3.938,6.909
43.0000000000003,2.503,3.947,6.925
43.1000000000003,2.503,3.956,6.940
43.2000000000003,2.503,3.965,6.956
43.3000000000003,2.503,3.973,6.971
43.4000000000003,2.493,3.982,6.986
43.5000000000003,2.503,3.991,7.001
43.6000000000003,2.503,3.999,7.016
43.7000000000004,2.493,4.008,7.031
43.8000000000004,2.503,4.016,7.046
43.9000000000004,2.493,4.025,7.061
44.0000000000004,2.503,4.033,7.075
44.1000000000004,2.503,4.041,7.089
44.2000000000004,2.503,4.049,7.104
44.3000000000004,2.503,4.057,7.118
44.4000000000004,2.503,4.065,7.132
44.5000000000004,2.503,4.073,7.146
44.6000000000004,2.503,4.081,7.160
44.7000000000004,2.503,4.089,7.174
44.8000000000004,2.503,4.097,7.188
44.9000000000004,2.493,4.105,7.202
45.0000000000004,2.503,4.113,7.216
45.1000000000004,2.503,4.121,7.229
45.2000000000004,2.503,4.129,7.243
45.3000000000004,2.503,4.136,7.257
45.4000000000004,2.503,4.144,7.270
45.5000000000004,2.503,4.152,7.284
45.6000000000004,2.503,4.159,7.297
45.7000000000004,2.503,4.167,7.310
45.8000000000004,2.503,4.174,7.324
45.9000000000004,2.512,4.182,7.337
46.0000000000004,2.503,4.190,7.350
46.1000000000004,2.503,4.197,7.363
46.2000000000004,2.503,4.205,7.377
46.3000000000004,2.503,4.212,7.390
46.4000000000004,2.493,4.220,7.403
46.5000000000004,2.503,4.227,7.416
46.6000000000004,2.493,4.235,7.429
46.7000000000004,2.503,4.242,7.442
46.8000000000004,2.503,4.249,7.454
46.9000000000004,2.493,4.256,7.467
47.0000000000004,2.503,4.263,7.479
47.1000000000004,2.503,4.270,7.492
47.2000000000004,2.503,4.277,7.504
47.3000000000004,2.503,4.284,7.516
47.4000000000004,2.503,4.291,7.529
47.5000000000004,2.493,4.298,7.541
47.6000000000004,2.503,4.305,7.553
47.7000000000004,2.503,4.312,7.565
47.8000000000004,2.503,4.319,7.577
47.9000000000004,2.493,4.325,7.588
48.0000000000004,2.503,4.332,7.600
48.1000000000004,2.503,4.339,7.612
48.2000000000004,2.503,4.345,7.623
48.3000000000004,2.503,4.352,7.635
48.4000000000004,2.503,4.358,7.646
48.5000000000004,2.493,4.365,7.658
48.6000000000004,2.503,4.371,7.669
48.7000000000004,2.503,4.378,7.680
48.8000000000004,2.503,4.384,7.691
48.9000000000004,2.503,4.390,7.703
49.0000000000004,2.493,4.397,7.714
49.1000000000004,2.503,4.403,7.725
49.2000000000004,2.503,4.409,7.736
49.3000000000004,2.503,4.415,7.746
49.4000000000004,2.493,4.422,7.757
49.5000000000004,2.503,4.428,7.768
49.6000000000004,2.493,4.434,7.779
49.7000000000004,2.503,4.440,7.789
49.8000000000004,2.503,4.446,7.799
49.9000000000004,2.503,4.452,7.810
50.0000000000004,2.503,4.457,7.820
50.1000000000004,2.503,4.463,7.830
50.2000000000004,2.503,4.469,7.841
50.3000000000004,2.503,4.475,7.851
50.4000000000004,2.493,4.481,7.861
50.5000000000004,2.503,4.487,7.871
50.6000000000004,2.503,4.492,7.881
50.7000000000005,2.503,4.498,7.891
50.8000000000005,2.503,4.504,7.901
50.9000000000005,2.493,4.509,7.911
51.0000000000005,2.493,4.515,7.921
51.1000000000005,2.503,4.520,7.930
51.2000000000005,2.503,4.526,7.940
51.3000000000005,2.503,4.531,7.949
51.4000000000005,2.503,4.536,7.959
51.5000000000005,2.503,4.542,7.968
51.6000000000005,2.503,4.547,7.978
51.7000000000005,2.493,4.553,7.987
51.8000000000005,2.503,4.558,7.996
51.9000000000005,2.503,4.563,8.005
52.0000000000005,2.503,4.568,8.014
52.1000000000005,2.503,4.573,8.024
52.2000000000005,2.503,4.579,8.033
52.3000000000005,2.493,4.584,8.042
52.4000000000005,2.503,4.589,8.051
52.5000000000005,2.503,4.594,8.060
52.6000000000005,2.493,4.599,8.069
52.7000000000005,2.503,4.604,8.077
52.8000000000005,2.503,4.609,8.086
52.9000000000005,2.493,4.614,8.095
53.0000000000005,2.503,4.619,8.103
53.1000000000005,2.493,4.624,8.112
53.2000000000005,2.503,4.628,8.120
53.3000000000005,2.503,4.633,8.128
53.4000000000005,2.503,4.638,8.137
53.5000000000005,2.503,4.643,8.145
53.6000000000005,2.503,4.647,8.153
53.7000000000005,2.503,4.652,8.161
53.8000000000005,2.493,4.657,8.169
53.9000000000005,2.503,4.661,8.177
54.0000000000005,2.503,4.666,8.186
54.1000000000005,2.503,4.670,8.194
54.2000000000005,2.503,4.675,8.202
54.3000000000005,2.493,4.679,8.210
54.4000000000005,2.503,4.684,8.217
54.5000000000005,2.512,4.688,8.225
54.6000000000005,2.503,4.693,8.233
54.7000000000005,2.503,4.697,8.241
54.8000000000005,2.503,4.702,8.249
54.9000000000005,2.503,4.706,8.257
55.0000000000005,2.503,4.711,8.265
55.1000000000005,2.503,4.715,8.273
55.2000000000005,2.503,4.720,8.281
55.3000000000005,2.503,4.724,8.288
55.4000000000005,2.493,4.729,8.296
55.5000000000005,2.503,4.733,8.304
55.6000000000005,2.503,4.738,8.312
55.7000000000005,2.503,4.742,8.319
55.8000000000005,2.503,4.746,8.327
55.9000000000005,2.503,4.751,8.335
56.0000000000005,2.493,4.755,8.342
56.1000000000005,2.503,4.759,8.350
56.2000000000005,2.503,4.764,8.357
56.3000000000005,2.503,4.768,8.365
56.4000000000005,2.503,4.772,8.372
56.5000000000005,2.503,4.776,8.380
56.6000000000005,2.503,4.781,8.387
56.7000000000005,2.493,4.785,8.394
56.8000000000005,2.503,4.789,8.402
56.9000000000005,2.503,4.793,8.409
57.0000000000005,2.503,4.797,8.416
57.1000000000005,2.493,4.801,8.423
57.2000000000005,2.503,4.805,8.430
57.3000000000005,2.493,4.809,8.437
57.4000000000005,2.503,4.813,8.444
57.5000000000005,2.503,4.817,8.451
57.6000000000005,2.503,4.821,8.458
57.7000000000005,2.493,4.825,8.465
57.8000000000006,2.493,4.829,8.472
57.9000000000006,2.503,4.833,8.478
58.0000000000006,2.503,4.836,8.485
58.1000000000006,2.503,4.840,8.491
58.2000000000006,2.493,4.844,8.498
58.3000000000006,2.493,4.847,8.504
58.4000000000006,2.503,4.851,8.510
58.5000000000006,2.503,4.854,8.516
58.6000000000006,2.493,4.858,8.523
58.7000000000006,2.503,4.861,8.529
58.8000000000006,2.493,4.865,8.535
58.9000000000006,2.503,4.868,8.540
59.0000000000006,2.493,4.871,8.546
59.1000000000006,2.493,4.875,8.552
59.2000000000006,2.493,4.878,8.557
59.3000000000006,2.503,4.881,8.563
59.4000000000006,2.503,4.884,8.568
59.5000000000006,2.503,4.887,8.574
59.6000000000006,2.503,4.890,8.579
59.7000000000006,2.493,4.893,8.584
59.8000000000006,2.493,4.896,8.590
59.9000000000006,2.503,4.899,8.595
60.0000000000006,2.503,4.902,8.600
60.1000000000006,2.503,4.905,8.605
60.2000000000006,2.503,4.908,8.610
60.3000000000006,2.503,4.911,8.615
60.4000000000006,2.493,4.914,8.620
60.5000000000006,2.503,4.916,8.625
60.6000000000006,2.493,4.919,8.630
60.7000000000006,2.503,4.922,8.635
60.8000000000006,2.493,4.925,8.640
60.9000000000006,2.503,4.927,8.644
61.0000000000006,2.503,4.930,8.649
61.1000000000006,2.503,4.933,8.654
61.2000000000006,2.493,4.935,8.658
61.3000000000006,2.503,4.938,8.663
61.4000000000006,2.493,4.941,8.668
61.5000000000006,2.493,4.943,8.672
61.6000000000006,2.503,4.945,8.676
61.7000000000006,2.503,4.948,8.681
61.8000000000006,2.503,4.950,8.685
61.9000000000006,2.493,4.953,8.689
62.0000000000006,2.503,4.955,8.693
62.1000000000006,2.503,4.957,8.697
62.2000000000006,2.503,4.960,8.702
62.3000000000006,2.503,4.962,8.706
62.4000000000006,2.503,4.965,8.710
62.5000000000006,2.503,4.967,8.714
62.6000000000006,2.503,4.969,8.718
62.7000000000006,2.503,4.972,8.723
62.8000000000006,2.503,4.974,8.727
62.9000000000006,2.493,4.977,8.731
63.0000000000006,2.503,4.979,8.735
63.1000000000006,2.493,4.981,8.739
63.2000000000006,2.493,4.984,8.743
63.3000000000006,2.493,4.986,8.747
63.4000000000006,2.503,4.988,8.751
63.5000000000006,2.493,4.990,8.755
63.6000000000006,2.493,4.992,8.758
63.7000000000006,2.503,4.994,8.762
63.8000000000006,2.493,4.996,8.765
63.9000000000006,2.493,4.998,8.768
64.0000000000006,2.493,5.000,8.771
64.1000000000006,2.493,5.001,8.774
64.2000000000006,2.503,5.003,8.777
64.3000000000006,2.503,5.005,8.780
64.4000000000006,2.503,5.006,8.783
64.5000000000006,2.493,5.008,8.786
64.6000000000006,2.493,5.009,8.789
64.7000000000006,2.503,5.011,8.791
64.8000000000006,2.503,5.013,8.794
64.9000000000006,2.493,5.014,8.797
65.0000000000006,2.493,5.015,8.799
65.1000000000006,2.503,5.017,8.801
65.2000000000006,2.493,5.018,8.804
65.3000000000006,2.493,5.020,8.806
65.4000000000006,2.503,5.021,8.808
65.5000000000006,2.503,5.022,8.811
65.6000000000005,2.493,5.023,8.813
65.7000000000005,2.503,5.024,8.815
65.8000000000005,2.503,5.026,8.817
65.9000000000005,2.503,5.027,8.819
66.0000000000005,2.493,5.028,8.821
66.1000000000005,2.493,5.029,8.823
66.2000000000005,2.493,5.030,8.825
66.3000000000005,2.503,5.031,8.827
66.4000000000005,2.503,5.032,8.829
66.5000000000005,2.503,5.033,8.830
66.6000000000005,2.493,5.034,8.832
66.7000000000005,2.493,5.035,8.834
66.8000000000005,2.503,5.036,8.835
66.9000000000005,2.493,5.037,8.837
67.0000000000005,2.493,5.038,8.839
67.1000000000005,2.503,5.039,8.840
67.2000000000005,2.503,5.039,8.841
67.3000000000005,2.493,5.040,8.843
67.4000000000004,2.503,5.041,8.844
67.5000000000004,2.503,5.042,8.845
67.6000000000004,2.503,5.043,8.847
67.7000000000004,2.493,5.043,8.848
67.8000000000004,2.503,5.044,8.849
67.9000000000004,2.503,5.045,8.850
68.0000000000004,2.503,5.045,8.852
68.1000000000004,2.493,5.046,8.853
68.2000000000004,2.493,5.047,8.854
68.3000000000004,2.503,5.048,8.855
68.4000000000004,2.493,5.048,8.856
68.5000000000004,2.503,5.049,8.857
68.6000000000004,2.503,5.049,8.858
68.7000000000004,2.493,5.050,8.860
68.8000000000004,2.503,5.050,8.860
68.9000000000004,2.493,5.051,8.861
69.0000000000004,2.503,5.051,8.862
69.1000000000003,2.503,5.052,8.863
69.2000000000003,2.493,5.053,8.864
69.3000000000003,2.503,5.053,8.865
69.4000000000003,2.503,5.053,8.866
69.5000000000003,2.503,5.054,8.867
69.6000000000003,2.503,5.054,8.867
69.7000000000003,2.493,5.055,8.868
69.8000000000003,2.503,5.055,8.869
69.9000000000003,2.503,5.056,8.870
70.0000000000003,2.503,5.056,8.871
70.1000000000003,2.493,5.057,8.872
70.2000000000003,2.493,5.057,8.873
70.3000000000003,2.493,5.058,8.873
70.4000000000003,2.503,5.058,8.874
70.5000000000003,2.493,5.058,8.874
70.6000000000003,2.493,5.059,8.875
70.7000000000003,2.503,5.059,8.875
70.8000000000003,2.503,5.059,8.876
70.9000000000002,2.493,5.059,8.876
71.0000000000002,2.503,5.059,8.876
71.1000000000002,2.503,5.060,8.877
71.2000000000002,2.503,5.060,8.877
71.3000000000002,2.503,5.060,8.877
71.4000000000002,2.493,5.060,8.878
71.5000000000002,2.503,5.061,8.878
71.6000000000002,2.493,5.061,8.878
71.7000000000002,2.503,5.061,8.879
71.8000000000002,2.503,5.061,8.879
71.9000000000002,2.503,5.061,8.879
72.0000000000002,2.493,5.061,8.880
72.1000000000002,2.503,5.062,8.880
72.2000000000002,2.503,5.062,8.880
72.3000000000002,2.503,5.062,8.880
72.4000000000002,2.503,5.062,8.881
72.5000000000002,2.503,5.062,8.881
72.6000000000002,2.493,5.063,8.882
72.7000000000001,2.503,5.063,8.882
72.8000000000001,2.503,5.063,8.882
72.9000000000001,2.503,5.063,8.883
73.0000000000001,2.503,5.063,8.883
73.1000000000001,2.503,5.064,8.884
73.2000000000001,2.503,5.064,8.884
73.3000000000001,2.493,5.064,8.885
73.4000000000001,2.493,5.065,8.885
73.5000000000001,2.493,5.065,8.886
73.6000000000001,2.503,5.065,8.886
73.7000000000001,2.493,5.065,8.886
73.8000000000001,2.493,5.065,8.886
73.9000000000001,2.503,5.065,8.886
74.0000000000001,2.503,5.065,8.886
74.1000000000001,2.503,5.065,8.886
74.2000000000001,2.503,5.065,8.886
74.3000000000001,2.493,5.065,8.886
74.4,2.503,5.065,8.886
74.5,2.503,5.065,8.887
74.6,2.493,5.065,8.887
74.7,2.503,5.065,8.887
74.8,2.493,5.065,8.887
74.9,2.503,5.065,8.887
75,2.493,5.065,8.887
75.1,2.503,5.065,8.886
75.2,2.493,5.065,8.886
75.3,2.493,5.065,8.886
75.4,2.503,5.065,8.886
75.5,2.493,5.065,8.885
75.6,2.493,5.064,8.885
75.7,2.493,5.064,8.884
75.8,2.493,5.064,8.884
75.9,2.503,5.063,8.883
76,2.493,5.063,8.882
76.1,2.503,5.062,8.881
76.1999999999999,2.493,5.062,8.881
76.2999999999999,2.503,5.061,8.880
76.3999999999999,2.503,5.061,8.879
76.4999999999999,2.503,5.060,8.878
76.5999999999999,2.493,5.060,8.877
76.6999999999999,2.503,5.059,8.876
76.7999999999999,2.503,5.059,8.875
76.8999999999999,2.503,5.059,8.875
76.9999999999999,2.503,5.058,8.874
77.0999999999999,2.503,5.058,8.873
77.1999999999999,2.503,5.057,8.873
77.2999999999999,2.493,5.057,8.872
77.3999999999999,2.503,5.057,8.871
77.4999999999999,2.503,5.056,8.871
77.5999999999999,2.503,5.056,8.870
77.6999999999999,2.503,5.056,8.869
77.7999999999999,2.493,5.055,8.869
