Time(s),Input(v),Output(v),Output(m)
11.2,2.512,0.122,0.214
11.3,2.512,0.127,0.222
11.4,2.512,0.131,0.230
11.5,2.512,0.136,0.239
11.6,2.512,0.141,0.247
11.7,2.512,0.146,0.256
11.8,2.503,0.151,0.264
11.9,2.503,0.156,0.273
12,2.512,0.161,0.282
12.1,2.512,0.166,0.290
12.2,2.512,0.171,0.299
12.3,2.512,0.176,0.309
12.4,2.512,0.181,0.318
12.5,2.512,0.187,0.327
12.6,2.503,0.192,0.337
12.7,2.512,0.197,0.346
12.8,2.503,0.203,0.356
12.9,2.503,0.209,0.366
13,2.512,0.214,0.375
13.1,2.512,0.220,0.385
13.2,2.512,0.225,0.395
13.3,2.503,0.231,0.405
13.4,2.503,0.237,0.415
13.5,2.512,0.242,0.425
13.6,2.512,0.248,0.435
13.7,2.512,0.254,0.446
13.8,2.512,0.260,0.456
13.9,2.503,0.266,0.467
14,2.503,0.272,0.477
14.1,2.512,0.278,0.488
14.2,2.512,0.284,0.499
14.3,2.512,0.290,0.509
14.4,2.512,0.297,0.520
14.5,2.512,0.303,0.531
14.6,2.512,0.309,0.543
14.7,2.512,0.316,0.554
14.8,2.503,0.322,0.565
14.9,2.503,0.329,0.577
15,2.512,0.335,0.588
15.1,2.512,0.342,0.600
15.2,2.512,0.348,0.611
15.3,2.503,0.355,0.623
15.4,2.503,0.362,0.635
15.5,2.512,0.369,0.647
15.6,2.512,0.375,0.658
15.7,2.512,0.382,0.670
15.8,2.503,0.389,0.683
15.9,2.512,0.396,0.695
16,2.503,0.403,0.707
16.1,2.512,0.410,0.719
16.2,2.503,0.417,0.731
16.3,2.512,0.424,0.743
16.4,2.512,0.431,0.756
16.5,2.503,0.438,0.768
16.6,2.503,0.445,0.781
16.7,2.512,0.452,0.793
16.8,2.512,0.459,0.806
16.9,2.503,0.466,0.818
17,2.503,0.474,0.831
17.1,2.512,0.481,0.843
17.2,2.512,0.488,0.856
17.3,2.503,0.495,0.869
17.4,2.512,0.503,0.882
17.5,2.512,0.510,0.895
17.6,2.512,0.517,0.908
17.7,2.503,0.525,0.921
17.8,2.512,0.532,0.934
17.9,2.503,0.540,0.947
18,2.503,0.547,0.960
18.1,2.503,0.555,0.973
18.2,2.512,0.562,0.986
18.3,2.512,0.570,1.000
18.4,2.512,0.577,1.013
18.5,2.503,0.585,1.026
18.6,2.503,0.593,1.040
18.7,2.503,0.600,1.053
18.8,2.503,0.608,1.066
18.9,2.503,0.615,1.079
19,2.512,0.623,1.093
19.1,2.503,0.630,1.106
19.2,2.512,0.638,1.119
19.3,2.503,0.646,1.132
19.4,2.512,0.653,1.146
19.5,2.503,0.661,1.159
19.6,2.503,0.668,1.173
19.7,2.503,0.676,1.186
19.8,2.512,0.684,1.199
19.9,2.512,0.691,1.213
20,2.512,0.699,1.226
20.1,2.512,0.707,1.240
20.2,2.503,0.715,1.254
20.3,2.503,0.722,1.267
20.4,2.512,0.730,1.281
20.5,2.512,0.738,1.295
20.6,2.503,0.746,1.309
20.7,2.512,0.754,1.322
20.8,2.512,0.762,1.336
20.9,2.503,0.770,1.350
21,2.503,0.778,1.364
21.1,2.503,0.786,1.378
21.2,2.503,0.794,1.392
21.3,2.512,0.801,1.406
21.4,2.512,0.809,1.420
21.5,2.493,0.817,1.434
21.6,2.503,0.825,1.448
21.7,2.512,0.833,1.462
21.8,2.512,0.841,1.476
21.9,2.512,0.849,1.490
22,2.512,0.857,1.504
22.1,2.503,0.865,1.518
22.2,2.503,0.873,1.532
22.3,2.512,0.881,1.546
22.4,2.503,0.890,1.561
22.5,2.503,0.898,1.575
22.6000000000001,2.503,0.906,1.589
22.7000000000001,2.503,0.914,1.603
22.8000000000001,2.512,0.922,1.617
22.9000000000001,2.503,0.930,1.631
23.0000000000001,2.503,0.938,1.645
23.1000000000001,2.503,0.946,1.659
23.2000000000001,2.503,0.954,1.673
23.3000000000001,2.512,0.962,1.687
23.4000000000001,2.503,0.970,1.701
23.5000000000001,2.503,0.978,1.715
23.6000000000001,2.503,0.986,1.729
23.7000000000001,2.503,0.994,1.743
23.8000000000001,2.503,1.002,1.757
23.9000000000001,2.512,1.009,1.771
24.0000000000001,2.512,1.017,1.785
24.1000000000001,2.503,1.025,1.799
24.2000000000001,2.512,1.033,1.813
24.3000000000001,2.503,1.041,1.827
24.4000000000001,2.503,1.049,1.841
24.5000000000001,2.503,1.057,1.855
24.6000000000001,2.503,1.065,1.869
24.7000000000001,2.503,1.073,1.883
24.8000000000001,2.503,1.081,1.896
24.9000000000001,2.503,1.089,1.910
25.0000000000001,2.503,1.097,1.924
25.1000000000001,2.512,1.104,1.938
25.2000000000001,2.503,1.112,1.951
25.3000000000001,2.503,1.120,1.965
25.4000000000001,2.512,1.128,1.979
25.5000000000001,2.503,1.136,1.992
25.6000000000001,2.512,1.144,2.006
25.7000000000001,2.503,1.151,2.020
25.8000000000001,2.503,1.159,2.034
25.9000000000001,2.512,1.167,2.048
26.0000000000001,2.512,1.175,2.061
26.1000000000001,2.512,1.183,2.075
26.2000000000001,2.503,1.191,2.089
26.3000000000001,2.503,1.199,2.104
26.4000000000001,2.503,1.207,2.118
26.5000000000001,2.512,1.215,2.131
26.6000000000001,2.512,1.223,2.145
26.7000000000001,2.503,1.231,2.160
26.8000000000001,2.503,1.239,2.174
26.9000000000001,2.503,1.247,2.188
27.0000000000001,2.503,1.255,2.202
27.1000000000001,2.512,1.263,2.216
27.2000000000001,2.512,1.271,2.230
27.3000000000001,2.503,1.279,2.244
27.4000000000001,2.512,1.287,2.258
27.5000000000001,2.503,1.295,2.272
27.6000000000001,2.503,1.303,2.286
27.7000000000001,2.503,1.311,2.301
27.8000000000001,2.503,1.319,2.315
27.9000000000001,2.512,1.327,2.329
28.0000000000001,2.503,1.335,2.343
28.1000000000001,2.503,1.343,2.357
28.2000000000001,2.503,1.351,2.371
28.3000000000001,2.503,1.359,2.385
28.4000000000001,2.503,1.367,2.399
28.5000000000001,2.512,1.375,2.412
28.6000000000001,2.503,1.383,2.426
28.7000000000001,2.503,1.391,2.440
28.8000000000001,2.503,1.399,2.454
28.9000000000001,2.503,1.407,2.468
29.0000000000001,2.503,1.415,2.482
29.1000000000001,2.512,1.422,2.495
29.2000000000001,2.512,1.430,2.509
29.3000000000001,2.503,1.438,2.523
29.4000000000001,2.512,1.446,2.537
29.5000000000001,2.503,1.454,2.551
29.6000000000002,2.503,1.462,2.565
29.7000000000002,2.503,1.470,2.579
29.8000000000002,2.503,1.478,2.593
29.9000000000002,2.503,1.486,2.607
30.0000000000002,2.512,1.494,2.620
30.1000000000002,2.503,1.501,2.634
30.2000000000002,2.512,1.509,2.648
30.3000000000002,2.503,1.517,2.662
30.4000000000002,2.512,1.525,2.676
30.5000000000002,2.503,1.533,2.690
30.6000000000002,2.503,1.541,2.704
30.7000000000002,2.503,1.549,2.717
30.8000000000002,2.503,1.557,2.731
30.9000000000002,2.503,1.565,2.745
31.0000000000002,2.503,1.572,2.759
31.1000000000002,2.503,1.580,2.772
31.2000000000002,2.503,1.588,2.786
31.3000000000002,2.503,1.596,2.800
31.4000000000002,2.503,1.603,2.813
31.5000000000002,2.503,1.611,2.827
31.6000000000002,2.503,1.619,2.840
31.7000000000002,2.503,1.626,2.853
31.8000000000002,2.503,1.634,2.867
31.9000000000002,2.503,1.642,2.880
32.0000000000002,2.503,1.649,2.893
32.1000000000002,2.512,1.657,2.906
32.2000000000002,2.503,1.664,2.920
32.3000000000002,2.503,1.672,2.933
32.4000000000002,2.503,1.679,2.946
32.5000000000002,2.503,1.687,2.959
32.6000000000002,2.503,1.694,2.972
32.7000000000002,2.503,1.702,2.985
32.8000000000002,2.512,1.709,2.998
32.9000000000002,2.503,1.716,3.011
33.0000000000002,2.503,1.724,3.024
33.1000000000002,2.503,1.731,3.037
33.2000000000002,2.503,1.739,3.050
33.3000000000002,2.503,1.746,3.063
33.4000000000002,2.503,1.753,3.076
33.5000000000002,2.503,1.761,3.089
33.6000000000002,2.503,1.768,3.102
33.7000000000002,2.503,1.775,3.115
33.8000000000002,2.503,1.783,3.127
33.9000000000002,2.503,1.790,3.140
34.0000000000002,2.512,1.797,3.153
34.1000000000002,2.503,1.804,3.165
34.2000000000002,2.503,1.811,3.178
34.3000000000002,2.503,1.819,3.191
34.4000000000002,2.503,1.826,3.203
34.5000000000002,2.503,1.833,3.216
34.6000000000002,2.503,1.840,3.228
34.7000000000002,2.503,1.847,3.241
34.8000000000002,2.503,1.854,3.253
34.9000000000002,2.503,1.861,3.266
35.0000000000002,2.512,1.868,3.278
35.1000000000002,2.503,1.876,3.290
35.2000000000002,2.503,1.883,3.303
35.3000000000002,2.503,1.890,3.315
35.4000000000002,2.503,1.897,3.328
35.5000000000002,2.503,1.904,3.340
35.6000000000002,2.503,1.911,3.352
35.7000000000002,2.503,1.918,3.364
35.8000000000002,2.503,1.925,3.377
35.9000000000002,2.503,1.932,3.389
36.0000000000002,2.503,1.938,3.401
36.1000000000002,2.503,1.945,3.413
36.2000000000002,2.503,1.952,3.425
36.3000000000002,2.503,1.959,3.437
36.4000000000002,2.503,1.966,3.449
36.5000000000002,2.503,1.973,3.461
36.6000000000003,2.503,1.979,3.473
36.7000000000003,2.503,1.986,3.484
36.8000000000003,2.503,1.993,3.496
36.9000000000003,2.503,2.000,3.508
37.0000000000003,2.503,2.006,3.520
37.1000000000003,2.512,2.013,3.531
37.2000000000003,2.503,2.020,3.543
37.3000000000003,2.503,2.026,3.555
37.4000000000003,2.503,2.033,3.567
37.5000000000003,2.503,2.040,3.578
37.6000000000003,2.503,2.046,3.590
37.7000000000003,2.503,2.053,3.602
37.8000000000003,2.503,2.059,3.613
37.9000000000003,2.503,2.066,3.625
38.0000000000003,2.503,2.073,3.636
38.1000000000003,2.503,2.079,3.648
38.2000000000003,2.503,2.086,3.659
38.3000000000003,2.503,2.092,3.670
38.4000000000003,2.503,2.099,3.682
38.5000000000003,2.503,2.105,3.693
38.6000000000003,2.503,2.112,3.704
38.7000000000003,2.503,2.118,3.716
38.8000000000003,2.503,2.124,3.727
38.9000000000003,2.503,2.131,3.738
39.0000000000003,2.503,2.137,3.749
39.1000000000003,2.512,2.143,3.760
39.2000000000003,2.503,2.150,3.772
39.3000000000003,2.503,2.156,3.783
39.4000000000003,2.503,2.163,3.794
39.5000000000003,2.503,2.169,3.805
39.6000000000003,2.493,2.175,3.816
39.7000000000003,2.503,2.181,3.827
39.8000000000003,2.503,2.188,3.838
39.9000000000003,2.503,2.194,3.849
40.0000000000003,2.512,2.200,3.860
40.1000000000003,2.503,2.206,3.871
40.2000000000003,2.503,2.213,3.882
40.3000000000003,2.503,2.219,3.892
40.4000000000003,2.503,2.225,3.903
40.5000000000003,2.503,2.231,3.914
40.6000000000003,2.503,2.237,3.925
40.7000000000003,2.503,2.243,3.936
40.8000000000003,2.503,2.249,3.946
40.9000000000003,2.503,2.256,3.957
41.0000000000003,2.503,2.262,3.968
41.1000000000003,2.503,2.268,3.979
41.2000000000003,2.503,2.274,3.989
41.3000000000003,2.503,2.280,4.000
41.4000000000003,2.503,2.286,4.010
41.5000000000003,2.503,2.292,4.021
41.6000000000003,2.503,2.298,4.031
41.7000000000003,2.493,2.304,4.042
41.8000000000003,2.503,2.310,4.052
41.9000000000003,2.503,2.315,4.062
42.0000000000003,2.503,2.321,4.072
42.1000000000003,2.503,2.327,4.083
42.2000000000003,2.503,2.333,4.093
42.3000000000003,2.503,2.339,4.103
42.4000000000003,2.503,2.344,4.113
42.5000000000003,2.503,2.350,4.123
42.6000000000003,2.503,2.356,4.133
42.7000000000003,2.503,2.362,4.143
42.8000000000003,2.503,2.367,4.153
42.9000000000003,2.503,2.373,4.163
43.0000000000003,2.503,2.379,4.173
43.1000000000003,2.503,2.384,4.183
43.2000000000003,2.503,2.390,4.193
43.3000000000003,2.503,2.396,4.203
43.4000000000003,2.512,2.401,4.213
43.5000000000003,2.503,2.407,4.223
43.6000000000003,2.503,2.413,4.233
43.7000000000004,2.503,2.418,4.243
43.8000000000004,2.493,2.424,4.253
43.9000000000004,2.503,2.430,4.262
44.0000000000004,2.503,2.435,4.272
44.1000000000004,2.503,2.441,4.282
44.2000000000004,2.503,2.446,4.291
44.3000000000004,2.503,2.452,4.301
44.4000000000004,2.503,2.457,4.311
44.5000000000004,2.503,2.462,4.320
44.6000000000004,2.503,2.468,4.330
44.7000000000004,2.503,2.473,4.339
44.8000000000004,2.503,2.479,4.349
44.9000000000004,2.503,2.484,4.358
45.0000000000004,2.503,2.490,4.368
45.1000000000004,2.493,2.495,4.377
45.2000000000004,2.503,2.500,4.386
45.3000000000004,2.503,2.506,4.396
45.4000000000004,2.503,2.511,4.405
45.5000000000004,2.503,2.516,4.414
45.6000000000004,2.503,2.521,4.423
45.7000000000004,2.503,2.527,4.432
45.8000000000004,2.503,2.532,4.442
45.9000000000004,2.503,2.537,4.451
46.0000000000004,2.503,2.542,4.460
46.1000000000004,2.503,2.547,4.469
46.2000000000004,2.503,2.552,4.478
46.3000000000004,2.503,2.558,4.487
46.4000000000004,2.493,2.563,4.496
46.5000000000004,2.503,2.568,4.505
46.6000000000004,2.503,2.573,4.514
46.7000000000004,2.503,2.578,4.523
46.8000000000004,2.503,2.583,4.531
46.9000000000004,2.503,2.588,4.540
47.0000000000004,2.503,2.593,4.549
47.1000000000004,2.503,2.598,4.558
47.2000000000004,2.503,2.603,4.566
47.3000000000004,2.503,2.608,4.575
47.4000000000004,2.503,2.613,4.584
47.5000000000004,2.503,2.618,4.592
47.6000000000004,2.503,2.623,4.601
47.7000000000004,2.503,2.628,4.610
47.8000000000004,2.503,2.632,4.618
47.9000000000004,2.503,2.637,4.627
48.0000000000004,2.503,2.642,4.636
48.1000000000004,2.503,2.647,4.644
48.2000000000004,2.503,2.652,4.653
48.3000000000004,2.503,2.657,4.661
48.4000000000004,2.503,2.662,4.670
48.5000000000004,2.503,2.667,4.678
48.6000000000004,2.503,2.671,4.687
48.7000000000004,2.503,2.676,4.695
48.8000000000004,2.503,2.681,4.704
48.9000000000004,2.503,2.686,4.712
49.0000000000004,2.493,2.691,4.721
49.1000000000004,2.503,2.695,4.729
49.2000000000004,2.503,2.700,4.737
49.3000000000004,2.503,2.705,4.745
49.4000000000004,2.503,2.709,4.754
49.5000000000004,2.503,2.714,4.762
49.6000000000004,2.503,2.719,4.770
49.7000000000004,2.503,2.724,4.778
49.8000000000004,2.503,2.728,4.786
49.9000000000004,2.503,2.733,4.794
50.0000000000004,2.503,2.737,4.803
50.1000000000004,2.503,2.742,4.811
50.2000000000004,2.503,2.747,4.819
50.3000000000004,2.503,2.751,4.827
50.4000000000004,2.503,2.756,4.835
50.5000000000004,2.503,2.761,4.843
50.6000000000004,2.503,2.765,4.851
50.7000000000005,2.503,2.770,4.859
50.8000000000005,2.503,2.774,4.867
50.9000000000005,2.503,2.779,4.875
51.0000000000005,2.503,2.783,4.883
51.1000000000005,2.503,2.788,4.891
51.2000000000005,2.503,2.793,4.899
51.3000000000005,2.503,2.797,4.907
51.4000000000005,2.503,2.802,4.915
51.5000000000005,2.503,2.806,4.923
51.6000000000005,2.493,2.811,4.931
51.7000000000005,2.503,2.815,4.939
51.8000000000005,2.503,2.820,4.947
51.9000000000005,2.503,2.824,4.954
52.0000000000005,2.503,2.828,4.962
52.1000000000005,2.503,2.833,4.970
52.2000000000005,2.503,2.837,4.978
52.3000000000005,2.503,2.842,4.985
52.4000000000005,2.503,2.846,4.993
52.5000000000005,2.503,2.850,5.001
52.6000000000005,2.503,2.855,5.008
52.7000000000005,2.503,2.859,5.016
52.8000000000005,2.503,2.863,5.024
52.9000000000005,2.503,2.868,5.031
53.0000000000005,2.493,2.872,5.039
53.1000000000005,2.503,2.876,5.046
53.2000000000005,2.503,2.881,5.054
53.3000000000005,2.503,2.885,5.061
53.4000000000005,2.503,2.889,5.069
53.5000000000005,2.503,2.893,5.076
53.6000000000005,2.503,2.898,5.084
53.7000000000005,2.503,2.902,5.091
53.8000000000005,2.503,2.906,5.098
53.9000000000005,2.493,2.910,5.106
54.0000000000005,2.503,2.914,5.113
54.1000000000005,2.493,2.919,5.120
54.2000000000005,2.503,2.923,5.127
54.3000000000005,2.503,2.927,5.134
54.4000000000005,2.503,2.931,5.141
54.5000000000005,2.503,2.935,5.148
54.6000000000005,2.503,2.939,5.156
54.7000000000005,2.503,2.943,5.163
54.8000000000005,2.493,2.947,5.170
54.9000000000005,2.503,2.951,5.176
55.0000000000005,2.503,2.954,5.183
55.1000000000005,2.503,2.958,5.190
55.2000000000005,2.503,2.962,5.197
55.3000000000005,2.493,2.966,5.204
55.4000000000005,2.503,2.970,5.210
55.5000000000005,2.493,2.974,5.217
55.6000000000005,2.503,2.977,5.224
55.7000000000005,2.503,2.981,5.230
55.8000000000005,2.503,2.985,5.237
55.9000000000005,2.503,2.989,5.243
56.0000000000005,2.503,2.992,5.250
56.1000000000005,2.503,2.996,5.256
56.2000000000005,2.503,3.000,5.262
56.3000000000005,2.493,3.003,5.269
56.4000000000005,2.493,3.007,5.275
56.5000000000005,2.493,3.010,5.281
56.6000000000005,2.503,3.014,5.287
56.7000000000005,2.503,3.017,5.293
56.8000000000005,2.503,3.021,5.299
56.9000000000005,2.503,3.024,5.305
57.0000000000005,2.503,3.027,5.311
57.1000000000005,2.503,3.031,5.317
57.2000000000005,2.493,3.034,5.323
57.3000000000005,2.503,3.038,5.329
57.4000000000005,2.493,3.041,5.335
57.5000000000005,2.503,3.044,5.341
57.6000000000005,2.503,3.047,5.346
57.7000000000005,2.503,3.051,5.352
57.8000000000006,2.493,3.054,5.358
57.9000000000006,2.503,3.057,5.363
58.0000000000006,2.503,3.060,5.369
58.1000000000006,2.503,3.063,5.374
58.2000000000006,2.503,3.067,5.380
58.3000000000006,2.503,3.070,5.385
58.4000000000006,2.493,3.073,5.391
58.5000000000006,2.503,3.076,5.396
58.6000000000006,2.503,3.079,5.402
58.7000000000006,2.503,3.082,5.407
58.8000000000006,2.503,3.085,5.413
58.9000000000006,2.503,3.088,5.418
59.0000000000006,2.503,3.091,5.423
59.1000000000006,2.503,3.094,5.429
59.2000000000006,2.503,3.097,5.434
59.3000000000006,2.503,3.101,5.440
59.4000000000006,2.503,3.104,5.445
59.5000000000006,2.503,3.107,5.451
59.6000000000006,2.503,3.110,5.456
59.7000000000006,2.493,3.113,5.461
59.8000000000006,2.503,3.116,5.467
59.9000000000006,2.503,3.119,5.472
60.0000000000006,2.503,3.122,5.477
60.1000000000006,2.503,3.125,5.483
60.2000000000006,2.503,3.128,5.488
60.3000000000006,2.503,3.131,5.493
60.4000000000006,2.503,3.134,5.499
60.5000000000006,2.503,3.137,5.504
60.6000000000006,2.493,3.140,5.509
60.7000000000006,2.503,3.143,5.515
60.8000000000006,2.503,3.146,5.520
60.9000000000006,2.503,3.149,5.525
61.0000000000006,2.503,3.152,5.530
61.1000000000006,2.503,3.155,5.535
61.2000000000006,2.503,3.158,5.541
61.3000000000006,2.493,3.161,5.546
61.4000000000006,2.503,3.164,5.551
61.5000000000006,2.503,3.167,5.556
61.6000000000006,2.503,3.170,5.561
61.7000000000006,2.503,3.173,5.566
61.8000000000006,2.503,3.176,5.571
61.9000000000006,2.503,3.179,5.577
62.0000000000006,2.503,3.182,5.582
62.1000000000006,2.503,3.185,5.587
62.2000000000006,2.503,3.187,5.592
62.3000000000006,2.503,3.190,5.597
62.4000000000006,2.493,3.193,5.602
62.5000000000006,2.503,3.196,5.607
62.6000000000006,2.503,3.199,5.612
62.7000000000006,2.503,3.202,5.617
62.8000000000006,2.503,3.205,5.622
62.9000000000006,2.503,3.208,5.627
63.0000000000006,2.503,3.211,5.633
63.1000000000006,2.503,3.213,5.638
63.2000000000006,2.503,3.216,5.643
63.3000000000006,2.503,3.219,5.648
63.4000000000006,2.503,3.222,5.653
63.5000000000006,2.493,3.225,5.658
63.6000000000006,2.503,3.228,5.663
63.7000000000006,2.493,3.231,5.668
63.8000000000006,2.503,3.233,5.673
63.9000000000006,2.503,3.236,5.677
64.0000000000006,2.503,3.239,5.682
64.1000000000006,2.503,3.242,5.687
64.2000000000006,2.503,3.244,5.692
64.3000000000006,2.503,3.247,5.697
64.4000000000006,2.493,3.250,5.702
64.5000000000006,2.503,3.253,5.706
64.6000000000006,2.503,3.255,5.711
64.7000000000006,2.503,3.258,5.716
64.8000000000006,2.493,3.261,5.720
64.9000000000006,2.503,3.263,5.725
65.0000000000006,2.503,3.266,5.730
65.1000000000006,2.503,3.268,5.734
65.2000000000006,2.503,3.271,5.739
65.3000000000006,2.503,3.274,5.743
65.4000000000006,2.503,3.276,5.748
65.5000000000006,2.493,3.279,5.753
65.6000000000005,2.493,3.282,5.757
65.7000000000005,2.503,3.284,5.762
65.8000000000005,2.503,3.287,5.766
65.9000000000005,2.503,3.289,5.770
66.0000000000005,2.503,3.292,5.775
66.1000000000005,2.503,3.294,5.779
66.2000000000005,2.503,3.297,5.783
66.3000000000005,2.503,3.299,5.788
66.4000000000005,2.503,3.302,5.792
66.5000000000005,2.503,3.304,5.797
66.6000000000005,2.503,3.307,5.801
66.7000000000005,2.503,3.309,5.806
66.8000000000005,2.503,3.312,5.810
66.9000000000005,2.503,3.314,5.815
67.0000000000005,2.503,3.317,5.819
67.1000000000005,2.503,3.319,5.824
67.2000000000005,2.503,3.322,5.828
67.3000000000005,2.503,3.325,5.833
67.4000000000004,2.503,3.327,5.837
67.5000000000004,2.493,3.330,5.842
67.6000000000004,2.503,3.332,5.846
67.7000000000004,2.503,3.335,5.851
67.8000000000004,2.503,3.337,5.855
67.9000000000004,2.503,3.340,5.860
68.0000000000004,2.503,3.343,5.864
68.1000000000004,2.493,3.345,5.869
68.2000000000004,2.503,3.348,5.873
68.3000000000004,2.503,3.350,5.877
68.4000000000004,2.493,3.352,5.882
68.5000000000004,2.503,3.355,5.886
68.6000000000004,2.503,3.357,5.890
68.7000000000004,2.493,3.360,5.894
68.8000000000004,2.503,3.362,5.898
68.9000000000004,2.503,3.364,5.902
69.0000000000004,2.503,3.367,5.907
69.1000000000003,2.503,3.369,5.911
69.2000000000003,2.503,3.371,5.915
69.3000000000003,2.503,3.374,5.919
69.4000000000003,2.503,3.376,5.923
69.5000000000003,2.503,3.379,5.927
69.6000000000003,2.493,3.381,5.931
69.7000000000003,2.503,3.383,5.936
69.8000000000003,2.503,3.386,5.940
69.9000000000003,2.493,3.388,5.944
70.0000000000003,2.493,3.390,5.948
70.1000000000003,2.503,3.392,5.951
70.2000000000003,2.503,3.394,5.955
70.3000000000003,2.503,3.397,5.959
70.4000000000003,2.503,3.399,5.963
70.5000000000003,2.493,3.401,5.967
70.6000000000003,2.503,3.403,5.970
70.7000000000003,2.503,3.405,5.974
70.8000000000003,2.503,3.407,5.978
70.9000000000002,2.503,3.409,5.982
71.0000000000002,2.493,3.412,5.985
71.1000000000002,2.503,3.414,5.989
71.2000000000002,2.493,3.416,5.993
71.3000000000002,2.503,3.418,5.996
71.4000000000002,2.503,3.420,6.000
71.5000000000002,2.493,3.422,6.003
71.6000000000002,2.503,3.424,6.007
71.7000000000002,2.503,3.426,6.010
71.8000000000002,2.503,3.428,6.013
71.9000000000002,2.503,3.430,6.017
72.0000000000002,2.503,3.432,6.020
72.1000000000002,2.503,3.434,6.024
72.2000000000002,2.503,3.436,6.027
72.3000000000002,2.493,3.438,6.031
72.4000000000002,2.503,3.439,6.034
72.5000000000002,2.503,3.441,6.038
72.6000000000002,2.503,3.443,6.041
72.7000000000001,2.503,3.445,6.044
72.8000000000001,2.503,3.447,6.048
72.9000000000001,2.503,3.449,6.051
73.0000000000001,2.503,3.451,6.055
73.1000000000001,2.503,3.453,6.058
73.2000000000001,2.503,3.455,6.062
73.3000000000001,2.503,3.457,6.065
73.4000000000001,2.503,3.459,6.069
73.5000000000001,2.503,3.461,6.073
73.6000000000001,2.493,3.463,6.076
73.7000000000001,2.493,3.465,6.080
73.8000000000001,2.503,3.467,6.083
73.9000000000001,2.503,3.469,6.086
74.0000000000001,2.493,3.471,6.090
74.1000000000001,2.503,3.473,6.093
74.2000000000001,2.503,3.475,6.096
74.3000000000001,2.503,3.477,6.099
74.4,2.503,3.479,6.103
74.5,2.503,3.480,6.106
74.6,2.503,3.482,6.109
74.7,2.503,3.484,6.113
74.8,2.503,3.486,6.116
74.9,2.503,3.488,6.119
75,2.503,3.490,6.123
75.1,2.503,3.492,6.126
75.2,2.493,3.494,6.130
75.3,2.503,3.496,6.133
75.4,2.503,3.498,6.136
75.5,2.493,3.500,6.140
75.6,2.503,3.501,6.143
75.7,2.503,3.503,6.146
75.8,2.503,3.505,6.149
75.9,2.503,3.507,6.153
76,2.493,3.509,6.156
76.1,2.503,3.511,6.159
76.1999999999999,2.503,3.512,6.162
