Time(s),Input(v),Output(v),Output(m)
157.399999999995,2.503,3.288,5.769
157.499999999995,2.493,3.288,5.769
157.599999999995,2.493,3.288,5.769
157.699999999995,2.493,3.288,5.769
157.799999999995,2.503,3.288,5.769
157.899999999995,2.503,3.288,5.769
157.999999999995,2.503,3.288,5.769
158.099999999995,2.503,3.289,5.769
158.199999999995,2.503,3.289,5.770
158.299999999995,2.503,3.289,5.770
158.399999999995,2.503,3.289,5.770
158.499999999995,2.503,3.289,5.770
158.599999999995,2.503,3.289,5.771
158.699999999995,2.503,3.289,5.771
158.799999999995,2.503,3.290,5.771
158.899999999995,2.503,3.290,5.772
158.999999999995,2.503,3.290,5.772
159.099999999995,2.503,3.291,5.773
159.199999999995,2.493,3.291,5.773
159.299999999995,2.503,3.291,5.774
159.399999999995,2.503,3.291,5.774
159.499999999995,2.503,3.292,5.775
159.599999999995,2.493,3.292,5.775
159.699999999995,2.503,3.292,5.776
159.799999999995,2.503,3.293,5.776
159.899999999995,2.503,3.293,5.777
159.999999999995,2.503,3.293,5.778
160.099999999995,2.493,3.294,5.778
160.199999999995,2.503,3.294,5.779
160.299999999995,2.503,3.294,5.779
160.399999999995,2.503,3.294,5.780
160.499999999995,2.503,3.295,5.780
160.599999999995,2.503,3.295,5.781
160.699999999995,2.503,3.296,5.782
160.799999999995,2.503,3.296,5.782
160.899999999995,2.503,3.296,5.783
160.999999999995,2.493,3.297,5.784
161.099999999995,2.503,3.297,5.785
161.199999999995,2.503,3.298,5.785
161.299999999995,2.503,3.298,5.786
161.399999999995,2.503,3.298,5.787
161.499999999995,2.493,3.299,5.788
161.599999999995,2.503,3.299,5.788
161.699999999995,2.503,3.300,5.789
161.799999999995,2.493,3.300,5.790
161.899999999995,2.503,3.301,5.790
161.999999999995,2.503,3.301,5.791
162.099999999995,2.493,3.301,5.792
162.199999999995,2.503,3.302,5.792
162.299999999995,2.503,3.302,5.793
162.399999999995,2.503,3.302,5.794
162.499999999995,2.503,3.303,5.794
162.599999999995,2.493,3.303,5.795
162.699999999995,2.493,3.304,5.796
162.799999999995,2.503,3.304,5.796
162.899999999995,2.493,3.304,5.797
162.999999999995,2.503,3.304,5.797
163.099999999995,2.503,3.305,5.798
163.199999999995,2.503,3.305,5.798
163.299999999995,2.503,3.305,5.799
163.399999999995,2.503,3.306,5.799
163.499999999995,2.503,3.306,5.800
163.599999999995,2.503,3.306,5.801
163.699999999995,2.493,3.307,5.801
163.799999999995,2.503,3.307,5.802
163.899999999995,2.503,3.307,5.802
163.999999999995,2.493,3.308,5.803
164.099999999995,2.503,3.308,5.804
164.199999999995,2.503,3.308,5.804
164.299999999995,2.503,3.309,5.805
164.399999999995,2.503,3.309,5.805
164.499999999995,2.503,3.309,5.806
164.599999999995,2.503,3.310,5.807
164.699999999995,2.503,3.310,5.808
164.799999999995,2.503,3.311,5.808
164.899999999995,2.503,3.311,5.809
164.999999999995,2.493,3.312,5.810
165.099999999995,2.493,3.312,5.811
165.199999999995,2.503,3.313,5.811
165.299999999995,2.503,3.313,5.812
165.399999999995,2.503,3.313,5.813
165.499999999995,2.493,3.314,5.813
165.599999999995,2.503,3.314,5.814
165.699999999995,2.503,3.314,5.815
165.799999999995,2.503,3.315,5.815
165.899999999995,2.503,3.315,5.816
165.999999999995,2.503,3.316,5.817
166.099999999995,2.493,3.316,5.818
166.199999999995,2.503,3.316,5.818
166.299999999995,2.503,3.317,5.819
166.399999999995,2.503,3.317,5.820
166.499999999995,2.493,3.318,5.821
166.599999999995,2.503,3.318,5.821
166.699999999995,2.503,3.319,5.822
166.799999999995,2.503,3.319,5.823
166.899999999995,2.493,3.319,5.824
166.999999999995,2.493,3.320,5.824
167.099999999995,2.503,3.320,5.825
167.199999999995,2.503,3.320,5.825
167.299999999995,2.503,3.321,5.826
167.399999999995,2.503,3.321,5.826
167.499999999995,2.493,3.321,5.827
167.599999999995,2.503,3.322,5.828
167.699999999995,2.503,3.322,5.828
167.799999999995,2.503,3.323,5.829
167.899999999995,2.493,3.323,5.830
167.999999999995,2.503,3.323,5.830
168.099999999995,2.503,3.324,5.831
168.199999999995,2.503,3.324,5.831
168.299999999995,2.503,3.324,5.832
168.399999999995,2.503,3.325,5.833
168.499999999995,2.503,3.325,5.834
168.599999999995,2.503,3.326,5.834
168.699999999995,2.503,3.326,5.835
168.799999999995,2.493,3.327,5.836
168.899999999995,2.503,3.327,5.837
168.999999999995,2.503,3.327,5.837
169.099999999995,2.493,3.328,5.838
169.199999999995,2.493,3.328,5.839
169.299999999995,2.493,3.329,5.840
169.399999999995,2.503,3.329,5.840
169.499999999995,2.503,3.329,5.840
169.599999999995,2.503,3.329,5.841
169.699999999995,2.503,3.330,5.841
169.799999999995,2.503,3.330,5.842
169.899999999995,2.503,3.330,5.843
169.999999999995,2.503,3.331,5.843
170.099999999995,2.493,3.331,5.844
170.199999999995,2.503,3.331,5.845
170.299999999995,2.503,3.332,5.845
170.399999999995,2.503,3.332,5.846
170.499999999995,2.503,3.333,5.847
170.599999999995,2.493,3.333,5.847
170.699999999995,2.493,3.333,5.848
170.799999999995,2.503,3.334,5.848
170.899999999995,2.503,3.334,5.849
170.999999999995,2.493,3.334,5.850
171.099999999995,2.493,3.334,5.850
171.199999999995,2.493,3.335,5.850
171.299999999995,2.503,3.335,5.850
171.399999999995,2.503,3.335,5.851
171.499999999995,2.493,3.335,5.851
171.599999999995,2.503,3.335,5.851
171.699999999995,2.493,3.335,5.851
171.799999999995,2.503,3.335,5.851
171.899999999995,2.503,3.335,5.851
171.999999999995,2.503,3.335,5.852
172.099999999995,2.503,3.336,5.852
172.199999999995,2.493,3.336,5.852
172.299999999994,2.503,3.336,5.852
172.399999999994,2.493,3.336,5.852
172.499999999994,2.503,3.336,5.852
172.599999999994,2.503,3.336,5.852
172.699999999994,2.503,3.336,5.853
172.799999999994,2.503,3.336,5.853
172.899999999994,2.503,3.336,5.853
172.999999999994,2.503,3.336,5.853
173.099999999994,2.503,3.336,5.853
173.199999999994,2.503,3.337,5.854
173.299999999994,2.503,3.337,5.854
173.399999999994,2.503,3.337,5.855
173.499999999994,2.503,3.337,5.855
173.599999999994,2.503,3.338,5.856
173.699999999994,2.493,3.338,5.856
173.799999999994,2.493,3.338,5.856
173.899999999994,2.503,3.338,5.857
173.999999999994,2.503,3.339,5.857
174.099999999994,2.493,3.339,5.857
174.199999999994,2.503,3.339,5.858
174.299999999994,2.503,3.339,5.858
174.399999999994,2.493,3.339,5.858
174.499999999994,2.493,3.339,5.859
174.599999999994,2.493,3.339,5.859
174.699999999994,2.493,3.339,5.859
174.799999999994,2.493,3.339,5.858
174.899999999994,2.503,3.339,5.858
174.999999999994,2.493,3.339,5.858
175.099999999994,2.503,3.339,5.857
175.199999999994,2.503,3.339,5.857
175.299999999994,2.503,3.338,5.857
175.399999999994,2.503,3.338,5.857
175.499999999994,2.493,3.338,5.856
175.599999999994,2.493,3.338,5.856
175.699999999994,2.503,3.338,5.856
175.799999999994,2.503,3.338,5.855
175.899999999994,2.503,3.337,5.855
175.999999999994,2.503,3.337,5.855
176.099999999994,2.493,3.337,5.855
176.199999999994,2.503,3.337,5.854
176.299999999994,2.493,3.337,5.854
176.399999999994,2.503,3.336,5.853
176.499999999994,2.503,3.336,5.853
176.599999999994,2.503,3.336,5.853
176.699999999994,2.493,3.336,5.852
176.799999999994,2.503,3.336,5.852
176.899999999994,2.503,3.335,5.852
176.999999999994,2.503,3.335,5.851
177.099999999994,2.493,3.335,5.851
177.199999999994,2.503,3.335,5.851
177.299999999994,2.503,3.335,5.850
177.399999999994,2.503,3.334,5.850
177.499999999994,2.493,3.334,5.850
177.599999999994,2.493,3.334,5.849
177.699999999994,2.493,3.334,5.849
177.799999999994,2.503,3.333,5.848
177.899999999994,2.503,3.333,5.848
177.999999999994,2.503,3.333,5.847
178.099999999994,2.503,3.333,5.847
178.199999999994,2.503,3.332,5.846
178.299999999994,2.493,3.332,5.846
178.399999999994,2.503,3.332,5.845
178.499999999994,2.503,3.332,5.845
178.599999999994,2.493,3.331,5.844
178.699999999994,2.493,3.331,5.844
178.799999999994,2.493,3.331,5.843
178.899999999994,2.503,3.330,5.843
178.999999999994,2.493,3.330,5.842
179.099999999994,2.493,3.329,5.841
179.199999999994,2.503,3.329,5.840
179.299999999994,2.503,3.328,5.839
179.399999999994,2.503,3.328,5.838
179.499999999994,2.503,3.327,5.837
179.599999999994,2.493,3.327,5.837
179.699999999994,2.503,3.326,5.836
179.799999999994,2.503,3.326,5.835
179.899999999994,2.493,3.326,5.834
179.999999999994,2.493,3.325,5.833
180.099999999994,2.503,3.324,5.832
180.199999999994,2.503,3.324,5.831
180.299999999994,2.503,3.323,5.831
180.399999999994,2.503,3.323,5.830
180.499999999994,2.503,3.322,5.829
180.599999999994,2.493,3.322,5.828
180.699999999994,2.503,3.322,5.827
180.799999999994,2.503,3.321,5.826
180.899999999994,2.493,3.321,5.826
180.999999999994,2.503,3.320,5.825
181.099999999994,2.493,3.320,5.824
181.199999999994,2.503,3.319,5.823
181.299999999994,2.503,3.319,5.822
181.399999999994,2.503,3.318,5.821
181.499999999994,2.503,3.318,5.820
181.599999999994,2.493,3.317,5.820
181.699999999994,2.503,3.317,5.819
181.799999999994,2.503,3.316,5.818
181.899999999994,2.503,3.316,5.817
181.999999999994,2.493,3.315,5.817
182.099999999994,2.493,3.315,5.816
182.199999999994,2.503,3.314,5.815
182.299999999994,2.493,3.314,5.814
182.399999999994,2.493,3.313,5.813
182.499999999994,2.503,3.313,5.812
182.599999999994,2.503,3.312,5.811
182.699999999994,2.503,3.311,5.810
182.799999999994,2.503,3.311,5.809
182.899999999994,2.493,3.310,5.808
182.999999999994,2.503,3.310,5.807
183.099999999994,2.503,3.309,5.806
183.199999999994,2.503,3.309,5.805
183.299999999994,2.503,3.308,5.804
183.399999999994,2.503,3.308,5.803
183.499999999994,2.503,3.307,5.802
183.599999999994,2.503,3.307,5.801
183.699999999994,2.503,3.306,5.801
183.799999999994,2.493,3.306,5.800
183.899999999994,2.503,3.306,5.799
183.999999999994,2.503,3.305,5.799
184.099999999994,2.503,3.305,5.798
184.199999999994,2.503,3.304,5.797
184.299999999994,2.503,3.304,5.797
184.399999999994,2.503,3.304,5.796
184.499999999994,2.503,3.304,5.796
184.599999999994,2.493,3.303,5.795
184.699999999994,2.493,3.303,5.795
184.799999999994,2.503,3.303,5.794
184.899999999994,2.493,3.302,5.793
184.999999999994,2.503,3.302,5.793
185.099999999994,2.503,3.301,5.792
185.199999999994,2.503,3.301,5.791
185.299999999994,2.503,3.301,5.791
185.399999999994,2.493,3.300,5.790
185.499999999994,2.503,3.300,5.790
185.599999999994,2.493,3.300,5.789
185.699999999994,2.503,3.299,5.788
185.799999999994,2.503,3.299,5.788
185.899999999994,2.503,3.299,5.787
185.999999999994,2.493,3.298,5.786
186.099999999994,2.503,3.298,5.786
186.199999999994,2.503,3.297,5.785
186.299999999994,2.503,3.297,5.784
186.399999999994,2.503,3.297,5.784
186.499999999994,2.503,3.296,5.783
186.599999999994,2.503,3.296,5.783
186.699999999994,2.503,3.296,5.782
186.799999999994,2.493,3.296,5.782
186.899999999994,2.503,3.295,5.782
186.999999999994,2.503,3.295,5.781
187.099999999994,2.503,3.295,5.781
187.199999999994,2.503,3.295,5.780
187.299999999994,2.503,3.295,5.780
187.399999999994,2.493,3.294,5.780
187.499999999994,2.503,3.294,5.779
187.599999999994,2.503,3.294,5.779
187.699999999994,2.503,3.294,5.779
187.799999999994,2.503,3.294,5.779
187.899999999994,2.503,3.294,5.778
187.999999999994,2.503,3.294,5.778
188.099999999994,2.503,3.294,5.778
188.199999999994,2.503,3.294,5.778
188.299999999994,2.493,3.293,5.778
188.399999999994,2.503,3.293,5.778
188.499999999994,2.493,3.293,5.778
188.599999999994,2.493,3.293,5.778
188.699999999994,2.503,3.293,5.777
188.799999999994,2.493,3.293,5.777
188.899999999994,2.493,3.293,5.777
188.999999999994,2.493,3.292,5.776
189.099999999994,2.503,3.292,5.775
189.199999999994,2.503,3.292,5.775
189.299999999994,2.503,3.291,5.774
189.399999999994,2.503,3.291,5.774
189.499999999994,2.493,3.291,5.773
189.599999999994,2.503,3.290,5.773
189.699999999994,2.503,3.290,5.772
189.799999999994,2.503,3.290,5.772
189.899999999993,2.503,3.290,5.771
189.999999999993,2.503,3.289,5.771
190.099999999993,2.503,3.289,5.771
190.199999999993,2.503,3.289,5.770
190.299999999993,2.503,3.289,5.770
190.399999999993,2.493,3.289,5.770
190.499999999993,2.503,3.289,5.770
190.599999999993,2.503,3.288,5.769
190.699999999993,2.493,3.288,5.769
190.799999999993,2.493,3.288,5.769
190.899999999993,2.503,3.288,5.768
190.999999999993,2.503,3.288,5.768
191.099999999993,2.503,3.287,5.767
191.199999999993,2.503,3.287,5.767
191.299999999993,2.503,3.287,5.767
191.399999999993,2.493,3.287,5.767
191.499999999993,2.503,3.287,5.766
191.599999999993,2.503,3.287,5.766
191.699999999993,2.503,3.286,5.766
191.799999999993,2.503,3.286,5.765
191.899999999993,2.503,3.286,5.765
191.999999999993,2.493,3.286,5.765
192.099999999993,2.503,3.286,5.765
192.199999999993,2.503,3.286,5.765
192.299999999993,2.503,3.286,5.764
192.399999999993,2.503,3.286,5.764
192.499999999993,2.493,3.286,5.764
192.599999999993,2.503,3.286,5.764
192.699999999993,2.503,3.285,5.764
192.799999999993,2.503,3.285,5.764
192.899999999993,2.493,3.285,5.764
192.999999999993,2.503,3.285,5.764
193.099999999993,2.503,3.285,5.763
193.199999999993,2.503,3.285,5.763
193.299999999993,2.503,3.285,5.763
193.399999999993,2.493,3.285,5.763
193.499999999993,2.503,3.285,5.763
193.599999999993,2.503,3.285,5.763
193.699999999993,2.493,3.285,5.763
193.799999999993,2.503,3.285,5.763
193.899999999993,2.503,3.285,5.763
193.999999999993,2.503,3.285,5.763
194.099999999993,2.503,3.285,5.763
194.199999999993,2.503,3.285,5.763
194.299999999993,2.493,3.285,5.763
194.399999999993,2.503,3.285,5.763
194.499999999993,2.503,3.285,5.763
194.599999999993,2.493,3.285,5.763
194.699999999993,2.503,3.285,5.763
194.799999999993,2.503,3.285,5.763
194.899999999993,2.493,3.285,5.763
194.999999999993,2.503,3.285,5.762
195.099999999993,2.503,3.285,5.762
195.199999999993,2.503,3.285,5.762
195.299999999993,2.493,3.285,5.762
195.399999999993,2.503,3.284,5.762
195.499999999993,2.493,3.284,5.762
195.599999999993,2.503,3.284,5.762
195.699999999993,2.503,3.284,5.762
195.799999999993,2.503,3.284,5.762
195.899999999993,2.503,3.284,5.762
195.999999999993,2.503,3.284,5.762
196.099999999993,2.503,3.284,5.762
196.199999999993,2.493,3.284,5.762
196.299999999993,2.493,3.284,5.762
196.399999999993,2.503,3.284,5.762
196.499999999993,2.503,3.284,5.761
196.599999999993,2.503,3.284,5.761
196.699999999993,2.503,3.284,5.761
196.799999999993,2.503,3.284,5.761
196.899999999993,2.503,3.284,5.761
196.999999999993,2.493,3.284,5.761
197.099999999993,2.503,3.284,5.761
197.199999999993,2.503,3.284,5.761
197.299999999993,2.493,3.284,5.761
197.399999999993,2.503,3.284,5.761
197.499999999993,2.493,3.284,5.761
197.599999999993,2.503,3.284,5.761
197.699999999993,2.503,3.284,5.761
197.799999999993,2.493,3.284,5.761
197.899999999993,2.503,3.284,5.761
197.999999999993,2.503,3.284,5.761
198.099999999993,2.493,3.284,5.761
198.199999999993,2.493,3.283,5.760
198.299999999993,2.493,3.283,5.760
198.399999999993,2.503,3.283,5.760
198.499999999993,2.503,3.283,5.759
198.599999999993,2.503,3.283,5.759
198.699999999993,2.493,3.282,5.759
198.799999999993,2.503,3.282,5.758
198.899999999993,2.503,3.282,5.758
198.999999999993,2.503,3.282,5.757
199.099999999993,2.493,3.282,5.757
199.199999999993,2.503,3.281,5.757
199.299999999993,2.503,3.281,5.756
199.399999999993,2.503,3.281,5.756
199.499999999993,2.493,3.281,5.756
199.599999999993,2.503,3.281,5.755
199.699999999993,2.503,3.280,5.755
199.799999999993,2.503,3.280,5.755
199.899999999993,2.503,3.280,5.755
199.999999999993,2.503,3.280,5.754
200.099999999993,2.503,3.280,5.754
200.199999999993,2.493,3.280,5.754
200.299999999993,2.503,3.280,5.754
200.399999999993,2.503,3.280,5.754
200.499999999993,2.503,3.279,5.753
200.599999999993,2.493,3.279,5.753
200.699999999993,2.503,3.279,5.753
200.799999999993,2.493,3.279,5.753
200.899999999993,2.503,3.279,5.753
200.999999999993,2.503,3.279,5.752
201.099999999993,2.503,3.279,5.752
201.199999999993,2.493,3.279,5.752
201.299999999993,2.493,3.278,5.752
201.399999999993,2.503,3.278,5.751
201.499999999993,2.503,3.278,5.751
201.599999999993,2.503,3.278,5.751
201.699999999993,2.503,3.278,5.750
201.799999999993,2.493,3.278,5.750
201.899999999993,2.503,3.277,5.750
201.999999999993,2.493,3.277,5.749
202.099999999993,2.503,3.277,5.749
202.199999999993,2.503,3.277,5.749
202.299999999993,2.503,3.277,5.748
202.399999999993,2.503,3.276,5.748
202.499999999993,2.503,3.276,5.748
202.599999999993,2.503,3.276,5.748
202.699999999993,2.503,3.276,5.748
202.799999999993,2.503,3.276,5.747
202.899999999993,2.503,3.276,5.747
202.999999999993,2.503,3.276,5.747
203.099999999993,2.503,3.276,5.747
203.199999999993,2.493,3.276,5.748
203.299999999993,2.503,3.276,5.747
203.399999999993,2.503,3.276,5.747
203.499999999993,2.493,3.276,5.748
203.599999999993,2.503,3.276,5.747
203.699999999993,2.503,3.276,5.747
203.799999999993,2.503,3.276,5.747
203.899999999993,2.503,3.276,5.747
203.999999999993,2.503,3.276,5.748
204.099999999993,2.493,3.276,5.748
204.199999999993,2.493,3.276,5.748
204.299999999993,2.503,3.276,5.748
204.399999999993,2.503,3.276,5.748
204.499999999993,2.503,3.276,5.748
204.599999999993,2.503,3.276,5.748
204.699999999993,2.493,3.276,5.748
204.799999999993,2.503,3.276,5.748
204.899999999993,2.503,3.276,5.748
204.999999999993,2.503,3.276,5.748
205.099999999993,2.493,3.276,5.748
205.199999999993,2.503,3.276,5.748
205.299999999993,2.493,3.276,5.748
205.399999999993,2.503,3.276,5.748
205.499999999993,2.503,3.276,5.747
205.599999999993,2.493,3.276,5.747
205.699999999993,2.493,3.276,5.747
205.799999999993,2.503,3.276,5.747
205.899999999993,2.503,3.276,5.747
205.999999999993,2.503,3.276,5.747
206.099999999993,2.493,3.275,5.746
206.199999999993,2.503,3.275,5.746
206.299999999993,2.503,3.275,5.746
206.399999999993,2.493,3.275,5.746
206.499999999993,2.503,3.275,5.746
206.599999999993,2.503,3.275,5.745
206.699999999993,2.503,3.275,5.745
206.799999999993,2.503,3.275,5.745
206.899999999993,2.503,3.275,5.745
206.999999999993,2.493,3.275,5.745
207.099999999993,2.493,3.274,5.745
207.199999999993,2.503,3.274,5.744
207.299999999993,2.493,3.274,5.744
207.399999999993,2.493,3.274,5.744
207.499999999992,2.503,3.274,5.743
207.599999999992,2.503,3.273,5.743
207.699999999992,2.503,3.273,5.742
207.799999999992,2.503,3.273,5.742
207.899999999992,2.503,3.273,5.742
207.999999999992,2.493,3.273,5.741
208.099999999992,2.493,3.272,5.741
208.199999999992,2.503,3.272,5.740
208.299999999992,2.503,3.272,5.740
208.399999999992,2.503,3.272,5.739
208.499999999992,2.503,3.271,5.739
208.599999999992,2.503,3.271,5.739
208.699999999992,2.493,3.271,5.739
208.799999999992,2.503,3.271,5.738
208.899999999992,2.503,3.271,5.738
208.999999999992,2.503,3.270,5.737
209.099999999992,2.493,3.270,5.737
209.199999999992,2.503,3.270,5.737
209.299999999992,2.493,3.270,5.736
209.399999999992,2.493,3.270,5.736
209.499999999992,2.493,3.269,5.735
209.599999999992,2.503,3.269,5.735
209.699999999992,2.503,3.268,5.734
209.799999999992,2.503,3.268,5.734
209.899999999992,2.503,3.268,5.733
209.999999999992,2.503,3.268,5.732
210.099999999992,2.503,3.267,5.732
210.199999999992,2.493,3.267,5.732
210.299999999992,2.503,3.267,5.731
210.399999999992,2.503,3.266,5.731
210.499999999992,2.503,3.266,5.730
210.599999999992,2.503,3.266,5.730
210.699999999992,2.503,3.266,5.729
210.799999999992,2.493,3.266,5.729
210.899999999992,2.493,3.265,5.729
210.999999999992,2.503,3.265,5.728
211.099999999992,2.493,3.265,5.728
211.199999999992,2.503,3.264,5.727
211.299999999992,2.493,3.264,5.727
211.399999999992,2.503,3.264,5.726
211.499999999992,2.493,3.263,5.725
211.599999999992,2.493,3.263,5.725
211.699999999992,2.503,3.263,5.724
211.799999999992,2.503,3.262,5.723
211.899999999992,2.503,3.262,5.722
211.999999999992,2.503,3.261,5.721
212.099999999992,2.503,3.261,5.721
212.199999999992,2.503,3.260,5.720
212.299999999992,2.493,3.260,5.720
212.399999999992,2.503,3.260,5.719
212.499999999992,2.503,3.259,5.718
212.599999999992,2.493,3.259,5.718
212.699999999992,2.503,3.259,5.717
212.799999999992,2.493,3.258,5.716
212.899999999992,2.503,3.258,5.716
212.999999999992,2.503,3.257,5.715
213.099999999992,2.503,3.257,5.714
213.199999999992,2.503,3.257,5.713
213.299999999992,2.493,3.256,5.713
213.399999999992,2.503,3.256,5.712
213.499999999992,2.503,3.256,5.712
213.599999999992,2.503,3.255,5.711
213.699999999992,2.503,3.255,5.710
213.799999999992,2.503,3.255,5.710
213.899999999992,2.503,3.254,5.709
213.999999999992,2.493,3.254,5.709
214.099999999992,2.503,3.254,5.708
214.199999999992,2.503,3.254,5.708
214.299999999992,2.503,3.253,5.708
214.399999999992,2.503,3.253,5.707
214.499999999992,2.503,3.253,5.707
214.599999999992,2.503,3.253,5.707
214.699999999992,2.503,3.253,5.706
214.799999999992,2.493,3.252,5.706
214.899999999992,2.503,3.252,5.706
214.999999999992,2.503,3.252,5.705
215.099999999992,2.503,3.252,5.705
215.199999999992,2.493,3.252,5.705
215.299999999992,2.503,3.252,5.705
215.399999999992,2.493,3.252,5.704
215.499999999992,2.493,3.251,5.704
215.599999999992,2.503,3.251,5.704
215.699999999992,2.503,3.251,5.703
215.799999999992,2.503,3.251,5.703
215.899999999992,2.503,3.250,5.702
215.999999999992,2.493,3.250,5.702
216.099999999992,2.503,3.250,5.702
216.199999999992,2.503,3.250,5.701
216.299999999992,2.493,3.249,5.701
216.399999999992,2.503,3.249,5.700
216.499999999992,2.503,3.249,5.700
216.599999999992,2.503,3.249,5.700
216.699999999992,2.503,3.249,5.699
216.799999999992,2.503,3.248,5.699
216.899999999992,2.503,3.248,5.699
216.999999999992,2.503,3.248,5.699
217.099999999992,2.493,3.248,5.698
217.199999999992,2.503,3.248,5.698
217.299999999992,2.493,3.248,5.698
217.399999999992,2.493,3.248,5.698
217.499999999992,2.503,3.247,5.697
217.599999999992,2.503,3.247,5.697
217.699999999992,2.493,3.247,5.696
217.799999999992,2.493,3.247,5.696
217.899999999992,2.503,3.246,5.695
217.999999999992,2.503,3.246,5.695
218.099999999992,2.493,3.246,5.694
218.199999999992,2.493,3.245,5.694
218.299999999992,2.503,3.245,5.693
218.399999999992,2.503,3.245,5.692
218.499999999992,2.503,3.244,5.692
218.599999999992,2.503,3.244,5.691
218.699999999992,2.493,3.244,5.690
218.799999999992,2.503,3.243,5.690
218.899999999992,2.503,3.243,5.689
218.999999999992,2.503,3.242,5.689
219.099999999992,2.503,3.242,5.688
219.199999999992,2.512,3.242,5.688
219.299999999992,2.503,3.242,5.687
219.399999999992,2.493,3.242,5.687
219.499999999992,2.503,3.241,5.687
219.599999999992,2.503,3.241,5.686
219.699999999992,2.503,3.241,5.686
219.799999999992,2.503,3.241,5.686
219.899999999992,2.493,3.241,5.686
219.999999999992,2.503,3.241,5.686
220.099999999992,2.503,3.241,5.685
220.199999999992,2.493,3.241,5.685
220.299999999992,2.493,3.240,5.685
220.399999999992,2.503,3.240,5.684
220.499999999992,2.503,3.240,5.684
220.599999999992,2.503,3.240,5.684
220.699999999992,2.493,3.240,5.683
220.799999999992,2.503,3.239,5.683
220.899999999992,2.503,3.239,5.683
220.999999999992,2.503,3.239,5.682
221.099999999992,2.493,3.239,5.682
221.199999999992,2.503,3.239,5.682
221.299999999992,2.503,3.238,5.681
221.399999999992,2.503,3.238,5.681
221.499999999992,2.503,3.238,5.681
221.599999999992,2.503,3.238,5.681
221.699999999992,2.493,3.238,5.680
221.799999999992,2.493,3.238,5.680
221.899999999992,2.503,3.237,5.680
221.999999999992,2.493,3.237,5.679
222.099999999992,2.493,3.237,5.679
222.199999999992,2.503,3.237,5.678
222.299999999992,2.503,3.236,5.678
222.399999999992,2.503,3.236,5.677
222.499999999992,2.503,3.236,5.677
222.599999999992,2.503,3.236,5.676
222.699999999992,2.493,3.235,5.676
222.799999999992,2.493,3.235,5.675
222.899999999992,2.503,3.235,5.675
222.999999999992,2.503,3.234,5.674
223.099999999992,2.503,3.234,5.674
223.199999999992,2.503,3.234,5.673
223.299999999992,2.493,3.234,5.673
223.399999999992,2.503,3.233,5.672
223.499999999992,2.503,3.233,5.672
223.599999999992,2.503,3.233,5.672
223.699999999992,2.493,3.233,5.671
223.799999999992,2.503,3.232,5.671
223.899999999992,2.503,3.232,5.670
223.999999999992,2.503,3.232,5.670
224.099999999992,2.503,3.232,5.669
224.199999999992,2.503,3.231,5.669
224.299999999992,2.503,3.231,5.669
224.399999999992,2.503,3.231,5.669
224.499999999992,2.493,3.231,5.668
224.599999999992,2.503,3.231,5.668
224.699999999992,2.493,3.231,5.668
224.799999999992,2.493,3.230,5.667
224.899999999992,2.493,3.230,5.667
224.999999999992,2.503,3.230,5.666
225.099999999991,2.503,3.229,5.666
225.199999999991,2.493,3.229,5.665
225.299999999991,2.503,3.229,5.665
225.399999999991,2.503,3.228,5.664
225.499999999991,2.503,3.228,5.663
225.599999999991,2.503,3.228,5.663
225.699999999991,2.503,3.228,5.663
225.799999999991,2.493,3.227,5.662
225.899999999991,2.503,3.227,5.662
225.999999999991,2.503,3.227,5.661
226.099999999991,2.503,3.227,5.661
226.199999999991,2.503,3.226,5.660
226.299999999991,2.503,3.226,5.660
226.399999999991,2.503,3.226,5.660
226.499999999991,2.503,3.226,5.659
226.599999999991,2.493,3.226,5.659
226.699999999991,2.493,3.226,5.659
226.799999999991,2.503,3.225,5.659
226.899999999991,2.493,3.225,5.658
226.999999999991,2.503,3.225,5.658
227.099999999991,2.503,3.225,5.657
227.199999999991,2.493,3.224,5.657
227.299999999991,2.503,3.224,5.656
227.399999999991,2.493,3.224,5.656
227.499999999991,2.503,3.223,5.655
227.599999999991,2.503,3.223,5.655
227.699999999991,2.503,3.223,5.654
227.799999999991,2.493,3.223,5.654
227.899999999991,2.503,3.222,5.653
227.999999999991,2.503,3.222,5.652
228.099999999991,2.493,3.222,5.652
228.199999999991,2.493,3.221,5.651
228.299999999991,2.503,3.221,5.651
228.399999999991,2.503,3.220,5.650
228.499999999991,2.503,3.220,5.649
228.599999999991,2.503,3.220,5.649
228.699999999991,2.493,3.219,5.648
228.799999999991,2.503,3.219,5.648
228.899999999991,2.503,3.219,5.647
228.999999999991,2.493,3.218,5.646
229.099999999991,2.503,3.218,5.646
229.199999999991,2.493,3.218,5.645
229.299999999991,2.503,3.217,5.644
229.399999999991,2.503,3.217,5.644
229.499999999991,2.503,3.217,5.643
229.599999999991,2.493,3.216,5.642
229.699999999991,2.503,3.216,5.642
229.799999999991,2.503,3.215,5.641
229.899999999991,2.503,3.215,5.640
229.999999999991,2.503,3.215,5.640
230.099999999991,2.503,3.214,5.639
230.199999999991,2.503,3.214,5.639
230.299999999991,2.493,3.214,5.638
230.399999999991,2.503,3.214,5.638
230.499999999991,2.503,3.213,5.637
230.599999999991,2.503,3.213,5.637
230.699999999991,2.503,3.213,5.637
230.799999999991,2.493,3.213,5.636
