Time(s),Input(v),Output(v),Output(m)
41.8,5,10,1725.04
41.9,5,10,1730.824
42,5,10,1736.61
42.1,5,10,1742.399
42.2,5,10,1748.189
42.3,5,10,1753.982
42.4,5,10,1759.777
42.5,5,10,1765.575
42.6,5,10,1771.374
42.7,5,10,1777.176
42.8,5,10,1782.98
42.9,5,10,1788.786
43,5,10,1794.594
43.1,5,10,1800.404
43.2,5,10,1806.217
43.3,5,10,1812.031
43.4,5,10,1817.848
43.5,5,10,1823.666
43.6,5,10,1829.487
43.7,5,10,1835.31
43.8,5,10,1841.134
43.9,5,10,1846.961
44,5,10,1852.79
44.1,5,10,1858.621
44.2,5,10,1864.453
44.3,5,10,1870.288
44.4,5,10,1876.125
44.5,5,10,1881.963
44.6,5,10,1887.803
44.7,5,10,1893.646
44.8,5,10,1899.49
44.9,5,10,1905.336
45,5,10,1911.184
45.1,5,10,1917.034
45.2,5,10,1922.885
45.3,5,10,1928.738
45.4,5,10,1934.594
45.5,5,10,1940.451
45.6,5,10,1946.309
45.7,5,10,1952.17
45.8,5,10,1958.032
45.9,5,10,1963.896
46,5,10,1969.762
46.1,5,10,1975.63
46.2,5,10,1981.499
46.3,5,10,1987.37
46.4,5,10,1993.242
46.5,5,10,1999.116
46.6,5,10,2004.992
46.7,5,10,2010.87
46.8,5,10,2016.749
46.9,5,10,2022.63
47,5,10,2028.512
47.1,5,10,2034.396
47.2,5,10,2040.282
47.3,5,10,2046.169
47.4,5,10,2052.058
47.5,5,10,2057.948
47.6,5,10,2063.84
47.7,5,10,2069.734
47.8,5,10,2075.629
47.9,5,10,2081.525
48,5,10,2087.423
48.1,5,10,2093.323
48.2,5,10,2099.223
48.3,5,10,2105.126
48.4,5,10,2111.03
48.5,5,10,2116.935
48.6,5,10,2122.842
48.7,5,10,2128.75
48.8,5,10,2134.66
48.9,5,10,2140.571
49,5,10,2146.483
49.1,5,10,2152.397
49.2,5,10,2158.312
49.3,5,10,2164.229
49.4,5,10,2170.147
49.5,5,10,2176.066
49.6,5,10,2181.987
49.7,5,10,2187.909
49.8,5,10,2193.832
49.9,5,10,2199.757
50,5,10,2205.683
50.1,5,10,2211.61
50.2,5,10,2217.539
50.3,5,10,2223.469
50.4,5,10,2229.4
50.5,5,10,2235.332
50.6,5,10,2241.266
50.7,5,10,2247.201
50.8,5,10,2253.137
50.9,5,10,2259.074
51,5,10,2265.013
51.1,5,10,2270.953
51.2,5,10,2276.894
51.3,5,10,2282.836
51.4,5,10,2288.779
51.5,5,10,2294.724
51.6,5,10,2300.669
51.7,5,10,2306.616
51.8,5,10,2312.564
51.9,5,10,2318.513
52,5,10,2324.464
52.1,5,10,2330.415
52.2,5,10,2336.368
52.3,5,10,2342.321
52.4,5,10,2348.276
52.5,5,10,2354.232
52.6,5,10,2360.189
52.7,5,10,2366.147
52.8,5,10,2372.106
52.9,5,10,2378.067
53,5,10,2384.028
53.1,5,10,2389.99
53.2,5,10,2395.954
53.3,5,10,2401.918
53.4,5,10,2407.883
53.5,5,10,2413.85
53.6,5,10,2419.817
53.7,5,10,2425.786
53.8,5,10,2431.755
53.9,5,10,2437.726
54,5,10,2443.697
54.1,5,10,2449.67
54.2,5,10,2455.643
54.3,5,10,2461.618
54.4,5,10,2467.593
54.5,5,10,2473.569
54.6,5,10,2479.547
54.7,5,10,2485.525
54.8,5,10,2491.504
54.9,5,10,2497.484
55,5,10,2503.465
55.1,5,10,2509.447
55.2,5,10,2515.43
55.3,5,10,2521.414
55.4,5,10,2527.398
55.5,5,10,2533.384
55.6,5,10,2539.37
55.7,5,10,2545.357
55.8,5,10,2551.346
55.9,5,10,2557.335
56,5,10,2563.325
56.1,5,10,2569.315
56.2,5,10,2575.307
56.3,5,10,2581.299
56.4,5,10,2587.293
56.5,5,10,2593.287
56.6,5,10,2599.282
56.7,5,10,2605.277
56.8,5,10,2611.274
56.9,5,10,2617.271
57,5,10,2623.269
57.1,5,10,2629.268
57.2,5,10,2635.268
57.3,5,10,2641.269
57.4,5,10,2647.27
57.5,5,10,2653.272
57.6,5,10,2659.275
57.7,5,10,2665.279
57.8,5,10,2671.283
57.9,5,10,2677.288
58,5,10,2683.294
58.1,5,10,2689.301
58.2,5,10,2695.308
58.3,5,10,2701.316
58.4,5,10,2707.325
58.5,5,10,2713.335
58.6,5,10,2719.345
58.7,5,10,2725.356
58.8,5,10,2731.368
58.9,5,10,2737.38
59,5,10,2743.393
59.1,5,10,2749.407
59.2,5,10,2755.421
59.3,5,10,2761.436
59.4,5,10,2767.452
59.5,5,10,2773.469
59.6,5,10,2779.486
59.7,5,10,2785.504
59.8,5,10,2791.522
59.9,5,10,2797.542
60,5,10,2803.561
60.1,5,10,2809.582
60.2,5,10,2815.603
60.3,5,10,2821.625
60.4,5,10,2827.647
60.5,5,10,2833.67
60.6,5,10,2839.694
60.7,5,10,2845.718
60.8,5,10,2851.743
60.9,5,10,2857.768
61,5,10,2863.794
61.1,5,10,2869.821
61.2,5,10,2875.848
61.3,5,10,2881.876
61.4,5,10,2887.904
61.5,5,10,2893.933
61.6,5,10,2899.963
61.7,5,10,2905.993
61.8,5,10,2912.024
61.9,5,10,2918.055
62,5,10,2924.087
62.1,5,10,2930.12
62.2,5,10,2936.153
62.3,5,10,2942.186
62.4,5,10,2948.221
62.5,5,10,2954.255
62.6,5,10,2960.29
62.7,5,10,2966.326
62.8,5,10,2972.362
62.9,5,10,2978.399
63,5,10,2984.437
63.1,5,10,2990.475
63.2,5,10,2996.513
63.3,5,10,3002.552
63.4,5,10,3008.591
63.5,5,10,3014.631
63.6,5,10,3020.672
63.7,5,10,3026.713
63.8,5,10,3032.754
63.9,5,10,3038.796
64,5,10,3044.838
64.1,5,10,3050.881
64.2,5,10,3056.925
64.3,5,10,3062.969
64.4,5,10,3069.013
64.5,5,10,3075.058
64.6,5,10,3081.103
64.7,5,10,3087.149
64.8,5,10,3093.195
64.9,5,10,3099.242
65,5,10,3105.289
65.1,5,10,3111.337
65.2,5,10,3117.385
65.3,5,10,3123.433
65.4,5,10,3129.482
65.5,5,10,3135.531
65.6,5,10,3141.581
65.7,5,10,3147.632
65.8,5,10,3153.682
65.9,5,10,3159.733
66,5,10,3165.785
66.1,5,10,3171.837
66.2,5,10,3177.889
66.3,5,10,3183.942
66.4,5,10,3189.996
66.5,5,10,3196.049
66.6,5,10,3202.103
66.7,5,10,3208.158
66.8,5,10,3214.213
66.9,5,10,3220.268
67,5,10,3226.324
67.1,5,10,3232.38
67.2,5,10,3238.436
67.3,5,10,3244.493
67.4,5,10,3250.55
67.5,5,10,3256.608
67.6,5,10,3262.666
67.7,5,10,3268.724
67.8,5,10,3274.783
67.9,5,10,3280.842
68,5,10,3286.902
68.1,5,10,3292.962
68.2,5,10,3299.022
68.3,5,10,3305.083
68.4,5,10,3311.144
68.5,5,10,3317.205
68.6,5,10,3323.267
68.7,5,10,3329.329
68.8,5,10,3335.391
68.9,5,10,3341.454
69,5,10,3347.517
69.1,5,10,3353.58
69.2,5,10,3359.644
69.3,5,10,3365.708
69.4,5,10,3371.773
69.5,5,10,3377.838
69.6,5,10,3383.903
69.7,5,10,3389.968
69.8,5,10,3396.034
69.9,5,10,3402.1
70,5,10,3408.166
70.1,5,10,3414.233
70.2,5,10,3420.3
70.3,5,10,3426.368
70.4,5,10,3432.435
70.5,5,10,3438.503
70.6,5,10,3444.572
70.7,5,10,3450.64
70.8,5,10,3456.709
70.9,5,10,3462.779
71,5,10,3468.848
71.1,5,10,3474.918
71.2,5,10,3480.988
71.3,5,10,3487.059
71.4,5,10,3493.129
71.5,5,10,3499.2
71.6,5,10,3505.272
71.7,5,10,3511.343
71.8,5,10,3517.415
71.9,5,10,3523.487
72,5,10,3529.56
72.1,5,10,3535.633
72.2,5,10,3541.706
72.3,5,10,3547.779
72.4,5,10,3553.852
72.5,5,10,3559.926
72.6,5,10,3566
72.7,5,10,3572.075
72.8,5,10,3578.149
72.9,5,10,3584.224
73,5,10,3590.299
73.1,5,10,3596.375
73.2,5,10,3602.45
73.3,5,10,3608.526
73.4,5,10,3614.603
73.5,5,10,3620.679
73.6,5,10,3626.756
73.7,5,10,3632.833
73.8,5,10,3638.91
73.9,5,10,3644.987
74,5,10,3651.065
74.1,5,10,3657.143
74.2,5,10,3663.221
74.3,5,10,3669.299
74.4,5,10,3675.378
74.5,5,10,3681.457
74.6,5,10,3687.536
74.7,5,10,3693.615
74.8,5,10,3699.695
74.9,5,10,3705.775
75,5,10,3711.855
75.1,5,10,3717.935
75.2,5,10,3724.015
75.3,5,10,3730.096
75.4,5,10,3736.177
75.5,5,10,3742.258
75.6,5,10,3748.34
75.7,5,10,3754.421
75.8,5,10,3760.503
75.9,5,10,3766.585
76,5,10,3772.667
76.1,5,10,3778.75
76.2,5,10,3784.832
76.3,5,10,3790.915
76.4,5,10,3796.998
76.5,5,10,3803.081
76.6,5,10,3809.165
76.7,5,10,3815.249
76.8,5,10,3821.332
76.9,5,10,3827.417
77,5,10,3833.501
77.1,5,10,3839.585
77.2,5,10,3845.67
77.3,5,10,3851.755
77.4,5,10,3857.84
77.5,5,10,3863.925
77.6,5,10,3870.011
77.7,5,10,3876.096
77.8,5,10,3882.182
77.9,5,10,3888.268
78,5,10,3894.354
78.1,5,10,3900.44
78.2,5,10,3906.527
78.3,5,10,3912.614
78.4,5,10,3918.701
78.5,5,10,3924.788
78.6,5,10,3930.875
78.7,5,10,3936.962
78.8,5,10,3943.05
78.9,5,10,3949.138
79,5,10,3955.226
79.1,5,10,3961.314
79.2,5,10,3967.402
79.3,5,10,3973.491
79.4,5,10,3979.579
79.5,5,10,3985.668
79.6,5,10,3991.757
79.7,5,10,3997.846
79.8,5,10,4003.935
79.9,5,10,4010.025
80,5,10,4016.114
80.1,5,10,4022.204
80.2,5,10,4028.294
80.3,5,10,4034.384
80.4,5,10,4040.474
80.5,5,10,4046.565
80.6,5,10,4052.655
80.7,5,10,4058.746
80.8,5,10,4064.837
80.9,5,10,4070.928
81,5,10,4077.019
81.1,5,10,4083.11
81.2,5,10,4089.202
81.3,5,10,4095.294
81.4,5,10,4101.385
81.5,5,10,4107.477
81.6,5,10,4113.569
81.7,5,10,4119.661
81.8,5,10,4125.754
81.9,5,10,4131.846
82,5,10,4137.939
82.1,5,10,4144.031
82.2,5,10,4150.124
82.3,5,10,4156.217
82.4,5,10,4162.31
82.5,5,10,4168.404
82.6,5,10,4174.497
82.7,5,10,4180.591
82.8,5,10,4186.684
82.9,5,10,4192.778
83,5,10,4198.872
83.1,5,10,4204.966
83.2,5,10,4211.06
83.3,5,10,4217.155
83.4,5,10,4223.249
83.5,5,10,4229.344
83.6,5,10,4235.439
83.7,5,10,4241.533
83.8,5,10,4247.628
83.9,5,10,4253.723
84,5,10,4259.819
84.1,5,10,4265.914
84.2,5,10,4272.009
84.3,5,10,4278.105
84.4,5,10,4284.201
84.5,5,10,4290.296
84.6,5,10,4296.392
84.7,5,10,4302.488
84.8,5,10,4308.584
84.9,5,10,4314.681
85,5,10,4320.777
85.1,5,10,4326.873
85.2,5,10,4332.97
85.3,5,10,4339.067
85.4,5,10,4345.164
85.5,5,10,4351.261
85.6,5,10,4357.358
85.7,5,10,4363.455
85.8,5,10,4369.552
85.9,5,10,4375.649
86,5,10,4381.747
86.1,5,10,4387.844
86.2,5,10,4393.942
86.3,5,10,4400.04
86.4,5,10,4406.138
86.5,5,10,4412.236
86.6,5,10,4418.334
86.7,5,10,4424.432
86.8,5,10,4430.53
86.9,5,10,4436.628
87,5,10,4442.727
87.1,5,10,4448.825
87.2,5,10,4454.924
87.3,5,10,4461.023
87.4,5,10,4467.122
87.5,5,10,4473.221
87.6,5,10,4479.32
87.7,5,10,4485.419
87.8,5,10,4491.518
87.9,5,10,4497.617
88,5,10,4503.717
88.1,5,10,4509.816
88.2,5,10,4515.916
88.3,5,10,4522.016
88.4,5,10,4528.115
88.5,5,10,4534.215
88.6,5,10,4540.315
88.7,5,10,4546.415
88.8,5,10,4552.515
88.9,5,10,4558.616
89,5,10,4564.716
89.1,5,10,4570.816
89.2,5,10,4576.917
89.3,5,10,4583.017
89.4,5,10,4589.118
89.5,5,10,4595.219
89.6,5,10,4601.32
89.7,5,10,4607.42
89.8,5,10,4613.521
89.9,5,10,4619.622
90,5,10,4625.724
90.1,5,10,4631.825
90.2,5,10,4637.926
90.3,5,10,4644.027
90.4,5,10,4650.129
90.5,5,10,4656.23
90.6,5,10,4662.332
90.7,5,10,4668.434
90.8,5,10,4674.535
90.9,5,10,4680.637
91,5,10,4686.739
91.1,5,10,4692.841
91.2,5,10,4698.943
91.3,5,10,4705.045
91.4,5,10,4711.147
91.5,5,10,4717.25
91.6,5,10,4723.352
91.7,5,10,4729.454
91.8,5,10,4735.557
91.9,5,10,4741.659
92,5,10,4747.762
92.1,5,10,4753.865
92.2,5,10,4759.967
92.3,5,10,4766.07
92.4,5,10,4772.173
92.5,5,10,4778.276
92.6,5,10,4784.379
92.7,5,10,4790.482
92.8,5,10,4796.585
92.9,5,10,4802.689
93,5,10,4808.792
93.1,5,10,4814.895
93.2,5,10,4820.999
93.3,5,10,4827.102
93.4,5,10,4833.206
93.5,5,10,4839.309
93.6,5,10,4845.413
93.7,5,10,4851.517
93.8,5,10,4857.62
93.9,5,10,4863.724
94,5,10,4869.828
94.1,5,10,4875.932
94.2,5,10,4882.036
94.3,5,10,4888.14
94.4,5,10,4894.244
94.5,5,10,4900.348
94.6,5,10,4906.453
94.7,5,10,4912.557
94.8,5,10,4918.661
94.9,5,10,4924.766
95,5,10,4930.87
95.1,5,10,4936.975
95.2,5,10,4943.079
95.3,5,10,4949.184
95.4,5,10,4955.289
95.5,5,10,4961.394
95.6,5,10,4967.498
95.7,5,10,4973.603
95.8,5,10,4979.708
95.9,5,10,4985.813
96,5,10,4991.918
96.1,5,10,4998.023
96.2,5,10,5004.128
96.3,5,10,5010.234
96.4,5,10,5016.339
96.5,5,10,5022.444
96.6,5,10,5028.549
96.7,5,10,5034.655
96.8,5,10,5040.76
96.9,5,10,5046.866
97,5,10,5052.971
97.1,5,10,5059.077
97.2,5,10,5065.182
97.3,5,10,5071.288
97.4,5,10,5077.394
97.5,5,10,5083.5
97.6,5,10,5089.605
97.7,5,10,5095.711
97.8,5,10,5101.817
97.9,5,10,5107.923
98,5,10,5114.029
98.1,5,10,5120.135
98.2,5,10,5126.241
98.3,5,10,5132.347
98.4,5,10,5138.454
98.5,5,10,5144.56
98.6,5,10,5150.666
98.7,5,10,5156.772
98.8,5,10,5162.879
98.9,5,10,5168.985
99,5,10,5175.091
99.1,5,10,5181.198
99.2,5,10,5187.305
99.3,5,10,5193.411
99.4,5,10,5199.518
99.5,5,10,5205.624
99.6,5,10,5211.731
99.7,5,10,5217.838
99.8,5,10,5223.945
99.9,5,10,5230.051
100,5,10,5236.158
100.1,5,10,5242.265
100.2,5,10,5248.372
100.3,5,10,5254.479
100.4,5,10,5260.586
100.5,5,10,5266.693
100.6,5,10,5272.8
100.7,5,10,5278.907
100.8,5,10,5285.014
100.9,5,10,5291.122
101,5,10,5297.229
101.1,5,10,5303.336
101.2,5,10,5309.443
101.3,5,10,5315.551
101.4,5,10,5321.658
101.5,5,10,5327.765
101.6,5,10,5333.873
101.7,5,10,5339.98
101.8,5,10,5346.088
101.9,5,10,5352.195
102,5,10,5358.303
102.1,5,10,5364.411
102.2,5,10,5370.518
102.3,5,10,5376.626
102.4,5,10,5382.734
102.5,5,10,5388.841
102.6,5,10,5394.949
102.7,5,10,5401.057
102.8,5,10,5407.165
102.9,5,10,5413.273
103,5,10,5419.381
103.1,5,10,5425.489
103.2,5,10,5431.597
103.3,5,10,5437.705
103.4,5,10,5443.813
103.5,5,10,5449.921
103.6,5,10,5456.029
103.7,5,10,5462.137
103.8,5,10,5468.245
103.9,5,10,5474.353
104,5,10,5480.462
104.1,5,10,5486.57
104.2,5,10,5492.678
104.3,5,10,5498.786
104.4,5,10,5504.895
104.5,5,10,5511.003
104.6,5,10,5517.112
104.7,5,10,5523.22
104.8,5,10,5529.328
104.9,5,10,5535.437
105,5,10,5541.545
105.1,5,10,5547.654
105.2,5,10,5553.763
105.3,5,10,5559.871
105.4,5,10,5565.98
105.5,5,10,5572.088
105.6,5,10,5578.197
105.7,5,10,5584.306
105.8,5,10,5590.415
105.9,5,10,5596.523
106,5,10,5602.632
106.1,5,10,5608.741
106.2,5,10,5614.85
106.3,5,10,5620.959
106.4,5,10,5627.068
106.5,5,10,5633.176
106.6,5,10,5639.285
106.7,5,10,5645.394
106.8,5,10,5651.503
106.9,5,10,5657.612
107,5,10,5663.721
107.1,5,10,5669.83
107.2,5,10,5675.94
107.3,5,10,5682.049
107.4,5,10,5688.158
107.5,5,10,5694.267
107.6,5,10,5700.376
107.7,5,10,5706.485
107.8,5,10,5712.595
107.9,5,10,5718.704
108,5,10,5724.813
108.1,5,10,5730.922
108.2,5,10,5737.032
108.3,5,10,5743.141
108.4,5,10,5749.25
108.5,5,10,5755.36
108.6,5,10,5761.469
108.7,5,10,5767.579
108.8,5,10,5773.688
108.9,5,10,5779.797
109,5,10,5785.907
109.1,5,10,5792.016
109.2,5,10,5798.126
109.3,5,10,5804.236
109.4,5,10,5810.345
109.5,5,10,5816.455
109.6,5,10,5822.564
109.7,5,10,5828.674
109.8,5,10,5834.784
109.9,5,10,5840.893
110,5,10,5847.003
110.1,5,10,5853.113
110.2,5,10,5859.222
110.3,5,10,5865.332
110.4,5,10,5871.442
110.5,5,10,5877.552
110.6,5,10,5883.662
110.7,5,10,5889.771
