Time(s),Input(v),Output(v),Output(m)
36.7,5,10,1435.269
36.8,5,10,1440.913
36.9,5,10,1446.56
37,5,10,1452.211
37.1,5,10,1457.864
37.2,5,10,1463.521
37.3,5,10,1469.182
37.4,5,10,1474.845
37.5,5,10,1480.511
37.6,5,10,1486.181
37.7,5,10,1491.853
37.8,5,10,1497.529
37.9,5,10,1503.208
38,5,10,1508.889
38.1,5,10,1514.574
38.2,5,10,1520.262
38.3,5,10,1525.953
38.4,5,10,1531.646
38.5,5,10,1537.343
38.6,5,10,1543.042
38.7,5,10,1548.744
38.8,5,10,1554.45
38.9,5,10,1560.158
39,5,10,1565.868
39.1,5,10,1571.582
39.2,5,10,1577.298
39.3,5,10,1583.018
39.4,5,10,1588.74
39.5,5,10,1594.464
39.6,5,10,1600.191
39.7,5,10,1605.921
39.8,5,10,1611.654
39.9,5,10,1617.39
40,5,10,1623.127
40.1,5,10,1628.868
40.2,5,10,1634.611
40.3,5,10,1640.357
40.4,5,10,1646.105
40.5,5,10,1651.856
40.6,5,10,1657.609
40.7,5,10,1663.365
40.8,5,10,1669.124
40.9,5,10,1674.884
41,5,10,1680.648
41.1,5,10,1686.413
41.2,5,10,1692.181
41.3,5,10,1697.952
41.4,5,10,1703.725
41.5,5,10,1709.5
41.6,5,10,1715.278
41.7,5,10,1721.058
41.8,5,10,1726.84
41.9,5,10,1732.624
42,5,10,1738.411
42.1,5,10,1744.2
42.2,5,10,1749.992
42.3,5,10,1755.785
42.4,5,10,1761.581
42.5,5,10,1767.379
42.6,5,10,1773.179
42.7,5,10,1778.982
42.8,5,10,1784.786
42.9,5,10,1790.593
43,5,10,1796.402
43.1,5,10,1802.213
43.2,5,10,1808.026
43.3,5,10,1813.841
43.4,5,10,1819.658
43.5,5,10,1825.478
43.6,5,10,1831.299
43.7,5,10,1837.122
43.8,5,10,1842.948
43.9,5,10,1848.775
44,5,10,1854.604
44.1,5,10,1860.436
44.2,5,10,1866.269
44.3,5,10,1872.104
44.4,5,10,1877.941
44.5,5,10,1883.78
44.6,5,10,1889.621
44.7,5,10,1895.464
44.8,5,10,1901.309
44.9,5,10,1907.156
45,5,10,1913.004
45.1,5,10,1918.854
45.2,5,10,1924.706
45.3,5,10,1930.56
45.4,5,10,1936.416
45.5,5,10,1942.274
45.6,5,10,1948.133
45.7,5,10,1953.994
45.8,5,10,1959.857
45.9,5,10,1965.722
46,5,10,1971.588
46.1,5,10,1977.456
46.2,5,10,1983.326
46.3,5,10,1989.197
46.4,5,10,1995.07
46.5,5,10,2000.945
46.6,5,10,2006.821
46.7,5,10,2012.699
46.8,5,10,2018.579
46.9,5,10,2024.46
47,5,10,2030.343
47.1,5,10,2036.228
47.2,5,10,2042.114
47.3,5,10,2048.002
47.4,5,10,2053.891
47.5,5,10,2059.782
47.6,5,10,2065.674
47.7,5,10,2071.568
47.8,5,10,2077.463
47.9,5,10,2083.36
48,5,10,2089.259
48.1,5,10,2095.159
48.2,5,10,2101.06
48.3,5,10,2106.963
48.4,5,10,2112.867
48.5,5,10,2118.773
48.6,5,10,2124.68
48.7,5,10,2130.589
48.8,5,10,2136.499
48.9,5,10,2142.411
49,5,10,2148.323
49.1,5,10,2154.238
49.2,5,10,2160.153
49.3,5,10,2166.07
49.4,5,10,2171.989
49.5,5,10,2177.909
49.6,5,10,2183.83
49.7,5,10,2189.752
49.8,5,10,2195.676
49.9,5,10,2201.601
50,5,10,2207.527
50.1,5,10,2213.455
50.2,5,10,2219.384
50.3,5,10,2225.314
50.4,5,10,2231.246
50.5,5,10,2237.179
50.6,5,10,2243.113
50.7,5,10,2249.048
50.8,5,10,2254.984
50.9,5,10,2260.922
51,5,10,2266.861
51.1,5,10,2272.801
51.2,5,10,2278.742
51.3,5,10,2284.685
51.4,5,10,2290.629
51.5,5,10,2296.574
51.6,5,10,2302.52
51.7,5,10,2308.467
51.8,5,10,2314.415
51.9,5,10,2320.365
52,5,10,2326.316
52.1,5,10,2332.267
52.2,5,10,2338.22
52.3,5,10,2344.174
52.4,5,10,2350.129
52.5,5,10,2356.086
52.6,5,10,2362.043
52.7,5,10,2368.001
52.8,5,10,2373.961
52.9,5,10,2379.921
53,5,10,2385.883
53.1,5,10,2391.846
53.2,5,10,2397.809
53.3,5,10,2403.774
53.4,5,10,2409.74
53.5,5,10,2415.707
53.6,5,10,2421.674
53.7,5,10,2427.643
53.8,5,10,2433.613
53.9,5,10,2439.584
54,5,10,2445.556
54.1,5,10,2451.528
54.2,5,10,2457.502
54.3,5,10,2463.477
54.4,5,10,2469.453
54.5,5,10,2475.429
54.6,5,10,2481.407
54.7,5,10,2487.385
54.8,5,10,2493.365
54.9,5,10,2499.345
55,5,10,2505.326
55.1,5,10,2511.309
55.2,5,10,2517.292
55.3,5,10,2523.276
55.4,5,10,2529.261
55.5,5,10,2535.246
55.6,5,10,2541.233
55.7,5,10,2547.221
55.8,5,10,2553.209
55.9,5,10,2559.198
56,5,10,2565.189
56.1,5,10,2571.18
56.2,5,10,2577.171
56.3,5,10,2583.164
56.4,5,10,2589.158
56.5,5,10,2595.152
56.6,5,10,2601.147
56.7,5,10,2607.143
56.8,5,10,2613.14
56.9,5,10,2619.138
57,5,10,2625.136
57.1,5,10,2631.135
57.2,5,10,2637.135
57.3,5,10,2643.136
57.4,5,10,2649.138
57.5,5,10,2655.14
57.6,5,10,2661.143
57.7,5,10,2667.147
57.8,5,10,2673.152
57.9,5,10,2679.157
58,5,10,2685.163
58.1,5,10,2691.17
58.2,5,10,2697.178
58.3,5,10,2703.186
58.4,5,10,2709.195
58.5,5,10,2715.205
58.6,5,10,2721.215
58.7,5,10,2727.226
58.8,5,10,2733.238
58.9,5,10,2739.251
59,5,10,2745.264
59.1,5,10,2751.278
59.2,5,10,2757.293
59.3,5,10,2763.308
59.4,5,10,2769.324
59.5,5,10,2775.341
59.6,5,10,2781.359
59.7,5,10,2787.377
59.8,5,10,2793.395
59.9,5,10,2799.415
60,5,10,2805.435
60.1,5,10,2811.455
60.2,5,10,2817.477
60.3,5,10,2823.499
60.4,5,10,2829.521
60.5,5,10,2835.544
60.6,5,10,2841.568
60.7,5,10,2847.593
60.8,5,10,2853.618
60.9,5,10,2859.643
61,5,10,2865.669
61.1,5,10,2871.696
61.2,5,10,2877.724
61.3,5,10,2883.752
61.4,5,10,2889.78
61.5,5,10,2895.81
61.6,5,10,2901.839
61.7,5,10,2907.87
61.8,5,10,2913.901
61.9,5,10,2919.932
62,5,10,2925.964
62.1,5,10,2931.997
62.2,5,10,2938.03
62.3,5,10,2944.064
62.4,5,10,2950.098
62.5,5,10,2956.133
62.6,5,10,2962.169
62.7,5,10,2968.204
62.8,5,10,2974.241
62.9,5,10,2980.278
63,5,10,2986.315
63.1,5,10,2992.353
63.2,5,10,2998.392
63.3,5,10,3004.431
63.4,5,10,3010.471
63.5,5,10,3016.511
63.6,5,10,3022.551
63.7,5,10,3028.592
63.8,5,10,3034.634
63.9,5,10,3040.676
64,5,10,3046.719
64.1,5,10,3052.762
64.2,5,10,3058.805
64.3,5,10,3064.849
64.4,5,10,3070.894
64.5,5,10,3076.939
64.6,5,10,3082.984
64.7,5,10,3089.03
64.8,5,10,3095.077
64.9,5,10,3101.123
65,5,10,3107.171
65.1,5,10,3113.218
65.2,5,10,3119.267
65.3,5,10,3125.315
65.4,5,10,3131.364
65.5,5,10,3137.414
65.6,5,10,3143.464
65.7,5,10,3149.514
65.8,5,10,3155.565
65.9,5,10,3161.616
66,5,10,3167.668
66.1,5,10,3173.72
66.2,5,10,3179.773
66.3,5,10,3185.826
66.4,5,10,3191.879
66.5,5,10,3197.933
66.6,5,10,3203.987
66.7,5,10,3210.042
66.8,5,10,3216.097
66.9,5,10,3222.152
67,5,10,3228.208
67.1,5,10,3234.264
67.2,5,10,3240.321
67.3,5,10,3246.378
67.4,5,10,3252.435
67.5,5,10,3258.493
67.6,5,10,3264.551
67.7,5,10,3270.61
67.8,5,10,3276.668
67.9,5,10,3282.728
68,5,10,3288.787
68.1,5,10,3294.847
68.2,5,10,3300.908
68.3,5,10,3306.969
68.4,5,10,3313.03
68.5,5,10,3319.091
68.6,5,10,3325.153
68.7,5,10,3331.215
68.8,5,10,3337.278
68.9,5,10,3343.34
69,5,10,3349.404
69.1,5,10,3355.467
69.2,5,10,3361.531
69.3,5,10,3367.595
69.4,5,10,3373.66
69.5,5,10,3379.725
69.6,5,10,3385.79
69.7,5,10,3391.856
69.8,5,10,3397.921
69.9,5,10,3403.988
70,5,10,3410.054
70.1,5,10,3416.121
70.2,5,10,3422.188
70.3,5,10,3428.256
70.4,5,10,3434.324
70.5,5,10,3440.392
70.6,5,10,3446.46
70.7,5,10,3452.529
70.8,5,10,3458.598
70.9,5,10,3464.667
71,5,10,3470.737
71.1,5,10,3476.807
71.2,5,10,3482.877
71.3,5,10,3488.948
71.4,5,10,3495.018
71.5,5,10,3501.09
71.6,5,10,3507.161
71.7,5,10,3513.233
71.8,5,10,3519.305
71.9,5,10,3525.377
72,5,10,3531.449
72.1,5,10,3537.522
72.2,5,10,3543.595
72.3,5,10,3549.669
72.4,5,10,3555.742
72.5,5,10,3561.816
72.6,5,10,3567.89
72.7,5,10,3573.965
72.8,5,10,3580.04
72.9,5,10,3586.115
73,5,10,3592.19
73.1,5,10,3598.265
73.2,5,10,3604.341
73.3,5,10,3610.417
73.4,5,10,3616.493
73.5,5,10,3622.57
73.6,5,10,3628.647
