Time(s),Input(v),Output(v),Output(m)
40.8,5,10,1672.308
40.9,5,10,1678.07
41,5,10,1683.835
41.1,5,10,1689.601
41.2,5,10,1695.371
41.3,5,10,1701.142
41.4,5,10,1706.916
41.5,5,10,1712.693
41.6,5,10,1718.471
41.7,5,10,1724.252
41.8,5,10,1730.035
41.9,5,10,1735.821
42,5,10,1741.609
42.1,5,10,1747.399
42.2,5,10,1753.191
42.3,5,10,1758.986
42.4,5,10,1764.783
42.5,5,10,1770.582
42.6,5,10,1776.383
42.7,5,10,1782.187
42.8,5,10,1787.992
42.9,5,10,1793.8
43,5,10,1799.61
43.1,5,10,1805.421
43.2,5,10,1811.235
43.3,5,10,1817.052
43.4,5,10,1822.87
43.5,5,10,1828.69
43.6,5,10,1834.512
43.7,5,10,1840.336
43.8,5,10,1846.163
43.9,5,10,1851.991
44,5,10,1857.821
44.1,5,10,1863.653
44.2,5,10,1869.488
44.3,5,10,1875.324
44.4,5,10,1881.162
44.5,5,10,1887.002
44.6,5,10,1892.843
44.7,5,10,1898.687
44.8,5,10,1904.533
44.9,5,10,1910.38
45,5,10,1916.23
45.1,5,10,1922.081
45.2,5,10,1927.934
45.3,5,10,1933.788
45.4,5,10,1939.645
45.5,5,10,1945.503
45.6,5,10,1951.363
45.7,5,10,1957.225
45.8,5,10,1963.089
45.9,5,10,1968.954
46,5,10,1974.821
46.1,5,10,1980.69
46.2,5,10,1986.561
46.3,5,10,1992.433
46.4,5,10,1998.307
46.5,5,10,2004.182
46.6,5,10,2010.059
46.7,5,10,2015.938
46.8,5,10,2021.819
46.9,5,10,2027.701
47,5,10,2033.584
47.1,5,10,2039.47
47.2,5,10,2045.356
47.3,5,10,2051.245
47.4,5,10,2057.135
47.5,5,10,2063.026
47.6,5,10,2068.919
47.7,5,10,2074.814
47.8,5,10,2080.71
47.9,5,10,2086.608
48,5,10,2092.507
48.1,5,10,2098.407
48.2,5,10,2104.31
48.3,5,10,2110.213
48.4,5,10,2116.118
48.5,5,10,2122.025
48.6,5,10,2127.932
48.7,5,10,2133.842
48.8,5,10,2139.752
48.9,5,10,2145.665
49,5,10,2151.578
49.1,5,10,2157.493
49.2,5,10,2163.409
49.3,5,10,2169.327
49.4,5,10,2175.246
49.5,5,10,2181.166
49.6,5,10,2187.088
49.7,5,10,2193.011
49.8,5,10,2198.935
49.9,5,10,2204.861
50,5,10,2210.788
50.1,5,10,2216.716
50.2,5,10,2222.646
50.3,5,10,2228.577
50.4,5,10,2234.509
50.5,5,10,2240.442
50.6,5,10,2246.377
50.7,5,10,2252.313
50.8,5,10,2258.25
50.9,5,10,2264.188
51,5,10,2270.127
51.1,5,10,2276.068
51.2,5,10,2282.01
51.3,5,10,2287.953
51.4,5,10,2293.897
51.5,5,10,2299.843
51.6,5,10,2305.789
51.7,5,10,2311.737
51.8,5,10,2317.686
51.9,5,10,2323.636
52,5,10,2329.587
52.1,5,10,2335.54
52.2,5,10,2341.493
52.3,5,10,2347.448
52.4,5,10,2353.403
52.5,5,10,2359.36
52.6,5,10,2365.318
52.7,5,10,2371.277
52.8,5,10,2377.237
52.9,5,10,2383.198
53,5,10,2389.16
53.1,5,10,2395.123
53.2,5,10,2401.087
53.3,5,10,2407.052
53.4,5,10,2413.018
53.5,5,10,2418.986
53.6,5,10,2424.954
53.7,5,10,2430.923
53.8,5,10,2436.893
53.9,5,10,2442.865
54,5,10,2448.837
54.1,5,10,2454.81
54.2,5,10,2460.784
54.3,5,10,2466.759
54.4,5,10,2472.736
54.5,5,10,2478.713
54.6,5,10,2484.691
54.7,5,10,2490.67
54.8,5,10,2496.649
54.9,5,10,2502.63
55,5,10,2508.612
55.1,5,10,2514.595
55.2,5,10,2520.578
55.3,5,10,2526.563
55.4,5,10,2532.548
55.5,5,10,2538.534
55.6,5,10,2544.521
55.7,5,10,2550.509
55.8,5,10,2556.498
55.9,5,10,2562.488
56,5,10,2568.478
56.1,5,10,2574.47
56.2,5,10,2580.462
56.3,5,10,2586.455
56.4,5,10,2592.449
56.5,5,10,2598.444
56.6,5,10,2604.439
56.7,5,10,2610.435
56.8,5,10,2616.433
56.9,5,10,2622.431
57,5,10,2628.429
57.1,5,10,2634.429
57.2,5,10,2640.429
57.3,5,10,2646.43
57.4,5,10,2652.432
57.5,5,10,2658.435
57.6,5,10,2664.439
57.7,5,10,2670.443
57.8,5,10,2676.448
57.9,5,10,2682.453
58,5,10,2688.46
58.1,5,10,2694.467
58.2,5,10,2700.475
58.3,5,10,2706.484
58.4,5,10,2712.493
58.5,5,10,2718.503
58.6,5,10,2724.514
58.7,5,10,2730.526
58.8,5,10,2736.538
58.9,5,10,2742.551
59,5,10,2748.564
59.1,5,10,2754.579
59.2,5,10,2760.594
59.3,5,10,2766.609
59.4,5,10,2772.626
59.5,5,10,2778.643
59.6,5,10,2784.66
59.7,5,10,2790.679
59.8,5,10,2796.698
59.9,5,10,2802.717
60,5,10,2808.738
60.1,5,10,2814.759
60.2,5,10,2820.78
60.3,5,10,2826.802
60.4,5,10,2832.825
60.5,5,10,2838.849
60.6,5,10,2844.873
60.7,5,10,2850.898
60.8,5,10,2856.923
60.9,5,10,2862.949
61,5,10,2868.975
61.1,5,10,2875.002
61.2,5,10,2881.03
61.3,5,10,2887.058
61.4,5,10,2893.087
61.5,5,10,2899.117
61.6,5,10,2905.147
61.7,5,10,2911.178
61.8,5,10,2917.209
61.9,5,10,2923.241
62,5,10,2929.273
62.1,5,10,2935.306
62.2,5,10,2941.339
62.3,5,10,2947.373
62.4,5,10,2953.408
62.5,5,10,2959.443
62.6,5,10,2965.478
62.7,5,10,2971.515
62.8,5,10,2977.551
62.9,5,10,2983.589
63,5,10,2989.626
63.1,5,10,2995.665
63.2,5,10,3001.703
63.3,5,10,3007.743
63.4,5,10,3013.782
63.5,5,10,3019.823
63.6,5,10,3025.864
63.7,5,10,3031.905
63.8,5,10,3037.947
63.9,5,10,3043.989
64,5,10,3050.032
64.1,5,10,3056.075
64.2,5,10,3062.119
64.3,5,10,3068.163
64.4,5,10,3074.208
64.5,5,10,3080.253
64.6,5,10,3086.299
64.7,5,10,3092.345
64.8,5,10,3098.391
64.9,5,10,3104.439
65,5,10,3110.486
65.1,5,10,3116.534
65.2,5,10,3122.582
65.3,5,10,3128.631
65.4,5,10,3134.681
65.5,5,10,3140.73
65.6,5,10,3146.78
65.7,5,10,3152.831
65.8,5,10,3158.882
65.9,5,10,3164.934
66,5,10,3170.985
66.1,5,10,3177.038
66.2,5,10,3183.091
66.3,5,10,3189.144
66.4,5,10,3195.197
66.5,5,10,3201.251
66.6,5,10,3207.306
66.7,5,10,3213.36
66.8,5,10,3219.416
66.9,5,10,3225.471
67,5,10,3231.527
67.1,5,10,3237.584
67.2,5,10,3243.64
67.3,5,10,3249.698
67.4,5,10,3255.755
67.5,5,10,3261.813
67.6,5,10,3267.871
67.7,5,10,3273.93
67.8,5,10,3279.989
67.9,5,10,3286.049
68,5,10,3292.108
68.1,5,10,3298.168
68.2,5,10,3304.229
68.3,5,10,3310.29
68.4,5,10,3316.351
68.5,5,10,3322.413
68.6,5,10,3328.475
68.7,5,10,3334.537
68.8,5,10,3340.6
68.9,5,10,3346.663
69,5,10,3352.726
69.1,5,10,3358.79
69.2,5,10,3364.854
69.3,5,10,3370.918
69.4,5,10,3376.983
69.5,5,10,3383.048
69.6,5,10,3389.113
69.7,5,10,3395.179
69.8,5,10,3401.245
69.9,5,10,3407.312
70,5,10,3413.378
70.1,5,10,3419.445
70.2,5,10,3425.513
70.3,5,10,3431.58
70.4,5,10,3437.648
70.5,5,10,3443.716
70.6,5,10,3449.785
70.7,5,10,3455.854
70.8,5,10,3461.923
70.9,5,10,3467.993
71,5,10,3474.062
71.1,5,10,3480.132
71.2,5,10,3486.203
71.3,5,10,3492.273
71.4,5,10,3498.344
71.5,5,10,3504.416
71.6,5,10,3510.487
71.7,5,10,3516.559
71.8,5,10,3522.631
71.9,5,10,3528.703
72,5,10,3534.776
72.1,5,10,3540.849
72.2,5,10,3546.922
72.3,5,10,3552.996
72.4,5,10,3559.07
72.5,5,10,3565.144
72.6,5,10,3571.218
72.7,5,10,3577.292
72.8,5,10,3583.367
72.9,5,10,3589.442
73,5,10,3595.518
73.1,5,10,3601.593
73.2,5,10,3607.669
73.3,5,10,3613.745
73.4,5,10,3619.822
73.5,5,10,3625.898
73.6,5,10,3631.975
73.7,5,10,3638.052
73.8,5,10,3644.13
73.9,5,10,3650.207
74,5,10,3656.285
74.1,5,10,3662.363
74.2,5,10,3668.442
74.3,5,10,3674.52
74.4,5,10,3680.599
74.5,5,10,3686.678
74.6,5,10,3692.757
74.7,5,10,3698.837
74.8,5,10,3704.917
74.9,5,10,3710.997
75,5,10,3717.077
75.1,5,10,3723.157
75.2,5,10,3729.238
75.3,5,10,3735.319
75.4,5,10,3741.4
75.5,5,10,3747.481
75.6,5,10,3753.563
75.7,5,10,3759.644
75.8,5,10,3765.726
75.9,5,10,3771.809
76,5,10,3777.891
76.1,5,10,3783.974
76.2,5,10,3790.056
76.3,5,10,3796.139
76.4,5,10,3802.223
76.5,5,10,3808.306
76.6,5,10,3814.39
76.7,5,10,3820.473
76.8,5,10,3826.557
76.9,5,10,3832.642
77,5,10,3838.726
77.1,5,10,3844.811
77.2,5,10,3850.896
77.3,5,10,3856.981
77.4,5,10,3863.066
77.5,5,10,3869.151
77.6,5,10,3875.237
77.7,5,10,3881.322
77.8,5,10,3887.408
77.9,5,10,3893.495
78,5,10,3899.581
78.1,5,10,3905.667
78.2,5,10,3911.754
78.3,5,10,3917.841
78.4,5,10,3923.928
78.5,5,10,3930.015
78.6,5,10,3936.103
78.7,5,10,3942.19
78.8,5,10,3948.278
78.9,5,10,3954.366
79,5,10,3960.454
79.1,5,10,3966.542
79.2,5,10,3972.63
79.3,5,10,3978.719
79.4,5,10,3984.808
79.5,5,10,3990.897
79.6,5,10,3996.986
79.7,5,10,4003.075
79.8,5,10,4009.165
79.9,5,10,4015.254
80,5,10,4021.344
80.1,5,10,4027.434
80.2,5,10,4033.524
80.3,5,10,4039.614
80.4,5,10,4045.704
80.5,5,10,4051.795
80.6,5,10,4057.886
80.7,5,10,4063.976
80.8,5,10,4070.067
80.9,5,10,4076.158
81,5,10,4082.25
81.1,5,10,4088.341
81.2,5,10,4094.433
81.3,5,10,4100.524
81.4,5,10,4106.616
81.5,5,10,4112.708
81.6,5,10,4118.8
81.7,5,10,4124.893
81.8,5,10,4130.985
81.9,5,10,4137.078
82,5,10,4143.17
82.1,5,10,4149.263
82.2,5,10,4155.356
82.3,5,10,4161.449
82.4,5,10,4167.543
82.5,5,10,4173.636
82.6,5,10,4179.729
82.7,5,10,4185.823
82.8,5,10,4191.917
82.9,5,10,4198.011
83,5,10,4204.105
83.1,5,10,4210.199
83.2,5,10,4216.293
83.3,5,10,4222.388
83.4,5,10,4228.482
83.5,5,10,4234.577
83.6,5,10,4240.672
83.7,5,10,4246.767
83.8,5,10,4252.862
83.9,5,10,4258.957
84,5,10,4265.052
84.1,5,10,4271.148
84.2,5,10,4277.243
84.3,5,10,4283.339
84.4,5,10,4289.435
84.5,5,10,4295.53
84.6,5,10,4301.626
84.7,5,10,4307.722
84.8,5,10,4313.819
84.9,5,10,4319.915
85,5,10,4326.012
85.1,5,10,4332.108
85.2,5,10,4338.205
85.3,5,10,4344.302
85.4,5,10,4350.398
85.5,5,10,4356.495
85.6,5,10,4362.593
85.7,5,10,4368.69
85.8,5,10,4374.787
85.9,5,10,4380.885
86,5,10,4386.982
86.1,5,10,4393.08
86.2,5,10,4399.177
86.3,5,10,4405.275
86.4,5,10,4411.373
86.5,5,10,4417.471
86.6,5,10,4423.569
86.7,5,10,4429.668
86.8,5,10,4435.766
86.9,5,10,4441.864
87,5,10,4447.963
87.1,5,10,4454.062
87.2,5,10,4460.16
87.3,5,10,4466.259
87.4,5,10,4472.358
87.5,5,10,4478.457
87.6,5,10,4484.556
87.7,5,10,4490.656
87.8,5,10,4496.755
87.9,5,10,4502.854
88,5,10,4508.954
88.1,5,10,4515.053
88.2,5,10,4521.153
88.3,5,10,4527.253
88.4,5,10,4533.353
88.5,5,10,4539.452
88.6,5,10,4545.553
88.7,5,10,4551.653
88.8,5,10,4557.753
88.9,5,10,4563.853
89,5,10,4569.953
89.1,5,10,4576.054
89.2,5,10,4582.154
89.3,5,10,4588.255
89.4,5,10,4594.356
89.5,5,10,4600.457
89.6,5,10,4606.557
89.7,5,10,4612.658
89.8,5,10,4618.759
89.9,5,10,4624.86
90,5,10,4630.962
90.1,5,10,4637.063
90.2,5,10,4643.164
90.3,5,10,4649.266
90.4,5,10,4655.367
90.5,5,10,4661.469
90.6,5,10,4667.57
90.7,5,10,4673.672
90.8,5,10,4679.774
90.9,5,10,4685.876
91,5,10,4691.978
91.1,5,10,4698.08
91.2,5,10,4704.182
91.3,5,10,4710.284
91.4,5,10,4716.386
91.5,5,10,4722.489
91.6,5,10,4728.591
91.7,5,10,4734.693
91.8,5,10,4740.796
91.9,5,10,4746.899
92,5,10,4753.001
92.1,5,10,4759.104
92.2,5,10,4765.207
92.3,5,10,4771.31
92.4,5,10,4777.413
92.5,5,10,4783.516
92.6,5,10,4789.619
92.7,5,10,4795.722
92.8,5,10,4801.825
92.9,5,10,4807.928
93,5,10,4814.032
93.1,5,10,4820.135
93.2,5,10,4826.238
93.3,5,10,4832.342
93.4,5,10,4838.446
93.5,5,10,4844.549
93.6,5,10,4850.653
93.7,5,10,4856.757
93.8,5,10,4862.86
93.9,5,10,4868.964
94,5,10,4875.068
94.1,5,10,4881.172
94.2,5,10,4887.276
94.3,5,10,4893.38
94.4,5,10,4899.485
94.5,5,10,4905.589
94.6,5,10,4911.693
94.7,5,10,4917.798
94.8,5,10,4923.902
94.9,5,10,4930.006
95,5,10,4936.111
95.1,5,10,4942.216
95.2,5,10,4948.32
95.3,5,10,4954.425
95.4,5,10,4960.53
95.5,5,10,4966.634
95.6,5,10,4972.739
95.7,5,10,4978.844
95.8,5,10,4984.949
95.9,5,10,4991.054
96,5,10,4997.159
96.1,5,10,5003.264
96.2,5,10,5009.369
96.3,5,10,5015.475
96.4,5,10,5021.58
96.5,5,10,5027.685
96.6,5,10,5033.791
96.7,5,10,5039.896
96.8,5,10,5046.002
96.9,5,10,5052.107
97,5,10,5058.213
97.1,5,10,5064.318
97.2,5,10,5070.424
97.3,5,10,5076.53
97.4,5,10,5082.635
97.5,5,10,5088.741
97.6,5,10,5094.847
97.7,5,10,5100.953
97.8,5,10,5107.059
97.9,5,10,5113.165
98,5,10,5119.271
98.1,5,10,5125.377
98.2,5,10,5131.483
98.3,5,10,5137.589
98.4,5,10,5143.695
98.5,5,10,5149.802
98.6,5,10,5155.908
98.7,5,10,5162.014
98.8,5,10,5168.121
98.9,5,10,5174.227
99,5,10,5180.334
99.1,5,10,5186.44
99.2,5,10,5192.547
99.3,5,10,5198.653
99.4,5,10,5204.76
99.5,5,10,5210.867
99.6,5,10,5216.973
99.7,5,10,5223.08
99.8,5,10,5229.187
99.9,5,10,5235.294
100,5,10,5241.401
100.1,5,10,5247.508
100.2,5,10,5253.614
100.3,5,10,5259.721
100.4,5,10,5265.829
100.5,5,10,5271.936
100.6,5,10,5278.043
100.7,5,10,5284.15
100.8,5,10,5290.257
100.9,5,10,5296.364
101,5,10,5302.471
101.1,5,10,5308.579
101.2,5,10,5314.686
101.3,5,10,5320.793
101.4,5,10,5326.901
101.5,5,10,5333.008
101.6,5,10,5339.116
101.7,5,10,5345.223
101.8,5,10,5351.331
101.9,5,10,5357.438
102,5,10,5363.546
102.1,5,10,5369.654
102.2,5,10,5375.761
102.3,5,10,5381.869
102.4,5,10,5387.977
102.5,5,10,5394.085
102.6,5,10,5400.192
102.7,5,10,5406.3
102.8,5,10,5412.408
102.9,5,10,5418.516
103,5,10,5424.624
103.1,5,10,5430.732
103.2,5,10,5436.84
103.3,5,10,5442.948
103.4,5,10,5449.056
103.5,5,10,5455.164
103.6,5,10,5461.272
103.7,5,10,5467.38
103.8,5,10,5473.489
103.9,5,10,5479.597
104,5,10,5485.705
104.1,5,10,5491.813
104.2,5,10,5497.922
104.3,5,10,5504.03
104.4,5,10,5510.138
104.5,5,10,5516.247
104.6,5,10,5522.355
104.7,5,10,5528.464
104.8,5,10,5534.572
104.9,5,10,5540.681
105,5,10,5546.789
105.1,5,10,5552.898
105.2,5,10,5559.006
105.3,5,10,5565.115
105.4,5,10,5571.224
105.5,5,10,5577.332
105.6,5,10,5583.441
105.7,5,10,5589.55
105.8,5,10,5595.658
105.9,5,10,5601.767
106,5,10,5607.876
106.1,5,10,5613.985
106.2,5,10,5620.094
106.3,5,10,5626.203
106.4,5,10,5632.312
106.5,5,10,5638.42
106.6,5,10,5644.529
106.7,5,10,5650.638
106.8,5,10,5656.747
106.9,5,10,5662.856
107,5,10,5668.965
107.1,5,10,5675.075
107.2,5,10,5681.184
107.3,5,10,5687.293
107.4,5,10,5693.402
107.5,5,10,5699.511
107.6,5,10,5705.62
107.7,5,10,5711.73
107.8,5,10,5717.839
107.9,5,10,5723.948
108,5,10,5730.057
108.1,5,10,5736.167
108.2,5,10,5742.276
108.3,5,10,5748.385
108.4,5,10,5754.495
108.5,5,10,5760.604
108.6,5,10,5766.714
108.7,5,10,5772.823
108.8,5,10,5778.932
108.9,5,10,5785.042
109,5,10,5791.151
109.1,5,10,5797.261
109.2,5,10,5803.37
109.3,5,10,5809.48
109.4,5,10,5815.59
109.5,5,10,5821.699
109.6,5,10,5827.809
109.7,5,10,5833.919
109.8,5,10,5840.028
109.9,5,10,5846.138
110,5,10,5852.248
110.1,5,10,5858.357
110.2,5,10,5864.467
110.3,5,10,5870.577
110.4,5,10,5876.687
110.5,5,10,5882.796
110.6,5,10,5888.906
110.7,5,10,5895.016
