Time(s),Input,Output_Displacement
40.8000000000003,1.000,5.637
40.9000000000003,1.000,5.637
41.0000000000003,1.000,5.637
41.1000000000003,1.000,5.637
41.2000000000003,1.000,5.637
41.3000000000003,1.000,5.637
41.4000000000003,1.000,5.637
41.5000000000003,1.000,5.637
41.6000000000003,1.000,5.637
41.7000000000003,1.000,5.637
41.8000000000003,1.000,5.637
41.9000000000003,1.000,5.637
42.0000000000003,1.000,5.637
42.1000000000003,1.000,5.637
42.2000000000003,1.000,5.637
42.3000000000003,1.000,5.637
42.4000000000003,1.000,5.637
42.5000000000003,1.000,5.637
42.6000000000003,1.000,5.637
42.7000000000003,1.000,5.637
42.8000000000003,1.000,5.637
42.9000000000003,1.000,5.637
43.0000000000003,1.000,5.637
43.1000000000003,1.000,5.637
43.2000000000003,1.000,5.637
43.3000000000003,1.000,5.637
43.4000000000003,1.000,5.637
43.5000000000003,1.000,5.637
43.6000000000003,1.000,5.637
43.7000000000004,1.000,5.637
43.8000000000004,1.000,5.637
43.9000000000004,1.000,5.637
44.0000000000004,1.000,5.637
44.1000000000004,1.000,5.637
44.2000000000004,1.000,5.637
44.3000000000004,1.000,5.637
44.4000000000004,1.000,5.637
44.5000000000004,1.000,5.637
44.6000000000004,1.000,5.637
44.7000000000004,1.000,5.637
44.8000000000004,1.000,5.637
44.9000000000004,1.000,5.637
45.0000000000004,1.000,5.637
45.1000000000004,1.000,5.637
45.2000000000004,1.000,5.637
45.3000000000004,1.000,5.637
45.4000000000004,1.000,5.637
45.5000000000004,1.000,5.637
45.6000000000004,1.000,5.637
45.7000000000004,1.000,5.637
45.8000000000004,1.000,5.637
45.9000000000004,1.000,5.637
46.0000000000004,1.000,5.637
46.1000000000004,1.000,5.637
46.2000000000004,1.000,5.637
46.3000000000004,1.000,5.637
46.4000000000004,1.000,5.637
46.5000000000004,1.000,5.637
46.6000000000004,1.000,5.637
46.7000000000004,1.000,5.637
46.8000000000004,1.000,5.637
46.9000000000004,1.000,5.637
47.0000000000004,1.000,5.637
47.1000000000004,1.000,5.637
47.2000000000004,1.000,5.637
47.3000000000004,1.000,5.637
47.4000000000004,1.000,5.637
47.5000000000004,1.000,5.637
47.6000000000004,1.000,5.637
47.7000000000004,1.000,5.637
47.8000000000004,1.000,5.637
47.9000000000004,1.000,5.637
48.0000000000004,1.000,5.637
48.1000000000004,1.000,5.637
48.2000000000004,1.000,5.637
48.3000000000004,1.000,5.637
48.4000000000004,1.000,5.637
48.5000000000004,1.000,5.637
48.6000000000004,1.000,5.637
48.7000000000004,1.000,5.637
48.8000000000004,1.000,5.637
48.9000000000004,1.000,5.637
49.0000000000004,1.000,5.637
49.1000000000004,1.000,5.637
49.2000000000004,1.000,5.637
49.3000000000004,1.000,5.637
49.4000000000004,1.000,5.637
49.5000000000004,1.000,5.637
49.6000000000004,1.000,5.637
49.7000000000004,1.000,5.637
49.8000000000004,1.000,5.637
49.9000000000004,1.000,5.637
50.0000000000004,1.000,5.637
50.1000000000004,1.000,5.637
50.2000000000004,1.000,5.637
50.3000000000004,1.000,5.637
50.4000000000004,1.000,5.637
50.5000000000004,1.000,5.637
50.6000000000004,1.000,5.637
50.7000000000005,1.000,5.637
50.8000000000005,1.000,5.637
50.9000000000005,1.000,5.637
51.0000000000005,1.000,5.637
51.1000000000005,1.000,5.637
51.2000000000005,1.000,5.637
51.3000000000005,1.000,5.637
51.4000000000005,1.000,5.637
51.5000000000005,1.000,5.637
51.6000000000005,1.000,5.637
51.7000000000005,1.000,5.637
51.8000000000005,1.000,5.637
51.9000000000005,1.000,5.637
52.0000000000005,1.000,5.637
52.1000000000005,1.000,5.637
52.2000000000005,1.000,5.637
52.3000000000005,1.000,5.637
52.4000000000005,1.000,5.637
52.5000000000005,1.000,5.637
52.6000000000005,1.000,5.637
52.7000000000005,1.000,5.637
52.8000000000005,1.000,5.637
52.9000000000005,1.000,5.637
53.0000000000005,1.000,5.637
53.1000000000005,1.000,5.637
53.2000000000005,1.000,5.637
53.3000000000005,1.000,5.637
53.4000000000005,1.000,5.637
53.5000000000005,1.000,5.637
53.6000000000005,1.000,5.637
53.7000000000005,1.000,5.637
53.8000000000005,1.000,5.637
53.9000000000005,1.000,5.637
54.0000000000005,1.000,5.637
54.1000000000005,1.000,5.637
54.2000000000005,1.000,5.637
54.3000000000005,1.000,5.637
54.4000000000005,1.000,5.637
54.5000000000005,1.000,5.637
54.6000000000005,1.000,5.637
54.7000000000005,1.000,5.637
54.8000000000005,1.000,5.637
54.9000000000005,1.000,5.637
55.0000000000005,1.000,5.637
55.1000000000005,1.000,5.637
55.2000000000005,1.000,5.637
55.3000000000005,1.000,5.637
55.4000000000005,1.000,5.637
55.5000000000005,1.000,5.637
55.6000000000005,1.000,5.637
55.7000000000005,1.000,5.637
55.8000000000005,1.000,5.637
55.9000000000005,1.000,5.637
56.0000000000005,1.000,5.637
56.1000000000005,1.000,5.637
56.2000000000005,1.000,5.637
56.3000000000005,1.000,5.637
56.4000000000005,1.000,5.637
56.5000000000005,1.000,5.637
56.6000000000005,1.000,5.637
56.7000000000005,1.000,5.637
56.8000000000005,1.000,5.637
56.9000000000005,1.000,5.637
57.0000000000005,1.000,5.637
57.1000000000005,1.000,5.637
57.2000000000005,1.000,5.637
57.3000000000005,1.000,5.637
57.4000000000005,1.000,5.637
57.5000000000005,1.000,5.637
57.6000000000005,1.000,5.637
57.7000000000005,1.000,5.637
57.8000000000006,1.000,5.637
57.9000000000006,1.000,5.637
58.0000000000006,1.000,5.637
58.1000000000006,1.000,5.637
58.2000000000006,1.000,5.637
58.3000000000006,1.000,5.637
58.4000000000006,1.000,5.637
58.5000000000006,1.000,5.637
58.6000000000006,1.000,5.637
58.7000000000006,1.000,5.637
58.8000000000006,1.000,5.637
58.9000000000006,1.000,5.637
59.0000000000006,1.000,5.637
59.1000000000006,1.000,5.637
59.2000000000006,1.000,5.637
59.3000000000006,1.000,5.637
59.4000000000006,1.000,5.637
59.5000000000006,1.000,5.637
59.6000000000006,1.000,5.637
59.7000000000006,1.000,5.637
59.8000000000006,1.000,5.637
59.9000000000006,1.000,5.637
60.0000000000006,1.000,5.637
60.1000000000006,1.000,5.637
60.2000000000006,1.000,5.637
60.3000000000006,1.000,5.637
60.4000000000006,1.000,5.637
60.5000000000006,1.000,5.637
60.6000000000006,1.000,5.637
60.7000000000006,1.000,5.637
60.8000000000006,1.000,5.637
60.9000000000006,1.000,5.637
61.0000000000006,1.000,5.637
61.1000000000006,1.000,5.637
61.2000000000006,1.000,5.637
61.3000000000006,1.000,5.637
61.4000000000006,1.000,5.637
61.5000000000006,1.000,5.637
61.6000000000006,1.000,5.637
61.7000000000006,1.000,5.637
61.8000000000006,1.000,5.637
61.9000000000006,1.000,5.637
62.0000000000006,1.000,5.637
62.1000000000006,1.000,5.637
62.2000000000006,1.000,5.637
62.3000000000006,1.000,5.637
62.4000000000006,1.000,5.637
62.5000000000006,1.000,5.637
62.6000000000006,1.000,5.637
62.7000000000006,1.000,5.637
62.8000000000006,1.000,5.637
62.9000000000006,1.000,5.637
63.0000000000006,1.000,5.637
63.1000000000006,1.000,5.637
63.2000000000006,1.000,5.637
63.3000000000006,1.000,5.637
63.4000000000006,1.000,5.637
63.5000000000006,1.000,5.637
63.6000000000006,1.000,5.637
63.7000000000006,1.000,5.637
63.8000000000006,1.000,5.637
63.9000000000006,1.000,5.637
64.0000000000006,1.000,5.637
64.1000000000006,1.000,5.637
64.2000000000006,1.000,5.637
64.3000000000006,1.000,5.637
64.4000000000006,1.000,5.637
64.5000000000006,1.000,5.637
64.6000000000006,1.000,5.637
64.7000000000006,1.000,5.637
64.8000000000006,1.000,5.637
64.9000000000006,1.000,5.637
65.0000000000006,1.000,5.637
65.1000000000006,1.000,5.637
65.2000000000006,1.000,5.637
65.3000000000006,1.000,5.637
65.4000000000006,1.000,5.637
65.5000000000006,1.000,5.637
65.6000000000005,1.000,5.637
65.7000000000005,1.000,5.637
65.8000000000005,1.000,5.637
65.9000000000005,1.000,5.637
66.0000000000005,1.000,5.637
66.1000000000005,1.000,5.637
66.2000000000005,1.000,5.637
66.3000000000005,1.000,5.637
66.4000000000005,1.000,5.637
66.5000000000005,1.000,5.637
66.6000000000005,1.000,5.637
66.7000000000005,1.000,5.637
66.8000000000005,1.000,5.637
66.9000000000005,1.000,5.637
67.0000000000005,1.000,5.637
67.1000000000005,1.000,5.637
67.2000000000005,1.000,5.637
67.3000000000005,1.000,5.637
67.4000000000004,1.000,5.637
67.5000000000004,1.000,5.637
67.6000000000004,1.000,5.637
67.7000000000004,1.000,5.637
67.8000000000004,1.000,5.637
67.9000000000004,1.000,5.637
68.0000000000004,1.000,5.637
68.1000000000004,1.000,5.637
68.2000000000004,1.000,5.637
68.3000000000004,1.000,5.637
68.4000000000004,1.000,5.637
68.5000000000004,1.000,5.637
68.6000000000004,1.000,5.637
68.7000000000004,1.000,5.637
68.8000000000004,1.000,5.637
